"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OC1","OD1","OD2","OD3","REM","EQD"
"06331099999","2023-05-27T00:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0080,1,999","5,99,0110,1,999","SYN05606331 46/// /0506 333 91008 91113 91211 555 51109 51207=",
"06331099999","2023-05-27T01:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","060,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN04006331 46/// /0607 333 91008 91110 91207=",
"06331099999","2023-05-27T02:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN04006331 46/// /0506 333 91008 91108 91207=",
"06331099999","2023-05-27T03:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0090,1,999","5,99,0080,1,999","SYN05606331 46/// /0507 333 91009 91110 91208 555 51109 51208=",
"06331099999","2023-05-27T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","060,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0090,1,999","4,99,0090,1,999","5,99,0080,1,999","SYN04006331 46/// /0607 333 91009 91109 91208=",
"06331099999","2023-05-27T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","060,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN04006331 46/// /0606 333 91008 91108 91207=",
"06331099999","2023-05-27T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","060,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0070,1,999","5,99,0080,1,999","SYN05606331 46/// /0606 333 91007 91110 91208 555 51108 51206=",
"06331099999","2023-05-27T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0060,1,999","5,99,0060,1,999","SYN04006331 46/// /0505 333 91006 91107 91206=",
"06331099999","2023-05-27T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0060,1,999","4,99,0060,1,999","5,99,0050,1,999","SYN04006331 46/// /0505 333 91006 91106 91205=",
"06331099999","2023-05-27T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0050,1,999","5,99,0060,1,999","SYN05606331 46/// /0504 333 91005 91107 91206 555 51107 51205=",
"06331099999","2023-05-27T10:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0060,1,999","4,99,0060,1,999","5,99,0050,1,999","SYN04006331 46/// /0404 333 91006 91106 91205=",
"06331099999","2023-05-27T11:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0050,1,999","5,99,0040,1,999","SYN04006331 46/// /0504 333 91005 91107 91204=",
"06331099999","2023-05-27T12:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0070,1,999","5,99,0060,1,999","SYN05606331 46/// /0304 333 91007 91107 91206 555 51107 51204=",
"06331099999","2023-05-27T13:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0060,1,999","5,99,0050,1,999","SYN04006331 46/// /0304 333 91006 91107 91205=",
"06331099999","2023-05-27T14:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0070,1,999","5,99,0050,1,999","SYN04006331 46/// /0405 333 91007 91108 91205=",
"06331099999","2023-05-27T15:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","010,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0090,1,999","4,99,0070,1,999","5,99,0060,1,999","SYN05606331 46/// /0105 333 91007 91109 91206 555 51109 51206=",
"06331099999","2023-05-27T16:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0070,1,999","5,99,0070,1,999","SYN04006331 46/// /0206 333 91007 91108 91207=",
"06331099999","2023-05-27T17:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0090,1,999","4,99,0070,1,999","5,99,0070,1,999","SYN04006331 46/// /0206 333 91007 91109 91207=",
"06331099999","2023-05-27T18:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0090,1,999","4,99,0070,1,999","5,99,0070,1,999","SYN05606331 46/// /0405 333 91007 91109 91207 555 51108 51206=",
"06331099999","2023-05-27T19:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0060,1,999","5,99,0060,1,999","SYN04006331 46/// /0205 333 91006 91107 91206=",
"06331099999","2023-05-27T20:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","360,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0060,1,999","4,99,0060,1,999","5,99,0050,1,999","SYN04006331 46/// /3605 333 91006 91106 91205=",
"06331099999","2023-05-27T21:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","010,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0050,1,999","5,99,0060,1,999","SYN05606331 46/// /0104 333 91005 91107 91206 555 51106 51205=",
"06331099999","2023-05-27T22:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0060,1,999","4,99,0060,1,999","5,99,0050,1,999","SYN04006331 46/// /0205 333 91006 91106 91205=",
"06331099999","2023-05-27T23:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0070,1,999","5,99,0060,1,999","SYN04006331 46/// /0406 333 91007 91108 91206=",
"06331099999","2023-05-28T00:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0070,1,999","5,99,0060,1,999","SYN05606331 46/// /0205 333 91007 91108 91206 555 51107 51205=",
"06331099999","2023-05-28T01:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0070,1,999","5,99,0060,1,999","SYN04006331 46/// /0206 333 91007 91108 91206=",
"06331099999","2023-05-28T02:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0060,1,999","4,99,0060,1,999","5,99,0050,1,999","SYN04006331 46/// /0305 333 91006 91106 91205=",
"06331099999","2023-05-28T03:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0060,1,999","5,99,0060,1,999","SYN05606331 46/// /0205 333 91006 91108 91206 555 51106 51205=",
"06331099999","2023-05-28T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0060,1,999","5,99,0060,1,999","SYN04006331 46/// /0305 333 91006 91107 91206=",
"06331099999","2023-05-28T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0070,1,999","4,99,0060,1,999","5,99,0060,1,999","SYN04006331 46/// /0305 333 91006 91107 91206=",
"06331099999","2023-05-28T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0060,1,999","5,99,0060,1,999","SYN05606331 46/// /0305 333 91006 91108 91206 555 51106 51205=",
"06331099999","2023-05-28T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0060,1,999","4,99,0040,1,999","5,99,0050,1,999","SYN04006331 46/// /0503 333 91004 91106 91205=",
"06331099999","2023-05-28T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0050,1,999","4,99,0050,1,999","5,99,0050,1,999","SYN04006331 46/// /0405 333 91005 91105 91205=",
"06331099999","2023-05-28T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0080,1,999","4,99,0080,1,999","5,99,0050,1,999","SYN05606331 46/// /0405 333 91008 91108 91205 555 51108 51205=",
"06331099999","2023-05-28T10:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0090,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN04006331 46/// /0307 333 91008 91109 91207=",
"06331099999","2023-05-28T11:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0090,1,999","4,99,0090,1,999","5,99,0070,1,999","SYN04006331 46/// /0407 333 91009 91109 91207=",
"06331099999","2023-05-28T12:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0080,1,999","5,99,0080,1,999","SYN05606331 46/// /0406 333 91008 91110 91208 555 51110 51208=",
"06331099999","2023-05-28T13:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0100,1,999","5,99,0070,1,999","SYN04006331 46/// /0407 333 91010 91110 91207=",
"06331099999","2023-05-28T14:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0090,1,999","5,99,0070,1,999","SYN04006331 46/// /0306 333 91009 91110 91207=",
"06331099999","2023-05-28T15:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0090,1,999","5,99,0070,1,999","SYN05606331 46/// /0307 333 91009 91110 91207 555 51110 51207=",
"06331099999","2023-05-28T16:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0100,1,999","5,99,0080,1,999","SYN04006331 46/// /0308 333 91010 91112 91208=",
"06331099999","2023-05-28T17:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /0209 333 91011 91111 91209=",
"06331099999","2023-05-28T18:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0100,1,999","5,99,0100,1,999","SYN05606331 46/// /0308 333 91010 91112 91210 555 51111 51210=",
"06331099999","2023-05-28T19:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0110,1,999","SYN04006331 46/// /0309 333 91012 91113 91211=",
"06331099999","2023-05-28T20:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0100,1,999","5,99,0100,1,999","SYN04006331 46/// /0308 333 91010 91113 91210=",
"06331099999","2023-05-28T21:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0110,1,999","5,99,0110,1,999","SYN05606331 46/// /0309 333 91011 91113 91211 555 51112 51209=",
"06331099999","2023-05-28T22:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /0308 333 91011 91111 91209=",
"06331099999","2023-05-28T23:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0130,1,999","5,99,0100,1,999","SYN04006331 46/// /0310 333 91013 91113 91210=",
"06331099999","2023-05-29T00:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0100,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0110,1,999","SYN05606331 46/// /0310 333 91012 91113 91211 555 51113 51210=",
"06331099999","2023-05-29T01:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0100,1,999","SYN04006331 46/// /0409 333 91012 91113 91210=",
"06331099999","2023-05-29T02:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0090,1,999","5,99,0090,1,999","SYN04006331 46/// /0408 333 91009 91111 91209=",
"06331099999","2023-05-29T03:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0100,1,999","5,99,0100,1,999","SYN05606331 46/// /0308 333 91010 91113 91210 555 51110 51208=",
"06331099999","2023-05-29T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /0409 333 91011 91111 91209=",
"06331099999","2023-05-29T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /0408 333 91011 91112 91209=",
"06331099999","2023-05-29T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0130,1,999","4,99,0120,1,999","5,99,0100,1,999","SYN05606331 46/// /0409 333 91012 91113 91210 555 51112 51209=",
"06331099999","2023-05-29T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /0409 333 91011 91112 91209=",
"06331099999","2023-05-29T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /0409 333 91011 91111 91209=",
"06331099999","2023-05-29T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0100,1,999","5,99,0090,1,999","SYN05606331 46/// /0408 333 91010 91112 91209 555 51111 51209=",
"06331099999","2023-05-29T10:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0100,1,999","5,99,0090,1,999","SYN04006331 46/// /0308 333 91010 91111 91209=",
"06331099999","2023-05-29T11:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0090,1,999","5,99,0090,1,999","SYN04006331 46/// /0308 333 91009 91110 91209=",
"06331099999","2023-05-29T12:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0090,1,999","5,99,0090,1,999","SYN05606331 46/// /0207 333 91009 91112 91209 555 51111 51208=",
"06331099999","2023-05-29T13:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"4,99,0110,1,999",,,"SYN04006331 46/// /0307 333 91011 911// 912//=",
"06331099999","2023-05-29T14:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0080,1,999","SYN04006331 46/// /0308 333 91011 91111 91208=",
"06331099999","2023-05-29T15:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"4,99,0090,1,999",,,"SYN05606331 46/// /0308 333 91009 911// 912// 555 51111 51208=",
"06331099999","2023-05-29T16:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0100,1,999","5,99,0080,1,999","SYN04006331 46/// /0308 333 91010 91111 91208=",
"06331099999","2023-05-29T17:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN04006331 46/// /0309 333 91011 91111 91209=",
"06331099999","2023-05-29T18:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","020,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0110,1,999","5,99,0090,1,999","SYN05606331 46/// /0209 333 91011 91111 91209 555 51111 51209=",
"06331099999","2023-05-29T19:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0090,1,999","5,99,0090,1,999","SYN04006331 46/// /0307 333 91009 91111 91209=",
"06331099999","2023-05-29T20:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0110,1,999","5,99,0100,1,999","SYN04006331 46/// /0309 333 91011 91112 91210=",
"06331099999","2023-05-29T21:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0110,1,999","5,99,0100,1,999","SYN05606331 46/// /0309 333 91011 91112 91210 555 51112 51209=",
"06331099999","2023-05-29T22:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0120,1,999","5,99,0090,1,999","SYN04006331 46/// /0309 333 91012 91112 91209=",
"06331099999","2023-05-29T23:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0120,1,999","5,99,0100,1,999","SYN04006331 46/// /0309 333 91012 91112 91210=",
"06331099999","2023-05-30T00:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0090,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0120,1,999","4,99,0110,1,999","5,99,0100,1,999","SYN05606331 46/// /0409 333 91011 91112 91210 555 51112 51209=",
"06331099999","2023-05-30T01:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0090,1,999","5,99,0090,1,999","SYN04006331 46/// /0408 333 91009 91111 91209=",
"06331099999","2023-05-30T02:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0070,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0090,1,999","5,99,0080,1,999","SYN04006331 46/// /0407 333 91009 91110 91208=",
"06331099999","2023-05-30T03:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0100,1,999","5,99,0090,1,999","SYN05606331 46/// /0408 333 91010 91111 91209 555 51110 51208=",
"06331099999","2023-05-30T04:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0070,1,999","5,99,0080,1,999","SYN04006331 46/// /0305 333 91007 91110 91208=",
"06331099999","2023-05-30T05:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0060,1,999","4,99,0050,1,999","5,99,0050,1,999","SYN04006331 46/// /0404 333 91005 91106 91205=",
"06331099999","2023-05-30T06:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0040,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0110,1,999","4,99,0060,1,999","5,99,0090,1,999","SYN05606331 46/// /0404 333 91006 91111 91209 555 51106 51204=",
"06331099999","2023-05-30T07:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN04006331 46/// /0306 333 91008 91110 91207=",
"06331099999","2023-05-30T08:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","030,1,N,0060,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN04006331 46/// /0306 333 91008 91110 91207=",
"06331099999","2023-05-30T09:00:00","4","51.4833333","4.2","0.0","MAROLLEGAT, NL","FM-12","99999","V020","040,1,N,0050,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9",,"3,99,0100,1,999","4,99,0080,1,999","5,99,0070,1,999","SYN05606331 46/// /0405 333 91008 91110 91207 555 51109 51206=",
