"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GF1","MW1","REM","EQD"
"94521099999","2023-03-10T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,9","025000,1,9,9","+0207,1","+0199,1","99999,9","24,0078,3,1","99,0080,3,1","6,1,99,9","6,1,99,9","08,99,1,99,9,99,9,99999,9,99,9,99,9","65,1","SYN004BUFR",
"94521099999","2023-03-12T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","320,1,N,0010,1","22000,1,9,N","050000,1,9,9","+0250,1","+0220,1","99999,9","00,0640,3,1","24,9999,1,9","6,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","01,1","SYN05294521 01/84 13202 10250 20220 60640 70161 333 7////=",
"94521099999","2023-03-13T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0260,1","+0215,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","07,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 70510 10260 20215 60004 70311 333 70000=",
"94521099999","2023-03-14T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0051,1","22000,1,9,N","050000,1,9,9","+0270,1","+0226,1","99999,9","24,0050,3,2","24,0052,3,2","9,1,02,1","1,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 33610 10270 20226 60054 70391 333 70052=",
"94521099999","2023-03-15T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","200,1,N,0005,1","99999,9,9,N","050000,1,9,9","+0270,1","+0176,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 02001 10270 20176 60004 70211 333 70000=",
"94521099999","2023-03-16T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","050000,1,9,9","+0285,1","+0156,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 03602 10285 20156 60004 70211 333 70000=",
"94521099999","2023-03-17T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","050000,1,9,9","+0280,1","+0205,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 005// 10280 20205 6///4 70200 333 7////=",
"94521099999","2023-03-18T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","050000,1,9,9","+0270,1","+0193,1","99999,9","24,9999,1,9","24,9999,1,9","0,1,02,1","0,1,02,1",,"02,1","SYN05294521 41984 00501 10270 20193 6///4 70200 333 7////=",
"94521099999","2023-03-19T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","050000,1,9,9","+0250,1","+0161,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1",,"02,1","SYN05294521 01984 03610 10250 20161 60004 70211 333 70000=",
"94521099999","2023-03-20T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","050,1,N,0077,1","22000,1,9,N","050000,1,9,9","+0255,1","+0176,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","03,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 30515 10255 20176 60004 70311 333 70000=",
"94521099999","2023-03-21T23:00:00","4","-27.15","149.0666666","246.0","SURAT, AS","FM-12","99999","V020","070,1,N,0077,1","22000,1,9,N","050000,1,9,9","+0250,1","+0170,1","99999,9","24,0000,9,1",,"1,1,02,1","1,1,02,1","01,99,1,99,9,99,9,99999,9,99,9,99,9","03,1","SYN05294521 01/84 10715 10250 20170 60004 70311 333 70000=",
