"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AJ1","AL1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","IA2","KA1","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"17070099999","2023-04-21T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","190,1,N,0010,1","03000,1,9,N","015000,1,9,9","+0136,1","+0052,1","10095,1","06,0005,3,1",,,,"8,1,02,1","2,1,02,1",,,"04,1,+01050,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01050,1,99,9,99,9",,,,"99999,9,09242,1","7,1,012,1,+999,9","02,1",,"3,99,0046,1,999","SYN08817070 11665 61902 10136 20052 39242 40095 57012 69951 70282 84250 333 84835 86360 91109=",
"17070099999","2023-04-21T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0144,1","+0060,1","10091,1",,,,,,,,,"04,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09240,1","8,1,009,1,+999,9",,,,"SYN05417070 42665 62702 10144 20060 39240 40091 58009 84250=",
"17070099999","2023-04-21T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","007000,1,9,9","+0110,1","+0061,1","10103,1",,,,,"2,1,02,1","2,1,02,1",,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09245,1","5,1,004,1,+999,9","80,1",,,"SYN06017070 41557 72403 10110 20061 39245 40103 55004 78022 84250=",
"17070099999","2023-04-21T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","170,1,N,0015,1","03000,1,9,N","012000,1,9,9","+0112,1","+0069,1","10103,1",,,,,"8,1,02,1","2,1,02,1",,,"04,1,+01050,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01050,1,99,9,99,9",,,,"99999,9,09245,1","1,1,003,1,+999,9","25,1",,"3,99,0067,1,999","SYN08217070 41662 61703 10112 20069 39245 40103 51003 72582 84250 333 84835 86360 91113=",
"17070099999","2023-04-21T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0100,1","+0070,1","10107,1",,,,,,,,,"04,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09247,1","2,1,007,1,+999,9",,,,"SYN05417070 42665 61901 10100 20070 39247 40107 52007 84250=",
"17070099999","2023-04-21T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","170,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0083,1","+0065,1","10115,1",,,,,,,,,"04,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09252,1","3,1,007,1,+999,9",,,,"SYN05417070 42665 61701 10083 20065 39252 40115 53007 84250=",
"17070099999","2023-04-21T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","180,1,N,0005,1","03000,1,9,N","015000,1,9,9","+0085,1","+0066,1","10120,1","12,0020,3,1",,,,"8,1,02,1","2,1,02,1",,,"04,1,+01050,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,01050,1,99,9,99,9",,,"120,M,+0145,1","99999,9,09257,1","2,1,012,1,+999,9","02,1",,"3,99,0067,1,999","SYN09417070 11665 61801 10085 20066 39257 40120 52012 60022 70282 84250 333 10145 84835 86360 91113=",
"17070099999","2023-04-22T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","170,1,N,0005,1","22000,1,9,N","015000,1,9,9","+0094,1","+0036,1","10145,1","12,0020,3,1","24,0038,3,1",,,,,,,"01,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01020,1,99,9,99,9",,,"240,N,+0043,1","99999,9,09283,1","2,1,011,1,+999,9",,,"3,99,0026,1,999","SYN11217070 12665 11701 10094 20036 39283 40145 52011 60022 81100 333 20043 32101 50304 55034 21327 70038 81834 91105=",
"17070099999","2023-04-22T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","150,1,N,0015,1","22000,1,9,N","015000,1,9,9","+0110,1","+0020,1","10143,1",,,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09283,1","1,1,005,1,+999,9",,,,"SYN05417070 42665 11503 10110 20020 39283 40143 51005 81200=",
"17070099999","2023-04-22T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","170,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0124,1","+0025,1","10142,1",,,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09284,1","2,1,003,1,+999,9",,,,"SYN05417070 42665 11702 10124 20025 39284 40142 52003 81200=",
"17070099999","2023-04-22T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0136,1","+0027,1","10142,1",,,,,,,,,"03,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09285,1","3,1,002,1,+999,9",,,"3,99,0036,1,999","SYN07017070 42665 32102 10136 20027 39285 40142 53002 83200 333 83834 91107=",
"17070099999","2023-04-22T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","150,1,N,0015,1","22000,1,9,N","015000,1,9,9","+0150,1","+0017,1","10134,1",,,,,,,,,"03,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09280,1","8,1,003,1,+999,9",,,,"SYN05417070 42665 31503 10150 20017 39280 40134 58003 83200=",
"17070099999","2023-04-22T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0144,1","+0012,1","10132,1",,,,,,,,,"03,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09277,1","8,1,007,1,+999,9",,,,"SYN05417070 42665 33002 10144 20012 39277 40132 58007 83200=",
"17070099999","2023-04-22T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","22000,1,9,N","015000,1,9,9","+0158,1","-0001,1","10127,1","06,0000,9,1",,,,,,,,"04,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09274,1","7,1,011,1,+999,9",,,"3,99,0041,1,999","SYN07617070 12665 49901 10158 21001 39274 40127 57011 60001 84200 333 84834 91108=",
"17070099999","2023-04-22T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0162,1","+0009,1","10121,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09268,1","7,1,012,1,+999,9",,,,"SYN05417070 42665 50000 10162 20009 39268 40121 57012 83250=",
"17070099999","2023-04-22T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","040,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0162,1","+0017,1","10121,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09266,1","7,1,011,1,+999,9",,,,"SYN05417070 42665 60401 10162 20017 39266 40121 57011 83250=",
"17070099999","2023-04-22T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","050,1,N,0010,1","03000,1,9,N","015000,1,9,9","+0155,1","+0015,1","10124,1",,,,,,,,,"03,1,+01020,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09267,1","5,1,007,1,+999,9",,,"3,99,0046,1,999","SYN07617070 42665 60502 10155 20015 39267 40124 55007 83250 333 83834 86360 91109=",
"17070099999","2023-04-22T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","110,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0135,1","+0017,1","10129,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09268,1","5,1,000,1,+999,9",,,,"SYN05417070 42665 51101 10135 20017 39268 40129 55000 83250=",
"17070099999","2023-04-22T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","160,1,N,0010,1","22000,1,9,N","015000,1,9,9","+0115,1","+0019,1","10135,1",,,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09274,1","2,1,008,1,+999,9",,,,"SYN05417070 42665 21602 10115 20019 39274 40135 52008 82100=",
"17070099999","2023-04-22T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","015000,1,9,9","+0096,1","+0017,1","10142,1","12,0000,9,1",,,,,,,,"01,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01020,1,99,9,99,9",,,"120,M,+0171,1","99999,9,09282,1","2,1,015,1,+999,9",,,"3,99,0046,1,999","SYN08217070 12665 10000 10096 20017 39282 40142 52015 60002 81100 333 10171 81834 91109=",
"17070099999","2023-04-23T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","03000,1,9,N","015000,1,9,9","+0074,1","+0032,1","10148,1","12,0000,9,1",,,,,,,,"04,1,+00900,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,"240,N,+0047,1","99999,9,09284,1","2,1,006,1,+999,9",,,"3,99,0010,1,999","SYN11217070 12565 70000 10074 20032 39284 40148 52006 60002 84250 333 20047 31000 50364 55098 22495 84830 86360 91102=",
"17070099999","2023-04-23T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","160,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0080,1","+0036,1","10149,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09285,1","2,1,004,1,+999,9",,,,"SYN05417070 42565 71601 10080 20036 39285 40149 52004 84250=",
"17070099999","2023-04-23T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0089,1","+0029,1","10149,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09285,1","1,1,003,1,+999,9",,,,"SYN05417070 42565 70000 10089 20029 39285 40149 51003 84250=",
"17070099999","2023-04-23T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","150,1,N,0005,1","03000,1,9,N","015000,1,9,9","+0105,1","+0021,1","10146,1",,,,,,,,,"04,1,+00900,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,,"99999,9,09283,1","8,1,001,1,+999,9",,,"3,99,0015,1,999","SYN07617070 42565 71501 10105 20021 39283 40146 58001 84250 333 84830 86360 91103=",
"17070099999","2023-04-23T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","160,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0105,1","+0038,1","10146,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09281,1","8,1,004,1,+999,9",,,,"SYN05417070 42565 71601 10105 20038 39281 40146 58004 84250=",
"17070099999","2023-04-23T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0102,1","+0030,1","10147,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09281,1","6,1,004,1,+999,9",,,,"SYN05417070 42565 70000 10102 20030 39281 40147 56004 84250=",
"17070099999","2023-04-23T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","060,1,N,0010,1","03000,1,9,N","015000,1,9,9","+0108,1","+0036,1","10142,1","06,0000,9,1",,,,,,,,"04,1,+00900,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,,"99999,9,09278,1","7,1,005,1,+999,9",,,"3,99,0026,1,999","SYN08217070 12565 70602 10108 20036 39278 40142 57005 60001 84250 333 84830 86360 91105=",
"17070099999","2023-04-23T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","050,1,N,0015,1","99999,9,9,N","015000,1,9,9","+0101,1","+0032,1","10145,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09278,1","6,1,003,1,+999,9",,,,"SYN05417070 42565 70503 10101 20032 39278 40145 56003 84250=",
"17070099999","2023-04-23T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0097,1","+0037,1","10147,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09279,1","5,1,002,1,+999,9",,,,"SYN05417070 42565 70402 10097 20037 39279 40147 55002 84250=",
"17070099999","2023-04-23T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","050,1,N,0010,1","03000,1,9,N","015000,1,9,9","+0096,1","+0036,1","10147,1",,,,,,,,,"04,1,+00900,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,,"99999,9,09280,1","3,1,002,1,+999,9",,,"3,99,0046,1,999","SYN07617070 42565 70502 10096 20036 39280 40147 53002 84250 333 84830 86360 91109=",
"17070099999","2023-04-23T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0095,1","+0043,1","10147,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09279,1","9,9,001,1,+999,9",,,,"SYN05417070 42565 70000 10095 20043 39279 40147 50001 84250=",
"17070099999","2023-04-23T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","015000,1,9,9","+0093,1","+0041,1","10145,1",,,,,,,,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00800,1,99,9,99,9",,,,"99999,9,09278,1","8,1,001,1,+999,9",,,,"SYN05417070 42565 70501 10093 20041 39278 40145 58001 84250=",
"17070099999","2023-04-23T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","03000,1,9,N","015000,1,9,9","+0092,1","+0042,1","10145,1","12,0000,9,1",,,,,,,,"04,1,+00900,1,08,1","06,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00900,1,99,9,99,9",,,"120,M,+0112,1","99999,9,09281,1","3,1,001,1,+999,9",,,"3,99,0046,1,999","SYN08817070 12565 70000 10092 20042 39281 40145 53001 60002 84250 333 10112 84830 86360 91109=",
"17070099999","2023-04-24T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","22000,1,9,N","015000,1,9,9","+0086,1","+0036,1","10144,1","12,0000,9,1",,,,,,,,"02,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01020,1,99,9,99,9",,,"240,N,+0057,1","99999,9,09282,1","1,1,006,1,+999,9",,,"3,99,0021,1,999","SYN10617070 12665 29901 10086 20036 39282 40144 51006 60002 82200 333 20057 31000 50204 55008 20749 82834 91104=",
"17070099999","2023-04-24T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","120,1,N,0005,1","22000,1,9,N","015000,1,9,9","+0096,1","+0027,1","10146,1",,,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09283,1","2,1,003,1,+999,9",,,,"SYN05417070 42665 21201 10096 20027 39283 40146 52003 82100=",
"17070099999","2023-04-24T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","22000,1,9,N","015000,1,9,9","+0119,1","+0031,1","10142,1",,,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09281,1","8,1,001,1,+999,9",,,,"SYN05417070 42665 19901 10119 20031 39281 40142 58001 81100=",
"17070099999","2023-04-24T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,V,0005,1","22000,1,9,N","015000,1,9,9","+0130,1","+0016,1","10139,1",,,,,,,,,"02,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09279,1","8,1,003,1,+999,9",,,"3,99,0026,1,999","SYN07017070 42665 29901 10130 20016 39279 40139 58003 82100 333 82834 91105=",
"17070099999","2023-04-24T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","180,1,N,0021,1","22000,1,9,N","015000,1,9,9","+0156,1","+0029,1","10131,1",,,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09276,1","7,1,007,1,+999,9",,,,"SYN05417070 42665 21804 10156 20029 39276 40131 57007 82100=",
"17070099999","2023-04-24T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0026,1","22000,1,9,N","015000,1,9,9","+0160,1","+0008,1","10129,1",,,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09275,1","7,1,006,1,+999,9",,,,"SYN05417070 42665 22105 10160 20008 39275 40129 57006 82100=",
"17070099999","2023-04-24T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","220,1,N,0031,1","22000,1,9,N","015000,1,9,9","+0170,1","-0027,1","10123,1","06,0000,9,1",,,,,,,,"02,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09271,1","7,1,008,1,+999,9",,,"3,99,0057,1,999","SYN07617070 12665 22206 10170 21027 39271 40123 57008 60001 82100 333 82834 91111=",
"17070099999","2023-04-24T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","280,1,N,0015,1","22000,1,9,N","015000,1,9,9","+0165,1","-0036,1","10123,1",,,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09270,1","7,1,006,1,+999,9",,,,"SYN05417070 42665 22803 10165 21036 39270 40123 57006 82100=",
"17070099999","2023-04-24T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","270,1,N,0021,1","22000,1,9,N","015000,1,9,9","+0166,1","-0021,1","10123,1",,,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09270,1","6,1,005,1,+999,9",,,,"SYN05417070 42665 22704 10166 21021 39270 40123 56005 82100=",
"17070099999","2023-04-24T15:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","260,1,N,0015,1","22000,1,9,N","015000,1,9,9","+0155,1","-0016,1","10128,1",,,,,,,,,"02,1,+01020,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01020,1,99,9,99,9",,,,"99999,9,09272,1","3,1,001,1,+999,9",,,"3,99,0051,1,999","SYN07017070 42665 22603 10155 21016 39272 40128 53001 82100 333 82834 91110=",
"17070099999","2023-04-24T16:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","015000,1,9,9","+0142,1","+0010,1","10128,1",,,,,,,,,,,,,,,,,"99999,9,09271,1","9,9,001,1,+999,9",,,,"SYN04817070 42965 02504 10142 20010 39271 40128 50001=",
"17070099999","2023-04-24T17:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","210,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0120,1","+0027,1","10132,1",,,,,,,,,,,,,,,,,"99999,9,09272,1","2,1,002,1,+999,9",,,,"SYN04817070 42965 02102 10120 20027 39272 40132 52002=",
"17070099999","2023-04-24T18:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0103,1","+0040,1","10136,1","12,0000,9,1",,,,,,,,,,,,,,,"120,M,+0175,1","99999,9,09276,1","3,1,004,1,+999,9",,,"3,99,0051,1,999","SYN07017070 12965 00000 10103 20040 39276 40136 53004 60002 333 10175 91110=",
"17070099999","2023-04-25T06:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","100,1,N,0005,1","22000,1,9,N","015000,1,9,9","+0079,1","+0022,1","10129,1","12,0000,9,1",,,,,,,,"04,1,+06000,1,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,06000,1,99,9,99,9",,,"240,N,+0021,1","99999,9,09268,1","8,1,004,1,+999,9",,,"3,99,0010,1,999","SYN10617070 12965 41001 10079 20022 39268 40129 58004 60002 80001 333 20021 31102 50364 55107 22734 84070 91102=",
"17070099999","2023-04-25T07:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","015000,1,9,9","+0105,1","+0033,1","10121,1",,,,,,,,,"04,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09263,1","8,1,009,1,+999,9",,,,"SYN05417070 42965 40000 10105 20033 39263 40121 58009 84030=",
"17070099999","2023-04-25T08:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","015000,1,9,9","+0131,1","+0045,1","10112,1",,,,,,,,,"05,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9",,,,"99999,9,09257,1","7,1,015,1,+999,9",,,,"SYN05417070 42965 50000 10131 20045 39257 40112 57015 85030=",
"17070099999","2023-04-25T09:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","999,9,C,0000,1","03000,1,C,N","015000,1,9,9","+0157,1","+0030,1","10107,1",,,,,,,,,"05,1,+03000,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,03000,1,99,9,99,9",,,,"99999,9,09255,1","7,1,013,1,+999,9",,,"3,99,0015,1,999","SYN07017070 42965 50000 10157 20030 39255 40107 57013 85030 333 85360 91103=",
"17070099999","2023-04-25T10:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0183,1","+0003,1","10098,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09249,1","7,1,014,1,+999,9",,,,"SYN05417070 42665 62002 10183 20003 39249 40098 57014 83250=",
"17070099999","2023-04-25T11:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","015000,1,9,9","+0195,1","+0031,1","10094,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09245,1","7,1,012,1,+999,9",,,,"SYN05417070 42665 61404 10195 20031 39245 40094 57012 83250=",
"17070099999","2023-04-25T12:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","180,1,N,0010,1","03000,1,C,N","015000,1,9,9","+0193,1","-0013,1","10089,1","06,0000,9,1",,,,,,,,"03,1,+01050,1,08,1","05,1,+03000,1,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,01050,1,99,9,99,9",,,,"99999,9,09240,1","7,1,015,1,+999,9",,,"3,99,0046,1,999","SYN08217070 12665 61802 10193 21013 39240 40089 57015 60001 83250 333 83835 85360 91109=",
"17070099999","2023-04-25T13:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0199,1","-0013,1","10082,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09234,1","7,1,015,1,+999,9",,,,"SYN05417070 42665 61802 10199 21013 39234 40082 57015 83250=",
"17070099999","2023-04-25T14:00:00","4","40.7333333","31.6","743.0","BOLU, TU","FM-12","99999","V020","170,1,N,0015,1","99999,9,9,N","015000,1,9,9","+0194,1","-0006,1","10078,1",,,,,,,,,"03,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,01250,1,99,9,99,9",,,,"99999,9,09228,1","7,1,017,1,+999,9",,,,"SYN05417070 42665 61703 10194 21006 39228 40078 57017 83250=",
