"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","ME1","REM","EQD"
"43272099999","2023-10-10T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","22000,1,9,N","002000,1,9,9","+0240,1","+0231,1","99999,9","24,0050,3,1",,"03,2,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","02,99,2,03,2,99,9,00800,1,99,9,99,9","240,M,+0311,1","240,N,+0208,1","99999,9,09187,1",,"3,1531,9","SYN09843272 22595 20500 10240 20231 39187 48531 83742 333 10311 20208 56299 59006 6005/ 555 00050 10009=",
"43272099999","2023-10-13T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0236,1","+0164,1","99999,9",,,,,,,,"240,M,+0313,1","240,N,+0165,1","99999,9,09193,1","9,9,999,9,+006,1","3,1537,9","SYN08043272 32997 01400 10236 20164 39193 48537 8//// 333 10313 20165 58006 555 10014=",
"43272099999","2023-10-14T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0230,1","+0160,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0311,1","240,N,+0163,1","99999,9,09192,1","9,9,999,9,-001,1","3,1534,9","SYN08643272 32595 61400 10230 20160 39192 48534 83632 333 10311 20163 59001 56299 555 10014=",
"43272099999","2023-10-15T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0309,1","+0163,1","99999,9",,,,,,,,"240,M,+0309,1","240,N,+0163,1","99999,9,09190,1","9,9,999,9,-002,1","3,1541,9","SYN08043272 32997 01400 10309 20163 39190 48541 8//// 333 10309 20163 59002 555 10014=",
"43272099999","2023-10-16T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0240,1","+0204,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0321,1","240,N,+0193,1","99999,9,09180,1",,"3,1525,9","SYN08643272 32595 60500 10240 20204 39180 48525 83632 333 10321 20193 56299 59010 555 10014=",
"43272099999","2023-10-17T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0246,1","+0205,1","99999,9",,,,,,,,"240,M,+0311,1","240,N,+0210,1","99999,9,09190,1","9,9,999,9,+010,1","3,1537,9","SYN08043272 32997 00900 10246 20205 39190 48537 8//// 333 10311 20210 58010 555 10014=",
"43272099999","2023-10-18T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0240,1","+0139,1","99999,9",,,,,,,,"240,M,+0313,1","240,N,+0163,1","99999,9,09196,1","9,9,999,9,+006,1","3,1540,9","SYN08043272 32997 00500 10240 20139 39196 48540 8//// 333 10313 20163 58006 555 10014=",
"43272099999","2023-10-19T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0240,1","+0161,1","99999,9",,,,,,,,"240,M,+0308,1","240,N,+0173,1","99999,9,09198,1","9,9,999,9,+002,1","3,1542,9","SYN08043272 32997 00500 10240 20161 39198 48542 8//// 333 10308 20173 58002 555 10014=",
"43272099999","2023-10-20T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0242,1","+0170,1","99999,9",,,,,,,,"240,M,+0309,1","240,N,+0173,1","99999,9,09198,1","9,9,999,9,+000,1","3,1544,9","SYN08043272 32997 00500 10242 20170 39198 48544 8//// 333 10309 20173 58000 555 10014=",
"43272099999","2023-10-21T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0246,1","+0192,1","99999,9",,,,,,,,"240,M,+0311,1","240,N,+0193,1","99999,9,09196,1","9,9,999,9,-002,1","3,1542,9","SYN08043272 32997 00500 10246 20192 39196 48542 8//// 333 10311 20193 59002 555 10014=",
"43272099999","2023-10-22T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0238,1","+0193,1","99999,9",,,,,,,,"240,M,+0309,1","240,N,+0188,1","99999,9,09198,1","9,9,999,9,+002,1","3,1542,9","SYN08043272 32997 00500 10238 20193 39198 48542 8//// 333 10309 20188 58002 555 10014=",
"43272099999","2023-10-24T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0234,1","+0131,1","99999,9",,,,,,,,"240,M,+0303,1","240,N,+0138,1","99999,9,09189,1","9,9,999,9,+002,1","3,1533,9","SYN08043272 32997 03602 10234 20131 39189 48533 8//// 333 10303 20138 58002 555 10014=",
"43272099999","2023-10-26T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0309,1","+0180,1","99999,9",,,,,,,,"240,M,+0309,1","240,N,+0159,1","99999,9,09208,1","9,9,999,9,+008,1","3,1546,9","SYN08043272 32997 00500 10309 20180 39208 48546 8//// 333 10309 20159 58008 555 10014=",
"43272099999","2023-10-27T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0174,1","99999,9",,,,,,,,"240,M,+0309,1","240,N,+0165,1","99999,9,09190,1","9,9,999,9,-018,1","3,1532,9","SYN08043272 32997 00500 10230 20174 39190 48532 8//// 333 10309 20165 59018 555 10014=",
"43272099999","2023-10-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0238,1","+0196,1","99999,9",,,,,,,,"240,M,+0306,1","240,N,+0197,1","99999,9,09191,1","9,9,999,9,+001,1","3,1535,9","SYN08043272 32997 01400 10238 20196 39191 48535 8//// 333 10306 20197 58001 555 10014=",
"43272099999","2023-11-03T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0242,1","+9999,9","99999,9",,,,,,,,"240,M,+0295,1","240,N,+0195,1","99999,9,09175,1","9,9,999,9,-003,1","3,1523,9","SYN07443272 32997 00501 10242 39175 48523 8//// 333 10295 20195 59003 555 10014=",
"43272099999","2023-11-04T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0234,1","+0198,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0304,1","240,N,+0198,1","99999,9,09172,1",,"3,1518,9","SYN07643272 32595 71401 10234 20198 39172 48518 83742 333 10304 20198 56299 59003=",
"43272099999","2023-11-05T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0220,1","+0186,1","99999,9","24,0290,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0296,1","240,N,+0188,1","99999,9,09170,1",,"3,1511,9","SYN09843272 22595 61401 10220 20186 39170 48511 83632 333 10296 20188 56299 59002 6029/ 555 00292 10043=",
"43272099999","2023-11-06T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0230,1","+0215,1","99999,9","24,0330,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0291,1","240,N,+0208,1","99999,9,09193,1",,"3,1535,9","SYN09843272 22595 71401 10230 20215 39193 48535 83742 333 10291 20208 56299 58023 6033/ 555 00334 10076=",
"43272099999","2023-11-07T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0216,1","+0201,1","99999,9","24,0360,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0273,1","240,N,+0198,1","99999,9,09189,1",,"3,1529,9","SYN09843272 22595 72300 10216 20201 39189 48529 83742 333 10273 20198 56299 59004 6036/ 555 00364 10112=",
"43272099999","2023-11-08T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0220,1","+0205,1","99999,9","24,0000,9,1",,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0271,1","240,N,+0211,1","99999,9,09188,1",,"3,1528,9","SYN09243272 22595 61400 10220 20205 39188 48528 83262 333 10271 20211 56299 59001 6990/ 555 10112=","Q01  00002PRCP24"
"43272099999","2023-11-10T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,N","002000,1,9,9","+0220,1","+0199,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0220,1","240,N,+0199,1","99999,9,09209,1",,"3,1547,9","SYN08643272 32595 61402 10220 20199 39209 48547 83632 333 10220 20199 56299 58021 555 10112=",
"43272099999","2023-11-11T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0214,1","+0170,1","99999,9",,,,,,,,"240,M,+0293,1","240,N,+0155,1","99999,9,09201,1","9,9,999,9,-008,1","3,1539,9","SYN08043272 32997 00500 10214 20170 39201 48539 8//// 333 10293 20155 59008 555 10112=",
"43272099999","2023-11-12T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0212,1","+0161,1","99999,9",,,,,,,,"240,M,+0297,1","240,N,+0150,1","99999,9,09199,1","9,9,999,9,-002,1","3,1539,9","SYN08043272 32997 00500 10212 20161 39199 48539 8//// 333 10297 20150 59002 555 10112=",
"43272099999","2023-11-13T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0210,1","+0155,1","99999,9",,,,,,,,"240,M,+0291,1","240,N,+0143,1","99999,9,09197,1","9,9,999,9,-002,1","3,1534,9","SYN08043272 32997 00501 10210 20155 39197 48534 8//// 333 10291 20143 59002 555 10112=",
"43272099999","2023-11-14T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0206,1","+0147,1","99999,9",,,,,,,,"240,M,+0301,1","240,N,+0145,1","99999,9,09199,1","9,9,999,9,+002,1","3,1536,9","SYN08043272 32997 00501 10206 20147 39199 48536 8//// 333 10301 20145 58002 555 10112=",
"43272099999","2023-11-15T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0208,1","+0190,1","99999,9","24,0000,9,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0301,1","240,N,+0180,1","99999,9,09186,1",,"3,1523,9","SYN09243272 22595 60501 10208 20190 39186 48523 83632 333 10301 20180 56299 59013 6990/ 555 10112=","Q01  00002PRCP24"
"43272099999","2023-11-16T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0216,1","+0162,1","99999,9",,,,,,,,"240,M,+0273,1","240,N,+0191,1","99999,9,09191,1","9,9,999,9,+005,1","3,1531,9","SYN08043272 32997 00501 10216 20162 39191 48531 8//// 333 10273 20191 58005 555 10112=",
"43272099999","2023-11-17T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0224,1","+0194,1","99999,9",,,,,,,,"240,M,+0301,1","240,N,+0198,1","99999,9,09193,1","9,9,999,9,+002,1","3,1535,9","SYN08043272 32997 01400 10224 20194 39193 48535 8//// 333 10301 20198 58002 555 10112=",
"43272099999","2023-11-18T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0228,1","+0195,1","99999,9",,,,,,,,"240,M,+0296,1","240,N,+0198,1","99999,9,09188,1","9,9,999,9,-005,1","3,1530,9","SYN08043272 32997 01401 10228 20195 39188 48530 8//// 333 10296 20198 59005 555 10112=",
"43272099999","2023-11-20T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0198,1","+0170,1","99999,9",,,,,,,,"240,M,+0303,1","240,N,+0157,1","99999,9,09190,1","9,9,999,9,+000,1","3,1525,9","SYN08043272 32997 00501 10198 20170 39190 48525 8//// 333 10303 20157 58000 555 10112=",
"43272099999","2023-11-21T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0210,1","+0195,1","99999,9","24,0000,9,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0286,1","240,N,+0190,1","99999,9,09179,1",,"3,1517,9","SYN09243272 22595 73201 10210 20195 39179 48517 83742 333 10286 20190 56299 59011 6990/ 555 10112=","Q01  00002PRCP24"
"43272099999","2023-11-22T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0214,1","+0196,1","99999,9","24,0000,9,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0283,1","240,N,+0178,1","99999,9,09170,1",,"3,1511,9","SYN09243272 22595 70501 10214 20196 39170 48511 83742 333 10283 20178 56299 59009 6990/ 555 10112=","Q01  00002PRCP24"
"43272099999","2023-11-23T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0228,1","+0213,1","99999,9","24,0020,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0228,1","240,N,+0213,1","99999,9,09168,1",,"3,1511,9","SYN09843272 22595 70501 10228 20213 39168 48511 83742 333 10228 20213 56299 59002 6002/ 555 00016 10114=",
"43272099999","2023-11-24T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0224,1","+0200,1","99999,9","24,0030,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0271,1","240,N,+0201,1","99999,9,09179,1",,"3,1522,9","SYN09843272 22595 71401 10224 20200 39179 48522 83742 333 10271 20201 56299 58011 6003/ 555 00034 10117=",
"43272099999","2023-11-25T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0216,1","+0198,1","99999,9","24,0000,9,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0293,1","240,N,+0203,1","99999,9,09189,1",,"3,1529,9","SYN09243272 22595 61401 10216 20198 39189 48529 83632 333 10293 20203 56299 58010 6990/ 555 10117=","Q01  00002PRCP24"
"43272099999","2023-11-26T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0210,1","+0195,1","99999,9","24,0000,9,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0291,1","240,N,+0198,1","99999,9,09184,1",,"3,1521,9","SYN09243272 22595 61401 10210 20195 39184 48521 83632 333 10291 20198 56299 59005 6990/ 555 10117=","Q01  00002PRCP24"
"43272099999","2023-11-28T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0206,1","+0197,1","99999,9","24,0010,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0269,1","240,N,+0195,1","99999,9,09176,1",,"3,1514,9","SYN09843272 22595 71400 10206 20197 39176 48514 83742 333 10269 20195 56299 59015 6001/ 555 00008 10119=",
"43272099999","2023-11-29T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0226,1","+0186,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0291,1","240,N,+0197,1","99999,9,09180,1",,"3,1523,9","SYN08643272 32595 60500 10226 20186 39180 48523 83632 333 10291 20197 56299 58004 555 10119=",
"43272099999","2023-11-30T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0230,1","+0191,1","99999,9","24,0020,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0276,1","240,N,+0203,1","99999,9,09185,1",,"3,1527,9","SYN09843272 22595 61401 10230 20191 39185 48527 83632 333 10276 20203 56299 58005 6002/ 555 00016 10121=",
"43272099999","2023-12-01T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0216,1","+0195,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0286,1","240,N,+0171,1","99999,9,09181,1",,"3,1521,9","SYN08643272 32595 61401 10216 20195 39181 48521 83632 333 10286 20171 56299 58004 555 10121=",
"43272099999","2023-12-02T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0194,1","+0188,1","99999,9","24,0010,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0271,1","240,N,+0180,1","99999,9,09172,1",,"3,1508,9","SYN09843272 22595 71400 10194 20188 39172 48508 83742 333 10271 20180 56299 59009 6001/ 555 00010 10122=",
"43272099999","2023-12-03T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0190,1","+0184,1","99999,9","24,0000,9,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0271,1",,"99999,9,09177,1",,"3,1512,9","SYN09243272 22595 71401 10190 20184 39177 48512 83742 333 10271 20203 56299 58005 6990/ 555 10122=","Q01  00002PRCP24"
"43272099999","2023-12-05T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","230,1,N,0026,1","99999,9,9,N","002000,1,9,9","+0216,1","+0188,1","99999,9","24,0010,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0216,1","240,N,+0197,1","99999,9,09142,1",,"3,1480,9","SYN09843272 22595 82305 10216 20188 39142 48480 83742 333 10216 20197 56999 59010 6001/ 555 00010 10126=",
"43272099999","2023-12-06T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0210,1","+0201,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0257,1","240,N,+0168,1","99999,9,09167,1",,"3,1506,9","SYN08643272 32595 63200 10210 20201 39167 48506 83632 333 10257 20168 56299 58025 555 10126=",
"43272099999","2023-12-07T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0224,1","+0209,1","99999,9","24,0230,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0281,1","240,N,+0203,1","99999,9,09169,1",,"3,1512,9","SYN09843272 22595 80500 10224 20209 39169 48512 83742 333 10281 20203 56499 58002 6023/ 555 00232 10149=",
"43272099999","2023-12-08T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0218,1","+0200,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0291,1","240,N,+0208,1","99999,9,09179,1",,"3,1520,9","SYN08643272 32595 70500 10218 20200 39179 48520 83742 333 10291 20208 56299 58010 555 10149=",
"43272099999","2023-12-09T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0212,1","+0197,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0281,1","240,N,+0203,1","99999,9,09199,1",,"3,1539,9","SYN08643272 32595 81400 10212 20197 39199 48539 83742 333 10281 20203 56999 58020 555 10149=",
"43272099999","2023-12-10T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0210,1","+0192,1","99999,9",,,,,,,,"240,M,+0276,1","240,N,+0203,1","99999,9,09200,1","9,9,999,9,+001,1","3,1537,9","SYN08043272 32997 01400 10210 20192 39200 48537 8//// 333 10276 20203 58001 555 10149=",
"43272099999","2023-12-11T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","010000,1,9,9","+0206,1","+0165,1","99999,9",,,,,,,,"240,M,+0286,1","240,N,+0179,1","99999,9,09191,1","9,9,999,9,-009,1","3,1528,9","SYN08043272 32/97 01401 10206 20165 39191 48528 8//// 333 10286 20179 59009 555 10149=",
"43272099999","2023-12-12T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0196,1","+0171,1","99999,9",,,,,,,,"240,M,+0277,1","240,N,+0175,1","99999,9,09181,1","9,9,999,9,-010,1","3,1516,9","SYN08043272 32997 01400 10196 20171 39181 48516 8//// 333 10277 20175 59010 555 10149=",
"43272099999","2023-12-14T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","002000,1,9,9","+0180,1","+0158,1","99999,9",,,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0190,1","240,N,+0158,1","99999,9,09199,1",,"3,1532,9","SYN08643272 32595 60900 10180 20158 39199 48532 83632 333 10190 20158 56299 58003 555 10149=",
"43272099999","2023-12-15T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0176,1","+0170,1","99999,9",,,,,,,,"240,M,+0272,1","240,N,+0153,1","99999,9,09204,1","9,9,999,9,+005,1","3,1533,9","SYN08043272 32997 01400 10176 20170 39204 48533 8//// 333 10272 20153 58005 555 10149=",
"43272099999","2023-12-16T03:00:00","4","13.2","78.0666666","857.0","CHINTAMANI, IN","FM-12","99999","V020","090,1,N,0005,1","99999,9,9,N","002000,1,9,9","+0202,1","+0193,1","99999,9","00,0009,3,1",,"03,1,+00800,1,07,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00800,1,99,9,99,9","240,M,+0253,1","240,N,+0191,1","99999,9,09192,1",,"3,1529,9","SYN09243272 22595 80901 10202 20193 39192 48529 83742 333 10253 20191 56999 59012 69990 555 10149=",
