"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01009099999","2023-09-04T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","122,1,N,0092,1","99999,9,9,9","999999,9,9,9","+0046,1","+0037,1","09968,1","120,M,+0051,1","120,N,+0046,1","99999,9,09962,1","7,1,016,1,+999,9","0121,1","9,99,0111,1,999","SYN004BUFR",
"01009099999","2023-09-04T16:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","093,1,N,0063,1","99999,9,9,9","999999,9,9,9","+0040,1","+0036,1","09961,1","120,M,+0046,1","120,N,+0040,1","99999,9,09955,1","7,1,016,1,+999,9","0095,1","9,99,0090,1,999","SYN004BUFR",
"01009099999","2023-09-04T17:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","099,1,N,0064,1","99999,9,9,9","999999,9,9,9","+0040,1","+0037,1","09953,1","120,M,+0041,1","120,N,+0039,1","99999,9,09947,1","6,1,019,1,+999,9","0073,1","9,99,0066,1,999","SYN004BUFR",
"01009099999","2023-09-04T18:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","108,1,N,0075,1","99999,9,9,9","999999,9,9,9","+0041,1","+0038,1","09946,1","120,M,+0053,1","120,N,+0039,1","99999,9,09939,1","7,1,022,1,+999,9","0088,1","9,99,0111,1,999","SYN004BUFR",
"01009099999","2023-09-04T19:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","109,1,N,0090,1","99999,9,9,9","999999,9,9,9","+0040,1","+0037,1","09936,1","120,M,+0041,1","120,N,+0040,1","99999,9,09930,1","7,1,025,1,+999,9","0105,1","9,99,0090,1,999","SYN004BUFR",
"01009099999","2023-09-04T20:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","106,1,N,0084,1","99999,9,9,9","999999,9,9,9","+0042,1","+0039,1","09927,1","120,M,+0043,1","120,N,+0040,1","99999,9,09921,1","7,1,026,1,+999,9","0098,1","9,99,0090,1,999","SYN004BUFR",
"01009099999","2023-09-04T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","114,1,N,0080,1","99999,9,9,9","999999,9,9,9","+0042,1","+0040,1","09922,1","120,M,+0043,1","120,N,+0041,1","99999,9,09916,1","8,1,024,1,+999,9","0092,1","9,99,0090,1,999","SYN004BUFR",
"01009099999","2023-09-04T22:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","119,1,N,0101,1","99999,9,9,9","999999,9,9,9","+0042,1","+0039,1","09912,1","120,M,+0043,1","120,N,+0042,1","99999,9,09905,1","7,1,025,1,+999,9","0114,1","9,99,0103,1,999","SYN004BUFR",
"01009099999","2023-09-04T23:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","124,1,N,0099,1","99999,9,9,9","999999,9,9,9","+0046,1","+0040,1","09914,1","120,M,+0047,1","120,N,+0042,1","99999,9,09907,1","8,1,013,1,+999,9","0114,1","9,99,0106,1,999","SYN004BUFR",
"01009099999","2023-09-05T00:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","116,1,N,0093,1","99999,9,9,9","999999,9,9,9","+0045,1","+0041,1","09910,1","120,M,+0047,1","120,N,+0045,1","99999,9,09903,1","6,1,013,1,+999,9","0114,1","9,99,0106,1,999","SYN004BUFR",
"01009099999","2023-09-05T01:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","130,1,N,0093,1","99999,9,9,9","999999,9,9,9","+0047,1","+0044,1","09906,1","120,M,+0047,1","120,N,+0043,1","99999,9,09900,1","8,1,005,1,+999,9","0114,1","9,99,0105,1,999","SYN004BUFR",
"01009099999","2023-09-05T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","122,1,N,0089,1","99999,9,9,9","999999,9,9,9","+0042,1","+0039,1","09898,1","120,M,+0047,1","120,N,+0042,1","99999,9,09891,1","8,1,012,1,+999,9","0108,1","9,99,0107,1,999","SYN004BUFR",
"01009099999","2023-09-12T22:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","293,1,N,0104,1","99999,9,9,9","999999,9,9,9","+0002,1","-0018,1","10004,1",,,"99999,9,09997,1","7,1,005,1,+999,9","0118,1","9,99,0107,1,999","SYN004BUFR",
"01009099999","2023-10-05T04:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","999,9,N,0065,1","99999,9,9,9","999999,9,9,9","-0009,1","-0020,1","10012,1","120,M,-0006,1","120,N,-0009,1","99999,9,10006,1","2,1,005,1,+999,9","0076,1","9,99,0065,1,999","SYN004BUFR",
"01009099999","2023-10-07T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","098,1,N,0043,1","99999,9,9,9","999999,9,9,9","-0032,1","-0070,1","10193,1",,,"99999,9,10186,1","2,1,012,1,+999,9","0086,1","3,99,9999,9,999","SYN004BUFR",
"01009099999","2023-10-11T05:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","999,9,N,0038,1","99999,9,9,9","999999,9,9,9","-0057,1","-0077,1","10163,1","120,M,-0054,1","120,N,-0058,1","99999,9,10156,1","7,1,007,1,+999,9","0060,1","9,99,0043,1,999","SYN004BUFR",
"01009099999","2023-10-17T13:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","073,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0040,1","+9999,9","10227,1","120,M,-0037,1","120,N,-0041,1","99999,9,10220,1",,"0104,1","9,99,0088,1,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01009099999","2023-10-18T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","160,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","10203,1","240,M,-0035,1","240,N,-0043,1","99999,9,10196,1","7,1,020,1,+999,9",,"3,99,0110,1,999","SYN07001009 46/// /1610 11035 30196 40203 57020 333 11035 21043 90710 91111=",
"01009099999","2023-10-18T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","160,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10129,1","240,M,-0017,1","240,N,-0023,1","99999,9,10122,1","6,1,047,1,+999,9",,"3,99,0100,1,999","SYN07001009 46/// /1609 11018 30122 40129 56047 333 11017 21023 90710 91110=",
"01009099999","2023-10-19T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","190,1,N,0140,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10023,1","240,M,+0013,1","240,N,+0006,1","99999,9,10017,1","6,1,057,1,+999,9",,"3,99,0180,1,999","SYN07001009 46/// /1914 10013 30017 40023 56057 333 10013 20006 90710 91118=",
"01009099999","2023-10-19T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","210,1,N,0120,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","09921,1","240,M,+0021,1","240,N,+0020,1","99999,9,09914,1","8,1,049,1,+999,9",,"3,99,0150,1,999","SYN07001009 46/// /2112 10020 39914 49921 58049 333 10021 20020 90710 91115=",
"01009099999","2023-10-19T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","300,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0075,1","+9999,9","09934,1","240,M,-0067,1","240,N,-0076,1","99999,9,09927,1","3,1,018,1,+999,9",,"3,99,0170,1,999","SYN07001009 46/// /3012 11075 39927 49934 53018 333 11067 21076 90710 91117=",
"01009099999","2023-10-19T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","270,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0068,1","+9999,9","09903,1","240,M,-0064,1","240,N,-0078,1","99999,9,09897,1","6,1,026,1,+999,9",,"3,99,0220,1,999","SYN07001009 46/// /2717 11068 39897 49903 56026 333 11064 21078 90710 91122=",
"01009099999","2023-10-20T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","280,1,N,0220,1","99999,9,9,N","999999,9,9,9","-0077,1","+9999,9","09829,1","240,M,-0071,1","240,N,-0078,1","99999,9,09822,1","8,1,026,1,+999,9",,"3,99,0260,1,999","SYN07601009 46/// /2822 11077 39822 49829 58026 90300 333 11071 21078 90710 91126=",
"01009099999","2023-10-20T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","310,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0097,1","+9999,9","09902,1","240,M,-0089,1","240,N,-0099,1","99999,9,09896,1","2,1,044,1,+999,9",,"3,99,0200,1,999","SYN07001009 46/// /3117 11097 39896 49902 52044 333 11089 21099 90710 91120=",
"01009099999","2023-10-20T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","340,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0057,1","+9999,9","09996,1","240,M,-0053,1","240,N,-0061,1","99999,9,09989,1","2,1,059,1,+999,9",,"3,99,0230,1,999","SYN07001009 46/// /3414 11057 39989 49996 52059 333 11053 21061 90710 91123=",
"01009099999","2023-10-20T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","350,1,N,0150,1","99999,9,9,N","999999,9,9,9","-0065,1","+9999,9","10075,1","240,M,-0064,1","240,N,-0069,1","99999,9,10068,1","1,1,029,1,+999,9",,"3,99,0200,1,999","SYN07001009 46/// /3515 11065 30068 40075 51029 333 11064 21069 90710 91120=",
"01009099999","2023-10-21T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","320,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0063,1","+9999,9","10117,1","240,M,-0055,1","240,N,-0063,1","99999,9,10111,1","2,1,013,1,+999,9",,"3,99,0180,1,999","SYN07001009 46/// /3216 11063 30111 40117 52013 333 11055 21063 90710 91118=",
"01009099999","2023-10-21T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","340,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0079,1","+9999,9","10139,1","240,M,-0075,1","240,N,-0083,1","99999,9,10132,1","2,1,011,1,+999,9",,"3,99,0180,1,999","SYN07001009 46/// /3412 11079 30132 40139 52011 333 11075 21083 90710 91118=",
"01009099999","2023-10-21T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","320,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0079,1","+9999,9","10145,1","240,M,-0075,1","240,N,-0081,1","99999,9,10138,1","5,1,001,1,+999,9",,"3,99,0170,1,999","SYN07601009 46/// /3214 11079 30138 40145 55001 91500 333 11075 21081 90710 91117=",
"01009099999","2023-10-21T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","330,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0088,1","+9999,9","10138,1","240,M,-0084,1","240,N,-0091,1","99999,9,10131,1","9,9,003,1,+999,9",,"3,99,0150,1,999","SYN07601009 46/// /3313 11088 30131 40138 50003 92100 333 11084 21091 90710 91115=",
"01009099999","2023-10-22T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","330,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0081,1","+9999,9","10131,1","240,M,-0078,1","240,N,-0084,1","99999,9,10124,1","9,9,002,1,+999,9",,"3,99,0170,1,999","SYN07001009 46/// /3313 11081 30124 40131 50002 333 11078 21084 90710 91117=",
"01009099999","2023-10-22T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","340,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0085,1","+9999,9","10145,1","240,M,-0081,1","240,N,-0091,1","99999,9,10138,1","2,1,009,1,+999,9",,"3,99,0140,1,999","SYN07001009 46/// /3410 11085 30138 40145 52009 333 11081 21091 90710 91114=",
"01009099999","2023-10-22T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","340,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0079,1","+9999,9","10169,1","240,M,-0077,1","240,N,-0081,1","99999,9,10162,1","3,1,010,1,+999,9",,"3,99,0120,1,999","SYN07001009 46/// /3408 11079 30162 40169 53010 333 11077 21081 90710 91112=",
"01009099999","2023-10-22T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","340,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0055,1","+9999,9","10195,1","240,M,-0055,1","240,N,-0059,1","99999,9,10188,1","1,1,012,1,+999,9",,"3,99,0080,1,999","SYN07001009 46/// /3404 11055 30188 40195 51012 333 11055 21059 90710 91108=",
"01009099999","2023-10-23T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","330,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0056,1","+9999,9","10212,1","240,M,-0056,1","240,N,-0059,1","99999,9,10205,1","2,1,005,1,+999,9",,"3,99,0060,1,999","SYN07001009 46/// /3305 11056 30205 40212 52005 333 11056 21059 90710 91106=",
"01009099999","2023-10-23T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0066,1","+9999,9","10221,1","240,M,-0065,1","240,N,-0069,1","99999,9,10214,1","2,1,005,1,+999,9",,"3,99,0060,1,999","SYN07001009 46/// /3602 11066 30214 40221 52005 333 11065 21069 90710 91106=",
"01009099999","2023-10-23T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","340,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0065,1","+9999,9","10225,1","240,M,-0065,1","240,N,-0068,1","99999,9,10218,1",,,"3,99,0040,1,999","SYN07001009 46/// /3401 11065 30218 40225 54001 333 11065 21068 90710 91104=","Q014     3APCTENQ02.1    3APC3  "
"01009099999","2023-10-23T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0065,1","+9999,9","10222,1","240,M,-0063,1","240,N,-0065,1","99999,9,10215,1",,,"3,99,0030,1,999","SYN07601009 46/// /0702 11065 30215 40222 54003 92100 333 11063 21065 90710 91103=","Q014     3APCTENQ02.3    3APC3  "
"01009099999","2023-10-24T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","130,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","10213,1","240,M,-0053,1","240,N,-0058,1","99999,9,10206,1","7,1,008,1,+999,9",,"3,99,0070,1,999","SYN07001009 46/// /1305 11054 30206 40213 57008 333 11053 21058 90710 91107=",
"01009099999","2023-10-24T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","10209,1","240,M,-0031,1","240,N,-0037,1","99999,9,10202,1",,,"3,99,0060,1,999","SYN07001009 46/// /1000 11037 30202 40209 54001 333 11031 21037 90710 91106=","Q014     3APCTENQ02.1    3APC3  "
"01009099999","2023-10-24T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","260,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","10213,1","240,M,-0020,1","240,N,-0027,1","99999,9,10206,1",,,"3,99,0060,1,999","SYN07601009 46/// /2605 11021 30206 40213 54001 91500 333 11020 21027 90710 91106=","Q014     3APCTENQ02.1    3APC3  "
"01009099999","2023-10-24T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","230,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","10204,1","240,M,-0017,1","240,N,-0022,1","99999,9,10198,1",,,"3,99,0060,1,999","SYN07601009 46/// /2304 11022 30198 40204 54002 92100 333 11017 21022 90710 91106=","Q014     3APCTENQ02.2    3APC3  "
"01009099999","2023-10-25T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10187,1","240,M,-0021,1","240,N,-0025,1","99999,9,10180,1","7,1,012,1,+999,9",,"3,99,0060,1,999","SYN07001009 46/// /1805 11024 30180 40187 57012 333 11021 21025 90710 91106=",
"01009099999","2023-10-25T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","210,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","10172,1","240,M,-0010,1","240,N,-0014,1","99999,9,10165,1","7,1,004,1,+999,9",,"3,99,0070,1,999","SYN07001009 46/// /2106 11010 30165 40172 57004 333 11010 21014 90710 91107=",
"01009099999","2023-10-25T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","330,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","10165,1","240,M,-0013,1","240,N,-0015,1","99999,9,10158,1","7,1,003,1,+999,9",,"3,99,0050,1,999","SYN07001009 46/// /3302 11015 30158 40165 57003 333 11013 21015 90710 91105=",
"01009099999","2023-10-25T20:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","167,1,N,0022,1","99999,9,9,9","999999,9,9,9","-0007,1","+9999,9","10158,1","120,M,-0008,1","120,N,-0013,1","99999,9,10151,1","7,1,005,1,+999,9",,"9,99,0023,1,999","SYN004BUFR",
"01009099999","2023-10-25T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","180,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10156,1","240,M,-0006,1","240,N,-0009,1","99999,9,10149,1","7,1,006,1,+999,9",,"3,99,0030,1,999","SYN07001009 46/// /1803 11006 30149 40156 57006 333 11006 21009 90710 91103=",
"01009099999","2023-10-26T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","170,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","10148,1","240,M,-0002,1","240,N,-0005,1","99999,9,10141,1","7,1,006,1,+999,9",,"3,99,0030,1,999","SYN07001009 46/// /1702 11002 30141 40148 57006 333 11002 21005 90710 91103=",
"01009099999","2023-10-26T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10145,1","240,M,+0001,1","240,N,-0001,1","99999,9,10138,1","4,1,000,1,+999,9",,"3,99,0040,1,999","SYN07001009 46/// /1403 10001 30138 40145 54000 333 10001 21001 90710 91104=",
"01009099999","2023-10-26T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","230,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10143,1","240,M,-0005,1","240,N,-0006,1","99999,9,10136,1",,,"3,99,0040,1,999","SYN07001009 46/// /2304 11006 30136 40143 54003 333 11005 21006 90710 91104=","Q014     3APCTENQ02.3    3APC3  "
"01009099999","2023-10-26T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","10141,1","240,M,-0007,1","240,N,-0010,1","99999,9,10134,1",,,"3,99,0030,1,999","SYN07601009 46/// /1603 11010 30134 40141 54001 92100 333 11007 21010 90710 91103=","Q014     3APCTENQ02.1    3APC3  "
"01009099999","2023-10-27T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10137,1","240,M,-0013,1","240,N,-0014,1","99999,9,10130,1","7,1,003,1,+999,9",,"3,99,0020,1,999","SYN07001009 46/// /1701 11013 30130 40137 57003 333 11013 21014 90710 91102=",
"01009099999","2023-10-27T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","10131,1","240,M,-0022,1","240,N,-0028,1","99999,9,10125,1","4,1,000,1,+999,9",,"3,99,0040,1,999","SYN07001009 46/// /1603 11025 30125 40131 54000 333 11022 21028 90710 91104=",
"01009099999","2023-10-27T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10127,1","240,M,-0012,1","240,N,-0019,1","99999,9,10120,1","7,1,004,1,+999,9",,"3,99,0080,1,999","SYN07001009 46/// /1906 11018 30120 40127 57004 333 11012 21019 90710 91108=",
"01009099999","2023-10-27T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","180,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","10132,1","240,M,-0014,1","240,N,-0016,1","99999,9,10126,1","2,1,006,1,+999,9",,"3,99,0090,1,999","SYN07601009 46/// /1806 11016 30126 40132 52006 92100 333 11014 21016 90710 91109=",
"01009099999","2023-10-28T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","150,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","10130,1","240,M,-0016,1","240,N,-0020,1","99999,9,10123,1",,,"3,99,0090,1,999","SYN07001009 46/// /1508 11017 30123 40130 54002 333 11016 21020 90710 91109=","Q014     3APCTENQ02.2    3APC3  "
"01009099999","2023-10-28T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","150,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10135,1","240,M,-0025,1","240,N,-0029,1","99999,9,10129,1","2,1,005,1,+999,9",,"3,99,0050,1,999","SYN07001009 46/// /1504 11026 30129 40135 52005 333 11025 21029 90710 91105=",
"01009099999","2023-10-28T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","10136,1","240,M,-0031,1","240,N,-0032,1","99999,9,10129,1",,,"3,99,0030,1,999","SYN07001009 46/// /1802 11031 30129 40136 54001 333 11031 21032 90710 91103=","Q014     3APCTENQ02.1    3APC3  "
"01009099999","2023-10-28T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","240,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","10140,1","240,M,-0021,1","240,N,-0024,1","99999,9,10133,1",,,"3,99,0040,1,999","SYN07001009 46/// /2403 11021 30133 40140 54002 333 11021 21024 90710 91104=","Q014     3APCTENQ02.2    3APC3  "
"01009099999","2023-10-29T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","10138,1","240,M,-0016,1","240,N,-0018,1","99999,9,10131,1","7,1,004,1,+999,9",,"3,99,0030,1,999","SYN07001009 46/// /1603 11017 30131 40138 57004 333 11016 21018 90710 91103=",
"01009099999","2023-10-29T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","210,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10136,1","240,M,-0013,1","240,N,-0014,1","99999,9,10129,1","4,1,000,1,+999,9",,"3,99,0040,1,999","SYN07001009 46/// /2103 11013 30129 40136 54000 333 11013 21014 90710 91104=",
"01009099999","2023-10-29T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","280,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","10131,1","240,M,-0010,1","240,N,-0011,1","99999,9,10124,1","7,1,003,1,+999,9",,"3,99,0020,1,999","SYN07001009 46/// /2802 11011 30124 40131 57003 333 11010 21011 90710 91102=",
"01009099999","2023-10-29T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0022,1","+9999,9","10128,1","240,M,-0018,1","240,N,-0022,1","99999,9,10121,1","5,1,001,1,+999,9",,"3,99,0010,1,999","SYN07001009 46/// /2800 11022 30121 40128 55001 333 11018 21022 90710 91101=",
"01009099999","2023-10-30T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","210,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10112,1","240,M,-0016,1","240,N,-0020,1","99999,9,10105,1","7,1,007,1,+999,9",,"3,99,0060,1,999","SYN07001009 46/// /2105 11018 30105 40112 57007 333 11016 21020 90710 91106=",
"01009099999","2023-10-30T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","200,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","10087,1","240,M,-0014,1","240,N,-0016,1","99999,9,10081,1","7,1,010,1,+999,9",,"3,99,0080,1,999","SYN07001009 46/// /2006 11016 30081 40087 57010 333 11014 21016 90710 91108=",
"01009099999","2023-10-30T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","200,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10060,1","240,M,-0011,1","240,N,-0014,1","99999,9,10054,1","7,1,016,1,+999,9",,"3,99,0120,1,999","SYN07001009 46/// /2008 11013 30054 40060 57016 333 11011 21014 90710 91112=",
"01009099999","2023-10-30T21:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","250,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","10044,1","240,M,+0001,1","240,N,-0003,1","99999,9,10037,1","9,9,003,1,+999,9",,"3,99,0090,1,999","SYN07001009 46/// /2507 10000 30037 40044 50003 333 10001 21003 90710 91109=",
"01009099999","2023-10-31T03:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","030,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0038,1","+9999,9","10026,1","240,M,-0037,1","240,N,-0043,1","99999,9,10019,1","7,1,017,1,+999,9",,"3,99,0090,1,999","SYN07001009 46/// /0308 11038 30019 40026 57017 333 11037 21043 90710 91109=",
"01009099999","2023-10-31T09:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","030,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0063,1","+9999,9","10005,1","240,M,-0058,1","240,N,-0064,1","99999,9,09998,1","9,9,002,1,+999,9",,"3,99,0140,1,999","SYN07001009 46/// /0313 11063 39998 40005 50002 333 11058 21064 90710 91114=",
"01009099999","2023-10-31T15:00:00","4","80.65","25.0","5.0","KARL XII OYA, SV","FM-12","99999","V020","010,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0077,1","+9999,9","10041,1","240,M,-0072,1","240,N,-0081,1","99999,9,10035,1","2,1,027,1,+999,9",,"3,99,0190,1,999","SYN07001009 46/// /0116 11077 30035 40041 52027 333 11072 21081 90710 91119=",
