"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","GA1","GA2","GA3","GE1","GF1","MA1","MW1","MW2","MW3","REM","EQD"
"47107499999","2023-07-06T08:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","07620,1,9,N","011265,5,9,9","+0310,5","+0190,5","09970,1",,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999",,"09976,5,99999,9",,,,"MET103METAR RKNO 0855Z 25012G035KT 9999 BKN250 31/19 A2946 RMK CIG250 PK WND 2740/10 SLP970 8/008 9/006 LAST=","D01      0ADE693D02      0ADE539"
"47107499999","2023-07-06T20:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,C,0000,1","06096,1,C,N","009999,1,9,9","+0280,1","+0140,1","10032,1",,,"07,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10037,1,99999,9",,,,"MET085METAR RKNO 2057Z 00000KT 9999 BKN200 28/14 A2964 RMK CIG200 SLP032 8/008 9/007 FIRST=",
"47107499999","2023-07-06T21:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0021,1","06096,1,C,N","009999,1,9,9","+0260,1","+0160,1","10032,1",,,"07,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10037,1,99999,9",,,,"MET079METAR RKNO 2155Z 25004KT 9999 BKN200 26/16 A2964 RMK CIG200 SLP032 8/008 9/007=",
"47107499999","2023-07-06T22:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0290,1","+0190,1","10034,1",,,"04,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,06096,1,99,9,99,9","10041,1,99999,9",,,,"MET072METAR RKNO 2257Z 25003KT 9999 SCT200 29/19 A2965 RMK SLP034 8/008 9/003=",
"47107499999","2023-07-06T23:07:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","220,1,N,0010,1","00122,1,9,N","999999,9,9,9","+9999,9","+0180,5","10042,1",,,,,,"9,AGL   ,+99999,+99999",,"10044,5,99999,9","10,5","63,5",,"MET071METAR RKNO 2307Z 22002KT 200 RA FG VV004 18/18 A2966 RMK CIG004 SLP042=","P01 +01803ATOT  D01      0ADE735"
"47107499999","2023-07-06T23:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","160,1,N,0005,1","99999,9,9,N","009999,1,9,9","+0290,1","+0210,1","10036,1",,,"02,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06096,1,99,9,99,9","10041,1,99999,9",,,,"MET072METAR RKNO 2355Z 16001KT 9999 FEW200 29/21 A2965 RMK SLP036 8/008 9/001=",
"47107499999","2023-07-07T00:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","070,1,N,0010,1","06096,1,C,N","009999,1,9,9","+0300,1","+0170,1","10031,1",,,"07,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10037,1,99999,9",,,,"MET079METAR RKNO 0056Z 07002KT 9999 BKN200 30/17 A2964 RMK CIG200 SLP031 8/008 9/006=",
"47107499999","2023-07-07T01:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","350,1,N,0015,1","06096,1,C,N","009999,1,9,9","+0260,1","+0180,1","10032,1",,,"07,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10037,1,99999,9",,,,"MET079METAR RKNO 0155Z 35003KT 9999 BKN200 26/18 A2964 RMK CIG200 SLP032 8/008 9/007=",
"47107499999","2023-07-07T02:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","190,1,N,0010,1","06096,1,C,N","009999,1,9,9","+0280,1","+0200,1","10030,1",,,"07,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10037,1,99999,9",,,,"MET079METAR RKNO 0256Z 19002KT 9999 BKN200 28/20 A2964 RMK CIG200 SLP030 8/008 9/007=",
"47107499999","2023-07-07T03:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","140,1,N,0015,1","06096,1,C,N","009999,1,9,9","+0270,1","+0210,1","10029,1",,,"07,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06096,1,99,9,99,9","10034,1,99999,9",,,,"MET079METAR RKNO 0356Z 14003KT 9999 BKN200 27/21 A2963 RMK CIG200 SLP029 8/008 9/007=",
"47107499999","2023-07-07T04:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","120,1,N,0010,1","05791,1,C,N","009999,1,9,9","+0260,1","+0220,1","10024,1",,,"07,1,+05791,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,05791,1,99,9,99,9","10030,1,99999,9",,,,"MET079METAR RKNO 0455Z 12002KT 9999 BKN190 26/22 A2962 RMK CIG190 SLP024 8/008 9/007=",
"47107499999","2023-07-07T05:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","100,1,N,0005,1","06706,1,C,N","009999,1,9,9","+0270,1","+0200,1","10017,1",,,"07,1,+06706,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,06706,1,99,9,99,9","10024,1,99999,9",,,,"MET079METAR RKNO 0556Z 10001KT 9999 BKN220 27/20 A2960 RMK CIG220 SLP017 8/008 9/006=",
"47107499999","2023-07-07T06:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","130,1,N,0015,1","99999,9,9,N","009000,1,9,9","+0260,1","+0190,1","10017,1",,,"02,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06096,1,99,9,99,9","10024,1,99999,9","10,1",,,"MET075METAR RKNO 0655Z 13003KT 9000 BR FEW200 26/19 A2960 RMK SLP017 8/008 9/002=",
"47107499999","2023-07-07T08:02:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","150,1,N,0005,1","99999,9,9,N","009999,1,9,9","+0260,1","+0180,1","10014,1",,,"02,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06096,1,99,9,99,9","10020,1,99999,9",,,,"MET072METAR RKNO 0802Z 15001KT 9999 FEW200 26/18 A2959 RMK SLP014 8/008 9/001=",
"47107499999","2023-07-07T08:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","110,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0240,1","+0200,1","10014,1",,,"02,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06096,1,99,9,99,9","10020,1,99999,9",,,,"MET077METAR RKNO 0855Z 11002KT 9999 FEW200 24/20 A2959 RMK SLP014 8/008 9/001 LAST=",
"47107499999","2023-07-09T20:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","240,1,N,0021,1","05486,1,9,N","009999,1,9,9","+0260,1","+0200,1","10012,1",,,"02,1,+01219,1,06,1","07,1,+05486,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10017,1,99999,9",,,,"MET092METAR RKNO 2056Z 24004KT 9999 FEW040 BKN180 26/20 A2958 RMK CIG180 SLP012 8/508 9/204 FIRST=",
"47107499999","2023-07-09T21:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","160,1,N,0026,1","06096,1,9,N","009999,1,9,9","+0250,1","+0210,1","10016,1",,,"02,1,+01524,1,06,1","07,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10020,1,99999,9",,,,"MET086METAR RKNO 2155Z 16005KT 9999 FEW050 BKN200 25/21 A2959 RMK CIG200 SLP016 8/508 9/205=",
"47107499999","2023-07-09T22:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","150,1,N,0021,1","07620,1,9,N","009999,1,9,9","+0260,1","+0200,1","10027,1",,,"04,1,+01219,1,06,1","08,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10034,1,99999,9",,,,"MET086METAR RKNO 2256Z 15004KT 9999 SCT040 OVC250 26/20 A2963 RMK CIG250 SLP027 8/508 9/404=",
"47107499999","2023-07-09T23:58:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","190,1,N,0005,1","01524,1,C,N","009999,1,9,9","+0250,1","+0210,1","10034,1",,,"07,1,+01524,1,06,1","08,1,+04267,1,05,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01524,1,99,9,99,9","10041,1,99999,9",,,,"MET086METAR RKNO 2358Z 19001KT 9999 BKN050 OVC140 25/21 A2965 RMK CIG050 SLP034 8/52/ 9/62/=",
"47107499999","2023-07-10T00:07:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-16","99999","V020","290,1,N,0015,1","01524,1,9,N","009999,1,9,9","+0250,1","+0210,1","99999,9",,,"02,1,+00762,1,09,1","07,1,+01524,1,99,9","08,1,+04267,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","10037,1,99999,9","17,1",,,"MET091SPECI RKNO 100007Z 29003KT 9999 TS FEW025CB BKN050 OVC140 25/21 A2964 RMK CIG050 TS B05 SW=",
"47107499999","2023-07-10T00:12:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","260,1,N,0010,1","03048,1,C,N","009999,1,9,9","+0210,1","+0140,1","10062,1",,,"07,1,+03048,1,05,1","08,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,03048,1,99,9,99,9",,,,,"MET086METAR RKNO 0012Z 26002KT 9999 BKN100 OVC200 21/14 A2977 RMK CIG100 SLP062 8/028 9/062=","Q011008.13APOA  "
"47107499999","2023-07-10T00:14:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","020,1,N,0036,1","01524,1,9,N","008000,1,9,9","+0180,1","+0160,1","99999,9",,,"02,1,+00610,1,09,1","07,1,+01524,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10010,1,99999,9","10,1","95,1",,"MET110METAR RKNO 0014Z 02007KT 8000 -TSRA BR FEW020CB BKN050 18/16 A2956 RMK CIG050 TS NW MOV SE SLP009 8/300 9/700=","Q011000.93APOSLP"
"47107499999","2023-07-10T00:18:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","040,1,N,0021,1","00914,1,C,N","009999,1,9,9","+0230,1","+0200,1","10077,2",,,"02,1,+00457,1,07,1","04,1,+00914,1,02,1","04,1,+06401,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00457,1,99,9,99,9","10081,2,99999,9",,,,"MET086METAR RKNO 0018Z 04004KT 9999 FEW015 SCT030 SCT210 23/20 A2977 RMK SLP077 8/608 9/301=",
"47107499999","2023-07-10T00:19:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","170,1,N,0041,1","02134,1,9,N","009999,1,9,9","+0210,1","+0180,1","10071,1",,,"02,1,+00305,1,07,1","07,1,+02134,1,05,1","08,1,+04572,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10074,1,99999,9",,,,"MET093METAR RKNO 0019Z 17008KT 9999 FEW010 BKN070 OVC150 21/18 A2975 RMK CIG070 SLP071 8/62/ 9/26/=",
"47107499999","2023-07-10T00:23:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","190,1,N,0026,1","00457,1,C,N","004800,1,9,9","+0190,1","+0170,1","99999,9","06,0025,3,1",,"07,1,+00457,1,07,1","08,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9",,"10,1","61,1",,"MET099METAR RKNO 0023Z 19005KT 4800 -RA BR BKN015 OVC040 19/17 A2961 RMK CIG015 SLP026 60010 8/7// 9/8//=","Q011002.73APOA  Q021002.63APOSLP"
"47107499999","2023-07-10T00:28:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","140,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0230,1","+0180,1","99999,9",,,"04,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","99999,9,99999,9",,,,"MET072METAR RKNO 0028Z 14005KT 9999 SCT040 23/18 A2985 RMK SLP105 8/500 9/400=","Q01 101083APOA  Q02 101053APOSLP"
"47107499999","2023-07-10T00:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","210,1,N,0036,1","02134,1,9,N","009999,1,9,9","+0240,1","+0190,1","10031,1",,,"02,1,+01219,1,06,1","07,1,+02134,1,05,1","07,1,+03962,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10037,1,99999,9",,,,"MET108METAR RKNO 0056Z 21007KT 9999 FEW040 BKN070 BKN130 24/19 A2964 RMK CIG070 TS E55 MOVD SE SLP031 8/520 9/250=",
"47107499999","2023-07-10T01:04:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-16","99999","V020","230,1,N,0031,1","02134,1,9,N","009999,1,9,9","+0250,1","+0190,1","99999,9",,,"02,1,+01219,1,99,9","07,1,+02134,1,99,9","07,1,+03962,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10034,1,99999,9","61,1",,,"MET080SPECI RKNO 100104Z 23006KT 9999 -RA FEW040 BKN070 BKN130 25/19 A2963 RMK CIG070=",
"47107499999","2023-07-10T01:32:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-16","99999","V020","210,1,N,0026,1","02134,1,9,N","009999,1,9,9","+0250,1","+0200,1","99999,9",,,"02,1,+01219,1,99,9","07,1,+02134,1,99,9","07,1,+03962,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10034,1,99999,9",,,,"MET076SPECI RKNO 100132Z 21005KT 9999 FEW040 BKN070 BKN130 25/20 A2963 RMK CIG070=",
"47107499999","2023-07-10T01:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","170,1,N,0021,1","03962,1,9,N","009999,1,9,9","+0270,1","+0220,1","10026,1",,,"02,1,+01219,1,06,1","07,1,+03962,1,05,1","07,1,+06096,1,02,1","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10030,1,99999,9",,,,"MET093METAR RKNO 0155Z 17004KT 9999 FEW040 BKN130 BKN200 27/22 A2962 RMK CIG130 SLP026 8/528 9/151=",
"47107499999","2023-07-10T02:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","07620,1,9,N","011265,5,9,9","+0290,5","+0220,5","10015,1",,,"99,9,+99999,9,06,1","99,9,+99999,9,04,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999",,"10020,5,99999,9",,,,"MET097METAR RKNO 0255Z 26008G018KT 9999 FEW040 SCT120 BKN250 29/22 A2959 RMK CIG250 SLP015 8/518 9/123=","D01      0ADE693D02      0ADE539"
"47107499999","2023-07-10T03:59:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","270,1,N,0051,1","07620,1,9,N","009999,1,9,9","+0310,1","+0220,1","10011,1",,,"02,1,+01219,1,06,1","07,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10020,1,99999,9",,,,"MET086METAR RKNO 0359Z 27010KT 9999 FEW040 BKN250 31/22 A2959 RMK CIG250 SLP011 8/508 9/205=",
"47107499999","2023-07-10T04:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","07620,1,9,N","011265,5,9,9","+0300,5","+0210,5","10009,1",,,"99,9,+99999,9,06,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999",,"10017,5,99999,9",,,,"MET090METAR RKNO 0455Z 26009G020KT 9999 FEW040 BKN250 30/21 A2958 RMK CIG250 SLP009 8/508 9/205=","D01      0ADE693D02      0ADE539"
"47107499999","2023-07-10T05:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","07620,1,9,N","011265,5,9,9","+0310,5","+0220,5","10009,1","06,0000,2,1",,"99,9,+99999,9,06,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999",,"10017,5,99999,9",,,,"MET096METAR RKNO 0555Z 25005G015KT 9999 FEW040 BKN250 31/22 A2958 RMK CIG250 SLP009 60000 8/508 9/204=","D01      0ADE693D02      0ADE539"
"47107499999","2023-07-10T06:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","+0310,5","+0210,5","10006,1",,,"99,9,+99999,9,06,1","99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999",,"10014,5,99999,9",,,,"MET083METAR RKNO 0655Z 25005G015KT 9999 FEW040 SCT250 31/21 A2957 RMK SLP006 8/508 9/202=","D01      0ADE693D02      0ADE539"
"47107499999","2023-07-10T07:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0021,1","07620,1,C,N","009999,1,9,9","+0300,1","+0210,1","10009,1",,,"02,1,+01524,1,06,1","04,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10017,1,99999,9",,,,"MET079METAR RKNO 0757Z 25004KT 9999 FEW050 SCT250 30/21 A2958 RMK SLP009 8/508 9/102=",
"47107499999","2023-07-10T08:58:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","230,1,N,0015,1","07620,1,C,N","009999,1,9,9","+0300,1","+0210,1","10007,1",,,"02,1,+01524,1,06,1","04,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10014,1,99999,9",,,,"MET084METAR RKNO 0858Z 23003KT 9999 FEW050 SCT250 30/21 A2957 RMK SLP007 8/508 9/201 LAST=",
"47107499999","2023-07-10T20:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0260,1","+0200,1","10040,1",,,"02,1,+01219,1,06,1","02,1,+06096,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10044,1,99999,9",,,,"MET085METAR RKNO 2055Z 25007KT 9999 FEW040 FEW200 26/20 A2966 RMK SLP040 8/508 9/101 FIRST=",
"47107499999","2023-07-10T21:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","200,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0280,1","+0210,1","10045,1",,,"02,1,+06096,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,06096,1,99,9,99,9","10051,1,99999,9",,,,"MET072METAR RKNO 2155Z 20004KT 9999 FEW200 28/21 A2968 RMK SLP045 8/008 9/001=",
"47107499999","2023-07-10T22:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0041,1","07620,1,C,N","009999,1,9,9","+0290,1","+0210,1","10043,1",,,"02,1,+01219,1,06,1","04,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10051,1,99999,9",,,,"MET079METAR RKNO 2257Z 25008KT 9999 FEW040 SCT250 29/21 A2968 RMK SLP043 8/508 9/103=",
"47107499999","2023-07-10T23:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0026,1","07620,1,C,N","009999,1,9,9","+0310,1","+0220,1","10041,1",,,"02,1,+01219,1,06,1","04,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10047,1,99999,9",,,,"MET079METAR RKNO 2355Z 25005KT 9999 FEW040 SCT250 31/22 A2967 RMK SLP041 8/508 9/103=",
"47107499999","2023-07-11T00:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","150,1,N,0015,1","07620,1,9,N","009999,1,9,9","+0310,1","+0220,1","10041,1",,,"02,1,+01219,1,06,1","07,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10047,1,99999,9",,,,"MET086METAR RKNO 0057Z 15003KT 9999 FEW040 BKN250 31/22 A2967 RMK CIG250 SLP041 8/508 9/104=",
"47107499999","2023-07-11T01:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","180,1,N,0021,1","01524,1,C,N","009999,1,9,9","+0300,1","+0220,1","10047,1",,,"07,1,+01524,1,06,1","07,1,+07620,1,02,1",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01524,1,99,9,99,9","10054,1,99999,9",,,,"MET086METAR RKNO 0156Z 18004KT 9999 BKN050 BKN250 30/22 A2969 RMK CIG050 SLP047 8/508 9/502=",
"47107499999","2023-07-11T02:59:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","220,1,N,0021,1","07620,1,C,N","009999,1,9,9","+0300,1","+0230,1","10043,1",,,"07,1,+07620,1,02,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,07620,1,99,9,99,9","10051,1,99999,9",,,,"MET079METAR RKNO 0259Z 22004KT 9999 BKN250 30/23 A2968 RMK CIG250 SLP043 8/008 9/007=",
"47107499999","2023-07-11T03:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","240,1,N,0026,1","04572,1,9,N","009999,1,9,9","+0270,1","+0210,1","10043,1",,,"02,1,+01219,1,06,1","08,1,+04572,1,05,1",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10047,1,99999,9",,,,"MET086METAR RKNO 0355Z 24005KT 9999 FEW040 OVC150 27/21 A2967 RMK CIG150 SLP043 8/52/ 9/17/=",
"47107499999","2023-07-11T04:08:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-16","99999","V020","250,1,N,0036,1","03658,1,9,N","009999,1,9,9","+0270,1","+0200,1","99999,9",,,"04,1,+01219,1,99,9","08,1,+03658,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10051,1,99999,9","61,1",,,"MET073SPECI RKNO 110408Z 25007KT 9999 -RA SCT040 OVC120 27/20 A2968 RMK CIG120=",
"47107499999","2023-07-11T04:59:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","02438,1,9,N","011265,5,9,9","+0230,5","+0200,5","10038,1",,,"99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999",,"10041,5,99999,9","61,5",,,"MET094METAR RKNO 0459Z 26009G019KT 9999 -RA BKN080 OVC110 23/20 A2965 RMK CIG080 SLP038 8/02/ 9/08/=","D01      0ADE735"
"47107499999","2023-07-11T05:00:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","02438,1,9,N","011265,5,9,9","+0230,5","+0200,5","10038,1",,,"99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999",,"10041,5,99999,9","61,5",,,"MET094METAR RKNO 0500Z 26009G019KT 9999 -RA BKN080 OVC110 23/20 A2965 RMK CIG080 SLP038 8/02/ 9/08/=","D01      0ADE735"
"47107499999","2023-07-11T05:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0036,1","02438,1,C,N","009999,1,9,9","+0230,1","+0200,1","10023,1","06,0010,3,1",,"07,1,+02438,1,05,1","08,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02438,1,99,9,99,9","10027,1,99999,9","61,1",,,"MET096METAR RKNO 0556Z 25007KT 9999 -RA BKN080 OVC100 23/20 A2961 RMK CIG080 SLP023 60004 8/02/ 9/08/=",
"47107499999","2023-07-11T06:55:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","160,1,N,0005,1","02743,1,C,N","009999,1,9,9","+0250,1","+0200,1","10022,1",,,"07,1,+02743,1,05,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,02743,1,99,9,99,9","10027,1,99999,9","61,1",,,"MET083METAR RKNO 0655Z 16001KT 9999 -RA BKN090 25/20 A2961 RMK CIG090 SLP022 8/02/ 9/08/=",
"47107499999","2023-07-11T07:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0021,1","02743,1,C,N","009999,1,9,9","+0240,1","+0200,1","10022,1",,,"08,1,+02743,1,05,1",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,02743,1,99,9,99,9","10027,1,99999,9",,,,"MET079METAR RKNO 0757Z 25004KT 9999 OVC090 24/20 A2961 RMK CIG090 SLP022 8/02/ 9/08/=",
"47107499999","2023-07-11T08:56:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0041,1","03658,1,C,N","009999,1,9,9","+0230,1","+0200,1","10021,1",,,"08,1,+03658,1,05,1",,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,03658,1,99,9,99,9","10027,1,99999,9","61,1",,,"MET088METAR RKNO 0856Z 25008KT 9999 -RA OVC120 23/20 A2961 RMK CIG120 SLP021 8/02/ 9/08/ LAST=",
"47107499999","2023-07-11T20:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","999,9,N,9999,9","04267,1,9,N","011265,5,9,9","+0260,5","+0200,5","10034,1",,,"99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999",,"10041,5,99999,9",,,,"MET089METAR RKNO 2057Z 25007G018KT 9999 BKN140 26/20 A2965 RMK CIG140 SLP034 8/020 9/060 FIRST=","D01      0ADE693D02      0ADE539"
"47107499999","2023-07-11T21:57:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","250,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0270,1","+0210,1","10041,1",,,"04,1,+04267,1,05,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,04267,1,99,9,99,9","10047,1,99999,9",,,,"MET072METAR RKNO 2157Z 25007KT 9999 SCT140 27/21 A2967 RMK SLP041 8/020 9/030=",
"47107499999","2023-07-11T23:00:00","4","38.467","128.467","107.0","KEO JIN, KS","FM-15","99999","V020","240,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0290,1","+0210,1","10045,1",,,"04,1,+01219,1,06,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10051,1,99999,9",,,,"MET072METAR RKNO 2300Z 24002KT 9999 SCT040 29/21 A2968 RMK SLP045 8/500 9/300=",
