"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","KA1","KA2","MA1","MD1","OC1","OD1","REM"
"81834099999","2023-01-02T11:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T12:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T13:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T14:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T15:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T16:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T17:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T18:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T19:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T20:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T21:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T22:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-02T23:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T00:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T01:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T02:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T03:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T04:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T05:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T06:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T07:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T08:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T09:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T10:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T11:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T12:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T13:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T14:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T15:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T16:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T17:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T18:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T19:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T20:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T21:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T22:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-03T23:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T00:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T01:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T02:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T03:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T04:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T05:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T06:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T07:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T08:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T09:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T10:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T11:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T12:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-01-04T13:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9",,,,,,,,"SYN004BUFR"
"81834099999","2023-08-21T17:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","042,1,N,0048,1","99999,9,9,9","999999,9,9,9","+0311,1","+0218,1","10097,1","99,9999,9,9","120,M,+0319,1","120,N,+0307,1","99999,9,10062,1","7,1,999,9,+999,9","0096,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-21T18:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","052,1,N,0051,1","99999,9,9,9","999999,9,9,9","+0302,1","+0219,1","10094,1","99,9999,9,9","120,M,+0314,1","120,N,+0296,1","99999,9,10059,1","7,1,999,9,+999,9","0097,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-21T19:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","056,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0287,1","+0221,1","10095,1","99,9999,9,9","120,M,+0305,1","120,N,+0288,1","99999,9,10060,1","7,1,999,9,+999,9","0112,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-21T20:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","060,1,N,0052,1","99999,9,9,9","999999,9,9,9","+0277,1","+0223,1","10100,1","99,9999,9,9","120,M,+0292,1","120,N,+0278,1","99999,9,10065,1",,"0135,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-21T21:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","062,1,N,0059,1","99999,9,9,9","999999,9,9,9","+0271,1","+0224,1","10106,1","99,9999,9,9","120,M,+0278,1","120,N,+0271,1","99999,9,10070,1","2,1,999,9,+999,9","0123,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-21T22:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","068,1,N,0059,1","99999,9,9,9","999999,9,9,9","+0270,1","+0223,1","10111,1","99,9999,9,9","120,M,+0271,1","120,N,+0269,1","99999,9,10075,1","2,1,999,9,+999,9","0122,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-21T23:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","071,1,N,0057,1","99999,9,9,9","999999,9,9,9","+0270,1","+0219,1","10121,1","99,9999,9,9","120,M,+0271,1","120,N,+0269,1","99999,9,10085,1","2,1,999,9,+999,9","0131,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T00:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","081,1,N,0048,1","99999,9,9,9","999999,9,9,9","+0266,1","+0218,1","99999,9","99,9999,9,9","120,M,+0270,1","120,N,+0266,1","99999,9,10092,1","2,1,999,9,+999,9","0114,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T01:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","087,1,N,0054,1","99999,9,9,9","999999,9,9,9","+0262,1","+0206,1","99999,9","99,9999,9,9","120,M,+0267,1","120,N,+0263,1","99999,9,10097,1","2,1,999,9,+999,9","0112,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T02:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","088,1,N,0038,1","99999,9,9,9","999999,9,9,9","+0257,1","+0211,1","10134,1","99,9999,9,9","120,M,+0263,1","120,N,+0256,1","99999,9,10098,1","2,1,999,9,+999,9","0100,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T03:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","086,1,N,0035,1","99999,9,9,9","999999,9,9,9","+0252,1","+0211,1","10134,1","99,9999,9,9","120,M,+0257,1","120,N,+0252,1","99999,9,10098,1","2,1,999,9,+999,9","0085,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T04:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","088,1,N,0034,1","99999,9,9,9","999999,9,9,9","+0250,1","+0208,1","10130,1","99,9999,9,9","120,M,+0253,1","120,N,+0248,1","99999,9,10094,1",,"0066,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T05:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","093,1,N,0034,1","99999,9,9,9","999999,9,9,9","+0245,1","+0211,1","10127,1","99,9999,9,9","120,M,+0250,1","120,N,+0245,1","99999,9,10091,1","7,1,999,9,+999,9","0072,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T06:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","088,1,N,0030,1","99999,9,9,9","999999,9,9,9","+0242,1","+0212,1","10124,1","99,9999,9,9","120,M,+0246,1","120,N,+0241,1","99999,9,10088,1","7,1,999,9,+999,9","0072,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T07:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","082,1,N,0023,1","99999,9,9,9","999999,9,9,9","+0236,1","+0212,1","10129,1","99,9999,9,9","120,M,+0242,1","120,N,+0236,1","99999,9,10093,1","7,1,999,9,+999,9","0060,1","3,99,9999,9,999","SYN004BUFR"
"81834099999","2023-08-22T08:00:00","4","-5.0833333","-37.3666666","37.5","MOSSORO, BR","FM-14","99999","V020","108,1,N,0011,1","99999,9,9,9","999999,9,9,9","+0232,1","+0213,1","10132,1","99,9999,9,9","120,M,+0236,1","120,N,+0233,1","99999,9,10096,1",,,"3,99,9999,9,999","SYN004BUFR"
