"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AY1","AY2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"02821099999","2023-08-11T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","165,1,N,0081,1","99999,9,9,9","043770,1,9,9","+0162,1","+0072,1","10208,1","00,1",,,,,"99999,9,09559,1",,,"0102,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-11T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","184,1,N,0059,1","99999,9,9,9","050000,1,9,9","+0157,1","+0073,1","10207,1","00,1",,,,,"99999,9,09557,1",,,"0091,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-11T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","187,1,N,0048,1","99999,9,9,9","050000,1,9,9","+0150,1","+0076,1","10208,1","00,1","0,1,99,9","0,1,99,9","120,M,+0175,1","120,N,+0114,1","99999,9,09556,1","7,1,006,1,+999,9",,"0065,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-11T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","193,1,N,0041,1","99999,9,9,9","050000,1,9,9","+0141,1","+0072,1","10206,1","00,1",,,,,"99999,9,09552,1",,,"0051,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-11T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","194,1,N,0032,1","99999,9,9,9","050000,1,9,9","+0142,1","+0064,1","10202,1","00,1",,,,,"99999,9,09549,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-11T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","163,1,N,0033,1","99999,9,9,9","047490,1,9,9","+0146,1","+0061,1","10197,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09544,1","7,1,012,1,+999,9",,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-11T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","120,1,N,0040,1","99999,9,9,9","050000,1,9,9","+0141,1","+0064,1","10191,1","00,1",,,,,"99999,9,09538,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-11T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","091,1,N,0046,1","99999,9,9,9","050000,1,9,9","+0135,1","+0078,1","10187,1","00,1",,,,,"99999,9,09533,1",,,"0058,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","116,1,N,0055,1","99999,9,9,9","050000,1,9,9","+0122,1","+0099,1","10183,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09527,1","7,1,018,1,+999,9",,"0067,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","150,1,N,0051,1","99999,9,9,9","007610,1,9,9","+0120,1","+0119,1","10177,1","10,1",,,,,"99999,9,09520,1",,,"0069,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","128,1,N,0041,1","99999,9,9,9","000080,1,9,9","+0117,1","+9999,9","10170,1","34,1",,,,,"99999,9,09513,1",,,"0050,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","130,1,N,0056,1","99999,9,9,9","000060,1,9,9","+0120,1","+0119,1","10163,1","30,1","3,1,99,9","1,1,99,9",,,"99999,9,09507,1","7,1,020,1,+999,9",,"0068,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","138,1,N,0048,1","99999,9,9,9","000070,1,9,9","+0122,1","+0122,1","10154,1","53,1",,,,,"99999,9,09499,1",,,"0068,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","132,1,N,0069,1","99999,9,9,9","000120,1,9,9","+0117,1","+9999,9","10149,1","62,1",,,,,"99999,9,09494,1",,,"0107,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","154,1,N,0062,1","99999,9,9,9","000650,1,9,9","+0120,1","+0120,1","10142,1","52,1","6,1,99,9","5,1,99,9","120,M,+0148,1","120,N,+0117,1","99999,9,09488,1","7,1,019,1,+999,9",,"0089,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","154,1,N,0052,1","99999,9,9,9","000390,1,9,9","+0120,1","+0119,1","10133,1","81,1",,,,,"99999,9,09478,1",,,"0071,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","205,1,N,0040,1","99999,9,9,9","034420,1,9,9","+0122,1","+0119,1","10131,1","23,1",,,,,"99999,9,09477,1",,,"0061,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","201,1,N,0064,1","99999,9,9,9","040980,1,9,9","+0125,1","+0101,1","10128,1","00,1","8,1,99,9","6,1,99,9",,,"99999,9,09475,1","7,1,013,1,+999,9",,"0086,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","199,1,N,0073,1","99999,9,9,9","050000,1,9,9","+0132,1","+0083,1","10123,1","00,1",,,,,"99999,9,09472,1",,,"0104,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","217,1,N,0046,1","99999,9,9,9","050000,1,9,9","+0135,1","+0093,1","10119,1","00,1",,,,,"99999,9,09469,1",,,"0067,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","196,1,N,0063,1","99999,9,9,9","046760,1,9,9","+0141,1","+0092,1","10116,1","00,1","8,1,99,9","6,1,99,9",,,"99999,9,09468,1","7,1,007,1,+999,9",,"0094,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","189,1,N,0073,1","99999,9,9,9","046030,1,9,9","+0142,1","+0103,1","10116,1","00,1",,,,,"99999,9,09468,1",,,"0093,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","220,1,N,0066,1","99999,9,9,9","050000,1,9,9","+0135,1","+0096,1","10118,1","00,1",,,,,"99999,9,09468,1",,,"0097,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","218,1,N,0068,1","99999,9,9,9","050000,1,9,9","+0137,1","+0099,1","10116,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09467,1","4,1,000,1,+999,9",,"0094,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","213,1,N,0067,1","99999,9,9,9","050000,1,9,9","+0132,1","+0098,1","10118,1","00,1",,,,,"99999,9,09468,1",,,"0096,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","215,1,N,0062,1","99999,9,9,9","050000,1,9,9","+0135,1","+0097,1","10118,1","00,1",,,,,"99999,9,09469,1",,,"0087,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","217,1,N,0075,1","99999,9,9,9","050000,1,9,9","+0121,1","+0086,1","10123,1","00,1","0,1,99,9","0,1,99,9","120,M,+0146,1","120,N,+0109,1","99999,9,09470,1","2,1,003,1,+999,9",,"0096,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","203,1,N,0070,1","99999,9,9,9","046310,1,9,9","+0115,1","+0111,1","10128,1","00,1",,,,,"99999,9,09473,1",,,"0094,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","203,1,N,0060,1","99999,9,9,9","000290,1,9,9","+0115,1","+0115,1","10129,1","52,1",,,,,"99999,9,09474,1",,,"0087,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","209,1,N,0068,1","99999,9,9,9","000110,1,9,9","+0115,1","+0115,1","10129,1","52,1","6,1,99,9","5,1,99,9",,,"99999,9,09474,1","2,1,004,1,+999,9",,"0091,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","215,1,N,0056,1","99999,9,9,9","000160,1,9,9","+0115,1","+0114,1","10130,1","52,1",,,,,"99999,9,09475,1",,,"0076,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-12T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","226,1,N,0050,1","99999,9,9,9","000170,1,9,9","+0112,1","+0112,1","10130,1","52,1",,,,,"99999,9,09475,1",,,"0072,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","215,1,N,0045,1","99999,9,9,9","000080,1,9,9","+0115,1","+0114,1","10130,1","62,1","6,1,99,9","5,1,99,9",,,"99999,9,09475,1","4,1,000,1,+999,9",,"0060,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","222,1,N,0049,1","99999,9,9,9","000140,1,9,9","+0115,1","+0114,1","10130,1","61,1",,,,,"99999,9,09475,1",,,"0060,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","236,1,N,0033,1","99999,9,9,9","000110,1,9,9","+0111,1","+0111,1","10132,1","53,1",,,,,"99999,9,09476,1",,,"0076,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","224,1,N,0047,1","99999,9,9,9","000090,1,9,9","+0115,1","+0114,1","10133,1","53,1","6,1,99,9","5,1,99,9",,,"99999,9,09478,1","2,1,003,1,+999,9",,"0071,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","238,1,N,0051,1","99999,9,9,9","000180,1,9,9","+0112,1","+0112,1","10136,1","52,1",,,,,"99999,9,09480,1",,,"0063,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","216,1,N,0039,1","99999,9,9,9","000100,1,9,9","+0112,1","+0112,1","10136,1","52,1",,,,,"99999,9,09480,1",,,"0053,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","219,1,N,0040,1","99999,9,9,9","000200,1,9,9","+0112,1","+9999,9","10139,1","52,1","6,1,99,9","5,1,99,9","120,M,+0120,1","120,N,+0108,1","99999,9,09483,1","2,1,005,1,+999,9",,"0055,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","212,1,N,0034,1","99999,9,9,9","000120,1,9,9","+0115,1","+0115,1","10141,1","81,1",,,,,"99999,9,09485,1",,,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","201,1,N,0045,1","99999,9,9,9","000120,1,9,9","+0117,1","+0117,1","10143,1","52,1",,,,,"99999,9,09487,1",,,"0067,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","212,1,N,0034,1","99999,9,9,9","000370,1,9,9","+0117,1","+9999,9","10143,1","51,1","8,1,99,9","5,1,99,9",,,"99999,9,09488,1","2,1,004,1,+999,9",,"0053,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","203,1,N,0043,1","99999,9,9,9","028250,1,9,9","+0125,1","+0124,1","10143,1","20,1",,,,,"99999,9,09490,1",,,"0062,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","186,1,N,0039,1","99999,9,9,9","048100,1,9,9","+0135,1","+0122,1","10141,1","00,1",,,,,"99999,9,09489,1",,,"0058,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","203,1,N,0029,1","99999,9,9,9","049500,1,9,9","+0146,1","+0118,1","10138,1","00,1","8,1,99,9","5,1,99,9",,,"99999,9,09489,1","7,9,005,9,+999,9",,"0053,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","181,1,N,0020,1","99999,9,9,9","043780,1,9,9","+0141,1","+0114,1","10137,1","00,1",,,,,"99999,9,09487,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","152,1,N,0030,1","99999,9,9,9","046890,1,9,9","+0142,1","+0118,1","10136,1","00,1",,,,,"99999,9,09487,1",,,,"3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","144,1,N,0052,1","99999,9,9,9","050000,1,9,9","+0136,1","+0127,1","10137,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09487,1","7,1,003,1,+999,9",,"0068,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","151,1,N,0061,1","99999,9,9,9","009250,1,9,9","+0130,1","+0126,1","10137,1","81,1",,,,,"99999,9,09485,1",,,"0078,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","144,1,N,0042,1","99999,9,9,9","000680,1,9,9","+0125,1","+0123,1","10137,1","81,1",,,,,"99999,9,09483,1",,,"0057,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","126,1,N,0039,1","99999,9,9,9","000130,1,9,9","+0126,1","+0126,1","10133,1","34,1","8,1,99,9","6,1,99,9","120,M,+0151,1","120,N,+0111,1","99999,9,09480,1","7,1,006,1,+999,9",,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","150,1,N,0047,1","99999,9,9,9","000210,1,9,9","+0127,1","+0127,1","10133,1","52,1",,,,,"99999,9,09480,1",,,"0061,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","177,1,N,0044,1","99999,9,9,9","000300,1,9,9","+0127,1","+0127,1","10133,1","51,1",,,,,"99999,9,09480,1",,,"0069,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","174,1,N,0048,1","99999,9,9,9","000280,1,9,9","+0125,1","+0125,1","10133,1","52,1","6,1,99,9","5,1,99,9",,,"99999,9,09480,1","4,1,000,1,+999,9",,"0067,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","171,1,N,0036,1","99999,9,9,9","000410,1,9,9","+0125,1","+0124,1","10130,1","61,1",,,,,"99999,9,09477,1",,,"0054,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-13T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","145,1,N,0032,1","99999,9,9,9","000100,1,9,9","+0125,1","+0124,1","10125,1","62,1",,,,,"99999,9,09472,1",,,"0053,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T00:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","129,1,N,0043,1","99999,9,9,9","000080,1,9,9","+0122,1","+9999,9","10123,1","62,1","6,1,99,9","5,1,99,9",,,"99999,9,09470,1","7,1,010,1,+999,9",,"0054,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T01:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","118,1,N,0047,1","99999,9,9,9","000130,1,9,9","+0120,1","+0120,1","10118,1","62,1",,,,,"99999,9,09465,1",,,"0062,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T02:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","105,1,N,0051,1","99999,9,9,9","000090,1,9,9","+0120,1","+0119,1","10114,1","62,1",,,,,"99999,9,09461,1",,,"0063,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T03:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","097,1,N,0059,1","99999,9,9,9","000100,1,9,9","+0120,1","+0119,1","10106,1","62,1","6,1,99,9","0,1,99,9",,,"99999,9,09454,1","7,1,017,1,+999,9",,"0075,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T04:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","099,1,N,0063,1","99999,9,9,9","000070,1,9,9","+0120,1","+0119,1","10103,1","62,1",,,,,"99999,9,09450,1",,,"0073,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T05:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","099,1,N,0059,1","99999,9,9,9","000060,1,9,9","+0120,1","+0119,1","10100,1","62,1",,,,,"99999,9,09448,1",,,"0075,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T06:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","101,1,N,0059,1","99999,9,9,9","000070,1,9,9","+0120,1","+0120,1","10097,1","62,1","6,1,99,9","0,1,99,9","120,M,+0127,1","120,N,+0118,1","99999,9,09446,1","7,1,008,1,+999,9",,"0071,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T07:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","113,1,N,0052,1","99999,9,9,9","000060,1,9,9","+0121,1","+0121,1","10097,1","53,1",,,,,"99999,9,09446,1",,,"0063,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T08:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","118,1,N,0056,1","99999,9,9,9","000100,1,9,9","+0126,1","+0126,1","10095,1","52,1",,,,,"99999,9,09445,1",,,"0075,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T09:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","136,1,N,0045,1","99999,9,9,9","002920,1,9,9","+0132,1","+9999,9","10093,1","22,1","6,1,99,9","5,1,99,9",,,"99999,9,09445,1","7,9,004,9,+999,9",,"0058,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T10:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","152,1,N,0049,1","99999,9,9,9","004380,1,9,9","+0132,1","+0132,1","10094,1","20,1",,,,,"99999,9,09445,1",,,"0065,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T11:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","160,1,N,0052,1","99999,9,9,9","027940,1,9,9","+0145,1","+0141,1","10093,1","20,1",,,,,"99999,9,09446,1",,,"0078,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T12:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","177,1,N,0047,1","99999,9,9,9","041110,1,9,9","+0155,1","+0128,1","10089,1","00,1","8,1,99,9","6,1,99,9",,,"99999,9,09445,1","7,9,004,9,+999,9",,"0071,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T13:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","207,1,N,0047,1","99999,9,9,9","049140,1,9,9","+0157,1","+0126,1","10087,1","00,1",,,,,"99999,9,09444,1",,,"0066,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T14:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","219,1,N,0049,1","99999,9,9,9","049740,1,9,9","+0155,1","+0125,1","10088,1","00,1",,,,,"99999,9,09444,1",,,"0063,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T15:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","248,1,N,0046,1","99999,9,9,9","042110,1,9,9","+0152,1","+0130,1","10088,1","00,1","0,1,99,9","0,1,99,9",,,"99999,9,09444,1","7,9,001,9,+999,9",,"0064,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T16:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","236,1,N,0048,1","99999,9,9,9","045520,1,9,9","+0146,1","+0126,1","10088,1","00,1",,,,,"99999,9,09443,1",,,"0069,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T17:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","240,1,N,0041,1","99999,9,9,9","049440,1,9,9","+0145,1","+0127,1","10091,1","00,1",,,,,"99999,9,09445,1",,,"0052,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T18:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","229,1,N,0038,1","99999,9,9,9","048300,1,9,9","+0145,1","+0124,1","10092,1","00,1","0,1,99,9","0,1,99,9","120,M,+0165,1","120,N,+0120,1","99999,9,09446,1","2,9,004,9,+999,9",,"0056,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T19:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","220,1,N,0046,1","99999,9,9,9","050000,1,9,9","+0132,1","+0121,1","10097,1","00,1",,,,,"99999,9,09448,1",,,"0059,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T20:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","226,1,N,0047,1","99999,9,9,9","039440,1,9,9","+0125,1","+0121,1","10099,1","00,1",,,,,"99999,9,09448,1",,,"0057,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T21:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","218,1,N,0055,1","99999,9,9,9","000710,1,9,9","+0125,1","+0125,1","10102,1","34,1","3,1,99,9","1,1,99,9",,,"99999,9,09451,1","2,1,005,1,+999,9",,"0071,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T22:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","225,1,N,0053,1","99999,9,9,9","000340,1,9,9","+0125,1","+0125,1","10105,1","34,1",,,,,"99999,9,09453,1",,,"0067,1","3,99,9999,9,999","SYN004BUFR",
"02821099999","2023-08-14T23:00:00","4","67.9666666","24.1166666","565.5","MUONIO SAMMALTUNTURI, FI","FM-12","99999","V020","232,1,N,0050,1","99999,9,9,9","000760,1,9,9","+0121,1","+0121,1","10107,1","34,1",,,,,"99999,9,09455,1",,,"0067,1","3,99,9999,9,999","SYN004BUFR",
