"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","REM","EQD"
"03396199999","2023-02-27T06:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0057,1","+9999,9","10325,1","3,1,001,1,+999,9","SYN06603380 27064 99536 10001 46/// /02// 10057 20071 40325 53001 22200=",
"03396199999","2023-02-27T07:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10329,1","2,1,005,1,+999,9","SYN06603380 27074 99536 10001 46/// /03// 10059 20073 40329 52005 22200=",
"03396199999","2023-02-27T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10334,1","3,1,009,1,+999,9","SYN06603380 27084 99536 10001 46/// /03// 10059 20073 40334 53009 22200=",
"03396199999","2023-02-27T09:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0055,1","+9999,9","10337,1","2,1,011,1,+999,9","SYN06603380 27094 99536 10001 46/// /04// 10055 20069 40337 52011 22200=","Q016.9   2ATOD  "
"03396199999","2023-02-27T10:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10342,1","2,1,013,1,+999,9","SYN06603380 27104 99536 10001 46/// /06// 10059 20072 40342 52013 22200=","Q017.2   2ATOD  "
"03396199999","2023-02-27T11:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0067,1","+9999,9","10344,1","2,1,010,1,+999,9","SYN06603380 27114 99536 10001 46/// /05// 10067 20081 40344 52010 22200=","Q018.1   2ATOD  "
"03396199999","2023-02-27T12:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","10344,1","1,1,007,1,+999,9","SYN06603380 27124 99536 10001 46/// /02// 10069 20083 40344 51007 22200=","Q018.3   2ATOD  "
"03396199999","2023-02-27T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0068,1","+9999,9","10341,1","8,1,002,1,+999,9","SYN06603380 27134 99536 10001 46/// /03// 10068 20082 40341 58002 22200=","Q018.2   2ATOD  "
"03396199999","2023-02-27T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0066,1","+9999,9","10339,1","7,1,005,1,+999,9","SYN06603380 27144 99536 10001 46/// /03// 10066 20080 40339 57005 22200=","Q018     2ATOD  "
"03396199999","2023-02-27T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","10338,1","7,1,006,1,+999,9","SYN06603380 27154 99536 10001 46/// /05// 10064 20078 40338 57006 22200=","Q017.8   2ATOD  "
"03396199999","2023-02-27T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0065,1","+9999,9","10336,1","7,1,005,1,+999,9","SYN06603380 27164 99536 10001 46/// /03// 10065 20079 40336 57005 22200=","Q017.9   2ATOD  "
"03396199999","2023-02-27T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","10337,1","5,1,002,1,+999,9","SYN06603380 27174 99536 10001 46/// /03// 10064 20078 40337 55002 22200=","Q017.8   2ATOD  "
"03396199999","2023-02-27T18:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10340,1","3,1,002,1,+999,9","SYN06603380 27184 99536 10001 46/// /02// 10063 20077 40340 53002 22200=","Q017.7   2ATOD  "
"03396199999","2023-02-27T19:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10341,1","2,1,005,1,+999,9","SYN06603380 27194 99536 10001 46/// /02// 10063 20077 40341 52005 22200=","Q017.7   2ATOD  "
"03396199999","2023-02-27T20:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10342,1","1,1,005,1,+999,9","SYN06603380 27204 99536 10001 46/// /03// 10058 20071 40342 51005 22200=","Q017.1   2ATOD  "
"03396199999","2023-02-27T21:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10343,1","2,1,003,1,+999,9","SYN06603380 27214 99536 10001 46/// /03// 10062 20076 40343 52003 22200=","Q017.6   2ATOD  "
"03396199999","2023-02-27T22:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10343,1","2,1,001,1,+999,9","SYN06603380 27224 99536 10001 46/// /03// 10063 20077 40343 52001 22200=",
"03396199999","2023-02-27T23:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10344,1","2,1,002,1,+999,9","SYN06603380 27234 99536 10001 46/// /03// 10063 20077 40344 52002 22200=",
"03396199999","2023-02-28T00:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10345,1","3,1,002,1,+999,9","SYN06603380 28004 99536 10001 46/// /03// 10062 20076 40345 53002 22200=",
"03396199999","2023-02-28T01:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10346,1","2,1,003,1,+999,9","SYN06603380 28014 99536 10001 46/// /03// 10063 20077 40346 52003 22200=",
"03396199999","2023-02-28T02:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10345,1","1,1,001,1,+999,9","SYN06603380 28024 99536 10001 46/// /01// 10060 20074 40345 51001 22200=",
"03396199999","2023-02-28T03:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10342,1","8,1,003,1,+999,9","SYN06603380 28034 99536 10001 46/// /33// 10056 20069 40342 58003 22200=",
"03396199999","2023-02-28T04:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0054,1","+9999,9","10343,1","6,1,003,1,+999,9","SYN06603380 28044 99536 10001 46/// /36// 10054 20068 40343 56003 22200=",
"03396199999","2023-02-28T05:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10343,1","6,1,002,1,+999,9","SYN06603380 28054 99536 10001 46/// /01// 10058 20072 40343 56002 22200=",
"03396199999","2023-02-28T06:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10345,1","2,1,003,1,+999,9","SYN06603380 28064 99536 10001 46/// /01// 10056 20070 40345 52003 22200=",
"03396199999","2023-02-28T07:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10345,1","3,1,001,1,+999,9","SYN06603380 28074 99536 10001 46/// /01// 10059 20073 40345 53001 22200=",
"03396199999","2023-02-28T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0061,1","+9999,9","10345,1","2,1,002,1,+999,9","SYN06603380 28084 99536 10001 46/// /01// 10061 20075 40345 52002 22200=",
"03396199999","2023-02-28T09:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10347,1","3,1,002,1,+999,9","SYN06603380 28094 99536 10001 46/// /02// 10062 20075 40347 53002 22200=","Q017.5   2ATOD  "
"03396199999","2023-02-28T10:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","10347,1","2,1,003,1,+999,9","SYN06603380 28104 99536 10001 46/// /36// 10064 20078 40347 52003 22200=","Q017.8   2ATOD  "
"03396199999","2023-02-28T11:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0070,1","+9999,9","10347,1","9,9,002,1,+999,9","SYN06603380 28114 99536 10001 46/// /36// 10070 20084 40347 50002 22200=","Q018.4   2ATOD  "
"03396199999","2023-02-28T12:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0071,1","+9999,9","10344,1","8,1,003,1,+999,9","SYN06603380 28124 99536 10001 46/// /36// 10071 20085 40344 58003 22200=","Q018.5   2ATOD  "
"03396199999","2023-02-28T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0068,1","+9999,9","10338,1","8,1,009,1,+999,9","SYN06603380 28134 99536 10001 46/// /36// 10068 20082 40338 58009 22200=","Q018.2   2ATOD  "
"03396199999","2023-02-28T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","10336,1","7,1,011,1,+999,9","SYN06603380 28144 99536 10001 46/// /02// 10069 20083 40336 57011 22200=","Q018.3   2ATOD  "
"03396199999","2023-02-28T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","10333,1","6,1,010,1,+999,9","SYN06603380 28154 99536 10001 46/// /02// 10069 20083 40333 56010 22200=","Q018.3   2ATOD  "
"03396199999","2023-02-28T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10331,1","8,1,007,1,+999,9","SYN06603380 28164 99536 10001 46/// /02// 10060 20074 40331 58007 22200=","Q017.4   2ATOD  "
"03396199999","2023-02-28T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10334,1","5,1,002,1,+999,9","SYN06603380 28174 99536 10001 46/// /03// 10060 20074 40334 55002 22200=","Q017.4   2ATOD  "
"03396199999","2023-02-28T18:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10340,1","3,1,006,1,+999,9","SYN06603380 28184 99536 10001 46/// /03// 10058 20072 40340 53006 22200=","Q017.2   2ATOD  "
"03396199999","2023-02-28T19:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0061,1","+9999,9","10342,1","2,1,011,1,+999,9","SYN06603380 28194 99536 10001 46/// /03// 10061 20075 40342 52011 22200=","Q017.5   2ATOD  "
"03396199999","2023-02-28T20:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0061,1","+9999,9","10344,1","1,1,010,1,+999,9","SYN06603380 28204 99536 10001 46/// /03// 10061 20075 40344 51010 22200=","Q017.5   2ATOD  "
"03396199999","2023-02-28T21:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10345,1","1,1,005,1,+999,9","SYN06603380 28214 99536 10001 46/// /03// 10060 20074 40345 51005 22200=","Q017.4   2ATOD  "
"03396199999","2023-02-28T22:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10346,1","2,1,003,1,+999,9","SYN06603380 28224 99536 10001 46/// /03// 10060 20074 40346 52003 22200=",
"03396199999","2023-02-28T23:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10346,1","9,9,002,1,+999,9","SYN06603380 28234 99536 10001 46/// /02// 10058 20072 40346 50002 22200=",
"03396199999","2023-03-01T00:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10347,1","3,1,003,1,+999,9","SYN06603380 01004 99536 10001 46/// /04// 10062 20076 40347 53003 22200=",
"03396199999","2023-03-01T01:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10345,1","8,1,001,1,+999,9","SYN06603380 01014 99536 10001 46/// /02// 10060 20074 40345 58001 22200=",
"03396199999","2023-03-01T02:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10342,1","8,1,004,1,+999,9","SYN06603380 01024 99536 10001 46/// /03// 10059 20073 40342 58004 22200=",
"03396199999","2023-03-01T03:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10335,1","8,1,013,1,+999,9","SYN06603380 01034 99536 10001 46/// /03// 10056 20070 40335 58013 22200=",
"03396199999","2023-03-01T04:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","10329,1","7,1,016,1,+999,9","SYN06603380 01044 99536 10001 46/// /02// 10059 20073 40329 57016 22200=",
"03396199999","2023-03-01T05:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0056,1","+9999,9","10326,1","6,1,016,1,+999,9","SYN06603380 01054 99536 10001 46/// /01// 10056 20070 40326 56016 22200=",
"03396199999","2023-03-01T06:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10324,1","7,1,011,1,+999,9","SYN06603380 01064 99536 10001 46/// /01// 10058 20072 40324 57011 22200=",
"03396199999","2023-03-01T07:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+9999,9","10320,1","7,1,009,1,+999,9","SYN06603380 01074 99536 10001 46/// /04// 10058 20072 40320 57009 22200=",
"03396199999","2023-03-01T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10323,1","6,1,003,1,+999,9","SYN06603380 01084 99536 10001 46/// /03// 10062 20076 40323 56003 22200=",
"03396199999","2023-03-01T09:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10322,1","5,1,001,1,+999,9","SYN06603380 01094 99536 10001 46/// /03// 10060 20074 40322 55001 22200=","Q017.4   2ATOD  "
"03396199999","2023-03-01T10:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0068,1","+9999,9","10319,1","8,1,001,1,+999,9","SYN06603380 01104 99536 10001 46/// /02// 10068 20082 40319 58001 22200=","Q018.2   2ATOD  "
"03396199999","2023-03-01T11:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0075,1","+9999,9","10315,1","7,1,008,1,+999,9","SYN06603380 01114 99536 10001 46/// /01// 10075 20089 40315 57008 22200=","Q018.9   2ATOD  "
"03396199999","2023-03-01T12:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0071,1","+9999,9","10312,1","7,1,010,1,+999,9","SYN06603380 01124 99536 10001 46/// /01// 10071 20085 40312 57010 22200=","Q018.5   2ATOD  "
"03396199999","2023-03-01T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0064,1","+9999,9","10302,1","8,1,017,1,+999,9","SYN06603380 01134 99536 10001 46/// /02// 10064 20078 40302 58017 22200=","Q017.8   2ATOD  "
"03396199999","2023-03-01T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0072,1","+9999,9","10292,1","7,1,023,1,+999,9","SYN06603380 01144 99536 10001 46/// /01// 10072 20086 40292 57023 22200=","Q018.6   2ATOD  "
"03396199999","2023-03-01T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0063,1","+9999,9","10285,1","7,1,027,1,+999,9","SYN06603380 01154 99536 10001 46/// /02// 10063 20077 40285 57027 22200=","Q017.7   2ATOD  "
"03396199999","2023-03-01T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10278,1","7,1,024,1,+999,9","SYN06603380 01164 99536 10001 46/// /02// 10062 20076 40278 57024 22200=","Q017.6   2ATOD  "
"03396199999","2023-03-01T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0066,1","+9999,9","10274,1","7,1,019,1,+999,9","SYN06603380 01174 99536 10001 46/// /04// 10066 20072 40274 57019 22200=","Q017.2   2ATOD  "
"03396199999","2023-03-01T18:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0064,1","+0061,1","10275,1","6,1,009,1,+999,9","SYN06603380 01184 99536 10001 46/// /04// 10064 20061 40275 56009 22200=",
"03396199999","2023-03-01T19:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+9999,9","10278,1","5,1,001,1,+999,9","SYN06603380 01194 99536 10001 46/// /04// 10062 20076 40278 55001 22200=","Q017.6   2ATOD  "
"03396199999","2023-03-01T20:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+0038,1","10278,1","1,1,005,1,+999,9","SYN06603380 01204 99536 10001 46/// /05// 10060 20038 40278 51005 22200=",
"03396199999","2023-03-01T21:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0061,1","+0017,1","10277,1","9,9,002,1,+999,9","SYN06603380 01214 99536 10001 46/// /05// 10061 20017 40277 50002 22200=",
"03396199999","2023-03-01T22:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0061,1","+9999,9","10281,1","3,1,003,1,+999,9","SYN06603380 01224 99536 10001 46/// /07// 10061 20063 40281 53003 22200=",
"03396199999","2023-03-01T23:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+9999,9","10281,1","3,1,003,1,+999,9","SYN06603380 01234 99536 10001 46/// /08// 10060 20074 40281 53003 22200=",
"03396199999","2023-03-02T00:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+0019,1","10281,1","1,1,004,1,+999,9","SYN06603380 02004 99536 10001 46/// /08// 10060 20019 40281 51004 22200=",
"03396199999","2023-03-02T01:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","10280,1","4,1,000,1,+999,9","SYN06603380 02014 99536 10001 46/// /06// 10052 20065 40280 54000 22200=",
"03396199999","2023-03-02T02:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0053,1","+9999,9","10278,1","7,1,003,1,+999,9","SYN06603380 02024 99536 10001 46/// /06// 10053 20066 40278 57003 22200=",
"03396199999","2023-03-02T03:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0054,1","+0014,1","10272,1","8,1,009,1,+999,9","SYN06603380 02034 99536 10001 46/// /09// 10054 20014 40272 58009 22200=",
"03396199999","2023-03-02T04:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0053,1","+0015,1","10272,1","7,1,009,1,+999,9","SYN06603380 02044 99536 10001 46/// /09// 10053 20015 40272 57009 22200=",
"03396199999","2023-03-02T05:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0052,1","+0005,1","10272,1","5,1,006,1,+999,9","SYN06603380 02054 99536 10001 46/// /08// 10052 20005 40272 55006 22200=",
"03396199999","2023-03-02T06:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0051,1","+0007,1","10275,1","3,1,003,1,+999,9","SYN06603380 02064 99536 10001 46/// /10// 10051 20007 40275 53003 22200=",
"03396199999","2023-03-02T07:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0054,1","+0007,1","10278,1","3,1,006,1,+999,9","SYN06603380 02074 99536 10001 46/// /05// 10054 20007 40278 53006 22200=",
"03396199999","2023-03-02T08:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0055,1","+0008,1","10280,1","2,1,008,1,+999,9","SYN06603380 02084 99536 10001 46/// /06// 10055 20008 40280 52008 22200=",
"03396199999","2023-03-02T09:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0056,1","+0013,1","10281,1","1,1,006,1,+999,9","SYN06603380 02094 99536 10001 46/// /03// 10056 20013 40281 51006 22200=",
"03396199999","2023-03-02T10:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+0019,1","10282,1","2,1,004,1,+999,9","SYN06603380 02104 99536 10001 46/// /03// 10060 20019 40282 52004 22200=",
"03396199999","2023-03-02T11:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0060,1","+0034,1","10284,1","2,1,004,1,+999,9","SYN06603380 02114 99536 10001 46/// /07// 10060 20034 40284 52004 22200=",
"03396199999","2023-03-02T12:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0062,1","+0027,1","10286,1","2,1,005,1,+999,9","SYN06603380 02124 99536 10001 46/// /08// 10062 20027 40286 52005 22200=",
"03396199999","2023-03-02T13:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+0039,1","10283,1","9,9,001,1,+999,9","SYN06603380 02134 99536 10001 46/// /06// 10058 20039 40283 50001 22200=",
"03396199999","2023-03-02T14:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0059,1","+0022,1","10281,1","8,1,003,1,+999,9","SYN06603380 02144 99536 10001 46/// /06// 10059 20022 40281 58003 22200=",
"03396199999","2023-03-02T15:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0058,1","+0018,1","10279,1","7,1,007,1,+999,9","SYN06603380 02154 99536 10001 46/// /06// 10058 20018 40279 57007 22200=",
"03396199999","2023-03-02T16:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0054,1","+0013,1","10278,1","7,1,005,1,+999,9","SYN06603380 02164 99536 10001 46/// /04// 10054 20013 40278 57005 22200=",
"03396199999","2023-03-02T17:00:00","4","53.567","0.117","7.0","SPURN HEAD POINT, UK","FM-13","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+0053,1","+0009,1","10279,1","5,1,002,1,+999,9","SYN06603380 02174 99536 10001 46/// /03// 10053 20009 40279 55002 22200=",
