"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01017099999","2023-11-21T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0011,1","-0019,1","09962,1","240,M,+0017,1","240,N,+0011,1","99999,9,09939,1","8,1,014,1,+999,9",,"3,99,0100,1,999","SYN07601017 46/// /2108 10011 21019 39939 49962 58014 333 10017 20011 90710 91110=",
"01017099999","2023-11-21T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0006,1","-0028,1","09956,1","240,M,+0006,1","240,N,-0001,1","99999,9,09932,1","4,1,000,1,+999,9",,"3,99,0100,1,999","SYN07601017 46/// /2107 10006 21028 39932 49956 54000 333 10006 21001 90710 91110=",
"01017099999","2023-11-21T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","190,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0034,1","-0002,1","09900,1","240,M,+0036,1","240,N,+0032,1","99999,9,09877,1","6,1,024,1,+999,9",,"3,99,0150,1,999","SYN07601017 46/// /1911 10034 21002 39877 49900 56024 333 10036 20032 90710 91115=",
"01017099999","2023-11-22T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","160,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0040,1","-0008,1","09818,1","240,M,+0043,1","240,N,+0038,1","99999,9,09795,1","8,1,042,1,+999,9",,"3,99,0160,1,999","SYN08201017 46/// /1608 10040 21008 39795 49818 58042 90300 333 10043 20038 90710 91116=",
"01017099999","2023-11-22T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","120,1,N,0150,1","99999,9,9,N","999999,9,9,9","+0014,1","-0018,1","09768,1","240,M,+0017,1","240,N,+0009,1","99999,9,09746,1","8,1,024,1,+999,9",,"3,99,0210,1,999","SYN07601017 46/// /1215 10014 21018 39746 49768 58024 333 10017 20009 90710 91121=",
"01017099999","2023-11-22T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","130,1,N,0130,1","99999,9,9,N","999999,9,9,9","+0015,1","-0016,1","09755,1","240,M,+0016,1","240,N,+0013,1","99999,9,09732,1",,,"3,99,0160,1,999","SYN07601017 46/// /1313 10015 21016 39732 49755 54002 333 10016 20013 90710 91116=","Q014     3APCTENQ02.2    3APC3  "
"01017099999","2023-11-22T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","140,1,N,0180,1","99999,9,9,N","999999,9,9,9","+0014,1","-0038,1","09770,1","240,M,+0016,1","240,N,+0013,1","99999,9,09747,1","2,1,008,1,+999,9",,"3,99,0200,1,999","SYN07601017 46/// /1418 10014 21038 39747 49770 52008 333 10016 20013 90710 91120=",
"01017099999","2023-11-23T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","120,1,N,0110,1","99999,9,9,N","999999,9,9,9","+0006,1","-0037,1","09837,1","240,M,+0007,1","240,N,-0004,1","99999,9,09814,1","3,1,041,1,+999,9",,"3,99,0180,1,999","SYN07601017 46/// /1211 10006 21037 39814 49837 53041 333 10007 21004 90710 91118=",
"01017099999","2023-11-23T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0016,1","-0030,1","09912,1","240,M,+0001,1","240,N,-0017,1","99999,9,09888,1","3,1,039,1,+999,9",,"3,99,0120,1,999","SYN07601017 46/// /0710 11016 21030 39888 49912 53039 333 10001 21017 90710 91112=",
"01017099999","2023-11-23T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0013,1","-0034,1","09983,1","240,M,-0007,1","240,N,-0017,1","99999,9,09959,1","2,1,031,1,+999,9",,"3,99,0140,1,999","SYN07601017 46/// /0712 11013 21034 39959 49983 52031 333 11007 21017 90710 91114=",
"01017099999","2023-11-23T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0017,1","-0039,1","10035,1","240,M,-0015,1","240,N,-0018,1","99999,9,10011,1","3,1,027,1,+999,9",,"3,99,0120,1,999","SYN07601017 46/// /0710 11017 21039 30011 40035 53027 333 11015 21018 90710 91112=",
"01017099999","2023-11-24T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","020,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0033,1","-0067,1","10082,1","240,M,-0030,1","240,N,-0034,1","99999,9,10057,1","2,1,022,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /0202 11033 21067 30057 40082 52022 333 11030 21034 90710 91103=",
"01017099999","2023-11-24T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","360,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0034,1","-0062,1","10112,1","240,M,-0034,1","240,N,-0037,1","99999,9,10088,1","2,1,014,1,+999,9",,"3,99,0020,1,999","SYN07601017 46/// /3601 11034 21062 30088 40112 52014 333 11034 21037 90710 91102=",
"01017099999","2023-11-24T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","220,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0025,1","-0050,1","10129,1","240,M,-0024,1","240,N,-0026,1","99999,9,10105,1","2,1,008,1,+999,9",,"3,99,0060,1,999","SYN07601017 46/// /2204 11025 21050 30105 40129 52008 333 11024 21026 90710 91106=",
"01017099999","2023-11-24T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","290,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0039,1","-0058,1","10147,1","240,M,-0036,1","240,N,-0039,1","99999,9,10123,1","2,1,012,1,+999,9",,"3,99,0060,1,999","SYN07601017 46/// /2905 11039 21058 30123 40147 52012 333 11036 21039 90710 91106=",
"01017099999","2023-11-25T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0044,1","-0080,1","10151,1","240,M,-0042,1","240,N,-0047,1","99999,9,10127,1","5,1,003,1,+999,9",,"3,99,0040,1,999","SYN08201017 46/// /2702 11044 21080 30127 40151 55003 90300 333 11042 21047 90710 91104=",
"01017099999","2023-11-25T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0040,1","-0083,1","10148,1","240,M,-0040,1","240,N,-0042,1","99999,9,10124,1","5,1,001,1,+999,9",,"3,99,0020,1,999","SYN08201017 46/// /0801 11040 21083 30124 40148 55001 90900 333 11040 21042 90710 91102=",
"01017099999","2023-11-25T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0045,1","-0074,1","10137,1","240,M,-0043,1","240,N,-0046,1","99999,9,10113,1","7,1,005,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /0508 11045 21074 30113 40137 57005 333 11043 21046 90710 91109=",
"01017099999","2023-11-25T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0043,1","-0069,1","10140,1","240,M,-0043,1","240,N,-0045,1","99999,9,10116,1","9,9,000,1,+999,9",,"3,99,0080,1,999","SYN07601017 46/// /0707 11043 21069 30116 40140 50000 333 11043 21045 90710 91108=",
"01017099999","2023-11-26T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0040,1","-0060,1","10153,1","240,M,-0039,1","240,N,-0041,1","99999,9,10128,1","2,1,007,1,+999,9",,"3,99,0050,1,999","SYN07601017 46/// /0604 11040 21060 30128 40153 52007 333 11039 21041 90710 91105=",
"01017099999","2023-11-26T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0031,1","-0050,1","10171,1","240,M,-0031,1","240,N,-0033,1","99999,9,10147,1","2,1,013,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /0503 11031 21050 30147 40171 52013 333 11031 21033 90710 91103=",
"01017099999","2023-11-26T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0009,1","-0007,1","10171,1","240,M,+0015,1","240,N,+0005,1","99999,9,10147,1",,,"3,99,0100,1,999","SYN07601017 46/// /2106 10009 21007 30147 40171 54002 333 10015 20005 90710 91110=","Q014     3APCTENQ02.2    3APC3  "
"01017099999","2023-11-27T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","230,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0018,1","-0011,1","10171,1","240,M,+0020,1","240,N,+0014,1","99999,9,10147,1","9,9,002,1,+999,9",,"3,99,0120,1,999","SYN07601017 46/// /2308 10018 21011 30147 40171 50002 333 10020 20014 90710 91112=",
"01017099999","2023-11-27T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","220,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0019,1","-0007,1","10173,1","240,M,+0021,1","240,N,+0015,1","99999,9,10149,1","2,1,005,1,+999,9",,"3,99,0120,1,999","SYN07601017 46/// /2209 10019 21007 30149 40173 52005 333 10021 20015 90710 91112=",
"01017099999","2023-11-27T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0023,1","+0008,1","10170,1","240,M,+0025,1","240,N,+0021,1","99999,9,10146,1","1,1,003,1,+999,9",,"3,99,0130,1,999","SYN07601017 46/// /2109 10023 20008 30146 40170 51003 333 10025 20021 90710 91113=",
"01017099999","2023-11-27T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","200,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0026,1","+0005,1","10181,1","240,M,+0026,1","240,N,+0019,1","99999,9,10158,1","2,1,005,1,+999,9",,"3,99,0100,1,999","SYN07601017 46/// /2008 10026 20005 30158 40181 52005 333 10026 20019 90710 91110=",
"01017099999","2023-11-28T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","210,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0023,1","+0002,1","10188,1","240,M,+0026,1","240,N,+0019,1","99999,9,10164,1","1,1,009,1,+999,9",,"3,99,0120,1,999","SYN07601017 46/// /2109 10023 20002 30164 40188 51009 333 10026 20019 90710 91112=",
"01017099999","2023-11-28T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","230,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0016,1","-0003,1","10221,1","240,M,+0024,1","240,N,+0015,1","99999,9,10197,1","2,1,021,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /2307 10016 21003 30197 40221 52021 333 10024 20015 90710 91109=",
"01017099999","2023-11-28T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","220,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0019,1","+0000,1","10256,1","240,M,+0020,1","240,N,+0012,1","99999,9,10232,1","2,1,016,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /2206 10019 21000 30232 40256 52016 333 10020 20012 90710 91109=",
"01017099999","2023-11-28T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","260,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0010,1","+0004,1","10284,1","240,M,+0011,1","240,N,+0008,1","99999,9,10260,1","2,1,013,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /2605 10010 20004 30260 40284 52013 333 10011 20008 90710 91107=",
"01017099999","2023-11-29T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","230,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0015,1","-0001,1","10296,1","240,M,+0017,1","240,N,+0009,1","99999,9,10272,1","2,1,004,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /2303 10015 21001 30272 40296 52004 333 10017 20009 90710 91104=",
"01017099999","2023-11-29T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0002,1","-0006,1","10307,1","240,M,+0001,1","240,N,-0002,1","99999,9,10283,1","2,1,009,1,+999,9",,"3,99,0040,1,999","SYN07601017 46/// /0703 11002 21006 30283 40307 52009 333 10001 21002 90710 91104=",
"01017099999","2023-11-29T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0001,1","-0014,1","10304,1","240,M,+0002,1","240,N,-0001,1","99999,9,10280,1","9,9,003,1,+999,9",,"3,99,0070,1,999","SYN07601017 46/// /0606 11001 21014 30280 40304 50003 333 10002 21001 90710 91107=",
"01017099999","2023-11-29T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0014,1","-0032,1","10299,1","240,M,-0011,1","240,N,-0016,1","99999,9,10275,1","7,1,003,1,+999,9",,"3,99,0110,1,999","SYN07601017 46/// /0608 11014 21032 30275 40299 57003 333 11011 21016 90710 91111=",
"01017099999","2023-11-30T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0028,1","-0049,1","10295,1","240,M,-0022,1","240,N,-0028,1","99999,9,10270,1","8,1,004,1,+999,9",,"3,99,0120,1,999","SYN07601017 46/// /0610 11028 21049 30270 40295 58004 333 11022 21028 90710 91112=",
"01017099999","2023-11-30T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0039,1","-0055,1","10301,1","240,M,-0035,1","240,N,-0039,1","99999,9,10277,1","2,1,008,1,+999,9",,"3,99,0130,1,999","SYN07601017 46/// /0711 11039 21055 30277 40301 52008 333 11035 21039 90710 91113=",
"01017099999","2023-11-30T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0047,1","-0077,1","10304,1","240,M,-0045,1","240,N,-0048,1","99999,9,10280,1",,,"3,99,0140,1,999","SYN07601017 46/// /0612 11047 21077 30280 40304 54001 333 11045 21048 90710 91114=","Q014     3APCTENQ02.1    3APC3  "
"01017099999","2023-11-30T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0055,1","-0087,1","10309,1","240,M,-0053,1","240,N,-0056,1","99999,9,10285,1",,,"3,99,0140,1,999","SYN07601017 46/// /0711 11055 21087 30285 40309 54002 333 11053 21056 90710 91114=","Q014     3APCTENQ02.2    3APC3  "
"01017099999","2023-12-01T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0070,1","-0103,1","10304,1","240,M,-0066,1","240,N,-0071,1","99999,9,10279,1","7,1,004,1,+999,9",,"3,99,0140,1,999","SYN07601017 46/// /0712 11070 21103 30279 40304 57004 333 11066 21071 90710 91114=",
"01017099999","2023-12-01T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0083,1","-0117,1","10296,1","240,M,-0080,1","240,N,-0087,1","99999,9,10271,1","8,1,003,1,+999,9",,"3,99,0160,1,999","SYN07601017 46/// /0713 11083 21117 30271 40296 58003 333 11080 21087 90710 91116=",
"01017099999","2023-12-01T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0094,1","-0126,1","10293,1","240,M,-0090,1","240,N,-0095,1","99999,9,10267,1",,,"3,99,0170,1,999","SYN07601017 46/// /0714 11094 21126 30267 40293 54003 333 11090 21095 90710 91117=","Q014     3APCTENQ02.3    3APC3  "
"01017099999","2023-12-01T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","080,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0076,1","-0116,1","10302,1","240,M,-0074,1","240,N,-0083,1","99999,9,10277,1","2,1,008,1,+999,9",,"3,99,0130,1,999","SYN07601017 46/// /0810 11076 21116 30277 40302 52008 333 11074 21083 90710 91113=",
"01017099999","2023-12-02T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0056,1","-0094,1","10308,1","240,M,-0054,1","240,N,-0059,1","99999,9,10283,1","3,1,004,1,+999,9",,"3,99,0110,1,999","SYN07601017 46/// /0708 11056 21094 30283 40308 53004 333 11054 21059 90710 91111=",
"01017099999","2023-12-02T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0053,1","-0101,1","10324,1","240,M,-0050,1","240,N,-0054,1","99999,9,10299,1","2,1,008,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /0708 11053 21101 30299 40324 52008 333 11050 21054 90710 91109=",
"01017099999","2023-12-02T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0066,1","-0105,1","10337,1","240,M,-0063,1","240,N,-0066,1","99999,9,10312,1","1,1,006,1,+999,9",,"3,99,0080,1,999","SYN07601017 46/// /0707 11066 21105 30312 40337 51006 333 11063 21066 90710 91108=",
"01017099999","2023-12-02T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0070,1","-0104,1","10339,1","240,M,-0069,1","240,N,-0071,1","99999,9,10314,1","3,1,005,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /0501 11070 21104 30314 40339 53005 333 11069 21071 90710 91103=",
"01017099999","2023-12-03T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0069,1","-0090,1","10312,1","240,M,-0069,1","240,N,-0071,1","99999,9,10287,1","7,1,013,1,+999,9",,"3,99,0030,1,999","SYN07601017 46/// /0000 11069 21090 30287 40312 57013 333 11069 21071 90710 91103=",
"01017099999","2023-12-03T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","-0053,1","-0076,1","10283,1","240,M,-0051,1","240,N,-0053,1","99999,9,10259,1","7,1,010,1,+999,9",,"3,99,0010,1,999","SYN07601017 46/// /0000 11053 21076 30259 40283 57010 333 11051 21053 90710 91101=",
"01017099999","2023-12-03T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","040,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0056,1","-0094,1","10259,1","240,M,-0055,1","240,N,-0064,1","99999,9,10234,1","8,1,007,1,+999,9",,"3,99,0050,1,999","SYN07601017 46/// /0404 11056 21094 30234 40259 58007 333 11055 21064 90710 91105=",
"01017099999","2023-12-03T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0073,1","-0112,1","10253,1","240,M,-0067,1","240,N,-0073,1","99999,9,10229,1","4,1,000,1,+999,9",,"3,99,0140,1,999","SYN07601017 46/// /0613 11073 21112 30229 40253 54000 333 11067 21073 90710 91114=",
"01017099999","2023-12-04T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0074,1","-0102,1","10260,1","240,M,-0073,1","240,N,-0079,1","99999,9,10235,1",,,"3,99,0160,1,999","SYN07601017 46/// /0713 11074 21102 30235 40260 54002 333 11073 21079 90710 91116=","Q014     3APCTENQ02.2    3APC3  "
"01017099999","2023-12-04T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0055,1","-0085,1","10259,1","240,M,-0055,1","240,N,-0060,1","99999,9,10234,1","3,1,005,1,+999,9",,"3,99,0200,1,999","SYN07601017 46/// /0716 11055 21085 30234 40259 53005 333 11055 21060 90710 91120=",
"01017099999","2023-12-04T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0047,1","-0070,1","10255,1","240,M,-0045,1","240,N,-0051,1","99999,9,10231,1","8,1,005,1,+999,9",,"3,99,0250,1,999","SYN07601017 46/// /0719 11047 21070 30231 40255 58005 333 11045 21051 90710 91125=",
"01017099999","2023-12-04T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0034,1","-0050,1","10279,1","240,M,-0033,1","240,N,-0037,1","99999,9,10254,1","3,1,024,1,+999,9",,"3,99,0220,1,999","SYN07601017 46/// /0719 11034 21050 30254 40279 53024 333 11033 21037 90710 91122=",
"01017099999","2023-12-05T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0023,1","-0051,1","10320,1","240,M,-0022,1","240,N,-0024,1","99999,9,10295,1","2,1,015,1,+999,9",,"3,99,0160,1,999","SYN07601017 46/// /0612 11023 21051 30295 40320 52015 333 11022 21024 90710 91116=",
"01017099999","2023-12-05T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0033,1","-0058,1","10341,1","240,M,-0030,1","240,N,-0034,1","99999,9,10317,1","2,1,011,1,+999,9",,"3,99,0170,1,999","SYN07601017 46/// /0714 11033 21058 30317 40341 52011 333 11030 21034 90710 91117=",
"01017099999","2023-12-05T11:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","067,1,N,0131,1","99999,9,9,9","999999,9,9,9","-0035,1","-0058,1","10345,1","120,M,-0033,1","120,N,-0036,1","99999,9,10321,1","2,1,007,1,+999,9","0162,1","9,99,0147,1,999","SYN004BUFR",
"01017099999","2023-12-05T12:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","065,1,N,0121,1","99999,9,9,9","999999,9,9,9","-0032,1","-0067,1","10347,1","120,M,-0032,1","120,N,-0036,1","99999,9,10323,1","2,1,006,1,+999,9","0159,1","9,99,0154,1,999","SYN004BUFR",
"01017099999","2023-12-05T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0035,1","-0067,1","10347,1","240,M,-0033,1","240,N,-0036,1","99999,9,10323,1","4,1,000,1,+999,9",,"3,99,0150,1,999","SYN07601017 46/// /0713 11035 21067 30323 40347 54000 333 11033 21036 90710 91115=",
"01017099999","2023-12-05T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0039,1","-0062,1","10347,1","240,M,-0036,1","240,N,-0039,1","99999,9,10322,1","6,1,008,1,+999,9",,"3,99,0160,1,999","SYN07601017 46/// /0614 11039 21062 30322 40347 56008 333 11036 21039 90710 91116=",
"01017099999","2023-12-06T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0034,1","-0052,1","10350,1","240,M,-0034,1","240,N,-0037,1","99999,9,10325,1",,,"3,99,0130,1,999","SYN07601017 46/// /0711 11034 21052 30325 40350 54002 333 11034 21037 90710 91113=","Q014     3APCTENQ02.2    3APC3  "
"01017099999","2023-12-06T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0032,1","-0061,1","10345,1","240,M,-0031,1","240,N,-0035,1","99999,9,10320,1",,,"3,99,0140,1,999","SYN07601017 46/// /0712 11032 21061 30320 40345 54002 333 11031 21035 90710 91114=","Q014     3APCTENQ02.2    3APC3  "
"01017099999","2023-12-06T15:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","070,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0027,1","-0055,1","10330,1","240,M,-0025,1","240,N,-0030,1","99999,9,10305,1","7,1,011,1,+999,9",,"3,99,0130,1,999","SYN07601017 46/// /0711 11027 21055 30305 40330 57011 333 11025 21030 90710 91113=",
"01017099999","2023-12-06T22:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","080,1,N,0133,1","99999,9,9,9","999999,9,9,9","-0025,1","-0065,1","10312,1",,,"99999,9,10287,1","6,1,010,1,+999,9","0163,1","9,99,0138,1,999","SYN004BUFR",
"01017099999","2023-12-07T03:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","080,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0027,1","-0083,1","10301,1","240,M,-0026,1","240,N,-0028,1","99999,9,10276,1","7,1,012,1,+999,9",,"3,99,0090,1,999","SYN07601017 46/// /0807 11027 21083 30276 40301 57012 333 11026 21028 90710 91109=",
"01017099999","2023-12-07T09:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","060,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0031,1","-0069,1","10266,1","240,M,-0030,1","240,N,-0033,1","99999,9,10242,1","7,1,016,1,+999,9",,"3,99,0130,1,999","SYN07601017 46/// /0610 11031 21069 30242 40266 57016 333 11030 21033 90710 91113=",
"01017099999","2023-12-07T21:00:00","4","77.6833333","14.7833333","6.0","AKSELOYA, SV","FM-12","99999","V020","120,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0013,1","-0050,1","10167,1","240,M,-0013,1","240,N,-0021,1","99999,9,10143,1","7,1,023,1,+999,9",,"3,99,0130,1,999","SYN07601017 46/// /1210 11013 21050 30143 40167 57023 333 11013 21021 90710 91113=",
