"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AW1","AW2","AW3","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"42080199999","2023-07-04T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","070,1,N,0031,1","02438,1,C,N","006000,1,9,9","+0340,1","+0270,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09990,1,99999,9",,,,,"MET058METAR VABV 040900Z 07006KT 6000 FEW020 SCT080 34/27 Q0999=",
"42080199999","2023-07-04T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","140,1,N,0072,1","99999,9,9,N","006000,1,9,9","+0330,1","+0270,1","99999,9",,,,"02,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00762,1,99,9,99,9","09970,1,99999,9",,,,,"MET051METAR VABV 041200Z 14014KT 6000 FEW025 33/27 Q0997=",
"42080199999","2023-07-05T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","250,1,N,0015,1","00762,1,C,N","003000,1,9,9","+0290,1","+0260,1","99999,9",,,,"04,1,+00549,1,99,9","04,1,+00762,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09990,1,99999,9","05,1",,,,"MET068METAR VABV 050230Z 25003KT 3000 HZ SCT018 SCT025 OVC080 29/26 Q0999=",
"42080199999","2023-07-05T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","250,1,N,0026,1","00762,1,C,N","003000,1,9,9","+0300,1","+0260,1","99999,9",,,,"04,1,+00549,1,99,9","04,1,+00762,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09990,1,99999,9","05,1",,,,"MET068METAR VABV 050300Z 25005KT 3000 HZ SCT018 SCT025 OVC080 30/26 Q0999=",
"42080199999","2023-07-05T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","230,1,N,0026,1","00762,1,C,N","003000,1,9,9","+0300,1","+0270,1","99999,9",,,,"04,1,+00549,1,99,9","04,1,+00762,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10000,1,99999,9","05,1",,,,"MET068METAR VABV 050330Z 23005KT 3000 HZ SCT018 SCT025 OVC080 30/27 Q1000=",
"42080199999","2023-07-05T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","270,1,N,0041,1","00762,1,C,N","004000,1,9,9","+0320,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09990,1,99999,9","05,1",,,,"MET068METAR VABV 050600Z 27008KT 4000 HZ FEW020 SCT025 BKN080 32/26 Q0999=",
"42080199999","2023-07-05T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","280,1,N,0026,1","00762,1,C,N","004000,1,9,9","+0320,1","+0260,1","99999,9",,,,"04,1,+00549,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1","07,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09990,1,99999,9","05,1",,,,"MET078METAR VABV 050700Z 28005KT 4000 HZ SCT018 SCT025 FEW030TCU BKN080 32/26 Q0999=",
"42080199999","2023-07-05T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","260,1,N,0026,1","00762,1,C,N","004000,1,9,9","+0320,1","+0260,1","99999,9",,,,"02,1,+00549,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1","07,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","09990,1,99999,9","05,1",,,,"MET078METAR VABV 050730Z 26005KT 4000 HZ FEW018 SCT025 FEW030TCU BKN080 32/26 Q0999=",
"42080199999","2023-07-05T08:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","250,1,N,0041,1","00762,1,C,N","004000,1,9,9","+0320,1","+0260,1","99999,9",,,,"04,1,+00549,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1","07,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","09980,1,99999,9","04,1",,,,"MET078METAR VABV 050800Z 25008KT 4000 FU SCT018 SCT025 FEW030TCU BKN080 32/26 Q0998=",
"42080199999","2023-07-05T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","250,1,N,0021,1","00762,1,C,N","004000,1,9,9","+0330,1","+0260,1","99999,9",,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","09970,1,99999,9","04,1",,,,"MET074METAR VABV 050900Z 25004KT 4000 FU SCT020 SCT025 BKN080 33/26 Q0997 NOSIG=",
"42080199999","2023-07-05T10:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","110,1,N,0051,1","00762,1,C,N","004000,1,9,9","+0320,1","+0270,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09970,1,99999,9","05,1",,,,"MET074METAR VABV 051000Z 11010KT 4000 HZ FEW020 SCT025 BKN080 32/27 Q0997 NOSIG=",
"42080199999","2023-07-05T10:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","110,1,N,0046,1","00762,1,C,N","004000,1,9,9","+0330,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09960,1,99999,9","05,1",,,,"MET082METAR VABV 051030Z 11009KT 4000 HZ FEW020 SCT025 BKN080 33/26 Q0996 BECMG 5000 HZ=",
"42080199999","2023-07-05T11:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","180,1,N,0031,1","00762,1,C,N","005000,1,9,9","+0330,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1","07,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09960,1,99999,9","05,1",,,,"MET095METAR VABV 051100Z 18006KT 5000 HZ FEW020 SCT025 FEW030TCU BKN080 33/25 Q0996 TEMPO 3000 -TSRA=",
"42080199999","2023-07-05T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","150,1,N,0057,1","02438,1,9,N","005000,1,9,9","+0320,1","+0260,1","99999,9",,,,"04,1,+00610,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","09960,1,99999,9","05,1",,,,"MET067METAR VABV 051200Z 15011KT 5000 HZ SCT020 BKN080 32/26 Q0996 NOSIG=",
"42080199999","2023-07-06T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","260,1,N,0031,1","00610,1,C,N","005000,1,9,9","+0250,1","+0240,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10000,1,99999,9","05,1","51,1",,,"MET087METAR VABV 060230Z 26006KT 5000 -DZ HZ FEW016 SCT020 BKN080 25/24 Q1000 TEMPO 3000 -RA=",
"42080199999","2023-07-06T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","290,1,N,0026,1","00610,1,C,N","005000,1,9,9","+0260,1","+0250,1","99999,9",,,,"02,1,+00549,1,99,9","04,1,+00610,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10000,1,99999,9","05,1",,,,"MET074METAR VABV 060330Z 29005KT 5000 HZ FEW018 SCT020 BKN080 26/25 Q1000 NOSIG=",
"42080199999","2023-07-06T04:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","300,1,N,0021,1","00610,1,C,N","005000,1,9,9","+0270,1","+0250,1","99999,9",,,,"02,1,+00549,1,99,9","04,1,+00610,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10000,1,99999,9","05,1",,,,"MET079METAR VABV 060400Z 30004KT 5000 HZ FEW018 SCT020 BKN080 27/25 Q1000 BECMG 6000=",
"42080199999","2023-07-06T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","330,1,N,0036,1","00762,1,C,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10010,1,99999,9",,,,,"MET071METAR VABV 060600Z 33007KT 6000 FEW020 SCT025 BKN080 29/25 Q1001 NOSIG=",
"42080199999","2023-07-06T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0026,1","00762,1,C,N","006000,1,9,9","+0300,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10010,1,99999,9",,,,,"MET079METAR VABV 060630Z 32005KT 6000 FEW020 SCT025 BKN080 30/25 Q1001 BECMG 12010KT=",
"42080199999","2023-07-06T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","320,1,N,0021,1","00762,1,C,N","006000,1,9,9","+0290,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10010,1,99999,9",,,,,"MET075METAR VABV 060730Z 32004KT 6000 FEW020 SCT025 BKN080 29/25 Q1001 TEMPO -RA=",
"42080199999","2023-07-06T08:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","010,1,N,0026,1","00762,1,C,N","005000,1,9,9","+0290,1","+0250,1","99999,9",,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10000,1,99999,9","53,1",,,,"MET078METAR VABV 060800Z 01005KT 5000 DZ SCT020 SCT025 OVC080 29/25 Q1000 TEMPO -RA=",
"42080199999","2023-07-06T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","020,1,N,0015,1","00762,1,C,N","005000,1,9,9","+0270,1","+0250,1","99999,9",,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10000,1,99999,9","10,1","51,1",,,"MET072METAR VABV 060900Z 02003KT 5000 -DZ BR SCT020 SCT025 OVC080 27/25 Q1000=",
"42080199999","2023-07-06T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","050,1,N,0015,1","00762,1,C,N","006000,1,9,9","+0290,1","+0240,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09980,1,99999,9",,,,,"MET065METAR VABV 061200Z 05003KT 6000 FEW020 SCT025 BKN080 29/24 Q0998=",
"42080199999","2023-07-07T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","999,9,C,0000,1","00610,1,C,N","003000,1,9,9","+0270,1","+0260,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10010,1,99999,9","10,1",,,,"MET078METAR VABV 070230Z 00000KT 3000 BR FEW016 SCT020 OVC080 27/26 Q1001 TEMPO -RA=",
"42080199999","2023-07-07T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","999,9,V,0010,1","00610,1,C,N","003000,1,9,9","+0280,1","+0260,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10010,1,99999,9","10,1",,,,"MET074METAR VABV 070300Z VRB02KT 3000 BR FEW016 SCT020 OVC080 28/26 Q1001 NOSIG=",
"42080199999","2023-07-07T04:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","230,1,N,0026,1","00610,1,C,N","004000,1,9,9","+0280,1","+0260,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10020,1,99999,9","05,1",,,,"MET074METAR VABV 070400Z 23005KT 4000 HZ FEW016 SCT020 OVC080 28/26 Q1002 NOSIG=",
"42080199999","2023-07-07T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","230,1,N,0021,1","00762,1,C,N","005000,1,9,9","+0310,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10010,1,99999,9","05,1",,,,"MET074METAR VABV 070600Z 23004KT 5000 HZ FEW020 SCT025 BKN080 31/26 Q1001 NOSIG=",
"42080199999","2023-07-07T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","200,1,N,0015,1","00762,1,C,N","005000,1,9,9","+0320,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10010,1,99999,9","05,1",,,,"MET074METAR VABV 070630Z 20003KT 5000 HZ FEW020 SCT025 BKN080 32/26 Q1001 NOSIG=",
"42080199999","2023-07-07T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","160,1,N,0021,1","00762,1,C,N","005000,1,9,9","+0320,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10000,1,99999,9","05,1",,,,"MET079METAR VABV 070700Z 16004KT 5000 HZ FEW020 SCT025 BKN080 32/26 Q1000 BECMG 6000=",
"42080199999","2023-07-07T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","100,1,N,0051,1","00762,1,C,N","006000,1,9,9","+0320,1","+0260,1","99999,9",,,,"04,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10000,1,99999,9",,,,,"MET071METAR VABV 070730Z 10010KT 6000 SCT020 SCT025 BKN080 32/26 Q1000 NOSIG=",
"42080199999","2023-07-07T08:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,N","003000,1,9,9","+0290,5","+0270,5","99999,9",,,,,,,,,,"10000,5,99999,9","05,5",,,,"MET100METAR VABV 070830Z 10006KT 3000 FBLRA HZ SCT020 SCT025 FEW030CB BKN080 29/27 Q1000 BECMG 4000 DZ HZ=","D01      0ADE735"
"42080199999","2023-07-07T09:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","100,1,N,0031,1","00762,1,C,N","004000,1,9,9","+0310,1","+0280,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,09,1","07,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","09980,1,99999,9","61,1",,,,"MET092METAR VABV 070930Z 10006KT 4000 -RA FEW020 SCT025 FEW030CB BKN080 31/28 Q0998 TEMPO 3000 RA=",
"42080199999","2023-07-08T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","200,1,N,0036,1","00762,1,C,N","005000,1,9,9","+0290,1","+0270,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1","07,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10000,1,99999,9","10,1",,,,"MET078METAR VABV 080900Z 20007KT 5000 BR FEW016 SCT025 FEW030TCU BKN080 29/27 Q1000=",
"42080199999","2023-07-08T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","180,1,N,0051,1","00762,1,C,N","005000,1,9,9","+0290,1","+0260,1","99999,9",,,,"02,1,+00549,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10000,1,99999,9","05,1",,,,"MET068METAR VABV 081200Z 18010KT 5000 HZ FEW018 SCT025 BKN080 29/26 Q1000=",
"42080199999","2023-07-09T02:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","190,1,N,0031,1","00610,1,C,N","003000,1,9,9","+0280,1","+0250,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10020,1,99999,9","10,1",,,,"MET068METAR VABV 090200Z 19006KT 3000 BR FEW016 SCT020 OVC080 28/25 Q1002=",
"42080199999","2023-07-09T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","200,1,N,0041,1","00610,1,C,N","003000,1,9,9","+0280,1","+0250,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10030,1,99999,9","10,1",,,,"MET068METAR VABV 090230Z 20008KT 3000 BR FEW016 SCT020 BKN080 28/25 Q1003=",
"42080199999","2023-07-09T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","180,1,N,0041,1","00610,1,C,N","004000,1,9,9","+0290,1","+0260,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10030,1,99999,9","10,1",,,,"MET068METAR VABV 090300Z 18008KT 4000 BR FEW016 SCT020 BKN080 29/26 Q1003=",
"42080199999","2023-07-09T03:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","200,1,N,0041,1","00610,1,C,N","004000,1,9,9","+0290,1","+0260,1","99999,9",,,,"02,1,+00488,1,99,9","04,1,+00610,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00488,1,99,9,99,9","10030,1,99999,9","05,1",,,,"MET068METAR VABV 090330Z 20008KT 4000 HZ FEW016 SCT020 BKN080 29/26 Q1003=",
"42080199999","2023-07-09T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","200,1,N,0041,1","02438,1,9,N","005000,1,9,9","+0310,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10020,1,99999,9","05,1",,,,"MET061METAR VABV 090600Z 20008KT 5000 HZ FEW020 BKN080 31/26 Q1002=",
"42080199999","2023-07-09T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","210,1,N,0057,1","02438,1,9,N","006000,1,9,9","+0310,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10020,1,99999,9",,,,,"MET058METAR VABV 090630Z 21011KT 6000 FEW020 BKN080 31/26 Q1002=",
"42080199999","2023-07-09T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","190,1,N,0077,1","00762,1,C,N","006000,1,9,9","+0320,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10020,1,99999,9",,,,,"MET058METAR VABV 090700Z 19015KT 6000 FEW020 SCT025 32/25 Q1002=",
"42080199999","2023-07-09T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","200,1,N,0067,1","00762,1,C,N","006000,1,9,9","+0320,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10020,1,99999,9",,,,,"MET058METAR VABV 090730Z 20013KT 6000 FEW020 SCT025 32/25 Q1002=",
"42080199999","2023-07-09T09:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","180,1,N,0067,1","00762,1,C,N","005000,1,9,9","+0300,1","+0280,1","99999,9",,,,"02,1,+00549,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00549,1,99,9,99,9","10020,1,99999,9","10,1",,,,"MET068METAR VABV 090900Z 18013KT 5000 BR FEW018 SCT025 BKN080 30/28 Q1002=",
"42080199999","2023-07-09T12:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","230,1,N,0062,1","00762,1,C,N","004000,1,9,9","+0280,1","+0270,1","99999,9",,,,"04,1,+00488,1,99,9","04,1,+00762,1,99,9","02,1,+00914,1,08,1","08,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","10020,1,99999,9","55,1",,,,"MET079METAR VABV 091200Z 23012KT 4000 +DZ SCT016 SCT025 FEW030TCU OVC080 28/27 Q1002=",
"42080199999","2023-07-10T02:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","230,1,N,0026,1","02438,1,9,N","003000,1,9,9","+0290,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10040,1,99999,9","05,1",,,,"MET061METAR VABV 100230Z 23005KT 3000 HZ FEW020 BKN080 29/25 Q1004=",
"42080199999","2023-07-10T03:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","230,1,N,0041,1","02438,1,9,N","003000,1,9,9","+0290,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10040,1,99999,9","05,1",,,,"MET061METAR VABV 100300Z 23008KT 3000 HZ FEW020 BKN080 29/26 Q1004=",
"42080199999","2023-07-10T04:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","210,1,N,0026,1","02438,1,9,N","004000,1,9,9","+0290,1","+0260,1","99999,9",,,,"02,1,+00610,1,99,9","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10040,1,99999,9","05,1",,,,"MET061METAR VABV 100400Z 21005KT 4000 HZ FEW020 BKN080 29/26 Q1004=",
"42080199999","2023-07-10T06:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","250,1,N,0046,1","00762,1,C,N","006000,1,9,9","+0320,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10040,1,99999,9",,,,,"MET058METAR VABV 100600Z 25009KT 6000 FEW020 SCT025 32/25 Q1004=",
"42080199999","2023-07-10T06:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","220,1,N,0046,1","00762,1,C,N","006000,1,9,9","+0320,1","+0250,1","99999,9",,,,"02,1,+00610,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10040,1,99999,9",,,,,"MET065METAR VABV 100630Z 22009KT 6000 FEW020 SCT025 BKN080 32/25 Q1004=",
"42080199999","2023-07-10T07:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","220,1,N,0057,1","00762,1,C,N","006000,1,9,9","+0310,1","+0250,1","99999,9",,,,"04,1,+00549,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10040,1,99999,9",,,,,"MET065METAR VABV 100700Z 22011KT 6000 SCT018 SCT025 BKN080 31/25 Q1004=",
"42080199999","2023-07-10T07:30:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","220,1,N,0046,1","00762,1,C,N","006000,1,9,9","+0310,1","+0250,1","99999,9",,,,"04,1,+00549,1,99,9","04,1,+00762,1,99,9","07,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10040,1,99999,9",,,,,"MET065METAR VABV 100730Z 22009KT 6000 SCT018 SCT025 BKN080 31/25 Q1004=",
"42080199999","2023-07-10T08:00:00","4","21.752206","72.185181","13.41","BHAVNAGAR, IN","FM-15","99999","V020","190,1,N,0067,1","00610,1,C,N","006000,1,9,9","+0310,1","+0260,1","99999,9",,,,"04,1,+00488,1,99,9","04,1,+00610,1,99,9","02,1,+00914,1,09,1","08,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00488,1,99,9,99,9","10040,1,99999,9",,,,,"MET074METAR VABV 100800Z 19013KT 6000 SCT016 SCT020 FEW030CB OVC080 31/26 Q1004=",
