"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"80222599999","2023-09-18T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0300,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9","10,1",,,"MET051METAR SKSA 181700Z 00000KT 9999 BR NSC 30/23 Q1013=",
"80222599999","2023-09-18T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","050,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0310,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 181800Z 05004KT 9999 NSC 31/24 Q1012=",
"80222599999","2023-09-18T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0320,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 181900Z VRB02KT 9999 NSC 32/22 Q1010=",
"80222599999","2023-09-18T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0320,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 182000Z VRB02KT 9999 NSC 32/22 Q1009=",
"80222599999","2023-09-18T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0320,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 182100Z VRB02KT 9999 NSC 32/22 Q1009=",
"80222599999","2023-09-18T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","080,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0290,5","+0230,5","99999,9",,,,,"10100,5,99999,9","16,1",,,"MET067METAR SKSA 182200Z 08010KT VCSH 9999 BKN030 29/23 Q1010 RMK VCSH W=","D01      0ADE693D02      0ADE539"
"80222599999","2023-09-19T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 191100Z VRB02KT 9999 NSC 22/22 Q1012=",
"80222599999","2023-09-19T12:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0230,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9",,,,"MET048METAR SKSA 191200Z VRB02KT 9999 NSC 23/23 Q1013=",
"80222599999","2023-09-19T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","350,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0260,1","+0210,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10140,1,99999,9",,,,"MET048METAR SKSA 191300Z 35003KT 9999 NSC 26/21 Q1014=",
"80222599999","2023-09-23T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","030,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0290,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10130,1,99999,9",,,,"MET048METAR SKSA 231500Z 03003KT 9999 NSC 29/22 Q1013=",
"80222599999","2023-09-23T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","110,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0310,1","+0210,1","99999,9","04,1,+01829,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01829,1,99,9,99,9","10110,1,99999,9",,,,"MET051METAR SKSA 231800Z 11004KT 9999 SCT060 31/21 Q1011=",
"80222599999","2023-09-25T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","060,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0310,1","+0240,1","99999,9","02,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,"MET051METAR SKSA 251700Z 06003KT 9999 FEW040 31/24 Q1013=",
"80222599999","2023-09-25T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","140,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0310,1","+0240,1","99999,9","04,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10120,1,99999,9",,,,"MET051METAR SKSA 251800Z 14003KT 9999 SCT040 31/24 Q1012=",
"80222599999","2023-09-26T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","140,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0330,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 261800Z 14004KT 9999 NSC 33/23 Q1010=",
"80222599999","2023-09-26T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","060,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0340,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 261900Z 06003KT 9999 NSC 34/23 Q1009=",
"80222599999","2023-09-26T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0340,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 262000Z 00000KT 9999 NSC 34/23 Q1009=",
"80222599999","2023-09-26T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,N,9999,9","99999,9,9,N","011265,5,9,9","+0330,5","+0230,5","99999,9",,,,,"10080,5,99999,9",,,,"MET047METAR SKSA 262100Z 2004KT 9999 NSC 33/23 Q1008=","D01      0ADE693D02      0ADE539"
"80222599999","2023-09-26T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","210,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0330,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10080,1,99999,9",,,,"MET048METAR SKSA 262200Z 21003KT 9999 NSC 33/23 Q1008=",
"80222599999","2023-09-26T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","240,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0280,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10080,1,99999,9",,,,"MET048METAR SKSA 262300Z 24004KT 9999 NSC 28/23 Q1008=",
"80222599999","2023-09-27T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","040,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0240,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 271100Z 04003KT 9999 NSC 24/23 Q1010=",
"80222599999","2023-09-27T12:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","040,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 271200Z 04003KT 9999 NSC 26/23 Q1010=",
"80222599999","2023-09-27T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0270,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 271300Z 00000KT 9999 NSC 27/23 Q1010=",
"80222599999","2023-09-27T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","020,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0280,1","+0250,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 271400Z 02003KT 9999 NSC 28/25 Q1012=",
"80222599999","2023-09-27T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","360,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0290,1","+0250,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 271500Z 36003KT 9999 NSC 29/25 Q1012=",
"80222599999","2023-09-27T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0300,1","+0250,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 271600Z 00000KT 9999 NSC 30/25 Q1012=",
"80222599999","2023-09-27T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0320,1","+0250,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 271700Z 00000KT 9999 NSC 32/25 Q1012=",
"80222599999","2023-09-27T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","290,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 271800Z 29003KT 9999 NSC 32/24 Q1009=",
"80222599999","2023-09-27T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 271900Z 00000KT 9999 NSC 32/24 Q1009=",
"80222599999","2023-09-27T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 272000Z 00000KT 9999 NSC 32/24 Q1009=",
"80222599999","2023-09-27T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","360,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0310,1","+0250,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10060,1,99999,9",,,,"MET048METAR SKSA 272200Z 36003KT 9999 NSC 31/25 Q1006=",
"80222599999","2023-09-27T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","270,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0270,1","+0250,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10060,1,99999,9",,,,"MET048METAR SKSA 272300Z 27003KT 9999 NSC 27/25 Q1006=",
"80222599999","2023-09-28T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","300,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02438,1,99,9,99,9","10110,1,99999,9",,,,"MET051METAR SKSA 281100Z 30003KT 9999 SCT080 22/22 Q1011=",
"80222599999","2023-09-28T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0260,1","+0220,1","99999,9","04,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02438,1,99,9,99,9","10100,1,99999,9",,,,"MET051METAR SKSA 281300Z 00000KT 9999 SCT080 26/22 Q1010=",
"80222599999","2023-09-28T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","330,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0300,1","+0230,1","99999,9","04,1,+02134,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,02134,1,99,9,99,9","10090,1,99999,9",,,,"MET051METAR SKSA 281400Z 33004KT 9999 SCT070 30/23 Q1009=",
"80222599999","2023-09-28T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","010,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0320,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10080,1,99999,9",,,,"MET048METAR SKSA 281800Z 01004KT 9999 NSC 32/22 Q1008=",
"80222599999","2023-09-28T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","080,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 281900Z 08003KT 9999 NSC 32/24 Q1007=",
"80222599999","2023-09-28T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","210,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0330,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 282000Z 21003KT 9999 NSC 33/24 Q1007=",
"80222599999","2023-09-28T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","060,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0330,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 282100Z 06003KT 9999 NSC 33/24 Q1007=",
"80222599999","2023-09-29T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","300,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0230,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 291100Z 30003KT 9999 NSC 23/23 Q1010=",
"80222599999","2023-09-29T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","350,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0290,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10110,1,99999,9",,,,"MET048METAR SKSA 291400Z 35004KT 9999 NSC 29/23 Q1011=",
"80222599999","2023-09-29T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0300,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10110,1,99999,9",,,,"MET048METAR SKSA 291600Z 00000KT 9999 NSC 30/23 Q1011=",
"80222599999","2023-09-29T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","140,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 291700Z 14003KT 9999 NSC 32/23 Q1010=",
"80222599999","2023-09-29T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","030,1,N,0036,1","22000,1,9,N","009999,1,9,9","+0330,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 291800Z 03007KT 9999 NSC 33/23 Q1009=",
"80222599999","2023-09-29T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","280,1,N,0026,1","22000,1,9,N","009999,1,9,9","+0280,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 292100Z 28005KT 9999 NSC 28/23 Q1009=",
"80222599999","2023-09-29T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","280,1,N,0031,1","22000,1,9,N","009999,1,9,9","+0280,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 292200Z 28006KT 9999 NSC 28/23 Q1007=",
"80222599999","2023-09-29T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","260,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0270,1","+0230,1","99999,9","04,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10080,1,99999,9",,,,"MET051METAR SKSA 292300Z 26007KT 9999 SCT040 27/23 Q1008=",
"80222599999","2023-09-30T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","350,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0290,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10110,1,99999,9",,,,"MET048METAR SKSA 301300Z 35003KT 9999 NSC 29/23 Q1011=",
"80222599999","2023-09-30T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","020,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0300,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 301400Z 02003KT 9999 NSC 30/24 Q1012=",
"80222599999","2023-09-30T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","040,1,N,0021,1","22000,1,9,N","009999,1,9,9","+0320,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 301500Z 04004KT 9999 NSC 32/23 Q1012=",
"80222599999","2023-09-30T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","010,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0330,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 301600Z 01003KT 9999 NSC 33/24 Q1012=",
"80222599999","2023-09-30T17:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,N","009999,1,9,9","+0320,1","+0230,1","99999,9","04,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10090,1,99999,9",,,,"MET051METAR SKSA 301700Z 08003KT 9999 SCT040 32/23 Q1009=",
"80222599999","2023-09-30T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0320,1","+0230,1","99999,9","04,1,+01219,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10090,1,99999,9",,,,"MET051METAR SKSA 301900Z 00000KT 9999 SCT040 32/23 Q1009=",
"80222599999","2023-09-30T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","250,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0340,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 302000Z 25003KT 9999 NSC 34/23 Q1007=",
"80222599999","2023-09-30T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","270,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0340,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10060,1,99999,9",,,,"MET048METAR SKSA 302100Z 27003KT 9999 NSC 34/23 Q1006=",
"80222599999","2023-09-30T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0310,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10060,1,99999,9",,,,"MET048METAR SKSA 302200Z 00000KT 9999 NSC 31/23 Q1006=",
"80222599999","2023-09-30T23:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0270,1","+0230,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10060,1,99999,9",,,,"MET048METAR SKSA 302300Z 00000KT 9999 NSC 27/23 Q1006=",
"80222599999","2023-10-01T12:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0240,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10110,1,99999,9",,,,"MET048METAR SKSA 011200Z 00000KT 9999 NSC 24/24 Q1011=",
"80222599999","2023-10-01T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0270,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 011400Z 00000KT 9999 NSC 27/24 Q1012=",
"80222599999","2023-10-01T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0270,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10120,1,99999,9",,,,"MET048METAR SKSA 011500Z 00000KT 9999 NSC 27/24 Q1012=",
"80222599999","2023-10-01T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,V,0010,1","22000,1,9,N","009999,1,9,9","+0300,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10110,1,99999,9",,,,"MET048METAR SKSA 011600Z VRB02KT 9999 NSC 30/24 Q1011=",
"80222599999","2023-10-01T18:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 011800Z 00000KT 9999 NSC 32/24 Q1009=",
"80222599999","2023-10-01T19:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","120,1,N,0026,1","22000,1,9,N","009999,1,9,9","+0330,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10080,1,99999,9",,,,"MET048METAR SKSA 011900Z 12005KT 9999 NSC 33/22 Q1008=",
"80222599999","2023-10-01T20:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","100,1,N,0036,1","22000,1,9,N","009999,1,9,9","+0330,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 012000Z 10007KT 9999 NSC 33/22 Q1007=",
"80222599999","2023-10-01T21:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","120,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0330,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 012100Z 12003KT 9999 NSC 33/22 Q1007=",
"80222599999","2023-10-01T22:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","110,1,N,0026,1","22000,1,9,N","009999,1,9,9","+0330,1","+0220,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10070,1,99999,9",,,,"MET048METAR SKSA 012200Z 11005KT 9999 NSC 33/22 Q1007=",
"80222599999","2023-10-02T11:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0240,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 021100Z 00000KT 9999 NSC 24/24 Q1009=",
"80222599999","2023-10-02T12:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0270,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10090,1,99999,9",,,,"MET048METAR SKSA 021200Z 00000KT 9999 NSC 27/24 Q1009=",
"80222599999","2023-10-02T13:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","999,9,C,0000,1","22000,1,9,N","009999,1,9,9","+0290,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 021300Z 00000KT 9999 NSC 29/24 Q1010=",
"80222599999","2023-10-02T14:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","330,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0300,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 021400Z 33003KT 9999 NSC 30/24 Q1010=",
"80222599999","2023-10-02T15:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","120,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0310,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 021500Z 12003KT 9999 NSC 31/24 Q1010=",
"80222599999","2023-10-02T16:00:00","4","6.95","-71.85","213.0","LOS COLONIZADORES, CO","FM-15","99999","V020","150,1,N,0015,1","22000,1,9,N","009999,1,9,9","+0320,1","+0240,1","99999,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10100,1,99999,9",,,,"MET048METAR SKSA 021600Z 15003KT 9999 NSC 32/24 Q1010=",
