"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","OC1","OD1","REM","EQD"
"01042099999","2023-11-05T22:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","117,1,N,0120,1","99999,9,9,9","999999,9,9,9","-0027,1","+9999,9","99999,9","120,M,-0027,1","120,N,-0030,1","0157,1","9,99,0120,1,999","SYN004BUFR",
"01042099999","2023-11-06T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","160,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9","240,M,-0007,1","240,N,-0021,1",,"3,99,0150,1,999","SYN05201042 46/// /1607 11011 333 11007 21021 90710 91115=",
"01042099999","2023-11-06T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","99999,9","240,M,-0006,1","240,N,-0013,1",,"3,99,0100,1,999","SYN05201042 46/// /1604 11013 333 11006 21013 90710 91110=",
"01042099999","2023-11-06T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","99999,9","240,M,-0016,1","240,N,-0017,1",,"3,99,0090,1,999","SYN05201042 46/// /1307 11017 333 11016 21017 90710 91109=",
"01042099999","2023-11-06T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","080,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","99999,9","240,M,-0015,1","240,N,-0017,1",,"3,99,0140,1,999","SYN05201042 46/// /0811 11015 333 11015 21017 90710 91114=",
"01042099999","2023-11-07T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","060,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9","240,M,-0010,1","240,N,-0011,1",,"3,99,0140,1,999","SYN05201042 46/// /0611 11011 333 11010 21011 90710 91114=",
"01042099999","2023-11-07T06:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","066,1,N,0126,1","99999,9,9,9","999999,9,9,9","-0010,1","+9999,9","99999,9",,,"0143,1","9,99,0130,1,999","SYN004BUFR",
"01042099999","2023-11-07T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","99999,9","240,M,-0010,1","240,N,-0011,1",,"3,99,0130,1,999","SYN05801042 46/// /0710 11010 90900 333 11010 21011 90710 91113=",
"01042099999","2023-11-07T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","99999,9","240,M,-0008,1","240,N,-0009,1",,"3,99,0100,1,999","SYN05201042 46/// /0708 11009 333 11008 21009 90710 91110=",
"01042099999","2023-11-07T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9","240,M,-0016,1","240,N,-0019,1",,"3,99,0080,1,999","SYN05801042 46/// /0706 11019 92100 333 11016 21019 90710 91108=",
"01042099999","2023-11-08T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","080,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","99999,9","240,M,-0016,1","240,N,-0019,1",,"3,99,0090,1,999","SYN05201042 46/// /0808 11019 333 11016 21019 90710 91109=",
"01042099999","2023-11-08T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","090,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9","240,M,-0028,1","240,N,-0030,1",,"3,99,0100,1,999","SYN05201042 46/// /0908 11028 333 11028 21030 90710 91110=",
"01042099999","2023-11-08T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","99999,9","240,M,-0027,1","240,N,-0029,1",,"3,99,0150,1,999","SYN05201042 46/// /1308 11029 333 11027 21029 90710 91115=",
"01042099999","2023-11-08T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","240,M,-0034,1","240,N,-0036,1",,"3,99,0240,1,999","SYN05201042 46/// /1418 11036 333 11034 21036 90710 91124=",
"01042099999","2023-11-09T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","240,M,-0039,1","240,N,-0041,1",,"3,99,0170,1,999","SYN05201042 46/// /1412 11040 333 11039 21041 90710 91117=",
"01042099999","2023-11-09T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","150,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","99999,9","240,M,-0042,1","240,N,-0045,1",,"3,99,0090,1,999","SYN05201042 46/// /1507 11042 333 11042 21045 90710 91109=",
"01042099999","2023-11-09T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","190,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","99999,9","240,M,-0035,1","240,N,-0041,1",,"3,99,0090,1,999","SYN05201042 46/// /1906 11039 333 11035 21041 90710 91109=",
"01042099999","2023-11-09T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0150,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9","240,M,-0021,1","240,N,-0024,1",,"3,99,0180,1,999","SYN05201042 46/// /2315 11021 333 11021 21024 90710 91118=",
"01042099999","2023-11-09T23:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","289,1,N,0106,1","99999,9,9,9","999999,9,9,9","-0020,1","+9999,9","99999,9","120,M,-0019,1","120,N,-0021,1",,"9,99,0174,1,999","SYN004BUFR",
"01042099999","2023-11-10T00:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","264,1,N,0120,1","99999,9,9,9","999999,9,9,9","-0027,1","+9999,9","99999,9","120,M,-0020,1","120,N,-0027,1","0140,1","9,99,0174,1,999","SYN004BUFR",
"01042099999","2023-11-10T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","280,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","99999,9","240,M,-0028,1","240,N,-0036,1",,"3,99,0170,1,999","SYN05201042 46/// /2813 11032 333 11028 21036 90710 91117=",
"01042099999","2023-11-10T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","310,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","99999,9","240,M,-0006,1","240,N,-0017,1",,"3,99,0180,1,999","SYN05201042 46/// /3112 11006 333 11006 21017 90710 91118=",
"01042099999","2023-11-10T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","340,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","99999,9","240,M,-0002,1","240,N,-0008,1",,"3,99,0120,1,999","SYN05201042 46/// /3408 11005 333 11002 21008 90710 91112=",
"01042099999","2023-11-11T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","030,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","99999,9","240,M,-0015,1","240,N,-0021,1",,"3,99,0140,1,999","SYN05201042 46/// /0309 11021 333 11015 21021 90710 91114=",
"01042099999","2023-11-11T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9","240,M,-0024,1","240,N,-0030,1",,"3,99,0080,1,999","SYN05201042 46/// ///// 11024 333 11024 21030 90710 91108=",
"01042099999","2023-11-11T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","050,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","240,M,-0033,1","240,N,-0040,1",,"3,99,0080,1,999","SYN05201042 46/// /0507 11040 333 11033 21040 90710 91108=",
"01042099999","2023-11-11T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","99999,9","240,M,-0039,1","240,N,-0042,1",,"3,99,0080,1,999","SYN05201042 46/// /1407 11039 333 11039 21042 90710 91108=",
"01042099999","2023-11-12T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","150,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","240,M,-0039,1","240,N,-0043,1",,"3,99,0110,1,999","SYN05201042 46/// /1507 11040 333 11039 21043 90710 91111=",
"01042099999","2023-11-12T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","150,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0051,1","+9999,9","99999,9","240,M,-0044,1","240,N,-0053,1",,"3,99,0090,1,999","SYN05201042 46/// /1506 11051 333 11044 21053 90710 91109=",
"01042099999","2023-11-12T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","150,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0048,1","+9999,9","99999,9","240,M,-0041,1","240,N,-0048,1",,"3,99,0100,1,999","SYN05201042 46/// /1506 11048 333 11041 21048 90710 91110=",
"01042099999","2023-11-12T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","170,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","99999,9","240,M,-0039,1","240,N,-0055,1",,"3,99,0090,1,999","SYN05201042 46/// /1706 11043 333 11039 21055 90710 91109=",
"01042099999","2023-11-13T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","190,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0049,1","+9999,9","99999,9","240,M,-0046,1","240,N,-0053,1",,"3,99,0090,1,999","SYN05801042 46/// /1907 11049 90300 333 11046 21053 90710 91109=",
"01042099999","2023-11-13T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","210,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","99999,9","240,M,-0036,1","240,N,-0043,1",,"3,99,0070,1,999","SYN05201042 46/// /2105 11042 333 11036 21043 90710 91107=",
"01042099999","2023-11-13T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","220,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","99999,9","240,M,-0035,1","240,N,-0041,1",,"3,99,0090,1,999","SYN05201042 46/// /2206 11035 333 11035 21041 90710 91109=",
"01042099999","2023-11-13T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","99999,9","240,M,-0030,1","240,N,-0032,1",,"3,99,0060,1,999","SYN05201042 46/// /2304 11031 333 11030 21032 90710 91106=",
"01042099999","2023-11-14T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9","240,M,-0025,1","240,N,-0028,1",,"3,99,0040,1,999","SYN05201042 46/// /2601 11025 333 11025 21028 90710 91104=",
"01042099999","2023-11-14T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9","240,M,-0023,1","240,N,-0024,1",,"3,99,0050,1,999","SYN05201042 46/// /2303 11023 333 11023 21024 90710 91105=",
"01042099999","2023-11-14T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","280,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","99999,9","240,M,-0017,1","240,N,-0021,1",,"3,99,0120,1,999","SYN05201042 46/// /2808 11020 333 11017 21021 90710 91112=",
"01042099999","2023-11-15T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","330,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","99999,9","240,M,-0033,1","240,N,-0039,1",,"3,99,0140,1,999","SYN05201042 46/// /3310 11037 333 11033 21039 90710 91114=",
"01042099999","2023-11-15T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","050,1,N,0150,1","99999,9,9,N","999999,9,9,9","-0045,1","+9999,9","99999,9","240,M,-0043,1","240,N,-0049,1",,"3,99,0190,1,999","SYN05201042 46/// /0515 11045 333 11043 21049 90710 91119=",
"01042099999","2023-11-15T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","040,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0064,1","+9999,9","99999,9","240,M,-0060,1","240,N,-0067,1",,"3,99,0100,1,999","SYN05201042 46/// /0408 11064 333 11060 21067 90710 91110=",
"01042099999","2023-11-15T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","040,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","99999,9","240,M,-0059,1","240,N,-0062,1",,"3,99,0050,1,999","SYN05201042 46/// /0403 11062 333 11059 21062 90710 91105=",
"01042099999","2023-11-16T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","180,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0056,1","+9999,9","99999,9","240,M,-0048,1","240,N,-0056,1",,"3,99,0130,1,999","SYN05201042 46/// /1807 11056 333 11048 21056 90710 91113=",
"01042099999","2023-11-16T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","270,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0032,1","+9999,9","99999,9","240,M,-0032,1","240,N,-0041,1",,"3,99,0150,1,999","SYN05201042 46/// /2710 11032 333 11032 21041 90710 91115=",
"01042099999","2023-11-16T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","99999,9","240,M,-0023,1","240,N,-0026,1",,"3,99,0240,1,999","SYN05201042 46/// /2319 11025 333 11023 21026 90710 91124=",
"01042099999","2023-11-16T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","260,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","240,M,-0027,1","240,N,-0037,1",,"3,99,0260,1,999","SYN05201042 46/// /2619 11036 333 11027 21037 90710 91126=",
"01042099999","2023-11-17T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","270,1,N,0230,1","99999,9,9,N","999999,9,9,9","-0048,1","+9999,9","99999,9","240,M,-0044,1","240,N,-0051,1",,"3,99,0310,1,999","SYN05201042 46/// /2723 11048 333 11044 21051 90710 91131=",
"01042099999","2023-11-17T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","320,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","99999,9","240,M,-0032,1","240,N,-0035,1",,"3,99,0180,1,999","SYN05201042 46/// /3213 11034 333 11032 21035 90710 91118=",
"01042099999","2023-11-17T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","320,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","240,M,-0037,1","240,N,-0046,1",,"3,99,0190,1,999","SYN05201042 46/// /3210 11040 333 11037 21046 90710 91119=",
"01042099999","2023-11-17T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","300,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0038,1","+9999,9","99999,9","240,M,-0031,1","240,N,-0038,1",,"3,99,0070,1,999","SYN05201042 46/// /3005 11038 333 11031 21038 90710 91107=",
"01042099999","2023-11-18T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","260,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0045,1","+9999,9","99999,9","240,M,-0042,1","240,N,-0046,1",,"3,99,0140,1,999","SYN05201042 46/// /2606 11045 333 11042 21046 90710 91114=",
"01042099999","2023-11-18T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","250,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","99999,9","240,M,-0043,1","240,N,-0049,1",,"3,99,0080,1,999","SYN05201042 46/// /2507 11047 333 11043 21049 90710 91108=",
"01042099999","2023-11-18T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","99999,9","240,M,-0045,1","240,N,-0049,1",,"3,99,0070,1,999","SYN05201042 46/// /2306 11047 333 11045 21049 90710 91107=",
"01042099999","2023-11-18T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","260,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0050,1","+9999,9","99999,9","240,M,-0049,1","240,N,-0053,1",,"3,99,0070,1,999","SYN05201042 46/// /2602 11050 333 11049 21053 90710 91107=",
"01042099999","2023-11-19T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","050,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","99999,9","240,M,-0048,1","240,N,-0055,1",,"3,99,0140,1,999","SYN05201042 46/// /0511 11054 333 11048 21055 90710 91114=",
"01042099999","2023-11-19T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","090,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0060,1","+9999,9","99999,9","240,M,-0060,1","240,N,-0064,1",,"3,99,0080,1,999","SYN05201042 46/// /0906 11060 333 11060 21064 90710 91108=",
"01042099999","2023-11-19T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0060,1","+9999,9","99999,9","240,M,-0058,1","240,N,-0060,1",,"3,99,0100,1,999","SYN05201042 46/// /1409 11060 333 11058 21060 90710 91110=",
"01042099999","2023-11-19T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","99999,9","240,M,-0060,1","240,N,-0063,1",,"3,99,0090,1,999","SYN05201042 46/// /1407 11062 333 11060 21063 90710 91109=",
"01042099999","2023-11-20T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","240,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","99999,9","240,M,-0055,1","240,N,-0062,1",,"3,99,0040,1,999","SYN05201042 46/// /2402 11062 333 11055 21062 90710 91104=",
"01042099999","2023-11-20T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","250,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","99999,9","240,M,-0051,1","240,N,-0056,1",,"3,99,0060,1,999","SYN05201042 46/// /2505 11054 333 11051 21056 90710 91106=",
"01042099999","2023-11-20T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","280,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0040,1","+9999,9","99999,9","240,M,-0037,1","240,N,-0040,1",,"3,99,0070,1,999","SYN05201042 46/// /2805 11040 333 11037 21040 90710 91107=",
"01042099999","2023-11-20T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","99999,9","240,M,-0039,1","240,N,-0043,1",,"3,99,0150,1,999","SYN05201042 46/// /2311 11043 333 11039 21043 90710 91115=",
"01042099999","2023-11-21T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","230,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","99999,9","240,M,-0037,1","240,N,-0041,1",,"3,99,0160,1,999","SYN05201042 46/// /2314 11039 333 11037 21041 90710 91116=",
"01042099999","2023-11-21T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","210,1,N,0100,1","99999,9,9,N","999999,9,9,9","-0044,1","+9999,9","99999,9","240,M,-0038,1","240,N,-0044,1",,"3,99,0120,1,999","SYN05201042 46/// /2110 11044 333 11038 21044 90710 91112=",
"01042099999","2023-11-21T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","170,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9","240,M,-0035,1","240,N,-0041,1",,"3,99,0090,1,999","SYN05201042 46/// /1707 11036 333 11035 21041 90710 91109=",
"01042099999","2023-11-21T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0064,1","+9999,9","99999,9","240,M,-0053,1","240,N,-0066,1",,"3,99,0130,1,999","SYN05201042 46/// /1411 11064 333 11053 21066 90710 91113=",
"01042099999","2023-11-22T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0082,1","+9999,9","99999,9","240,M,-0063,1","240,N,-0087,1",,"3,99,0240,1,999","SYN05801042 46/// /1419 11082 90300 333 11063 21087 90710 91124=",
"01042099999","2023-11-22T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","150,1,N,0240,1","99999,9,9,N","999999,9,9,9","-0074,1","+9999,9","99999,9","240,M,-0072,1","240,N,-0087,1",,"3,99,0310,1,999","SYN05201042 46/// /1524 11074 333 11072 21087 90710 91131=",
"01042099999","2023-11-22T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0170,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","99999,9","240,M,-0052,1","240,N,-0057,1",,"3,99,0250,1,999","SYN05201042 46/// /1417 11054 333 11052 21057 90710 91125=",
"01042099999","2023-11-22T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0073,1","+9999,9","99999,9","240,M,-0071,1","240,N,-0074,1",,"3,99,0230,1,999","SYN05201042 46/// /1416 11073 333 11071 21074 90710 91123=",
"01042099999","2023-11-23T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","140,1,N,0140,1","99999,9,9,N","999999,9,9,9","-0075,1","+9999,9","99999,9","240,M,-0071,1","240,N,-0075,1",,"3,99,0200,1,999","SYN05201042 46/// /1414 11075 333 11071 21075 90710 91120=",
"01042099999","2023-11-23T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0150,1","99999,9,9,N","999999,9,9,9","-0093,1","+9999,9","99999,9","240,M,-0088,1","240,N,-0094,1",,"3,99,0190,1,999","SYN05201042 46/// /1315 11093 333 11088 21094 90710 91119=",
"01042099999","2023-11-23T14:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","123,1,N,0175,1","99999,9,9,9","999999,9,9,9","-0104,1","+9999,9","99999,9","120,M,-0101,1","120,N,-0105,1","0241,1","9,99,0183,1,999","SYN004BUFR",
"01042099999","2023-11-23T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","130,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0105,1","+9999,9","99999,9","240,M,-0101,1","240,N,-0105,1",,"3,99,0260,1,999","SYN05201042 46/// /1319 11105 333 11101 21105 90710 91126=",
"01042099999","2023-11-23T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","120,1,N,0110,1","99999,9,9,N","999999,9,9,9","-0085,1","+9999,9","99999,9","240,M,-0085,1","240,N,-0093,1",,"3,99,0180,1,999","SYN05201042 46/// /1211 11085 333 11085 21093 90710 91118=",
"01042099999","2023-11-24T03:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","057,1,N,0083,1","99999,9,9,9","999999,9,9,9","-0067,1","+9999,9","99999,9","120,M,-0065,1","120,N,-0069,1","0145,1","9,99,0130,1,999","SYN004BUFR",
"01042099999","2023-11-24T09:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","100,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0064,1","+9999,9","99999,9","240,M,-0062,1","240,N,-0076,1",,"3,99,0110,1,999","SYN05201042 46/// /1009 11064 333 11062 21076 90710 91111=",
"01042099999","2023-11-24T15:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","070,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0067,1","+9999,9","99999,9","240,M,-0064,1","240,N,-0067,1",,"3,99,0130,1,999","SYN05201042 46/// /0707 11067 333 11064 21067 90710 91113=",
"01042099999","2023-11-24T21:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","030,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0042,1","+9999,9","99999,9","240,M,-0040,1","240,N,-0049,1",,"3,99,0050,1,999","SYN05201042 46/// /0304 11042 333 11040 21049 90710 91105=",
"01042099999","2023-11-25T01:00:00","4","70.6","22.45","438.0","HASVIK SLUSKFJELLET, NO","FM-12","99999","V020","033,1,N,0027,1","99999,9,9,9","999999,9,9,9","-0035,1","+9999,9","99999,9","120,M,-0034,1","120,N,-0039,1","0066,1","9,99,0055,1,999","SYN004BUFR",
