"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","REM"
"89003099999","2023-06-26T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0195,1","99999,9,9,9","999999,9,9,9","-0125,1","-0144,1","09795,1","99999,9,08932,1","SYN004BUFR"
"89003099999","2023-06-26T06:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0196,1","99999,9,9,N","999999,9,9,9","-0124,1","-0142,1","09795,1","99999,9,08933,1","SYN04289003 46/// /0938 11124 21142 38933 49795="
"89003099999","2023-06-26T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0242,1","99999,9,9,N","999999,9,9,9","-0116,1","-0134,1","09787,1","99999,9,08925,1","SYN04289003 46/// /0947 11116 21134 38925 49787="
"89003099999","2023-06-26T10:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0257,1","99999,9,9,9","999999,9,9,9","-0117,1","-0135,1","09791,1","99999,9,08929,1","SYN004BUFR"
"89003099999","2023-06-26T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0247,1","99999,9,9,N","999999,9,9,9","-0118,1","-0136,1","09797,1","99999,9,08934,1","SYN04289003 46/// /0848 11118 21136 38934 49797="
"89003099999","2023-06-26T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0242,1","99999,9,9,9","999999,9,9,9","-0120,1","-0137,1","09798,1","99999,9,08935,1","SYN004BUFR"
"89003099999","2023-06-26T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0232,1","99999,9,9,N","999999,9,9,9","-0119,1","-0137,1","09788,1","99999,9,08925,1","SYN04289003 46/// /0945 11119 21137 38925 49788="
"89003099999","2023-06-26T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0211,1","99999,9,9,9","999999,9,9,9","-0120,1","-0138,1","09792,1","99999,9,08930,1","SYN004BUFR"
"89003099999","2023-06-26T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0221,1","99999,9,9,9","999999,9,9,9","-0119,1","-0136,1","09785,1","99999,9,08922,1","SYN004BUFR"
"89003099999","2023-06-26T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0232,1","99999,9,9,N","999999,9,9,9","-0118,1","-0136,1","09776,1","99999,9,08913,1","SYN04289003 46/// /0945 11118 21136 38913 49776="
"89003099999","2023-06-26T20:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0221,1","99999,9,9,9","999999,9,9,9","-0120,1","-0138,1","09775,1","99999,9,08913,1","SYN004BUFR"
"89003099999","2023-06-26T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0232,1","99999,9,9,N","999999,9,9,9","-0119,1","-0136,1","09770,1","99999,9,08907,1","SYN04289003 46/// /0845 11119 21136 38907 49770="
"89003099999","2023-06-26T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","080,1,N,0273,1","99999,9,9,9","999999,9,9,9","-0117,1","-0135,1","09740,1","99999,9,08878,1","SYN004BUFR"
"89003099999","2023-06-26T23:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","090,1,N,0226,1","99999,9,9,9","999999,9,9,9","-0115,1","-0134,1","09755,1","99999,9,08892,1","SYN004BUFR"
"89003099999","2023-06-27T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","120,1,N,0154,1","99999,9,9,N","999999,9,9,9","-0122,1","-0140,1","09769,1","99999,9,08907,1","SYN04289003 46/// /1230 11122 21140 38907 49769="
"89003099999","2023-06-27T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0185,1","99999,9,9,9","999999,9,9,9","-0119,1","-0136,1","09762,1","99999,9,08899,1","SYN004BUFR"
"89003099999","2023-06-27T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","100,1,N,0185,1","99999,9,9,9","999999,9,9,9","-0119,1","-0137,1","09758,1","99999,9,08896,1","SYN004BUFR"
"89003099999","2023-06-27T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","110,1,N,0139,1","99999,9,9,9","999999,9,9,9","-0122,1","-0141,1","09758,1","99999,9,08896,1","SYN004BUFR"
"89003099999","2023-06-27T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","110,1,N,0154,1","99999,9,9,9","999999,9,9,9","-0127,1","-0147,1","09748,1","99999,9,08885,1","SYN004BUFR"
"89003099999","2023-06-27T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","130,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0138,1","-0158,1","09762,1","99999,9,08899,1","SYN04289003 46/// /1317 11138 21158 38899 49762="
"89003099999","2023-06-27T10:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","150,1,N,0067,1","99999,9,9,9","999999,9,9,9","-0137,1","-0157,1","09764,1","99999,9,08902,1","SYN004BUFR"
"89003099999","2023-06-27T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0141,1","-0162,1","09763,1","99999,9,08901,1","SYN04289003 46/// /1505 11141 21162 38901 49763="
"89003099999","2023-06-27T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0140,1","-0163,1","09762,1","99999,9,08900,1","SYN004BUFR"
"89003099999","2023-06-27T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,9","999999,9,9,9","-0132,1","-0153,1","09764,1","99999,9,08901,1","SYN004BUFR"
"89003099999","2023-06-27T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","150,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0129,1","-0152,1","09765,1","99999,9,08903,1","SYN04289003 46/// /1504 11129 21152 38903 49765="
"89003099999","2023-06-27T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0120,1","-0144,1","09765,1","99999,9,08902,1","SYN004BUFR"
"89003099999","2023-06-27T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0120,1","-0140,1","09764,1","99999,9,08901,1","SYN004BUFR"
"89003099999","2023-06-27T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0124,1","-0143,1","09765,1","99999,9,08903,1","SYN04289003 46/// /0000 11124 21143 38903 49765="
"89003099999","2023-06-27T19:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0120,1","-0143,1","09766,1","99999,9,08903,1","SYN004BUFR"
"89003099999","2023-06-27T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0160,1","-0184,1","09768,1","99999,9,08906,1","SYN04289003 46/// /0000 11160 21184 38906 49768="
"89003099999","2023-06-27T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0142,1","-0166,1","09767,1","99999,9,08904,1","SYN004BUFR"
"89003099999","2023-06-27T23:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0160,1","-0189,1","09765,1","99999,9,08903,1","SYN004BUFR"
"89003099999","2023-06-28T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0165,1","-0192,1","09762,1","99999,9,08899,1","SYN04289003 46/// /0000 11165 21192 38899 49762="
"89003099999","2023-06-28T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0193,1","-0221,1","09763,1","99999,9,08900,1","SYN004BUFR"
"89003099999","2023-06-28T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0205,1","-0237,1","09758,1","99999,9,08895,1","SYN004BUFR"
"89003099999","2023-06-28T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0204,1","-0234,1","09755,1","99999,9,08893,1","SYN04289003 46/// /0000 11204 21234 38893 49755="
"89003099999","2023-06-28T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0210,1","-0239,1","09752,1","99999,9,08890,1","SYN004BUFR"
"89003099999","2023-06-28T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0223,1","-0251,1","09750,1","99999,9,08887,1","SYN004BUFR"
"89003099999","2023-06-28T06:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0205,1","-0231,1","09746,1","99999,9,08884,1","SYN04289003 46/// /0000 11205 21231 38884 49746="
"89003099999","2023-06-28T08:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0180,1","-0205,1","09738,1","99999,9,08875,1","SYN004BUFR"
"89003099999","2023-06-28T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0217,1","-0243,1","09737,1","99999,9,08874,1","SYN04289003 46/// /0000 11217 21243 38874 49737="
"89003099999","2023-06-28T10:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0214,1","-0240,1","09733,1","99999,9,08870,1","SYN004BUFR"
"89003099999","2023-06-28T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0218,1","-0245,1","09733,1","99999,9,08870,1","SYN04289003 46/// /0000 11218 21245 38870 49733="
"89003099999","2023-06-28T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0229,1","-0257,1","09734,1","99999,9,08872,1","SYN004BUFR"
"89003099999","2023-06-28T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0222,1","-0249,1","09738,1","99999,9,08875,1","SYN004BUFR"
"89003099999","2023-06-28T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0221,1","-0249,1","09742,1","99999,9,08879,1","SYN04289003 46/// /0000 11221 21249 38879 49742="
"89003099999","2023-06-28T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0224,1","-0252,1","09761,1","99999,9,08899,1","SYN004BUFR"
"89003099999","2023-06-28T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0208,1","-0234,1","09830,1","99999,9,08967,1","SYN04289003 46/// /0000 11208 21234 38967 49830="
"89003099999","2023-06-28T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0215,1","-0244,1","09849,1","99999,9,08986,1","SYN004BUFR"
"89003099999","2023-06-28T23:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0230,1","-0260,1","09867,1","99999,9,09005,1","SYN004BUFR"
"89003099999","2023-06-29T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0220,1","-0247,1","09881,1","99999,9,09018,1","SYN04289003 46/// /0000 11220 21247 39018 49881="
"89003099999","2023-06-29T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0234,1","-0262,1","09895,1","99999,9,09033,1","SYN004BUFR"
"89003099999","2023-06-29T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0229,1","-0258,1","09902,1","99999,9,09039,1","SYN004BUFR"
"89003099999","2023-06-29T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0236,1","-0268,1","09918,1","99999,9,09055,1","SYN04289003 46/// /0000 11236 21268 39055 49918="
"89003099999","2023-06-29T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0218,1","-0245,1","09920,1","99999,9,09057,1","SYN004BUFR"
"89003099999","2023-06-29T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0217,1","-0243,1","09923,1","99999,9,09060,1","SYN004BUFR"
"89003099999","2023-06-29T06:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0219,1","-0246,1","09925,1","99999,9,09062,1","SYN04289003 46/// /0000 11219 21246 39062 49925="
"89003099999","2023-06-29T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0227,1","-0255,1","09927,1","99999,9,09064,1","SYN004BUFR"
"89003099999","2023-06-29T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0224,1","-0252,1","09928,1","99999,9,09066,1","SYN04289003 46/// /0000 11224 21252 39066 49928="
"89003099999","2023-06-29T10:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0224,1","-0253,1","09927,1","99999,9,09064,1","SYN004BUFR"
"89003099999","2023-06-29T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0210,1","-0237,1","09924,1","99999,9,09061,1","SYN004BUFR"
"89003099999","2023-06-29T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0208,1","-0235,1","09923,1","99999,9,09060,1","SYN004BUFR"
"89003099999","2023-06-29T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0209,1","-0237,1","09920,1","99999,9,09057,1","SYN004BUFR"
"89003099999","2023-06-29T15:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0208,1","-0234,1","09917,1","99999,9,09055,1","SYN004BUFR"
"89003099999","2023-06-29T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0202,1","-0228,1","09918,1","99999,9,09055,1","SYN004BUFR"
"89003099999","2023-06-29T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0202,1","-0229,1","09915,1","99999,9,09053,1","SYN004BUFR"
"89003099999","2023-06-29T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0227,1","-0256,1","09918,1","99999,9,09055,1","SYN04289003 46/// /0000 11227 21256 39055 49918="
"89003099999","2023-06-29T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0239,1","-0268,1","09918,1","99999,9,09055,1","SYN04289003 46/// /0000 11239 21268 39055 49918="
"89003099999","2023-06-29T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0244,1","-0274,1","09916,1","99999,9,09054,1","SYN004BUFR"
"89003099999","2023-06-29T23:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0242,1","-0272,1","09916,1","99999,9,09053,1","SYN004BUFR"
"89003099999","2023-06-30T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0229,1","-0259,1","09915,1","99999,9,09052,1","SYN004BUFR"
"89003099999","2023-06-30T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0229,1","-0257,1","09915,1","99999,9,09053,1","SYN004BUFR"
"89003099999","2023-06-30T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0222,1","-0250,1","09913,1","99999,9,09051,1","SYN04289003 46/// /0000 11222 21250 39051 49913="
"89003099999","2023-06-30T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0228,1","-0257,1","09911,1","99999,9,09049,1","SYN004BUFR"
"89003099999","2023-06-30T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0235,1","-0265,1","09913,1","99999,9,09050,1","SYN004BUFR"
"89003099999","2023-06-30T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0238,1","-0268,1","09918,1","99999,9,09055,1","SYN004BUFR"
"89003099999","2023-06-30T09:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0259,1","-0290,1","09924,1","99999,9,09062,1","SYN04289003 46/// /0000 11259 21290 39062 49924="
"89003099999","2023-06-30T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0269,1","-0300,1","09924,1","99999,9,09061,1","SYN04289003 46/// /0000 11269 21300 39061 49924="
"89003099999","2023-06-30T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0269,1","-0301,1","09925,1","99999,9,09062,1","SYN004BUFR"
"89003099999","2023-06-30T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0274,1","-0307,1","09929,1","99999,9,09066,1","SYN004BUFR"
"89003099999","2023-06-30T16:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0269,1","-0300,1","09933,1","99999,9,09070,1","SYN004BUFR"
"89003099999","2023-06-30T17:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0267,1","-0299,1","09934,1","99999,9,09072,1","SYN004BUFR"
"89003099999","2023-06-30T18:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0266,1","-0298,1","09935,1","99999,9,09072,1","SYN04289003 46/// /0000 11266 21298 39072 49935="
"89003099999","2023-06-30T19:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0269,1","-0302,1","09934,1","99999,9,09071,1","SYN004BUFR"
"89003099999","2023-06-30T21:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0242,1","-0270,1","09931,1","99999,9,09069,1","SYN04289003 46/// /0000 11242 21270 39069 49931="
"89003099999","2023-06-30T22:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0225,1","-0254,1","09930,1","99999,9,09068,1","SYN004BUFR"
"89003099999","2023-06-30T23:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0234,1","-0264,1","09929,1","99999,9,09066,1","SYN004BUFR"
"89003099999","2023-07-01T00:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0225,1","-0253,1","09927,1","99999,9,09065,1","SYN04289003 46/// /0000 11225 21253 39065 49927="
"89003099999","2023-07-01T01:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0230,1","-0260,1","09927,1","99999,9,09064,1","SYN004BUFR"
"89003099999","2023-07-01T02:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0237,1","-0267,1","09924,1","99999,9,09061,1","SYN004BUFR"
"89003099999","2023-07-01T03:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0255,1","-0286,1","09923,1","99999,9,09061,1","SYN04289003 46/// /0000 11255 21286 39061 49923="
"89003099999","2023-07-01T04:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0268,1","-0300,1","09922,1","99999,9,09059,1","SYN004BUFR"
"89003099999","2023-07-01T05:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0237,1","-0265,1","09920,1","99999,9,09058,1","SYN004BUFR"
"89003099999","2023-07-01T07:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0234,1","-0264,1","09925,1","99999,9,09063,1","SYN004BUFR"
"89003099999","2023-07-01T08:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0235,1","-0266,1","09927,1","99999,9,09065,1","SYN004BUFR"
"89003099999","2023-07-01T10:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0247,1","-0279,1","09927,1","99999,9,09064,1","SYN004BUFR"
"89003099999","2023-07-01T11:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0239,1","-0270,1","09925,1","99999,9,09063,1","SYN004BUFR"
"89003099999","2023-07-01T12:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0243,1","-0273,1","09925,1","99999,9,09062,1","SYN04289003 46/// /0000 11243 21273 39062 49925="
"89003099999","2023-07-01T13:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0239,1","-0269,1","09924,1","99999,9,09062,1","SYN004BUFR"
"89003099999","2023-07-01T14:00:00","4","-71.15","-6.6833333","694.0","HALVFARRYGGEN EP11, AY","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","-0238,1","-0267,1","09922,1","99999,9,09060,1","SYN004BUFR"
