"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","OD1","REM"
"99734299999","2023-05-05T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0155,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /2108 10155 91340 333 91211="
"99734299999","2023-05-05T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","190,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /1912 10181 91440 333 91215="
"99734299999","2023-05-05T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","99999,9","5,99,0098,1,999","SYN040MLWW3 46/// /1415 1//// 91540 333 91219="
"99734299999","2023-05-05T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0097,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /1415 10097 91640 333 91217="
"99734299999","2023-05-05T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","99999,9","5,99,0098,1,999","SYN040MLWW3 46/// /1516 10125 91740 333 91219="
"99734299999","2023-05-05T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /1515 10125 91840 333 91217="
"99734299999","2023-05-05T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","99999,9","5,99,0124,1,999","SYN040MLWW3 46/// /1720 10172 91940 333 91224="
"99734299999","2023-05-05T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0136,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /1515 10136 92040 333 91217="
"99734299999","2023-05-05T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /1415 10130 92140 333 91217="
"99734299999","2023-05-05T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /1613 10146 92240 333 91215="
"99734299999","2023-05-06T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /1613 10131 92340 333 91215="
"99734299999","2023-05-06T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0143,1","+9999,9","99999,9","5,99,0082,1,999","SYN040MLWW3 46/// /1614 10143 90040 333 91216="
"99734299999","2023-05-06T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","99999,9","5,99,0103,1,999","SYN040MLWW3 46/// /1718 10150 90140 333 91220="
"99734299999","2023-05-06T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","99999,9","5,99,0108,1,999","SYN040MLWW3 46/// /1718 10156 90240 333 91221="
"99734299999","2023-05-06T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","99999,9","5,99,0139,1,999","SYN040MLWW3 46/// /1721 10161 90340 333 91227="
"99734299999","2023-05-06T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","99999,9","5,99,0124,1,999","SYN040MLWW3 46/// /1721 10152 90440 333 91224="
"99734299999","2023-05-06T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","99999,9","5,99,0118,1,999","SYN040MLWW3 46/// /1718 10152 90540 333 91223="
"99734299999","2023-05-06T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","180,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0158,1","+9999,9","99999,9","5,99,0103,1,999","SYN040MLWW3 46/// /1816 10158 90640 333 91220="
"99734299999","2023-05-06T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0151,1","+9999,9","99999,9","5,99,0098,1,999","SYN040MLWW3 46/// /1717 10151 90740 333 91219="
"99734299999","2023-05-06T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","99999,9","5,99,0098,1,999","SYN040MLWW3 46/// /1715 10130 90840 333 91219="
"99734299999","2023-05-06T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0127,1","+9999,9","99999,9","5,99,0093,1,999","SYN040MLWW3 46/// /1715 10127 90940 333 91218="
"99734299999","2023-05-06T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0123,1","+9999,9","99999,9","5,99,0088,1,999","SYN040MLWW3 46/// /1714 10123 91040 333 91217="
"99734299999","2023-05-06T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0114,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /1608 10114 91140 333 91209="
"99734299999","2023-05-06T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0111,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1710 10111 91240 333 91212="
"99734299999","2023-05-06T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0111,1","+9999,9","99999,9","5,99,0082,1,999","SYN040MLWW3 46/// /1712 10111 91340 333 91216="
"99734299999","2023-05-06T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0110,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /1712 10110 91440 333 91215="
"99734299999","2023-05-06T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0120,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /1711 10120 91540 333 91213="
"99734299999","2023-05-06T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0094,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /1412 10094 91640 333 91215="
"99734299999","2023-05-06T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0103,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /1508 10103 91740 333 91211="
"99734299999","2023-05-06T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0096,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /1409 10096 91840 333 91210="
"99734299999","2023-05-06T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0105,1","+9999,9","99999,9","5,99,0093,1,999","SYN040MLWW3 46/// /1516 10105 91940 333 91218="
"99734299999","2023-05-06T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0102,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1511 10102 92040 333 91212="
"99734299999","2023-05-06T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0105,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1511 10105 92140 333 91212="
"99734299999","2023-05-06T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0107,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /1508 10107 92240 333 91210="
"99734299999","2023-05-07T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0105,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /1404 10105 92340 333 91207="
"99734299999","2023-05-07T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0107,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /1607 10107 90040 333 91210="
"99734299999","2023-05-07T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0122,1","+9999,9","99999,9","5,99,0082,1,999","SYN040MLWW3 46/// /1514 10122 90140 333 91216="
"99734299999","2023-05-07T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","160,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0109,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1611 10109 90240 333 91212="
"99734299999","2023-05-07T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0102,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /1511 10102 90340 333 91213="
"99734299999","2023-05-07T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0117,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1710 10117 90440 333 91212="
"99734299999","2023-05-07T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","170,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","99999,9","5,99,0082,1,999","SYN040MLWW3 46/// /1714 10135 90540 333 91216="
"99734299999","2023-05-07T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /1910 10144 90640 333 91212="
"99734299999","2023-05-07T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0103,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /1403 10103 90740 333 91203="
"99734299999","2023-05-07T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0107,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /1402 10107 90840 333 91202="
"99734299999","2023-05-07T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","150,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0093,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /1502 10093 90940 333 91203="
"99734299999","2023-05-07T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","110,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0100,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /1101 10100 91040 333 91203="
"99734299999","2023-05-07T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0090,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /3604 10090 91150 333 91205="
"99734299999","2023-05-07T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0100,1","+9999,9","99999,9","5,99,0005,1,999","SYN040MLWW3 46/// /0000 10100 91240 333 91201="
"99734299999","2023-05-07T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","020,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /0201 10146 91340 333 91202="
"99734299999","2023-05-07T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","070,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0126,1","+9999,9","99999,9","5,99,0005,1,999","SYN040MLWW3 46/// /0701 10126 91440 333 91201="
"99734299999","2023-05-07T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","050,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0115,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /0504 10115 91540 333 91205="
"99734299999","2023-05-07T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","100,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0118,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /1002 10118 91640 333 91203="
"99734299999","2023-05-07T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","140,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0121,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /1402 10121 91740 333 91202="
"99734299999","2023-05-07T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0124,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /0303 10124 91840 333 91203="
"99734299999","2023-05-07T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0108,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /0804 10108 91940 333 91204="
"99734299999","2023-05-07T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0115,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /0803 10115 92040 333 91203="
"99734299999","2023-05-07T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0110,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /0503 10110 92140 333 91204="
"99734299999","2023-05-07T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0102,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /0108 10102 92240 333 91208="
"99734299999","2023-05-08T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","020,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0101,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /0212 10101 92340 333 91213="
"99734299999","2023-05-08T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","040,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /0410 10081 90040 333 91211="
"99734299999","2023-05-08T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","020,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0082,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /0208 10082 90140 333 91210="
"99734299999","2023-05-08T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0085,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /0104 10085 90240 333 91205="
"99734299999","2023-05-08T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0082,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /0310 10082 90340 333 91211="
"99734299999","2023-05-08T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","010,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0076,1","+9999,9","99999,9","5,99,0051,1,999","SYN040MLWW3 46/// /0108 10076 90440 333 91210="
"99734299999","2023-05-08T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0076,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /0508 10076 91630 333 91209="
"99734299999","2023-05-08T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0074,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /0310 10074 91650 333 91211="
"99734299999","2023-05-08T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","020,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0074,1","+9999,9","99999,9","5,99,0093,1,999","SYN040MLWW3 46/// /0217 10074 91800 333 91218="
"99734299999","2023-05-08T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","020,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","99999,9","5,99,0098,1,999","SYN040MLWW3 46/// /0217 10081 91840 333 91219="
"99734299999","2023-05-08T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","010,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0089,1","+9999,9","99999,9","5,99,0062,1,999","SYN040MLWW3 46/// /0110 10089 91940 333 91212="
"99734299999","2023-05-08T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","020,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","99999,9","5,99,0077,1,999","SYN040MLWW3 46/// /0214 10081 92040 333 91215="
"99734299999","2023-05-08T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","020,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0078,1","+9999,9","99999,9","5,99,0067,1,999","SYN040MLWW3 46/// /0212 10078 92140 333 91213="
"99734299999","2023-05-08T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0087,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /0305 10087 92240 333 91205="
"99734299999","2023-05-09T00:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","080,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0092,1","+9999,9","99999,9","5,99,0036,1,999","SYN040MLWW3 46/// /0806 10092 92340 333 91207="
"99734299999","2023-05-09T01:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0089,1","+9999,9","99999,9","5,99,0057,1,999","SYN040MLWW3 46/// /0310 10089 90040 333 91211="
"99734299999","2023-05-09T02:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0097,1","+9999,9","99999,9","5,99,0021,1,999","SYN040MLWW3 46/// /0303 10097 90140 333 91204="
"99734299999","2023-05-09T03:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","180,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0096,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /1801 10096 90240 333 91202="
"99734299999","2023-05-09T04:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","090,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0069,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /0905 10069 90340 333 91206="
"99734299999","2023-05-09T05:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0084,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /0106 10084 90440 333 91206="
"99734299999","2023-05-09T06:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0083,1","+9999,9","99999,9","5,99,0005,1,999","SYN040MLWW3 46/// /0401 10083 90540 333 91201="
"99734299999","2023-05-09T07:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0091,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /2503 10091 90640 333 91203="
"99734299999","2023-05-09T08:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","280,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0097,1","+9999,9","99999,9","5,99,0046,1,999","SYN040MLWW3 46/// /2807 10097 90740 333 91209="
"99734299999","2023-05-09T09:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0094,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /3005 10094 90840 333 91206="
"99734299999","2023-05-09T10:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0095,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /3006 10095 90940 333 91208="
"99734299999","2023-05-09T11:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","290,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0095,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /2904 10095 91040 333 91205="
"99734299999","2023-05-09T12:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","030,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0097,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /0305 10097 91140 333 91206="
"99734299999","2023-05-09T13:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0101,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /3004 10101 91240 333 91205="
"99734299999","2023-05-09T14:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","050,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0096,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /0503 10096 91340 333 91203="
"99734299999","2023-05-09T15:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","080,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0129,1","+9999,9","99999,9","5,99,0010,1,999","SYN040MLWW3 46/// /0801 10129 91440 333 91202="
"99734299999","2023-05-09T16:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","100,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0116,1","+9999,9","99999,9","5,99,0015,1,999","SYN040MLWW3 46/// /1003 10116 91540 333 91203="
"99734299999","2023-05-09T17:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0114,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /1304 10114 91640 333 91205="
"99734299999","2023-05-09T18:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","120,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0109,1","+9999,9","99999,9","5,99,0041,1,999","SYN040MLWW3 46/// /1207 10109 91740 333 91208="
"99734299999","2023-05-09T19:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","110,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0106,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /1105 10106 91840 333 91206="
"99734299999","2023-05-09T20:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0106,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /1306 10106 91940 333 91206="
"99734299999","2023-05-09T21:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0107,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /1304 10107 92040 333 91205="
"99734299999","2023-05-09T22:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","120,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0110,1","+9999,9","99999,9","5,99,0026,1,999","SYN040MLWW3 46/// /1205 10110 92140 333 91205="
"99734299999","2023-05-09T23:00:00","4","43.05","-87.88","188.0","MILWAUKEE, WI US","FM-13","99999","V020","130,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0116,1","+9999,9","99999,9","5,99,0031,1,999","SYN040MLWW3 46/// /1305 10116 92240 333 91206="
