"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AW1","GA1","GA2","GA3","GE1","GF1","KA1","KA2","MA1","MD1","OD1","REM","EQD"
"03305099999","2023-08-19T14:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0139,1","00360,1,9,N","023000,1,9,9","+0161,1","+0139,1","10109,1","01,0000,9,1",,,,"40,1","08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09855,1","1,1,024,1,+999,9","4,99,0190,1,999","SYN09403305 27473 82227 10161 20139 39855 40109 51024 740// 88/// 333 60005 88/12 91037 90710 91139=",
"03305099999","2023-08-19T15:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0124,1","00360,1,9,N","027000,1,9,9","+0165,1","+0139,1","10119,1","01,0000,9,1",,,,"21,1","08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09865,1","3,1,024,1,+999,9","4,99,0185,1,999","SYN09403305 27477 82224 10165 20139 39865 40119 53024 721// 88/// 333 60005 88/12 91036 90710 91139=",
"03305099999","2023-08-19T16:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0088,1","00360,1,9,N","023000,1,9,9","+0161,1","+0138,1","10125,1","01,0000,9,1",,,,,"08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09870,1","2,1,021,1,+999,9","4,99,0129,1,999","SYN08803305 25473 82217 10161 20138 39870 40125 52021 88/// 333 60005 88/12 91025 90710 91134=",
"03305099999","2023-08-19T17:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0118,1","00360,1,9,N","027000,1,9,9","+0163,1","+0135,1","10129,1","01,0000,9,1",,,,,"08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09874,1","1,1,019,1,+999,9","4,99,0165,1,999","SYN08803305 25477 82223 10163 20135 39874 40129 51019 88/// 333 60005 88/12 91032 90710 91132=",
"03305099999","2023-08-19T18:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0082,1","00300,1,9,N","015000,1,9,9","+0159,1","+0142,1","10134,1","01,0000,9,1","12,0120,3,1",,,"61,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9","120,M,+0165,1","120,N,+0143,1","99999,9,09879,1","2,1,014,1,+999,9","4,99,0129,1,999","SYN11203305 07465 82416 10159 20142 39879 40134 52014 60122 761// 88/// 333 10165 20143 60005 88/10 91025 90710 91130=",
"03305099999","2023-08-19T19:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0088,1","00360,1,9,N","026000,1,9,9","+0158,1","+0138,1","10140,1","01,0000,9,1",,,,"23,1","08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09884,1","3,1,014,1,+999,9","4,99,0134,1,999","SYN09403305 27476 82417 10158 20138 39884 40140 53014 723// 88/// 333 60005 88/12 91026 90710 91130=",
"03305099999","2023-08-19T20:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0093,1","00300,1,9,N","026000,1,9,9","+0157,1","+0138,1","10148,1","01,0000,9,1",,,,"23,1","07,1,+00300,1,99,9","08,1,+00540,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,07,1,99,9,00300,1,99,9,99,9",,,"99999,9,09892,1","3,1,018,1,+999,9","4,99,0139,1,999","SYN10003305 27476 82318 10157 20138 39892 40148 53018 723// 88/// 333 60005 87/10 88/18 91027 90710 91130=",
"03305099999","2023-08-19T21:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0093,1","00300,1,9,N","026000,1,9,9","+0156,1","+0137,1","10152,1","01,0000,9,1","12,0060,3,1",,,"23,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9","240,M,+0165,1","240,N,+0152,1","99999,9,09896,1","2,1,017,1,+999,9","4,99,0139,1,999","SYN11203305 07476 82318 10156 20137 39896 40152 52017 60062 723// 88/// 333 10165 20152 60005 88/10 91027 90710 91132=",
"03305099999","2023-08-19T22:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0113,1","00300,1,9,N","029000,1,9,9","+0154,1","+0138,1","10153,1","01,0002,3,1",,,,"21,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09897,1","1,1,012,1,+999,9","4,99,0160,1,999","SYN09403305 27479 82222 10154 20138 39897 40153 51012 721// 88/// 333 69925 88/10 91031 90710 91133=",
"03305099999","2023-08-19T23:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0118,1","00270,1,9,N","008000,1,9,9","+0152,1","+0139,1","10160,1","01,0000,9,1",,,,"60,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09904,1","3,1,011,1,+999,9","4,99,0154,1,999","SYN09403305 27358 82223 10152 20139 39904 40160 53011 760// 88/// 333 60005 88/09 91030 90710 91132=",
"03305099999","2023-08-20T00:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0113,1","00270,1,9,N","024000,1,9,9","+0151,1","+0139,1","10162,1","01,0006,3,1","06,0008,3,1",,,"61,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09905,1","2,1,008,1,+999,9","4,99,0139,1,999","SYN10003305 07374 82422 10151 20139 39905 40162 52008 69981 761// 88/// 333 69965 88/09 91027 90710 91131=",
"03305099999","2023-08-20T01:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0093,1","00240,1,9,N","027000,1,9,9","+0149,1","+0141,1","10168,1","01,0008,3,1",,,,"60,1","08,1,+00240,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00240,1,99,9,99,9",,,"99999,9,09911,1","3,1,014,1,+999,9","4,99,0139,1,999","SYN09403305 27377 82318 10149 20141 39911 40168 53014 760// 88/// 333 69985 88/08 91027 90710 91135=",
"03305099999","2023-08-20T02:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0077,1","00270,1,9,N","025000,1,9,9","+0148,1","+0136,1","10170,1","01,0004,3,1",,,,"60,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09913,1","3,1,009,1,+999,9","4,99,0103,1,999","SYN09403305 27375 82315 10148 20136 39913 40170 53009 760// 88/// 333 69945 88/09 91020 90710 91126=",
"03305099999","2023-08-20T03:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0077,1","00300,1,9,N","008000,1,9,9","+0148,1","+0138,1","10173,1","01,0002,3,1",,,,"60,1","08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09916,1","1,1,010,1,+999,9","4,99,0108,1,999","SYN09403305 27458 82315 10148 20138 39916 40173 51010 760// 88/// 333 69925 88/10 91021 90710 91127=",
"03305099999","2023-08-20T04:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0072,1","00270,1,9,N","017000,1,9,9","+0148,1","+0139,1","10175,1","01,0010,3,1",,,,"60,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09918,1","3,1,007,1,+999,9","4,99,0093,1,999","SYN09403305 27367 82314 10148 20139 39918 40175 53007 760// 88/// 333 60015 88/09 91018 90710 91125=",
"03305099999","2023-08-20T05:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0067,1","00210,1,9,N","002200,1,9,9","+0148,1","+0141,1","10177,1","01,0020,3,1",,,,"63,1","08,1,+00210,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00210,1,99,9,99,9",,,"99999,9,09919,1","3,1,005,1,+999,9","4,99,0093,1,999","SYN09403305 27322 82313 10148 20141 39919 40177 53005 763// 88/// 333 60025 88/07 91018 90710 91122=",
"03305099999","2023-08-20T06:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0082,1","00240,1,9,N","002500,1,9,9","+0148,1","+0140,1","10181,1","01,0070,3,1","12,0120,3,1","24,0240,3,1",,"60,1","08,1,+00240,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00240,1,99,9,99,9","240,M,+0160,1","240,N,+0147,1","99999,9,09923,1","2,1,008,1,+999,9","4,99,0118,1,999","SYN12403305 07325 82316 10148 20140 39923 40181 52008 60122 760// 88/// 333 10160 20147 3/014 60075 70240 88/08 91023 90710 91126=",
"03305099999","2023-08-20T07:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0077,1","00240,1,9,N","030000,1,9,9","+0154,1","+0144,1","10185,1","01,0004,3,1",,,,"60,1","06,1,+00240,1,99,9","06,1,+00720,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00240,1,99,9,99,9",,,"99999,9,09928,1","3,1,009,1,+999,9","4,99,0129,1,999","SYN10003305 27380 82315 10154 20144 39928 40185 53009 760// 88/// 333 69945 86/08 86/24 91025 90710 91125=",
"03305099999","2023-08-20T08:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0093,1","00480,1,9,N","003200,1,9,9","+0156,1","+0141,1","10189,1","01,0008,3,1",,,,"60,1","01,1,+00300,1,99,9","08,1,+00480,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00300,1,99,9,99,9",,,"99999,9,09932,1","3,1,012,1,+999,9","4,99,0139,1,999","SYN10003305 27432 82218 10156 20141 39932 40189 53012 760// 88/// 333 69985 81/10 88/16 91027 90710 91127=",
"03305099999","2023-08-20T09:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0118,1","01110,1,9,N","035000,1,9,9","+0166,1","+0144,1","10189,1","01,0002,3,1","12,0130,3,1",,,"40,1","01,1,+00360,1,99,9","02,1,+00540,1,99,9","08,1,+01110,1,99,9","9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00360,1,99,9,99,9","240,M,+0167,1","240,N,+0147,1","99999,9,09934,1","2,1,010,1,+999,9","4,99,0149,1,999","SYN12403305 07481 82323 10166 20144 39934 40189 52010 60132 740// 88/// 333 10167 20147 69925 81/12 82/18 88/37 91029 90710 91130=",
"03305099999","2023-08-20T10:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0113,1","00300,1,9,N","035000,1,9,9","+0158,1","+0138,1","10193,1","01,0002,3,1",,,,"21,1","05,1,+00300,1,99,9","06,1,+01200,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00300,1,99,9,99,9",,,"99999,9,09936,1","2,1,008,1,+999,9","4,99,0154,1,999","SYN10003305 27481 82322 10158 20138 39936 40193 52008 721// 88/// 333 69925 85/10 86/40 91030 90710 91130=",
"03305099999","2023-08-20T11:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0118,1","00390,1,9,N","035000,1,9,9","+0166,1","+0137,1","10195,1","01,0000,9,1",,,,,"05,1,+00390,1,99,9","07,1,+01170,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00390,1,99,9,99,9",,,"99999,9,09938,1","2,1,006,1,+999,9","4,99,0139,1,999","SYN09403305 25481 82223 10166 20137 39938 40195 52006 88/// 333 60005 85/13 87/39 91027 90710 91128=",
"03305099999","2023-08-20T12:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0124,1","22000,1,9,N","035000,1,9,9","+0170,1","+0136,1","10199,1","01,0000,9,1","06,0020,3,1",,,,"01,1,+00480,1,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00480,1,99,9,99,9",,,"99999,9,09943,1","2,1,008,1,+999,9","4,99,0149,1,999","SYN09403305 05481 12324 10170 20136 39943 40199 52008 60021 81/// 333 60005 81/16 91029 90710 91130=",
"03305099999","2023-08-20T13:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0098,1","00570,1,9,N","040000,1,9,9","+0177,1","+0140,1","10200,1","01,0000,9,1",,,,,"08,1,+00570,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00570,1,99,9,99,9",,,"99999,9,09945,1","1,1,008,1,+999,9","4,99,0129,1,999","SYN08803305 25482 82219 10177 20140 39945 40200 51008 88/// 333 60005 88/19 91025 90710 91127=",
"03305099999","2023-08-20T14:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0108,1","00660,1,9,N","045000,1,9,9","+0174,1","+0126,1","10199,1","01,0000,9,1",,,,,"08,1,+00660,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00660,1,99,9,99,9",,,"99999,9,09944,1","1,1,005,1,+999,9","4,99,0149,1,999","SYN08803305 25583 82321 10174 20126 39944 40199 51005 88/// 333 60005 88/22 91029 90710 91129=",
"03305099999","2023-08-20T15:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0144,1","22000,1,9,N","045000,1,9,9","+0177,1","+0132,1","10194,1","01,0000,9,1",,,,,"01,1,+00510,1,99,9","03,1,+00870,1,99,9",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,00510,1,99,9,99,9",,,"99999,9,09939,1","8,1,005,1,+999,9","4,99,0170,1,999","SYN09403305 25483 42228 10177 20132 39939 40194 58005 84/// 333 60005 81/17 83/29 91033 90710 91133=",
"03305099999","2023-08-20T16:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0108,1","00510,1,9,N","045000,1,9,9","+0172,1","+0136,1","10194,1","01,0000,9,1",,,,,"08,1,+00510,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00510,1,99,9,99,9",,,"99999,9,09938,1","7,1,006,1,+999,9","4,99,0144,1,999","SYN08803305 25483 82421 10172 20136 39938 40194 57006 88/// 333 60005 88/17 91028 90710 91133=",
"03305099999","2023-08-20T17:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0103,1","00510,1,9,N","040000,1,9,9","+0169,1","+0131,1","10195,1","01,0000,9,1",,,,,"06,1,+00510,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00510,1,99,9,99,9",,,"99999,9,09940,1","5,1,005,1,+999,9","4,99,0144,1,999","SYN08803305 25482 62420 10169 20131 39940 40195 55005 86/// 333 60005 86/17 91028 90710 91131=",
"03305099999","2023-08-20T18:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0124,1","99999,9,9,N","035000,1,9,9","+0161,1","+0127,1","10198,1","01,0000,9,1","12,0020,3,1",,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9","120,M,+0185,1","120,N,+0148,1","99999,9,09942,1","3,1,004,1,+999,9","4,99,0165,1,999","SYN10003305 05981 02324 10161 20127 39942 40198 53004 60022 80/// 333 10185 20148 60005 91032 90710 91132=",
"03305099999","2023-08-20T19:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0103,1","22000,1,9,N","030000,1,9,9","+0153,1","+0128,1","10201,1","01,0000,9,1",,,,,"02,1,+00420,1,99,9",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00420,1,99,9,99,9",,,"99999,9,09944,1","2,1,005,1,+999,9","4,99,0134,1,999","SYN08803305 25480 22320 10153 20128 39944 40201 52005 82/// 333 60005 82/14 91026 90710 91132=",
"03305099999","2023-08-20T20:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","240,1,N,0077,1","00330,1,9,N","030000,1,9,9","+0145,1","+0127,1","10207,1","01,0000,9,1",,,,,"06,1,+00330,1,99,9",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,00330,1,99,9,99,9",,,"99999,9,09949,1","3,1,009,1,+999,9","4,99,0113,1,999","SYN08803305 25480 62415 10145 20127 39949 40207 53009 86/// 333 60005 86/11 91022 90710 91130=",
"03305099999","2023-08-20T21:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0108,1","22000,1,9,N","035000,1,9,9","+0148,1","+0128,1","10209,1","01,0000,9,1","12,0002,3,1",,,,"01,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00360,1,99,9,99,9","240,M,+0185,1","240,N,+0144,1","99999,9,09951,1","2,1,008,1,+999,9","4,99,0165,1,999","SYN10603305 05481 12321 10148 20128 39951 40209 52008 69922 81/// 333 10185 20144 60005 81/12 91032 90710 91132=",
"03305099999","2023-08-20T22:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0124,1","99999,9,9,N","040000,1,9,9","+0151,1","+0121,1","10212,1","01,0000,9,1",,,,,"00,1,+99999,9,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09954,1","2,1,010,1,+999,9","4,99,0165,1,999","SYN08203305 25982 02324 10151 20121 39954 40212 52010 80/// 333 60005 91032 90710 91132=",
"03305099999","2023-08-20T23:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0108,1","00300,1,9,N","028000,1,9,9","+0149,1","+0134,1","10215,1","01,0000,9,1",,,,,"08,1,+00300,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,"99999,9,09957,1","2,1,008,1,+999,9","4,99,0154,1,999","SYN08803305 25478 82321 10149 20134 39957 40215 52008 88/// 333 60005 88/10 91030 90710 91130=",
"03305099999","2023-08-21T00:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0113,1","00270,1,9,N","030000,1,9,9","+0147,1","+0130,1","10212,1","01,0000,9,1","06,0000,9,1",,,,"08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09954,1","9,9,003,1,+999,9","4,99,0149,1,999","SYN09403305 05380 82322 10147 20130 39954 40212 50003 60001 88/// 333 60005 88/09 91029 90710 91129=",
"03305099999","2023-08-21T01:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0093,1","00270,1,9,N","024000,1,9,9","+0150,1","+0132,1","10216,1","01,0000,9,1",,,,"21,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09958,1","3,1,003,1,+999,9","4,99,0118,1,999","SYN09403305 27374 82318 10150 20132 39958 40216 53003 721// 88/// 333 60005 88/09 91023 90710 91129=",
"03305099999","2023-08-21T02:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0088,1","00270,1,9,N","009000,1,9,9","+0149,1","+0136,1","10215,1","01,0000,9,1",,,,"61,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09957,1","5,1,001,1,+999,9","4,99,0129,1,999","SYN09403305 27359 82217 10149 20136 39957 40215 55001 761// 88/// 333 60005 88/09 91025 90710 91127=",
"03305099999","2023-08-21T03:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0082,1","00450,1,9,N","023000,1,9,9","+0151,1","+0133,1","10214,1","01,0002,3,1",,,,"61,1","08,1,+00450,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00450,1,99,9,99,9",,,"99999,9,09956,1","9,9,001,1,+999,9","4,99,0118,1,999","SYN09403305 27473 82316 10151 20133 39956 40214 50001 761// 88/// 333 69925 88/15 91023 90710 91124=",
"03305099999","2023-08-21T04:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0067,1","00270,1,9,N","030000,1,9,9","+0149,1","+0133,1","10211,1","01,0002,3,1",,,,"61,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09953,1","7,1,005,1,+999,9","4,99,0103,1,999","SYN09403305 27380 82313 10149 20133 39953 40211 57005 761// 88/// 333 69925 88/09 91020 90710 91125=",
"03305099999","2023-08-21T05:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","210,1,N,0082,1","00480,1,9,N","035000,1,9,9","+0151,1","+0126,1","10209,1","01,0000,9,1",,,,"23,1","01,1,+00360,1,99,9","08,1,+00480,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00360,1,99,9,99,9",,,"99999,9,09951,1","7,1,006,1,+999,9","4,99,0124,1,999","SYN10003305 27481 82116 10151 20126 39951 40209 57006 723// 88/// 333 60005 81/12 88/16 91024 90710 91126=",
"03305099999","2023-08-21T06:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0098,1","00360,1,9,N","021000,1,9,9","+0152,1","+0129,1","10208,1","01,0000,9,1","12,0004,3,1","24,0020,3,1",,"40,1","08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9","240,M,+0162,1","240,N,+0144,1","99999,9,09951,1","7,1,005,1,+999,9","4,99,0134,1,999","SYN12403305 07471 82319 10152 20129 39951 40208 57005 69942 740// 88/// 333 10162 20144 3/013 60005 70020 88/12 91026 90710 91129=",
"03305099999","2023-08-21T07:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0113,1","00360,1,9,N","006000,1,9,9","+0151,1","+0131,1","10210,1","01,0000,9,1",,,,"60,1","08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9",,,"99999,9,09952,1","7,9,001,9,+999,9","4,99,0160,1,999","SYN09403305 27456 82222 10151 20131 39952 40210 54001 760// 88/// 333 60005 88/12 91031 90710 91131=","Q01.1    3APC3  Q024     3APCTEN"
"03305099999","2023-08-21T08:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0108,1","00420,1,9,N","024000,1,9,9","+0157,1","+0132,1","10208,1","01,0000,9,1",,,,"21,1","08,1,+00420,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00420,1,99,9,99,9",,,"99999,9,09951,1","4,1,000,1,+999,9","4,99,0144,1,999","SYN09403305 27474 82221 10157 20132 39951 40208 54000 721// 88/// 333 60005 88/14 91028 90710 91132=",
"03305099999","2023-08-21T09:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0129,1","00360,1,9,N","045000,1,9,9","+0161,1","+0139,1","10204,1","01,0000,9,1","12,0004,3,1",,,"61,1","08,1,+00360,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00360,1,99,9,99,9","240,M,+0162,1","240,N,+0145,1","99999,9,09947,1","8,1,004,1,+999,9","4,99,0170,1,999","SYN11203305 07483 82325 10161 20139 39947 40204 58004 69942 761// 88/// 333 10162 20145 60005 88/12 91033 90710 91135=",
"03305099999","2023-08-21T10:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0093,1","00180,1,9,N","002100,1,9,9","+0159,1","+0150,1","10205,1","01,0000,9,1",,,,"60,1","08,1,+00180,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,"99999,9,09948,1","7,1,005,1,+999,9","4,99,0149,1,999","SYN09403305 27221 82318 10159 20150 39948 40205 57005 760// 88/// 333 60005 88/06 91029 90710 91135=",
"03305099999","2023-08-21T11:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","220,1,N,0134,1","00270,1,9,N","006000,1,9,9","+0168,1","+0152,1","10200,1","01,0010,3,1",,,,"40,1","08,1,+00270,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00270,1,99,9,99,9",,,"99999,9,09944,1","8,1,007,1,+999,9","4,99,0165,1,999","SYN09403305 27356 82226 10168 20152 39944 40200 58007 740// 88/// 333 60015 88/09 91032 90710 91132=",
"03305099999","2023-08-21T12:00:00","4","53.1","-3.9333333","215.0","CAPEL CURIG NUMBER 3, UK","FM-12","99999","V020","230,1,N,0118,1","00210,1,9,N","027000,1,9,9","+0165,1","+0155,1","10200,1","01,0010,3,1","06,0030,3,1",,,"40,1","08,1,+00210,1,99,9",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00210,1,99,9,99,9",,,"99999,9,09943,1","8,1,004,1,+999,9","4,99,0160,1,999","SYN10003305 07377 82323 10165 20155 39943 40200 58004 60031 740// 88/// 333 60015 88/07 91031 90710 91136=",
