"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GE1","GF1","MA1","MW1","REM","EQD"
"62463999999","2023-01-01T00:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0100,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010000Z 36008KT CAVOK 18/10 Q1019 NOSIG=",
"62463999999","2023-01-01T01:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010100Z 36008KT CAVOK 18/09 Q1019 NOSIG=",
"62463999999","2023-01-01T02:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010200Z 35008KT CAVOK 18/09 Q1019 NOSIG=",
"62463999999","2023-01-01T03:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010300Z 35006KT CAVOK 18/09 Q1019 NOSIG=",
"62463999999","2023-01-01T05:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0080,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010500Z 35007KT CAVOK 19/08 Q1019 NOSIG=",
"62463999999","2023-01-01T06:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010600Z 35008KT CAVOK 20/09 Q1019 NOSIG=",
"62463999999","2023-01-01T07:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0090,1","99999,9",,,,,,,"10200,1,99999,9",,"MET051METAR HESH 010700Z 36010KT CAVOK 22/09 Q1020 NOSIG=",
"62463999999","2023-01-01T08:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0100,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010800Z 02012KT CAVOK 23/10 Q1019 NOSIG=",
"62463999999","2023-01-01T09:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0062,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0100,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 010900Z 02012KT CAVOK 23/10 Q1019 NOSIG=",
"62463999999","2023-01-01T10:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0110,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 011000Z 03013KT CAVOK 24/11 Q1019 NOSIG=",
"62463999999","2023-01-01T11:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0067,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0110,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 011100Z 03013KT CAVOK 24/11 Q1019 NOSIG=",
"62463999999","2023-01-01T13:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0110,1","99999,9",,,,,,,"10160,1,99999,9",,"MET051METAR HESH 011300Z 04007KT CAVOK 25/11 Q1016 NOSIG=",
"62463999999","2023-01-01T14:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","050,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0110,1","99999,9",,,,,,,"10160,1,99999,9",,"MET051METAR HESH 011400Z 05007KT CAVOK 24/11 Q1016 NOSIG=",
"62463999999","2023-01-01T15:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0120,1","99999,9",,,,,,,"10170,1,99999,9",,"MET051METAR HESH 011500Z 02006KT CAVOK 23/12 Q1017 NOSIG=",
"62463999999","2023-01-01T16:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0120,1","99999,9",,,,,,,"10170,1,99999,9",,"MET051METAR HESH 011600Z 03006KT CAVOK 22/12 Q1017 NOSIG=",
"62463999999","2023-01-01T17:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0130,1","99999,9",,,,,,,"10170,1,99999,9",,"MET051METAR HESH 011700Z 03006KT CAVOK 21/13 Q1017 NOSIG=",
"62463999999","2023-01-01T18:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0120,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 011800Z 34006KT CAVOK 22/12 Q1018 NOSIG=",
"62463999999","2023-01-01T20:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","050,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0110,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 012000Z 05005KT CAVOK 22/11 Q1018 NOSIG=",
"62463999999","2023-01-01T21:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0110,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 012100Z 01004KT CAVOK 20/11 Q1018 NOSIG=",
"62463999999","2023-01-01T23:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0110,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 012300Z 34005KT CAVOK 19/11 Q1018 NOSIG=",
"62463999999","2023-01-02T01:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0100,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 020100Z 34005KT CAVOK 19/10 Q1018 NOSIG=",
"62463999999","2023-01-02T02:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0100,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 020200Z 34006KT CAVOK 19/10 Q1018 NOSIG=",
"62463999999","2023-01-02T03:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0100,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 020300Z 35006KT CAVOK 18/10 Q1018 NOSIG=",
"62463999999","2023-01-02T04:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 020400Z 35006KT CAVOK 18/09 Q1018 NOSIG=",
"62463999999","2023-01-02T05:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 020500Z 35006KT CAVOK 19/09 Q1019 NOSIG=",
"62463999999","2023-01-02T06:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 020600Z 35005KT CAVOK 20/09 Q1019 NOSIG=",
"62463999999","2023-01-02T07:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0100,1","99999,9",,,,,,,"10200,1,99999,9",,"MET051METAR HESH 020700Z 36008KT CAVOK 22/10 Q1020 NOSIG=",
"62463999999","2023-01-02T08:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0110,1","99999,9",,,,,,,"10200,1,99999,9",,"MET051METAR HESH 020800Z 01010KT CAVOK 23/11 Q1020 NOSIG=",
"62463999999","2023-01-02T09:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0110,1","99999,9",,,,,,,"10200,1,99999,9",,"MET051METAR HESH 020900Z 02009KT CAVOK 23/11 Q1020 NOSIG=",
"62463999999","2023-01-02T10:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0110,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 021000Z 02008KT CAVOK 24/11 Q1019 NOSIG=",
"62463999999","2023-01-02T11:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0100,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 021100Z 04006KT CAVOK 24/10 Q1018 NOSIG=",
"62463999999","2023-01-02T13:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","070,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0100,1","99999,9",,,,,,,"10170,1,99999,9",,"MET051METAR HESH 021300Z 07005KT CAVOK 25/10 Q1017 NOSIG=",
"62463999999","2023-01-02T14:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0240,1","+0100,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10180,1,99999,9",,"MET057METAR HESH 021400Z 04004KT 9999 FEW020 24/10 Q1018 NOSIG=",
"62463999999","2023-01-02T17:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0120,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 021700Z 02007KT CAVOK 21/12 Q1018 NOSIG=",
"62463999999","2023-01-02T18:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0110,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 021800Z 36005KT CAVOK 20/11 Q1019 NOSIG=",
"62463999999","2023-01-02T19:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","330,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0120,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 021900Z 33005KT CAVOK 20/12 Q1019 NOSIG=",
"62463999999","2023-01-02T20:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0120,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 022000Z 02006KT CAVOK 19/12 Q1019 NOSIG=",
"62463999999","2023-01-02T21:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0130,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 022100Z 36006KT CAVOK 20/13 Q1019 NOSIG=",
"62463999999","2023-01-02T23:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0120,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 022300Z 36007KT CAVOK 19/12 Q1019 NOSIG=",
"62463999999","2023-01-03T00:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0120,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 030000Z 35006KT CAVOK 19/12 Q1018 NOSIG=",
"62463999999","2023-01-03T01:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0120,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 030100Z 35006KT CAVOK 19/12 Q1018 NOSIG=",
"62463999999","2023-01-03T02:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0120,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 030200Z 35007KT CAVOK 19/12 Q1018 NOSIG=",
"62463999999","2023-01-03T03:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","330,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0110,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 030300Z 33006KT CAVOK 18/11 Q1018 NOSIG=",
"62463999999","2023-01-03T04:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0170,1","+0100,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 030400Z 34005KT CAVOK 17/10 Q1018 NOSIG=",
"62463999999","2023-01-03T05:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0100,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 030500Z 34006KT CAVOK 18/10 Q1019 NOSIG=",
"62463999999","2023-01-03T06:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0100,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 030600Z 35005KT CAVOK 20/10 Q1019 NOSIG=",
"62463999999","2023-01-03T07:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0100,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 030700Z 36009KT CAVOK 22/10 Q1019 NOSIG=",
"62463999999","2023-01-03T10:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0110,1","99999,9",,,,,,,"10170,1,99999,9",,"MET051METAR HESH 031000Z 03007KT CAVOK 24/11 Q1017 NOSIG=",
"62463999999","2023-01-03T11:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0240,1","+0100,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,"MET057METAR HESH 031100Z 04006KT 9999 FEW020 24/10 Q1016 NOSIG=",
"62463999999","2023-01-03T12:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","120,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0240,1","+0100,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,"MET057METAR HESH 031200Z 12005KT 9999 FEW020 24/10 Q1016 NOSIG=",
"62463999999","2023-01-03T13:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","160,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0230,1","+0110,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,"MET057METAR HESH 031300Z 16008KT 9999 FEW020 23/11 Q1015 NOSIG=",
"62463999999","2023-01-03T14:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0021,1","99999,9,9,N","009999,1,9,9","+0230,1","+0100,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,"MET057METAR HESH 031400Z 04004KT 9999 FEW020 23/10 Q1015 NOSIG=",
"62463999999","2023-01-03T16:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0067,1","99999,9,9,N","009999,1,9,9","+0210,1","+0060,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,"MET057METAR HESH 031600Z 34013KT 9999 SCT020 21/06 Q1017 NOSIG=",
"62463999999","2023-01-03T17:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","310,1,N,0057,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0060,1","99999,9",,,,,,,"10170,1,99999,9",,"MET051METAR HESH 031700Z 31011KT CAVOK 20/06 Q1017 NOSIG=",
"62463999999","2023-01-03T18:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0060,1","99999,9",,,,,,,"10170,1,99999,9",,"MET051METAR HESH 031800Z 35005KT CAVOK 19/06 Q1017 NOSIG=",
"62463999999","2023-01-03T19:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0190,1","+0060,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 031900Z 36007KT CAVOK 19/06 Q1018 NOSIG=",
"62463999999","2023-01-03T20:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 032000Z 35009KT CAVOK 18/09 Q1018 NOSIG=",
"62463999999","2023-01-03T21:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0090,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 032100Z 36008KT CAVOK 18/09 Q1018 NOSIG=",
"62463999999","2023-01-03T22:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","240,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0070,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 032200Z 24003KT CAVOK 16/07 Q1018 NOSIG=",
"62463999999","2023-01-04T00:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","330,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0160,1","+0080,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 040000Z 33006KT CAVOK 16/08 Q1018 NOSIG=",
"62463999999","2023-01-04T01:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","290,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0080,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 040100Z 29003KT CAVOK 15/08 Q1018 NOSIG=",
"62463999999","2023-01-04T03:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 040300Z 34005KT CAVOK 15/09 Q1018 NOSIG=",
"62463999999","2023-01-04T04:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","350,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0090,1","99999,9",,,,,,,"10180,1,99999,9",,"MET051METAR HESH 040400Z 35004KT CAVOK 15/09 Q1018 NOSIG=",
"62463999999","2023-01-04T05:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0150,1","+0080,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 040500Z 34005KT CAVOK 15/08 Q1019 NOSIG=",
"62463999999","2023-01-04T06:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","340,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0180,1","+0110,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 040600Z 34005KT CAVOK 18/11 Q1019 NOSIG=",
"62463999999","2023-01-04T07:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0036,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0110,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 040700Z 36007KT CAVOK 20/11 Q1019 NOSIG=",
"62463999999","2023-01-04T08:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0046,1","99999,9,9,Y","009900,5,9,9","+0200,1","+0110,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 040800Z 01009KT CAVOK 20/11 Q1019 NOSIG=",
"62463999999","2023-01-04T09:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","020,1,N,0051,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0090,1","99999,9",,,,,,,"10190,1,99999,9",,"MET051METAR HESH 040900Z 02010KT CAVOK 21/09 Q1019 NOSIG=",
"62463999999","2023-01-04T11:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","040,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0210,1","+0090,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,"MET057METAR HESH 041100Z 04008KT 9999 SCT020 21/09 Q1017 NOSIG=",
"62463999999","2023-01-04T13:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","030,1,N,0051,1","99999,9,9,N","009999,1,9,9","+0220,1","+0100,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,"MET057METAR HESH 041300Z 03010KT 9999 SCT020 22/10 Q1017 NOSIG=",
"62463999999","2023-01-04T14:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0072,1","99999,9,9,N","009999,1,9,9","+0200,1","+0100,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9",,"MET057METAR HESH 041400Z 01014KT 9999 SCT020 20/10 Q1018 NOSIG=",
"62463999999","2023-01-04T15:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0200,1","+0110,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10180,1,99999,9",,"MET057METAR HESH 041500Z 01012KT 9999 SCT020 20/11 Q1018 NOSIG=",
"62463999999","2023-01-04T17:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0062,1","99999,9,9,N","009999,1,9,9","+0180,1","+0120,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9",,"MET057METAR HESH 041700Z 01012KT 9999 SCT020 18/12 Q1019 NOSIG=",
"62463999999","2023-01-04T18:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,N","009999,1,9,9","+0180,1","+0120,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9",,"MET057METAR HESH 041800Z 36008KT 9999 SCT020 18/12 Q1019 NOSIG=",
"62463999999","2023-01-04T19:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0170,1","+0120,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9",,"MET057METAR HESH 041900Z 01009KT 9999 SCT020 17/12 Q1019 NOSIG=",
"62463999999","2023-01-04T20:00:00","4","27.967","34.383","45.0","SHARM EL SHEIKH INT, EG","FM-15","99999","V020","010,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0170,1","+0130,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10190,1,99999,9",,"MET057METAR HESH 042000Z 01009KT 9999 SCT020 17/13 Q1019 NOSIG=",
