"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","KA1","KA2","MA1","MD1","OC1","OD1","REM"
"81901099999","2023-01-02T23:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","309,1,N,0012,1","99999,9,9,9","999999,9,9,9","+0290,1","+0223,1","10096,1","99,9999,9,9","120,M,+0298,1","120,N,+0289,1","99999,9,09877,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T00:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","078,1,N,0028,1","99999,9,9,9","999999,9,9,9","+0280,1","+0220,1","99999,9","99,9999,9,9","120,M,+0289,1","120,N,+0279,1","99999,9,09892,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T01:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","045,1,N,0030,1","99999,9,9,9","999999,9,9,9","+0271,1","+0216,1","99999,9","99,9999,9,9","120,M,+0280,1","120,N,+0271,1","99999,9,09896,1","2,1,999,9,+999,9","0063,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T02:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","024,1,N,0019,1","99999,9,9,9","999999,9,9,9","+0267,1","+0210,1","10122,1","99,9999,9,9","120,M,+0271,1","120,N,+0266,1","99999,9,09901,1","2,1,999,9,+999,9","0057,1","3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T03:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","312,1,N,0003,1","99999,9,9,9","999999,9,9,9","+0257,1","+0214,1","10121,1","99,9999,9,9","120,M,+0267,1","120,N,+0258,1","99999,9,09900,1","2,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T04:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","005,1,N,0008,1","99999,9,9,9","999999,9,9,9","+0255,1","+0213,1","10116,1","99,9999,9,9","120,M,+0259,1","120,N,+0254,1","99999,9,09894,1",,,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T05:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","044,1,N,0011,1","99999,9,9,9","999999,9,9,9","+0247,1","+0213,1","10112,1","99,9999,9,9","120,M,+0254,1","120,N,+0248,1","99999,9,09890,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T06:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","133,1,N,0009,1","99999,9,9,9","999999,9,9,9","+0242,1","+0217,1","10117,1","99,9999,9,9","120,M,+0248,1","120,N,+0240,1","99999,9,09894,1","7,1,999,9,+999,9",,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T07:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","124,1,N,0015,1","99999,9,9,9","999999,9,9,9","+0236,1","+0215,1","10111,1","99,9999,9,9","120,M,+0242,1","120,N,+0236,1","99999,9,09888,1",,,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T08:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","073,1,N,0015,1","99999,9,9,9","999999,9,9,9","+0235,1","+0213,1","10115,1","99,9999,9,9","120,M,+0236,1","120,N,+0234,1","99999,9,09892,1",,,"3,99,9999,9,999","SYN004BUFR"
"81901099999","2023-01-03T09:00:00","4","-7.3333333","-47.4666666","193.5","CAROLINA, BR","FM-14","99999","V020","118,1,N,0011,1","99999,9,9,9","999999,9,9,9","+0231,1","+0212,1","10125,1","99,9999,9,9","120,M,+0235,1","120,N,+0231,1","99999,9,09901,1",,,"3,99,9999,9,999","SYN004BUFR"
