"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AY1","AY2","GA1","GA2","GA3","GA4","GE1","GF1","KA1","KA2","MA1","MD1","MW1","REM","EQD"
"40718099999","2023-02-11T09:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","320,1,N,0020,1","00750,1,C,N","010000,1,9,9","+0066,1","+0019,1","10324,1","24,0032,3,1",,,,"03,1,+00600,1,08,1","05,1,+00750,1,06,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00600,1,99,9,99,9",,,"99999,9,10354,1","7,1,011,1,+999,9",,"SYN13440718 42560 63202 10066 20019 30354 40324 57011 86800 333 70032 83820 85625 555 10047 29072 66666 00056 10058 20058 30070 50090 90114=",
"40718099999","2023-02-11T12:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","330,1,N,0020,1","99999,9,9,N","007000,1,9,9","+0059,1","+0035,1","10312,1","06,0008,3,1","24,0008,3,1","8,1,02,1","2,1,02,1","06,1,+00450,1,09,1","99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00450,1,99,9,99,9",,,"99999,9,10342,1","7,1,012,1,+999,9","60,1","SYN12940718 11457 83302 10059 20035 30342 40312 57012 69981 76082 8632/ 222// 0//// 20300 333 70008 8291 5 85620 88557 555 10049 29085=",
"40718099999","2023-02-11T15:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","310,1,N,0030,1","00600,1,C,N","007000,1,9,9","+0056,1","+0029,1","10316,1","24,0016,3,1",,"6,1,02,1","2,1,02,1","02,1,+00450,1,09,1","05,1,+00600,1,06,1","08,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00450,1,99,9,99,9","240,M,+0075,1","240,N,+0008,1","99999,9,10346,1","3,1,004,1,+999,9","10,1","SYN15840718 41457 83103 10056 20029 30346 40316 53004 71062 8632/ 333 10075 20008 70016 82915 85620 88457 555 10045 29083 66666 00062 10064 20062 30068 50090 90114=",
"40718099999","2023-02-11T18:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","290,1,N,0010,1","00600,1,C,N","007000,1,9,9","+0057,1","+0025,1","10308,1","06,0006,3,1","24,0014,3,1","6,1,02,1","2,1,02,1","02,1,+00450,1,09,1","05,1,+00600,1,06,1","08,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10338,1","7,1,008,1,+999,9","10,1","SYN12240718 11457 82901 10057 20025 30338 40308 57008 69961 71062 8632/ 333 55036 20756 70014 82915 85620 88457 555 10044 29080=",
"40718099999","2023-02-11T21:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","270,1,N,0010,1","00600,1,C,N","006000,1,9,9","+0049,1","+0022,1","10295,1","24,0014,3,1",,"2,1,02,1","2,1,02,1","01,1,+00450,1,09,1","05,1,+00600,1,06,1","08,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00450,1,99,9,99,9",,,"99999,9,10325,1","7,1,013,1,+999,9","10,1","SYN11040718 41456 82701 10049 20022 30325 40295 57013 71022 8632/ 333 70014 81915 85620 88457 555 10039 29083 32805=",
"40718099999","2023-02-12T00:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","270,1,N,0020,1","00600,1,C,N","007000,1,9,9","+0048,1","+0021,1","10280,1","06,0000,9,1","24,0014,3,1","2,1,02,1","2,1,02,1","05,1,+00600,1,06,1","08,1,+02100,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00600,1,99,9,99,9",,,"99999,9,10310,1","7,1,015,1,+999,9","10,1","SYN10440718 11557 82702 10048 20021 30310 40280 57015 60001 71022 8552/ 333 70014 85620 88457 555 10038 29083=",
"40718099999","2023-02-12T03:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","230,1,N,0020,1","00600,1,C,N","007000,1,9,9","+0039,1","+0024,1","10267,1","24,0014,3,1",,"2,1,02,1","2,1,02,1","01,1,+00450,1,09,1","05,1,+00600,1,06,1","08,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,01,1,99,9,00450,1,99,9,99,9","240,M,+0058,1","240,N,+0039,1","99999,9,10297,1","7,1,013,1,+999,9","10,1","SYN15840718 41457 82302 10039 20024 30297 40267 57013 71022 8532/ 333 10058 20039 70014 81915 85620 88457 555 10033 29090 66666 00048 10054 20058 30066 50086 90110=",
"40718099999","2023-02-12T06:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","240,1,N,0020,1","99999,9,9,N","006000,1,9,9","+0057,1","+0022,1","10264,1","06,0000,9,1",,"2,1,02,1","2,1,02,1","05,1,+00800,1,06,1","99,9,+99999,9,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,10294,1","8,1,003,1,+999,9","05,1","SYN13540718 11556 82402 10057 20022 30294 40264 58003 60001 70522 8551/ 222// 0//// 20301 333 31103 5/// 1 70014 85625 88458 555 10043 29078=",
"40718099999","2023-02-12T09:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","280,1,N,0010,1","00750,1,C,N","006000,1,9,9","+0076,1","+0027,1","10248,1","24,0014,3,1",,"2,1,02,1","2,1,02,1","05,1,+00750,1,06,1","08,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00750,1,99,9,99,9",,,"99999,9,10278,1","7,1,016,1,+999,9","60,1","SYN14040718 41556 82801 10076 20027 30278 40248 57016 76022 8551/ 333 70014 85625 88458 555 10056 29071 66666 00062 10062 20064 30070 50086 90112=",
"40718099999","2023-02-12T12:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","130,1,N,0020,1","99999,9,9,N","006000,1,9,9","+0087,1","+0023,1","10232,1","06,0000,2,1","24,0006,3,1","6,1,02,1","2,1,02,1","05,1,+00450,1,09,1","99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00450,1,99,9,99,9",,,"99999,9,10261,1","6,1,017,1,+999,9","05,1","SYN12940718 11456 81302 10087 20023 30261 40232 56017 69901 70562 8532/ 222// 0//// 20301 333 70006 8291 5 85620 88458 555 10060 29064=",
"40718099999","2023-02-12T15:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","050,1,N,0020,1","00600,1,C,N","006000,1,9,9","+0061,1","+0027,1","10235,1","24,0000,2,1",,"2,1,02,1","2,1,02,1","02,1,+00450,1,09,1","05,1,+00600,1,06,1","07,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9","240,M,+0094,1","240,N,+0037,1","99999,9,10265,1","3,1,004,1,+999,9","05,1","SYN15840718 41456 70502 10061 20027 30265 40235 53004 70522 85370 333 10094 20037 79999 82915 85620 87457 555 10047 29079 66666 00078 10076 20072 30072 50086 90112=",
"40718099999","2023-02-12T18:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","005000,1,9,9","+0063,1","+0033,1","10234,1","06,0000,9,1","24,0000,2,1","2,1,02,1","2,1,02,1","02,1,+00450,1,09,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10264,1","8,1,001,1,+999,9","10,1","SYN12340718 11450 70000 10063 20033 30264 40234 58001 60001 71022 85370 333 55000 20665 79999 82915 8562 0 87457 555 10051 29081=",
"40718099999","2023-02-12T21:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","290,1,N,0020,1","00600,1,C,N","005000,1,9,9","+0068,1","+0036,1","10234,1","24,0000,2,1",,"2,1,02,1","2,1,02,1","02,1,+00450,1,09,1","04,1,+00600,1,06,1","07,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10263,1","5,1,001,1,+999,9","10,1","SYN11040718 41450 72902 10068 20036 30263 40234 55001 71022 85370 333 79999 82915 84620 87457 555 10055 29080 31504=",
"40718099999","2023-02-13T00:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","290,1,N,0010,1","00600,1,C,N","005000,1,9,9","+0064,1","+0034,1","10222,1","06,0000,9,1","24,0000,2,1","2,1,02,1","2,1,02,1","02,1,+00450,1,09,1","04,1,+00600,1,06,1","07,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10251,1","7,1,012,1,+999,9","10,1","SYN11040718 11450 72901 10064 20034 30251 40222 57012 60001 71022 85370 333 79999 82915 84620 87457 555 10051 29081=",
"40718099999","2023-02-13T03:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","220,1,N,0020,1","00600,1,C,N","006000,1,9,9","+0056,1","+0033,1","10221,1","24,0000,2,1",,"2,1,02,1","2,1,02,1","02,1,+00450,1,09,1","04,1,+00600,1,06,1","08,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00450,1,99,9,99,9","240,M,+0068,1","240,N,+0056,1","99999,9,10250,1","6,1,001,1,+999,9","10,1","SYN15840718 41456 82202 10056 20033 30250 40221 56001 71022 8532/ 333 10068 20056 79999 82915 84620 88457 555 10046 29085 66666 00066 10070 20070 30072 50086 90112=",
"40718099999","2023-02-13T06:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0090,1","+0028,1","10221,1","06,0000,9,1","24,0000,2,1",,,,,,,,,,,"99999,9,10250,1","4,1,000,1,+999,9",,"SYN11040718 12960 01901 10090 20028 30250 40221 54000 60001 222// 0//// 20300 333 31001 50081 79999 555 10064 29065=",
"40718099999","2023-02-13T09:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","060,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0114,1","+0044,1","10200,1","24,0000,9,1",,,,,,,,,,,,"99999,9,10229,1","7,1,021,1,+999,9",,"SYN11640718 42960 00603 10114 20044 30229 40200 57021 333 70000 555 10083 29062 66666 00080 10076 20076 30076 50088 90110=",
"40718099999","2023-02-13T12:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","060,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0118,1","+0050,1","10187,1","06,0000,9,1","24,0000,9,1",,,,,,,,,,,"99999,9,10216,1","6,1,013,1,+999,9",,"SYN09840718 12960 00603 10118 20050 30216 40187 56013 60001 222// 0//// 20000 333 70000 555 10087 29063=",
"40718099999","2023-02-13T15:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","110,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0084,1","+0053,1","10200,1","24,0000,9,1",,,,,,,,,,"240,M,+0129,1","240,N,+0052,1","99999,9,10229,1","2,1,013,1,+999,9",,"SYN12840718 42960 01104 10084 20053 30229 40200 52013 333 10129 20052 70000 555 10070 29081 66666 00094 10088 20084 30078 50088 90110=",
"40718099999","2023-02-13T18:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0069,1","+0040,1","10232,1","06,0000,9,1","24,0000,9,1",,,,,,,,,,,"99999,9,10261,1","2,1,032,1,+999,9",,"SYN09240718 12960 01001 10069 20040 30261 40232 52032 60001 333 55094 21450 70000 555 10057 29082=",
"40718099999","2023-02-13T21:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","280,1,N,0020,1","22000,1,9,N","007000,1,9,9","+0076,1","+0045,1","10251,1","24,0000,9,1",,"2,1,02,1","1,1,02,1","02,1,+05400,1,00,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,05400,1,99,9,99,9",,,"99999,9,10280,1","2,1,019,1,+999,9","10,1","SYN09840718 41957 22802 10076 20045 30280 40251 52019 71021 80001 333 70000 82068 555 10063 29081 31105=",
"40718099999","2023-02-14T00:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","020,1,N,0060,1","00600,1,C,N","004000,1,9,9","+0051,1","+0033,1","10280,1","06,0040,3,1","24,0042,3,1","8,1,02,1","6,1,02,1","03,1,+00450,1,09,1","05,1,+00600,1,06,1","08,1,+01800,1,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,10309,1","2,1,029,1,+999,9","63,1","SYN11040718 11440 80206 10051 20033 30309 40280 52029 60041 76386 8632/ 333 70042 83915 85620 88556 555 10044 29088=",
"40718099999","2023-02-14T03:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","360,1,N,0040,1","00600,1,C,N","004000,1,9,9","+0038,1","+0025,1","10298,1","24,0126,3,1",,"6,1,02,1","6,1,02,1","03,1,+00450,1,09,1","05,1,+00600,1,06,1","08,1,+01800,1,05,1",,"9,AGL   ,+99999,+99999","08,99,1,03,1,99,9,00450,1,99,9,99,9","240,M,+0083,1","240,N,+0038,1","99999,9,10328,1","2,1,019,1,+999,9","63,1","SYN15840718 41440 83604 10038 20025 30328 40298 52019 76366 8632/ 333 10083 20038 70126 83915 85620 88556 555 10033 29091 66666 00070 10068 20078 30080 50088 90110=",
"40718099999","2023-02-14T06:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","200,1,N,0010,1","00600,1,C,N","004000,1,9,9","+0040,1","+0026,1","10302,1","06,0120,3,1","24,0168,3,1","6,1,02,1","6,1,02,1","02,1,+00450,1,09,1","05,1,+00600,1,06,1","08,1,+01800,1,05,1",,"9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10332,1","1,1,004,1,+999,9","61,1","SYN14040718 11440 82001 10040 20026 30332 40302 51004 60121 76166 8632/ 222// 0//// 20203 333 32003 50041 70168 82915 85620 88556 555 10035 29091=",
"40718099999","2023-02-14T09:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","170,1,N,0020,1","00600,1,C,N","010000,1,9,9","+0060,1","+0031,1","10277,1","24,0174,3,1",,"6,1,02,1","2,1,02,1","03,1,+00450,1,08,1","05,1,+00600,1,06,1","07,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,10307,1","8,1,025,1,+999,9","10,1","SYN14640718 41460 71702 10060 20031 30307 40277 58025 71062 86870 333 70174 83815 85620 87457 555 10048 29082 66666 00082 10074 20076 30080 50092 90108=",
"40718099999","2023-02-14T12:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0062,1","+0030,1","10246,1","06,0004,3,1","24,0174,3,1",,,"02,1,+00450,1,08,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10276,1","8,1,031,1,+999,9",,"SYN12340718 12460 70702 10062 20030 30276 40246 58031 69941 86870 222// 0//// 20202 333 70174 82815 8562 5 86457 555 10049 29080=",
"40718099999","2023-02-14T15:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","140,1,N,0010,1","00750,1,C,N","008000,1,9,9","+0059,1","+0031,1","10228,1","24,0174,3,1",,"2,1,02,1","2,1,02,1","04,1,+00300,1,07,1","04,1,+00750,1,06,1","08,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","08,99,1,04,1,99,9,00300,1,99,9,99,9","240,M,+0072,1","240,N,+0034,1","99999,9,10258,1","6,1,018,1,+999,9","10,1","SYN15840718 41458 81401 10059 20031 30258 40228 56018 71022 8662/ 333 10072 20034 70174 84710 84625 88457 555 10047 29082 66666 00076 10080 20080 30080 50090 90108=",
"40718099999","2023-02-14T18:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","290,1,N,0010,1","00300,1,C,N","005000,1,9,9","+0057,1","+0032,1","10207,1","06,0000,2,1","24,0174,3,1","2,1,02,1","2,1,02,1","06,1,+00300,1,07,1","07,1,+02100,1,04,1",,,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00300,1,99,9,99,9",,,"99999,9,10237,1","7,1,021,1,+999,9","20,1","SYN11640718 11450 72901 10057 20032 30237 40207 57021 69901 72022 86670 333 55000 20337 70174 86710 87457 555 10047 29084=",
"40718099999","2023-02-14T21:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0052,1","+0030,1","10178,1","24,0174,3,1",,,,,,,,,,,,"99999,9,10207,1","7,1,030,1,+999,9",,"SYN08040718 42960 03201 10052 20030 30207 40178 57030 333 70174 555 10043 29086 30412=",
"40718099999","2023-02-15T00:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","230,1,N,0020,1","22000,1,9,N","008000,1,9,9","+0044,1","+0029,1","10157,1","06,0000,9,1","24,0132,3,1","2,1,02,1","1,1,02,1","04,1,+00450,1,07,1",,,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00450,1,99,9,99,9",,,"99999,9,10186,1","7,1,021,1,+999,9","10,1","SYN09840718 11458 42302 10044 20029 30186 40157 57021 60001 71021 84600 333 70132 84715 555 10038 29090=",
"40718099999","2023-02-15T03:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","220,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0032,1","+0017,1","10145,1","24,0048,3,1",,,,"01,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00600,1,99,9,99,9","240,M,+0060,1","240,N,+0032,1","99999,9,10174,1","7,1,012,1,+999,9",,"SYN14040718 42560 12202 10032 20017 30174 40145 57012 81500 333 10060 20032 70048 81620 555 10026 29090 66666 00064 10072 20076 30080 50092 90110=",
"40718099999","2023-02-15T06:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0076,1","+0029,1","10147,1","06,0000,9,1",,,,"05,1,+02250,1,03,1",,,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,02250,1,99,9,99,9",,,"99999,9,10176,1","3,1,002,1,+999,9",,"SYN12340718 12860 52601 10076 20029 30176 40147 53002 60001 85030 222// 0//// 20300 333 31103 50071 7000 6 85358 555 10056 29072=",
"40718099999","2023-02-15T09:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","240,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0090,1","+0064,1","10127,1","24,0000,9,1",,,,"03,1,+00600,1,08,1",,,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,00600,1,99,9,99,9",,,"99999,9,10156,1","7,1,020,1,+999,9",,"SYN12840718 42560 32403 10090 20064 30156 40127 57020 83100 333 70000 83820 555 10078 29084 66666 00076 10074 20074 30080 50090 90110=",
"40718099999","2023-02-15T12:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0115,1","+0047,1","10119,1","06,0000,9,1","24,0000,9,1",,,,,,,,,,,"99999,9,10148,1","6,1,008,1,+999,9",,"SYN09840718 12960 00602 10115 20047 30148 40119 56008 60001 222// 0//// 20300 333 70000 555 10084 29063=",
"40718099999","2023-02-15T15:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","300,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0075,1","+0041,1","10133,1","24,0000,9,1",,,,"02,1,+00750,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00750,1,99,9,99,9","240,M,+0123,1","240,N,+0031,1","99999,9,10162,1","2,1,014,1,+999,9",,"SYN14040718 42560 23001 10075 20041 30162 40133 52014 82500 333 10123 20031 70000 82625 555 10060 29079 66666 00094 10090 20084 30080 50090 90110=",
"40718099999","2023-02-15T18:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0069,1","+0049,1","10140,1","06,0000,9,1","24,0000,9,1",,,,,,,,,,,"99999,9,10169,1","2,1,007,1,+999,9",,"SYN09240718 12960 00000 10069 20049 30169 40140 52007 60001 333 55095 21087 70000 555 10060 29087=",
"40718099999","2023-02-15T21:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","290,1,N,0010,1","22000,1,9,N","007000,1,9,9","+0065,1","+0056,1","10148,1","24,0000,9,1",,"0,1,02,1","0,1,02,1","01,1,+02400,1,03,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,02400,1,99,9,99,9",,,"99999,9,10177,1","3,1,008,1,+999,9","10,1","SYN09840718 41857 12901 10065 20056 30177 40148 53008 71000 81050 333 70000 81358 555 10061 29094 33204=",
"40718099999","2023-02-16T00:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","250,1,N,0010,1","02400,1,C,N","007000,1,9,9","+0061,1","+0039,1","10150,1","06,0000,9,1","24,0000,9,1","1,1,02,1","0,1,02,1","02,1,+00600,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00600,1,99,9,99,9",,,"99999,9,10179,1","1,1,002,1,+999,9","10,1","SYN10440718 11557 62501 10061 20039 30179 40150 51002 60001 71010 82570 333 70000 82620 86458 555 10052 29086=",
"40718099999","2023-02-16T03:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","999,9,V,0010,1","02400,1,C,N","007000,1,9,9","+0065,1","+0045,1","10170,1","24,0000,9,1",,"2,1,02,1","2,1,02,1","02,1,+00600,1,06,1","06,1,+02400,1,04,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00600,1,99,9,99,9","240,M,+0075,1","240,N,+0055,1","99999,9,10199,1","3,1,020,1,+999,9","10,1","SYN15240718 41557 69901 10065 20045 30199 40170 53020 71022 82570 333 10075 20055 70000 82620 86458 555 10056 29087 66666 00068 10076 20078 30082 50092 90108=",
"40718099999","2023-02-16T06:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","300,1,N,0030,1","99999,9,9,N","008000,1,9,9","+0075,1","+0048,1","10191,1","06,0000,9,1","24,0000,9,1","2,1,02,1","2,1,02,1","01,1,+00450,1,08,1","03,1,+00600,1,06,1",,,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00450,1,99,9,99,9",,,"99999,9,10220,1","1,1,021,1,+999,9","10,1","SYN13440718 11458 53003 10075 20048 30220 40191 51021 60001 71022 83870 222// 0//// 20301 333 31105 50081 70000 81815 83620 555 10063 29083=",
"40718099999","2023-02-16T09:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","330,1,N,0050,1","00600,1,C,N","008000,1,9,9","+0095,1","+0058,1","10188,1","24,0000,9,1",,"2,1,02,1","2,1,02,1","02,1,+00450,1,09,1","05,1,+00600,1,06,1","07,1,+02400,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9",,,"99999,9,10217,1","8,1,003,1,+999,9","05,1","SYN14640718 41458 73305 10095 20058 30217 40188 58003 70522 85370 333 70000 82915 85620 87458 555 10078 29078 66666 00080 10078 20080 30082 50093 90109=",
"40718099999","2023-02-16T12:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","050,1,N,0060,1","99999,9,9,N","008000,1,9,9","+0074,1","+0052,1","10203,1","06,0000,2,1","24,0000,2,1","6,1,02,1","2,1,02,1","05,1,+00450,1,09,1","99,9,+99999,9,05,1",,,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00450,1,99,9,99,9",,,"99999,9,10232,1","2,1,015,1,+999,9","60,1","SYN12940718 11458 80506 10074 20052 30232 40203 52015 69901 76062 8532/ 222// 0//// 20301 333 79999 8291 5 85620 88457 555 10064 29086=",
"40718099999","2023-02-16T15:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","100,1,N,0020,1","00600,1,C,N","008000,1,9,9","+0073,1","+0044,1","10230,1","24,0002,3,1",,"6,1,02,1","2,1,02,1","02,1,+00450,1,09,1","05,1,+00600,1,06,1","07,1,+02100,1,04,1",,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00450,1,99,9,99,9","240,M,+0098,1","240,N,+0065,1","99999,9,10259,1","2,1,027,1,+999,9","25,1","SYN15840718 41458 71002 10073 20044 30259 40230 52027 72562 85370 333 10098 20065 70002 82915 85620 87457 555 10061 29082 66666 00084 10084 20082 30082 50093 90109=",
"40718099999","2023-02-16T18:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","190,1,N,0010,1","22000,1,9,N","008000,1,9,9","+0063,1","+0049,1","10251,1","06,0002,3,1","24,0002,3,1","8,1,02,1","6,1,02,1","03,1,+00600,1,06,1","99,9,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00600,1,99,9,99,9",,,"99999,9,10280,1","2,1,021,1,+999,9","10,1","SYN11040718 11558 41901 10063 20049 30280 40251 52021 69921 71086 83530 333 55007 20571 70002 83620 555 10057 29091=",
"40718099999","2023-02-16T21:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","230,1,N,0010,1","02400,1,C,N","008000,1,9,9","+0058,1","+0044,1","10257,1","24,0000,9,1",,"2,1,02,1","2,1,02,1","03,1,+00600,1,06,1","03,1,+02400,1,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00600,1,99,9,99,9",,,"99999,9,10286,1","2,1,006,1,+999,9","10,1","SYN10440718 41558 52301 10058 20044 30286 40257 52006 71022 83530 333 70000 83620 83358 555 10052 29091 30209=",
"40718099999","2023-02-17T03:00:00","4","37.4666666","49.4666666","-26.0","ANZALI, IR","FM-12","99999","V020","140,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0037,1","+0014,1","10263,1","24,0002,3,1",,,,"02,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,00600,1,99,9,99,9","240,M,+0074,1","240,N,+0030,1","99999,9,10293,1","2,1,010,1,+999,9",,"SYN14040718 42560 21401 10037 20014 30293 40263 52010 82500 333 10074 20030 70002 82620 555 10028 29085 66666 00066 10070 20074 30080 50093 90109=",
