"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AL1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GA4","GA5","GE1","GF1","GG1","GG2","IA1","IA2","KA1","MA1","MD1","ME1","MW1","OC1","OD1","OD2","REM","EQD"
"11933099999","2023-03-12T05:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","-0112,1","-0151,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08570,1",,"3,1388,9",,,,,"SYN04211933 46/// /9902 11112 21151 38570 48388=",
"11933099999","2023-03-12T06:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","070001,1,9,9","-0110,1","-0127,1","99999,9","12,0006,3,1","24,0045,3,1",,"0075,3,1,007500,9,9",,,,,,"01,1,+99999,9,08,1","99,9,+99999,9,03,1",,,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,,"28,9",,"240,N,-0128,1","99999,9,08577,1","2,1,019,1,+999,9","3,1394,9",,,,,"SYN10411933 12/89 19901 11110 21127 38577 48394 52019 69962 81240 333 21128 3/115 48075 70045 818// 444 18//6=",
"11933099999","2023-03-12T07:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","250,1,N,0020,1","22000,1,9,N","070001,1,9,9","-0073,1","-0103,1","99999,9",,,,,,,,,,"01,1,+99999,9,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,,,,,"99999,9,08586,1",,"3,1403,9",,,,,"SYN06811933 42/89 12502 11073 21103 38586 48403 81241 333 818// 444 18//6=",
"11933099999","2023-03-12T08:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","070001,1,9,9","-0033,1","-0091,1","99999,9",,,,,,,,,,"01,1,+99999,9,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,99999,9,99,9,99,9",,,,,,"99999,9,08593,1",,"3,1411,9",,,,,"SYN06811933 42/89 29901 11033 21091 38593 48411 81241 333 818// 444 18//6=",
"11933099999","2023-03-12T09:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","22000,1,9,N","070001,1,9,9","-0014,1","-0090,1","99999,9",,,,,,,,,,"01,1,+99999,9,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,99999,9,99,9,99,9",,,,,,"99999,9,08598,1","2,1,021,1,+999,9","3,1416,9",,,,,"SYN07411933 42/89 29901 11014 21090 38598 48416 52021 81241 333 818// 444 18//6=",
"11933099999","2023-03-12T10:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","070001,1,9,9","-0001,1","-0093,1","99999,9",,,,,,,,,,"04,1,+06000,1,00,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,04,1,99,9,06000,1,99,9,99,9",,,,,,"99999,9,08601,1",,"3,1420,9",,,,,"SYN07411933 42/89 59902 11001 21093 38601 48420 81241 333 818// 84070 444 18//6=",
"11933099999","2023-03-12T11:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","05400,1,C,N","070001,1,9,9","-0004,1","-0098,1","99999,9",,,,,,,,,,"01,1,+00300,1,08,1","07,1,+05400,1,02,1",,,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08602,1",,"3,1420,9",,,,,"SYN06411933 42489 79902 11004 21098 38602 48420 81208 333 81810 87268=",
"11933099999","2023-03-12T12:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","05400,1,C,N","070001,1,9,9","+0002,1","-0095,1","99999,9","06,0000,9,1",,,,,,,,,"01,1,+00300,1,08,1","06,1,+05400,1,02,1",,,,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08602,1","1,1,004,1,+999,9","3,1421,9",,,,,"SYN07611933 12489 69902 10002 21095 38602 48421 51004 60001 81208 333 81810 86268=",
"11933099999","2023-03-12T13:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","06000,1,C,N","070001,1,9,9","-0009,1","-0095,1","99999,9",,,,,,,,,,"01,1,+00300,1,08,1","05,1,+06000,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08604,1",,"3,1422,9",,,,,"SYN06411933 42489 59902 11009 21095 38604 48422 81102 333 81810 85070=",
"11933099999","2023-03-12T14:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","360,1,N,0020,1","05400,1,C,9","075000,1,9,9","-0012,1","-0101,1","99999,9",,,,,,,,"0,1,99,9","0,1,99,9","01,1,+00300,1,08,1","05,1,+05400,1,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08608,1",,"9,1426,9",,,,,"SYN004BUFR",
"11933099999","2023-03-12T15:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","05400,1,C,N","070001,1,9,9","-0020,1","-0115,1","99999,9",,,,,,,,,,"01,1,+00300,1,08,1","06,1,+05400,1,02,1","99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08609,1","3,1,007,1,+999,9","3,1426,9",,,,,"SYN07011933 42489 69901 11020 21115 38609 48426 53007 81146 333 81810 86268=",
"11933099999","2023-03-12T16:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","360,1,N,0010,1","05400,1,C,9","075000,1,9,9","-0032,1","-0126,1","99999,9",,,,,,,,"0,1,99,9","0,1,99,9","01,1,+00780,1,06,1","06,1,+05400,1,02,1",,,,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00780,1,99,9,99,9",,,,,,"99999,9,08613,1",,"9,1430,9",,,,,"SYN004BUFR",
"11933099999","2023-03-12T17:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","070001,1,9,9","-0040,1","-0129,1","99999,9",,,,,,,,,,"01,1,+00780,1,06,1","04,1,+02700,1,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,01,1,99,9,00780,1,99,9,99,9",,,,,,"99999,9,08614,1",,"3,1430,9",,,,,"SYN06411933 42589 69901 11040 21129 38614 48430 81441 333 81626 84359=",
"11933099999","2023-03-12T18:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","050000,1,9,9","-0041,1","-0130,1","99999,9","12,0000,9,1",,,"0074,3,1,007400,9,9",,,,,,"03,1,+02700,1,03,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,02700,1,99,9,99,9",,,"24,9",,"120,M,+0005,1","99999,9,08619,1","2,1,010,1,+999,9","3,1435,9",,,,,"SYN08211933 12984 59902 11041 21130 38619 48435 52010 60002 83041 333 10005 44074 83359=",
"11933099999","2023-03-12T19:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","02700,1,C,N","050000,1,9,9","-0047,1","-0130,1","99999,9",,,,,,,,,,"05,1,+02700,1,03,1","99,9,+99999,9,00,1",,,,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,02700,1,99,9,99,9",,,,,,"99999,9,08617,1",,"3,1433,9",,,,,"SYN05811933 42984 69902 11047 21130 38617 48433 85071 333 85359=",
"11933099999","2023-03-12T20:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","270,1,N,0030,1","02700,1,C,9","050000,1,9,9","-0040,1","-0163,1","99999,9",,,,,,,,"0,1,99,9","0,1,99,9","06,1,+02700,1,03,1",,,,,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,02700,1,99,9,99,9",,,,,,"99999,9,08617,1",,"9,1433,9",,"0090,1","3,99,9999,9,999",,"SYN004BUFR",
"11933099999","2023-03-12T21:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0030,1","99999,9,9,N","999999,9,9,9","-0040,1","-0117,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08617,1","7,1,002,1,+999,9","3,1433,9",,,,,"SYN04811933 46/// /9903 11040 21117 38617 48433 57002=",
"11933099999","2023-03-12T22:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0030,1","99999,9,9,N","999999,9,9,9","-0036,1","-0083,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08614,1",,"3,1430,9",,,"4,99,0080,1,999",,"SYN05211933 46/// /9903 11036 21083 38614 48430 333 91008=",
"11933099999","2023-03-12T23:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0030,1","99999,9,9,N","999999,9,9,9","-0033,1","-0062,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08613,1",,"3,1430,9",,,,,"SYN04211933 46/// /9903 11033 21062 38613 48430=",
"11933099999","2023-03-13T00:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0030,1","99999,9,9,N","999999,9,9,9","-0031,1","-0051,1","99999,9","06,0003,3,1",,,,,,,,,,,,,,,,,,,,,"99999,9,08614,1","7,1,003,1,+999,9","3,1431,9",,,,,"SYN06411933 16/// /9903 11031 21051 38614 48431 57003 69931 333 55112=",
"11933099999","2023-03-13T01:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0030,1","99999,9,9,N","999999,9,9,9","-0032,1","-0044,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08614,1",,"3,1431,9",,,"4,99,0090,1,999",,"SYN05211933 46/// /9903 11032 21044 38614 48431 333 91009=",
"11933099999","2023-03-13T02:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","-0031,1","-0038,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08610,1",,"3,1427,9",,,,,"SYN04211933 46/// /9902 11031 21038 38610 48427=",
"11933099999","2023-03-13T03:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0030,1","99999,9,9,N","999999,9,9,9","-0023,1","-0026,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08615,1","2,1,001,1,+999,9","3,1432,9",,,"4,99,0090,1,999",,"SYN05811933 46/// /9903 11023 21026 38615 48432 52001 333 91009=",
"11933099999","2023-03-13T04:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","-0017,1","-0020,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08621,1",,"3,1438,9",,,,,"SYN04211933 46/// /9902 11017 21020 38621 48438=",
"11933099999","2023-03-13T05:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","-0016,1","-0017,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08624,1",,"3,1441,9",,,,,"SYN04211933 46/// /9902 11016 21017 38624 48441=",
"11933099999","2023-03-13T06:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","00090,1,C,N","001100,1,9,9","-0007,1","-0007,1","99999,9","12,0010,3,1","24,0010,3,1",,"0075,3,1,007500,9,9",,"7,1,02,1","7,1,02,1",,,"08,1,+00090,1,07,1",,,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00090,1,99,9,99,9",,,"28,9",,"240,N,-0049,1","99999,9,08629,1","2,1,014,1,+999,9","3,1446,9","40,1",,,,"SYN11611933 11/11 89902 11007 21007 38629 48446 52014 60012 74077 887// 333 21049 3/106 48075 70010 827// 88703 444 27//1=",
"11933099999","2023-03-13T07:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","00030,1,W,N","000100,1,9,9","-0005,1","-0005,1","99999,9",,,,,,"2,1,02,1","2,1,02,1",,,"09,1,+00000,1,99,9",,,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00000,1,99,9,99,9",,,,,,"99999,9,08633,1",,"3,1450,9","47,1",,,,"SYN05811933 41/01 99901 11005 21005 38633 48450 74722 333 89/00=",
"11933099999","2023-03-13T08:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","00120,1,W,N","000400,1,9,9","-0002,1","-0002,1","99999,9",,,,,,"4,1,02,1","4,1,02,1",,,"09,1,+00000,1,99,9",,,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00000,1,99,9,99,9",,,,,,"99999,9,08631,1",,"3,1448,9","43,1",,,,"SYN05811933 41/04 99902 11002 21002 38631 48448 74344 333 89/00=",
"11933099999","2023-03-13T09:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","00600,1,C,N","020000,1,9,9","+0003,1","-0006,1","99999,9",,,,,,"2,1,02,1","2,1,02,1",,,"07,1,+00600,1,06,1",,,,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00600,1,99,9,99,9",,,,,,"99999,9,08632,1","9,9,003,1,+999,9","3,1449,9","28,1",,,,"SYN08611933 41/70 79901 10003 21006 38632 48449 50003 72822 87800 333 828// 87620 444 28//5=",
"11933099999","2023-03-13T10:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","030000,1,9,9","+0039,1","+0002,1","99999,9",,,,,,,,,,"03,1,+00900,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00900,1,99,9,99,9",,,,,,"99999,9,08632,1",,"3,1451,9",,,,,"SYN07411933 42/80 69901 10039 20002 38632 48451 85841 333 818// 83630 444 18//6=",
"11933099999","2023-03-13T11:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","00990,1,C,N","035000,1,9,9","+0056,1","+0000,1","99999,9",,,,,,,,,,"02,1,+00300,1,08,1","03,1,+00990,1,08,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08632,1",,"3,1452,9",,,,,"SYN06411933 42481 69901 10056 21000 38632 48452 83241 333 82810 83833=",
"11933099999","2023-03-13T12:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","06000,1,9,N","070001,1,9,9","+0053,1","-0009,1","99999,9","06,0000,9,1",,,,,"4,1,02,1","2,1,02,1",,,"01,1,+00480,1,08,1","03,1,+00990,1,08,1","06,1,+06000,1,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00480,1,99,9,99,9",,,,,,"99999,9,08628,1","8,1,004,1,+999,9","3,1448,9","03,1",,,,"SYN08811933 11489 79901 10053 21009 38628 48448 58004 60001 70342 83242 333 81816 83833 86070=",
"11933099999","2023-03-13T13:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","06000,1,9,N","060000,1,9,9","+0047,1","-0019,1","99999,9",,,,,,,,,,"01,1,+00300,1,08,1","03,1,+00990,1,08,1","07,1,+06000,1,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08622,1",,"3,1442,9",,,,,"SYN07011933 42486 79902 10047 21019 38622 48442 83872 333 81810 83833 87070=",
"11933099999","2023-03-13T14:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","02700,1,9,N","020000,1,9,9","+0042,1","-0022,1","99999,9",,,,,,"2,1,02,1","2,1,02,1",,,"04,1,+00300,1,06,1","07,1,+02700,1,04,1",,,,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08622,1",,"3,1441,9","70,1",,,,"SYN08611933 41/70 79902 10042 21022 38622 48441 77022 8457/ 333 827// 84610 87459 444 27//1=",
"11933099999","2023-03-13T15:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","00090,1,C,N","001200,1,9,9","+0009,1","-0002,1","99999,9",,,,,,"2,1,02,1","2,1,02,1",,,"08,1,+00090,1,06,1",,,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00090,1,99,9,99,9",,,,,,"99999,9,08623,1","5,1,005,1,+999,9","3,1441,9","71,1",,,,"SYN08611933 41/12 89901 10009 21002 38623 48441 55005 77122 885// 333 827// 88603 444 27//2=",
"11933099999","2023-03-13T16:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","00120,1,W,N","000600,1,9,9","+0001,1","+0000,1","99999,9",,,,,,"7,1,02,1","4,1,02,1",,,"09,1,+00000,1,99,9",,,,,"9,AGL   ,+99999,+99999","09,99,1,09,1,99,9,00000,1,99,9,99,9",,,,,,"99999,9,08621,1",,"3,1439,9","70,1",,,,"SYN05811933 41/06 99902 10001 21000 38621 48439 77074 333 89/00=",
"11933099999","2023-03-13T17:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","270,1,N,0030,1","00180,1,C,N","008000,1,9,9","+0006,1","-0001,1","99999,9",,,,,,"7,1,02,1","4,1,02,1",,,"08,1,+00180,1,06,1",,,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00180,1,99,9,99,9",,,,,,"99999,9,08619,1",,"3,1437,9","77,1",,,,"SYN08011933 41/58 82703 10006 21001 38619 48437 77774 885// 333 827// 88606 444 27//2=",
"11933099999","2023-03-13T18:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","00090,1,C,N","006000,1,9,9","+0015,1","-0012,1","99999,9","12,0010,3,1",,,"0072,3,1,007200,9,9",,"7,1,02,1","4,1,02,1",,,"08,1,+00090,1,06,1",,,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00090,1,99,9,99,9",,,"24,9",,"120,M,+0072,1","99999,9,08622,1","5,1,001,1,+999,9","3,1440,9","40,1",,,,"SYN10411933 11/56 89902 10015 21012 38622 48440 55001 60012 74074 885// 333 10072 44072 827// 88603 444 27//2=",
"11933099999","2023-03-13T19:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","00300,1,C,N","008000,1,9,9","+0018,1","-0016,1","99999,9",,,,,,"2,1,02,1","2,1,02,1",,,"08,1,+00300,1,06,1",,,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08619,1",,"3,1437,9","40,1",,,,"SYN08011933 41/58 89902 10018 21016 38619 48437 74022 885// 333 827// 88610 444 27//2=",
"11933099999","2023-03-13T20:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","00600,1,C,N","025000,1,9,9","+0019,1","-0015,1","99999,9",,,,,,,,,,"08,1,+00600,1,06,1",,,,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,00600,1,99,9,99,9",,,,,,"99999,9,08615,1",,"3,1434,9",,,,,"SYN07411933 42/75 89902 10019 21015 38615 48434 885// 333 827// 88620 444 27//2=",
"11933099999","2023-03-13T21:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","+0025,1","-0016,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08608,1","7,1,014,1,+999,9","3,1427,9",,,,,"SYN04811933 46/// /9902 10025 21016 38608 48427 57014=",
"11933099999","2023-03-13T22:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","+0024,1","-0014,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08602,1",,"3,1422,9",,,,,"SYN04211933 46/// /9902 10024 21014 38602 48422=",
"11933099999","2023-03-13T23:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","+0028,1","-0010,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08599,1",,"3,1419,9",,,,,"SYN04211933 46/// /9902 10028 21010 38599 48419=",
"11933099999","2023-03-14T00:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","+0032,1","-0010,1","99999,9","06,0000,9,1",,,,,,,,,,,,,,,,,,,,,"99999,9,08597,1","7,1,011,1,+999,9","3,1417,9",,,,,"SYN06411933 16/// /9902 10032 21010 38597 48417 57011 60001 333 55018=",
"11933099999","2023-03-14T01:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","+0035,1","-0011,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08593,1",,"3,1413,9",,,,,"SYN04211933 46/// /9902 10035 21011 38593 48413=",
"11933099999","2023-03-14T02:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0034,1","-0012,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08583,1",,"3,1404,9",,,,,"SYN04211933 46/// /9901 10034 21012 38583 48404=",
"11933099999","2023-03-14T03:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","+0039,1","-0009,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08576,1","7,1,021,1,+999,9","3,1397,9",,,"4,99,0070,1,999",,"SYN05811933 46/// /9902 10039 21009 38576 48397 57021 333 91007=",
"11933099999","2023-03-14T04:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","99999,9,9,N","999999,9,9,9","+0037,1","-0009,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08570,1",,"3,1391,9",,,,,"SYN04211933 46/// /9902 10037 21009 38570 48391=",
"11933099999","2023-03-14T05:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","+0032,1","-0015,1","99999,9",,,,,,,,,,,,,,,,,,,,,,"99999,9,08563,1",,"3,1384,9",,,,,"SYN04211933 46/// /9901 10032 21015 38563 48384=",
"11933099999","2023-03-14T06:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","360,1,N,0010,1","00600,1,C,9","060000,1,9,9","+0030,1","-0012,1","99999,9","24,0013,3,1",,,"0071,9,1,007100,9,9",,,,"0,1,99,9","0,1,99,9","01,1,+00300,1,06,1","06,1,+00600,1,06,1",,,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00300,1,99,9,99,9",,,"24,9","999,+0000,9","120,N,+0015,1","99999,9,08553,1","7,1,023,1,+999,9","9,1375,9",,,,,"SYN004BUFR",
"11933099999","2023-03-14T07:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","00480,1,C,N","070000,1,9,9","+0025,1","-0015,1","99999,9",,,,,,,,,,"07,1,+00480,1,06,1",,,,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00480,1,99,9,99,9",,,,,,"99999,9,08547,1",,"3,1369,9",,,,,"SYN05811933 42488 79901 10025 21015 38547 48369 87500 333 87616=",
"11933099999","2023-03-14T08:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","00300,1,C,N","060000,1,9,9","+0028,1","-0010,1","99999,9",,,,,,,,,,"07,1,+00300,1,06,1",,,,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08545,1",,"3,1367,9",,,,,"SYN05811933 42486 79901 10028 21010 38545 48367 875// 333 87610=",
"11933099999","2023-03-14T09:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0020,1","00780,1,9,N","020000,1,9,9","+0042,1","+0004,1","99999,9",,,,,,,,,,"04,1,+00180,1,06,1","06,1,+00780,1,06,1",,,,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,00180,1,99,9,99,9",,,,,,"99999,9,08540,1","7,1,013,1,+999,9","3,1362,9",,,,,"SYN07011933 42370 79902 10042 20004 38540 48362 57013 86502 333 84606 86626=",
"11933099999","2023-03-14T10:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","06000,1,9,N","035000,1,9,9","+0065,1","+0002,1","99999,9",,,,,,,,,,"01,1,+00300,1,08,1","03,1,+00900,1,06,1","06,1,+06000,1,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,01,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08535,1",,"3,1358,9",,,,,"SYN07011933 42481 79901 10065 20002 38535 48358 83842 333 81810 83630 86070=",
"11933099999","2023-03-14T11:00:00","4","49.1166666","20.0833333","1356.0","STRBSKE PLESO, LO","FM-12","99999","V020","999,9,V,0010,1","00600,1,C,N","030000,1,9,9","+0059,1","+0002,1","99999,9",,,,,,,,,,"02,1,+00300,1,06,1","06,1,+00600,1,06,1","99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","07,99,1,02,1,99,9,00300,1,99,9,99,9",,,,,,"99999,9,08533,1",,"3,1356,9",,,,,"SYN06411933 42480 79901 10059 20002 38533 48356 86542 333 82610 86620=",
