"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","KA1","MA1","ME1","REM","EQD"
"41304099999","2023-03-15T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0235,1","+0222,1","10088,1",,,"120,M,+0300,1","99999,9,09784,1",,"SYN07641304 36/// /1517 10235 20222 39784 40088 333 0E023 10300 55300 20000 5////=",
"41304099999","2023-03-15T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0227,1","+0219,1","10081,1",,,,"99999,9,09777,1",,"SYN07041304 36/// /1516 10227 20219 39777 40081 333 0E022 55300 20000 5////=",
"41304099999","2023-03-16T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0226,1","+0219,1","10100,1",,,,"99999,9,09795,1",,"SYN07041304 36/// /1613 10226 20219 39795 40100 333 0E022 55300 20000 5////=",
"41304099999","2023-03-16T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0282,1","+0196,1","10109,1",,,"240,N,+0222,1","99999,9,09808,1",,"SYN07641304 36/// /1609 10282 20196 39808 40109 333 0E022 20222 55300 21150 5////=",
"41304099999","2023-03-16T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","090,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0334,1","+0125,1","10083,1",,,,"99999,9,09788,1",,"SYN07041304 36/// /0903 10334 20125 39788 40083 333 0E022 55300 22931 5////=",
"41304099999","2023-03-16T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0322,1","+0182,1","10062,1",,,,"99999,9,09767,1",,"SYN07041304 36/// /1413 10322 20182 39767 40062 333 0E022 55300 22150 58002=",
"41304099999","2023-03-16T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0259,1","+0225,1","10079,1",,,,"99999,9,09778,1",,"SYN07041304 36/// /1415 10259 20225 39778 40079 333 0E022 55300 20598 58006=",
"41304099999","2023-03-16T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0236,1","+0232,1","10095,1",,,"120,M,+0360,1","99999,9,09791,1",,"SYN07641304 36/// /1414 10236 20232 39791 40095 333 0E024 10360 55300 20000 58007=",
"41304099999","2023-03-16T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0227,1","+0227,1","10093,1",,,,"99999,9,09788,1",,"SYN07041304 36/// /1511 10227 20227 39788 40093 333 0E023 55300 20000 58012=",
"41304099999","2023-03-17T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0220,1","+0220,1","10085,1",,,,"99999,9,09779,1",,"SYN07041304 36/// /1409 10220 20220 39779 40085 333 0E022 55300 20000 58008=",
"41304099999","2023-03-17T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0213,1","+0213,1","10108,1",,,,"99999,9,09801,1",,"SYN07041304 36/// /1406 10213 20213 39801 40108 333 0E021 55300 20000 58006=",
"41304099999","2023-03-17T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0291,1","+0214,1","10114,1",,,"240,N,+0212,1","99999,9,09815,1",,"SYN07641304 36/// /1601 10291 20214 39815 40114 333 0E021 20212 55300 21288 58006=",
"41304099999","2023-03-17T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","010,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0339,1","+0132,1","10089,1",,,,"99999,9,09794,1",,"SYN07041304 36/// /0104 10339 20132 39794 40089 333 0E021 55300 22696 58006=",
"41304099999","2023-03-17T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0297,1","+0183,1","10082,1",,,,"99999,9,09783,1",,"SYN07041304 36/// /1511 10297 20183 39783 40082 333 0E021 55300 20675 58006=",
"41304099999","2023-03-17T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0247,1","+0236,1","10099,1",,,"120,M,+0354,1","99999,9,09796,1",,"SYN07641304 36/// /1412 10247 20236 39796 40099 333 0E025 10354 55300 20000 58005=",
"41304099999","2023-03-17T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0233,1","+0229,1","10095,1",,,,"99999,9,09790,1",,"SYN07041304 36/// /1408 10233 20229 39790 40095 333 0E023 55300 20000 58002=",
"41304099999","2023-03-18T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0226,1","+0220,1","10084,1",,,,"99999,9,09779,1",,"SYN07041304 36/// /1409 10226 20220 39779 40084 333 0E022 55300 20000 59000=",
"41304099999","2023-03-18T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0218,1","+0214,1","10103,1",,,,"99999,9,09796,1",,"SYN07041304 36/// /1804 10218 20214 39796 40103 333 0E021 55300 20000 59005=",
"41304099999","2023-03-18T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","010,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0281,1","+0173,1","10118,1",,,"240,N,+0214,1","99999,9,09817,1",,"SYN07641304 36/// /0110 10281 20173 39817 40118 333 0E021 20214 55300 21351 58002=",
"41304099999","2023-03-18T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0347,1","+0117,1","10084,1",,,,"99999,9,09790,1",,"SYN07041304 36/// /0703 10347 20117 39790 40084 333 0E021 55300 23449 59004=",
"41304099999","2023-03-18T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0354,1","+0099,1","10060,1",,,,"99999,9,09767,1",,"SYN07041304 36/// /1409 10354 20099 39767 40060 333 0E021 55300 22585 59006=",
"41304099999","2023-03-18T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0304,1","+0174,1","10077,1",,,,"99999,9,09780,1",,"SYN07041304 36/// /1511 10304 20174 39780 40077 333 0E022 55300 20505 59004=",
"41304099999","2023-03-18T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0248,1","+0239,1","10093,1",,,"120,M,+0359,1","99999,9,09790,1",,"SYN07641304 36/// /1515 10248 20239 39790 40093 333 0E025 10359 55300 20000 59006=",
"41304099999","2023-03-18T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0237,1","+0229,1","10084,1",,,,"99999,9,09780,1",,"SYN07041304 36/// /1411 10237 20229 39780 40084 333 0E024 55300 20000 59010=",
"41304099999","2023-03-19T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0233,1","+0227,1","10074,1",,,,"99999,9,09771,1",,"SYN07041304 36/// /2407 10233 20227 39771 40074 333 0E022 55300 20000 59009=",
"41304099999","2023-03-19T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0220,1","+0212,1","10093,1",,,,"99999,9,09787,1",,"SYN07041304 36/// /1406 10220 20212 39787 40093 333 0E021 55300 20000 59009=",
"41304099999","2023-03-19T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","080,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0287,1","+0184,1","10099,1",,,"240,N,+0214,1","99999,9,09800,1",,"SYN07641304 36/// /0803 10287 20184 39800 40099 333 0E021 20214 55300 21150 59017=",
"41304099999","2023-03-19T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0345,1","+0129,1","10075,1",,,,"99999,9,09781,1",,"SYN07041304 36/// /2902 10345 20129 39781 40075 333 0E021 55300 22755 59009=",
"41304099999","2023-03-19T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0359,1","+0133,1","10043,1",,,,"99999,9,09752,1",,"SYN07041304 36/// /0006 10359 20133 39752 40043 333 0E021 55300 22726 59015=",
"41304099999","2023-03-19T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0294,1","+0212,1","10050,1",,,,"99999,9,09753,1",,"SYN07041304 36/// /1411 10294 20212 39753 40050 333 0E022 55300 20242 59027=",
"41304099999","2023-03-19T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0264,1","+0209,1","10070,1",,,"120,M,+0364,1","99999,9,09770,1",,"SYN07641304 36/// /1503 10264 20209 39770 40070 333 0E026 10364 55300 20000 59020=",
"41304099999","2023-03-19T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0262,1","+0169,1","10062,1",,,,"99999,9,09761,1",,"SYN07041304 36/// /2104 10262 20169 39761 40062 333 0E025 55300 20000 59019=",
"41304099999","2023-03-20T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0245,1","+0147,1","10054,1",,,,"99999,9,09751,1",,"SYN07041304 36/// /2207 10245 20147 39751 40054 333 0E024 55300 20000 59020=",
"41304099999","2023-03-20T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0239,1","+0163,1","10064,1",,,,"99999,9,09760,1",,"SYN07041304 36/// /2507 10239 20163 39760 40064 333 0E024 55300 20000 59027=",
"41304099999","2023-03-20T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","230,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0317,1","+0167,1","10066,1",,,"240,N,+0238,1","99999,9,09770,1",,"SYN07641304 36/// /2310 10317 20167 39770 40066 333 0E024 20238 55300 21341 59029=",
"41304099999","2023-03-20T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","260,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0356,1","+0155,1","10038,1",,,,"99999,9,09746,1",,"SYN07041304 36/// /2611 10356 20155 39746 40038 333 0E024 55300 23398 59035=",
"41304099999","2023-03-20T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0297,1","+0195,1","10024,1",,,,"99999,9,09728,1",,"SYN07041304 36/// /1905 10297 20195 39728 40024 333 0E024 55300 21547 59024=",
"41304099999","2023-03-20T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0269,1","+0186,1","10041,1","24,0002,3,1",,,"99999,9,09741,1",,"SYN07641304 26/// /1615 10269 20186 39741 40041 333 0E024 55300 20464 59012 70002=",
"41304099999","2023-03-20T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0245,1","+0184,1","10054,1","24,0002,3,1",,"120,M,+0366,1","99999,9,09752,1",,"SYN08241304 26/// /1507 10245 20184 39752 40054 333 0E025 10366 55300 20000 59018 70002=",
"41304099999","2023-03-20T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0231,1","+0205,1","10049,1","24,0002,3,1",,,"99999,9,09746,1",,"SYN07641304 26/// /1504 10231 20205 39746 40049 333 0E023 55300 20000 59015 70002=",
"41304099999","2023-03-21T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0217,1","+0217,1","10040,1","24,0002,3,1",,,"99999,9,09736,1",,"SYN07641304 26/// /1803 10217 20217 39736 40040 333 0E022 55300 20000 59015 70002=",
"41304099999","2023-03-21T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0219,1","+0219,1","10051,1","24,0002,3,1",,,"99999,9,09747,1",,"SYN07641304 26/// /1408 10219 20219 39747 40051 333 0E021 55300 20000 59014 70002=",
"41304099999","2023-03-21T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0298,1","+0223,1","10062,1","24,0002,3,1",,"240,N,+0214,1","99999,9,09765,1",,"SYN08241304 26/// /1506 10298 20223 39765 40062 333 0E021 20214 55300 21428 59005 70002=",
"41304099999","2023-03-21T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0333,1","+0188,1","10041,1","24,0002,3,1",,,"99999,9,09748,1",,"SYN07641304 26/// /1408 10333 20188 39748 40041 333 0E021 55300 23364 58002 70002=",
"41304099999","2023-03-21T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0318,1","+0197,1","10019,1","24,0002,3,1",,,"99999,9,09725,1",,"SYN07641304 26/// /1312 10318 20197 39725 40019 333 0E021 55300 21911 59003 70002=",
"41304099999","2023-03-21T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0288,1","+0175,1","10031,1",,,,"99999,9,09733,1",,"SYN07041304 36/// /1612 10288 20175 39733 40031 333 0E022 55300 20577 59008=",
"41304099999","2023-03-21T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","210,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0276,1","+0202,1","10045,1","24,0002,3,1",,"120,M,+0357,1","99999,9,09746,1",,"SYN08241304 26/// /2121 10276 20202 39746 40045 333 0E028 10357 55300 20000 59006 70002=",
"41304099999","2023-03-22T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","130,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0236,1","+0179,1","10052,1","24,0002,3,1",,,"99999,9,09748,1",,"SYN07641304 26/// /1301 10236 20179 39748 40052 333 0E023 55300 20000 58012 70002=",
"41304099999","2023-03-22T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","270,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0231,1","+0186,1","10074,1","24,0002,3,1",,,"99999,9,09770,1",,"SYN07641304 26/// /2707 10231 20186 39770 40074 333 0E022 55300 20000 58023 70002=",
"41304099999","2023-03-22T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","340,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0279,1","+0119,1","10097,1","24,0002,3,1",,"240,N,+0225,1","99999,9,09796,1",,"SYN08241304 26/// /3412 10279 20119 39796 40097 333 0E022 20225 55300 21358 58031 70002=",
"41304099999","2023-03-22T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0315,1","+0085,1","10082,1","24,0002,3,1",,,"99999,9,09784,1",,"SYN07641304 26/// /3510 10315 20085 39784 40082 333 0E022 55300 23378 58037 70002=",
"41304099999","2023-03-22T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","030,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0307,1","+0069,1","10071,1","24,0002,3,1",,,"99999,9,09773,1",,"SYN07641304 26/// /0309 10307 20069 39773 40071 333 0E023 55300 20543 58040 70002=",
"41304099999","2023-03-22T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0263,1","+0048,1","10095,1",,,"120,M,+0332,1","99999,9,09792,1",,"SYN07641304 36/// /0804 10263 20048 39792 40095 333 0E025 10332 55300 20000 58046=",
"41304099999","2023-03-22T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0240,1","+0054,1","10098,1",,,,"99999,9,09793,1",,"SYN07041304 36/// /1202 10240 20054 39793 40098 333 0E023 55300 20000 58048=",
"41304099999","2023-03-23T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","250,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0206,1","+0041,1","10099,1",,,,"99999,9,09791,1",,"SYN07041304 36/// /2501 10206 20041 39791 40099 333 0E018 55300 20000 58042=",
"41304099999","2023-03-23T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","010,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0184,1","+0067,1","10131,1",,,,"99999,9,09819,1",,"SYN07041304 36/// /0101 10184 20067 39819 40131 333 0E017 55300 20000 58049=",
"41304099999","2023-03-23T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","060,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0256,1","+0031,1","10138,1",,,"240,N,+0182,1","99999,9,09833,1",,"SYN07641304 36/// /0614 10256 20031 39833 40138 333 0E017 20182 55300 21419 58038=",
"41304099999","2023-03-23T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","070,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0301,1","+0025,1","10113,1",,,,"99999,9,09813,1",,"SYN07041304 36/// /0709 10301 20025 39813 40113 333 0E017 55300 23527 58029=",
"41304099999","2023-03-23T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0312,1","+0027,1","10087,1",,,,"99999,9,09789,1",,"SYN07041304 36/// /0606 10312 20027 39789 40087 333 0E017 55300 23051 58025=",
"41304099999","2023-03-23T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","050,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0291,1","+0023,1","10094,1",,,,"99999,9,09793,1",,"SYN07041304 36/// /0508 10291 20023 39793 40094 333 0E018 55300 20716 58021=",
"41304099999","2023-03-23T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0239,1","+0086,1","10121,1",,,"120,M,+0321,1","99999,9,09815,1",,"SYN07641304 36/// /1509 10239 20086 39815 40121 333 0E024 10321 55300 20000 58023=",
"41304099999","2023-03-23T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0219,1","+0047,1","10119,1",,,,"99999,9,09811,1",,"SYN07041304 36/// /1603 10219 20047 39811 40119 333 0E021 55300 20000 58018=",
"41304099999","2023-03-24T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0195,1","+0032,1","10108,1",,,,"99999,9,09798,1",,"SYN07041304 36/// /1500 10195 20032 39798 40108 333 0E017 55300 20000 58007=",
"41304099999","2023-03-24T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","070,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0174,1","+0055,1","10132,1",,,,"99999,9,09819,1",,"SYN07041304 36/// /0703 10174 20055 39819 40132 333 0E016 55300 20000 59001=",
"41304099999","2023-03-24T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0263,1","+0085,1","10140,1",,,"240,N,+0163,1","99999,9,09836,1",,"SYN07641304 36/// /3505 10263 20085 39836 40140 333 0E016 20163 55300 21487 58003=",
"41304099999","2023-03-24T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","030,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0304,1","+0045,1","10117,1",,,,"99999,9,09817,1",,"SYN07041304 36/// /0305 10304 20045 39817 40117 333 0E016 55300 23537 58004=",
"41304099999","2023-03-24T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","090,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0320,1","+0037,1","10088,1",,,,"99999,9,09790,1",,"SYN07041304 36/// /0904 10320 20037 39790 40088 333 0E016 55300 23067 58002=",
"41304099999","2023-03-24T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0281,1","+0099,1","10098,1",,,,"99999,9,09797,1",,"SYN07041304 36/// /1411 10281 20099 39797 40098 333 0E017 55300 20719 58004=",
"41304099999","2023-03-24T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0234,1","+0192,1","10118,1",,,"120,M,+0325,1","99999,9,09813,1",,"SYN07641304 36/// /1408 10234 20192 39813 40118 333 0E024 10325 55300 20000 59002=",
"41304099999","2023-03-24T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0214,1","+0203,1","10119,1",,,,"99999,9,09812,1",,"SYN07041304 36/// /1606 10214 20203 39812 40119 333 0E021 55300 20000 58001=",
"41304099999","2023-03-25T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0198,1","+0176,1","10106,1",,,,"99999,9,09797,1",,"SYN07041304 36/// /1604 10198 20176 39797 40106 333 0E019 55300 20000 59001=",
"41304099999","2023-03-25T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0181,1","+0155,1","10123,1",,,,"99999,9,09812,1",,"SYN07041304 36/// /1700 10181 20155 39812 40123 333 0E015 55300 20000 59007=",
"41304099999","2023-03-25T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","040,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0268,1","+0099,1","10134,1",,,"240,N,+0172,1","99999,9,09830,1",,"SYN07641304 36/// /0401 10268 20099 39830 40134 333 0E015 20172 55300 21522 59006=",
"41304099999","2023-03-25T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","070,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0319,1","+0080,1","10107,1",,,,"99999,9,09809,1",,"SYN07041304 36/// /0705 10319 20080 39809 40107 333 0E015 55300 23574 59008=",
"41304099999","2023-03-25T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0331,1","+0062,1","10081,1",,,,"99999,9,09785,1",,"SYN07041304 36/// /0506 10331 20062 39785 40081 333 0E015 55300 23094 59005=",
"41304099999","2023-03-25T15:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0282,1","+0133,1","10094,1",,,,"99999,9,09793,1",,"SYN07041304 36/// /1513 10282 20133 39793 40094 333 0E018 55300 20737 59004=",
"41304099999","2023-03-25T18:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0238,1","+0212,1","10114,1",,,"120,M,+0335,1","99999,9,09810,1",,"SYN07641304 36/// /1414 10238 20212 39810 40114 333 0E024 10335 55300 20000 59003=",
"41304099999","2023-03-25T21:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0229,1","+0215,1","10110,1",,,,"99999,9,09805,1",,"SYN07041304 36/// /1613 10229 20215 39805 40110 333 0E023 55300 20000 59007=",
"41304099999","2023-03-26T00:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","140,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0220,1","+0212,1","10100,1",,,,"99999,9,09794,1",,"SYN07041304 36/// /1410 10220 20212 39794 40100 333 0E022 55300 20000 59003=",
"41304099999","2023-03-26T03:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0229,1","+0215,1","10112,1",,,,"99999,9,09806,1",,"SYN07041304 36/// /1513 10229 20215 39806 40112 333 0E021 55300 20000 59006=",
"41304099999","2023-03-26T06:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","160,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0281,1","+0190,1","10115,1",,,"240,N,+0217,1","99999,9,09814,1",,"SYN07641304 36/// /1621 10281 20190 39814 40115 333 0E021 20217 55300 21452 59016=",
"41304099999","2023-03-26T09:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0313,1","+0183,1","10092,1",,,,"99999,9,09795,1",,"SYN07041304 36/// /1520 10313 20183 39795 40092 333 0E021 55300 23475 59014=",
"41304099999","2023-03-26T12:00:00","4","18.1333333","55.1833333","273.0","MARMUL, MU","FM-12","99999","V020","150,1,N,0108,1","99999,9,9,N","999999,9,9,9","+0301,1","+0201,1","10071,1",,,,"99999,9,09774,1",,"SYN07041304 36/// /1521 10301 20201 39774 40071 333 0E021 55300 23012 59012=",
