"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","AZ1","AZ2","GA1","GA2","GE1","GF1","KA1","KA2","MA1","MD1","ME1","MW1","REM","EQD"
"43133099999","2023-03-14T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0154,1","10064,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0330,1","240,N,+0174,1","99999,9,09810,1","9,9,999,9,+002,1",,"05,1","SYN08043133 31996 00000 10200 20154 39810 40064 70500 333 10330 20174 58002 555 10000=",
"43133099999","2023-03-14T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0168,1","09890,1",,,,,,,,,,"240,M,+0340,1",,"99999,9,09638,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10310 20168 39638 49890 333 10340 58002=",
"43133099999","2023-03-15T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0164,1","10066,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0340,1","240,N,+0180,1","99999,9,09812,1","9,9,999,9,+002,1",,"05,1","SYN08043133 31996 00000 10204 20164 39812 40066 70500 333 10340 20180 58002 555 10000=",
"43133099999","2023-03-15T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0314,1","+0165,1","09892,1",,,,,,,,,,"240,M,+0345,1",,"99999,9,09640,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10314 20165 39640 49892 333 10345 58002=",
"43133099999","2023-03-16T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0214,1","+0175,1","10068,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0345,1","240,N,+0192,1","99999,9,09814,1","9,9,999,9,+002,1",,"05,1","SYN08043133 31996 00000 10214 20175 39814 40068 70500 333 10345 20192 58002 555 10000=",
"43133099999","2023-03-16T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0194,1","09894,1",,,,,,,,,,"240,M,+0335,1",,"99999,9,09642,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10310 20194 39642 49894 333 10335 58002=",
"43133099999","2023-03-17T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0200,1","+0167,1","10072,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0335,1","240,N,+0184,1","99999,9,09818,1","9,9,999,9,+004,1",,"05,1","SYN08043133 31996 00000 10200 20167 39818 40072 70500 333 10335 20184 58004 555 10000=",
"43133099999","2023-03-17T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0260,1","+0181,1","09898,1",,,,,,,,,,"240,M,+0285,1",,"99999,9,09646,1","9,9,999,9,+004,1",,,"SYN05843133 32997 00000 10260 20181 39646 49898 333 10285 58004=",
"43133099999","2023-03-18T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0210,1","+0160,1","10076,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0285,1","240,N,+0190,1","99999,9,09822,1","9,9,999,9,+004,1",,"05,1","SYN08043133 31996 00000 10210 20160 39822 40076 70500 333 10285 20190 58004 555 10000=",
"43133099999","2023-03-18T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","230,1,N,0015,1","99999,9,9,N","010000,1,9,9","+0254,1","+0202,1","09902,1","09,0100,3,1","6,1,02,1","2,1,02,1",,,"01,1,+00800,1,06,1","99,9,+99999,9,03,1","9,AGL   ,+99999,+99999","05,99,1,01,1,99,9,00800,1,99,9,99,9","240,M,+0280,1",,"99999,9,09650,1","9,9,999,9,+004,1",,"01,1","SYN07643133 22597 52303 10254 20202 39650 49902 70162 81530 333 10280 58004 6010/=",
"43133099999","2023-03-19T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0200,1","+0149,1","10080,1","24,0100,3,1",,,,,"99,9,+99999,9,02,1",,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9","240,M,+0280,1","240,N,+0180,1","99999,9,09826,1","9,9,999,9,+004,1",,,"SYN09243133 22997 60000 10200 20149 39826 40080 80008 333 10280 20180 58004 6010/ 555 00102 10010=","Q01    003SCCGA1"
"43133099999","2023-03-19T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0172,1","09904,1",,,,,,,,,,"240,M,+0290,1",,"99999,9,09652,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10274 20172 39652 49904 333 10290 58002=",
"43133099999","2023-03-20T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","004000,1,9,9","+0204,1","+0164,1","10084,1",,"0,1,02,1","0,1,02,1",,,,,,,"240,M,+0290,1","240,N,+0182,1","99999,9,09830,1","9,9,999,9,+004,1",,"05,1","SYN08043133 31996 00000 10204 20164 39830 40084 70500 333 10290 20182 58004 555 10010=",
"43133099999","2023-03-20T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0290,1","+0181,1","09906,1",,,,,,,,,,"240,M,+0315,1",,"99999,9,09654,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10290 20181 39654 49906 333 10315 58002=",
"43133099999","2023-03-21T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0224,1","+0169,1","10086,1",,,,,,,,,,"240,M,+0315,1","240,N,+0200,1","99999,9,09832,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10224 20169 39832 40086 333 10315 20200 58002 555 10010=",
"43133099999","2023-03-21T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0300,1","+0154,1","09908,1",,,,,,,,,,"240,M,+0330,1",,"99999,9,09656,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10300 20154 39656 49908 333 10330 58002=",
"43133099999","2023-03-22T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0228,1","+0166,1","10088,1",,,,,,,,,,"240,M,+0330,1","240,N,+0204,1","99999,9,09834,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10228 20166 39834 40088 333 10330 20204 58002 555 10010=",
"43133099999","2023-03-22T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0168,1","09910,1",,,,,,,,,,"240,M,+0340,1",,"99999,9,09658,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10310 20168 39658 49910 333 10340 58002=",
"43133099999","2023-03-23T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0232,1","+0181,1","10090,1",,,,,,,,,,"240,M,+0340,1","240,N,+0210,1","99999,9,09836,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10232 20181 39836 40090 333 10340 20210 58002 555 10010=",
"43133099999","2023-03-23T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0300,1","+0193,1","09912,1",,,,,,,,,,"240,M,+0330,1",,"99999,9,09660,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10300 20193 39660 49912 333 10330 58002=",
"43133099999","2023-03-24T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0224,1","+0169,1","10092,1",,,,,,,,,,"240,M,+0330,1","240,N,+0204,1","99999,9,09838,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10224 20169 39838 40092 333 10330 20204 58002 555 10010=",
"43133099999","2023-03-24T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0304,1","+0154,1","09914,1",,,,,,,,,,"240,M,+0340,1",,"99999,9,09662,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10304 20154 39662 49914 333 10340 58002=",
"43133099999","2023-03-25T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0232,1","+0163,1","10094,1",,,,,,,,,,"240,M,+0340,1","240,N,+0210,1","99999,9,09840,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10232 20163 39840 40094 333 10340 20210 58002 555 10010=",
"43133099999","2023-03-25T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0314,1","+0144,1","09916,1",,,,,,,,,,"240,M,+0345,1",,"99999,9,09664,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10314 20144 39664 49916 333 10345 58002=",
"43133099999","2023-03-26T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0220,1","+0188,1","10096,1",,,,,,,,,,"240,M,+0345,1","240,N,+0200,1","99999,9,09842,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10220 20188 39842 40096 333 10345 20200 58002 555 10010=",
"43133099999","2023-03-26T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0320,1","+0161,1","09918,1",,,,,,,,,,"240,M,+0350,1",,"99999,9,09666,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10320 20161 39666 49918 333 10350 58002=",
"43133099999","2023-03-27T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0182,1","10098,1",,,,,,,,,,"240,M,+0350,1","240,N,+0210,1","99999,9,09844,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10230 20182 39844 40098 333 10350 20210 58002 555 10010=",
"43133099999","2023-03-27T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0324,1","+0158,1","09920,1",,,,,,,,,,"240,M,+0360,1",,"99999,9,09668,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10324 20158 39668 49920 333 10360 58002=",
"43133099999","2023-03-28T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0234,1","+0162,1","10100,1",,,,,,,,,,"240,M,+0360,1","240,N,+0212,1","99999,9,09846,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10234 20162 39846 40100 333 10360 20212 58002 555 10010=",
"43133099999","2023-03-28T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0330,1","+0131,1","09922,1",,,,,,,,,,"240,M,+0365,1",,"99999,9,09670,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10330 20131 39670 49922 333 10365 58002=",
"43133099999","2023-03-29T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0242,1","+0175,1","10102,1",,,,,,,,,,"240,M,+0365,1","240,N,+0214,1","99999,9,09848,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10242 20175 39848 40102 333 10365 20214 58002 555 10010=",
"43133099999","2023-03-29T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0324,1","+0136,1","09920,1",,,,,,,,,,"240,M,+0360,1",,"99999,9,09668,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10324 20136 39668 49920 333 10360 59002=",
"43133099999","2023-03-30T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0234,1","+0162,1","10100,1",,,,,,,,,,"240,M,+0360,1","240,N,+0210,1","99999,9,09846,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10234 20162 39846 40100 333 10360 20210 59002 555 10010=",
"43133099999","2023-03-30T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0314,1","+0144,1","09918,1",,,,,,,,,,"240,M,+0365,1",,"99999,9,09666,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10314 20144 39666 49918 333 10365 59002=",
"43133099999","2023-03-31T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0153,1","10098,1",,,,,,,,,,"240,M,+0365,1","240,N,+0204,1","99999,9,09844,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10230 20153 39844 40098 333 10365 20204 59002 555 10010=",
"43133099999","2023-03-31T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0124,1","09916,1",,,,,,,,,,"240,M,+0355,1",,"99999,9,09664,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10310 20124 39664 49916 333 10355 59002=",
"43133099999","2023-04-01T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0320,1","+0125,1","09914,1",,,,,,,,,,"240,M,+0365,1",,"99999,9,09662,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10320 20125 39662 49914 333 10365 59002=",
"43133099999","2023-04-02T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0230,1","+0165,1","10094,1",,,,,,,,,,"240,M,+0365,1","240,N,+0210,1","99999,9,09840,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10230 20165 39840 40094 333 10365 20210 59002 555 10010=",
"43133099999","2023-04-02T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0304,1","+0172,1","09916,1",,,,,,,,,,"240,M,+0350,1",,"99999,9,09664,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10304 20172 39664 49916 333 10350 58002=",
"43133099999","2023-04-03T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0240,1","+0183,1","10096,1",,,,,,,,,,"240,M,+0350,1","240,N,+0220,1","99999,9,09842,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10240 20183 39842 40096 333 10350 20220 58002 555 10010=",
"43133099999","2023-04-03T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0324,1","+0158,1","09914,1",,,,,,,,,,"240,M,+0365,1",,"99999,9,09662,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10324 20158 39662 49914 333 10365 59002=",
"43133099999","2023-04-04T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0242,1","+0192,1","10094,1",,,,,,,,,,"240,M,+0365,1","240,N,+0224,1","99999,9,09840,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10242 20192 39840 40094 333 10365 20224 59002 555 10010=",
"43133099999","2023-04-04T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0310,1","+0147,1","09916,1",,,,,,,,,,"240,M,+0350,1",,"99999,9,09664,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10310 20147 39664 49916 333 10350 58002=",
"43133099999","2023-04-05T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0244,1","+0173,1","10096,1",,,,,,,,,,"240,M,+0350,1","240,N,+0226,1","99999,9,09842,1","9,9,999,9,+002,1",,,"SYN07443133 32997 00000 10244 20173 39842 40096 333 10350 20226 58002 555 10010=",
"43133099999","2023-04-05T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0320,1","+0139,1","09914,1",,,,,,,,,,"240,M,+0370,1",,"99999,9,09662,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10320 20139 39662 49914 333 10370 59002=",
"43133099999","2023-04-06T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0330,1","+0131,1","09912,1",,,,,,,,,,"240,M,+0380,1",,"99999,9,09660,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10330 20131 39660 49912 333 10380 59002=",
"43133099999","2023-04-07T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0242,1","+0182,1","10092,1",,,,,,,,,,"240,M,+0380,1","240,N,+0220,1","99999,9,09838,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10242 20182 39838 40092 333 10380 20220 59002 555 10010=",
"43133099999","2023-04-07T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0344,1","+0143,1","09910,1",,,,,,,,,,"240,M,+0385,1",,"99999,9,09658,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10344 20143 39658 49910 333 10385 59002=",
"43133099999","2023-04-08T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0244,1","+0191,1","10090,1",,,,,,,,,,"240,M,+0385,1","240,N,+0224,1","99999,9,09836,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10244 20191 39836 40090 333 10385 20224 59002 555 10010=",
"43133099999","2023-04-08T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0340,1","+0123,1","09908,1",,,,,,,,,,"240,M,+0388,1",,"99999,9,09656,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10340 20123 39656 49908 333 10388 59002=",
"43133099999","2023-04-09T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0250,1","+0170,1","10088,1",,,,,,,,,,"240,M,+0388,1","240,N,+0228,1","99999,9,09834,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10250 20170 39834 40088 333 10388 20228 59002 555 10010=",
"43133099999","2023-04-09T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0350,1","+0138,1","09906,1",,,,,,,,,,"240,M,+0385,1",,"99999,9,09654,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10350 20138 39654 49906 333 10385 59002=",
"43133099999","2023-04-10T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0240,1","+0193,1","10086,1",,,,,,,,,,"240,M,+0385,1","240,N,+0214,1","99999,9,09832,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10240 20193 39832 40086 333 10385 20214 59002 555 10010=",
"43133099999","2023-04-10T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0360,1","+0130,1","09904,1",,,,,,,,,,"240,M,+0395,1",,"99999,9,09650,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10360 20130 39650 49904 333 10395 59002=",
"43133099999","2023-04-11T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0248,1","+0171,1","10084,1",,,,,,,,,,"240,M,+0395,1","240,N,+0220,1","99999,9,09830,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10248 20171 39830 40084 333 10395 20220 59002 555 10010=",
"43133099999","2023-04-11T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0370,1","+0122,1","09902,1",,,,,,,,,,"240,M,+0400,1",,"99999,9,09648,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10370 20122 39648 49902 333 10400 59002=",
"43133099999","2023-04-12T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0252,1","+0168,1","10082,1",,,,,,,,,,"240,M,+0400,1","240,N,+0224,1","99999,9,09828,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10252 20168 39828 40082 333 10400 20224 59002 555 10010=",
"43133099999","2023-04-12T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0384,1","+0109,1","09900,1",,,,,,,,,,"240,M,+0405,1",,"99999,9,09646,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10384 20109 39646 49900 333 10405 59002=",
"43133099999","2023-04-13T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0380,1","+0113,1","09898,1",,,,,,,,,,"240,M,+0408,1",,"99999,9,09644,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10380 20113 39644 49898 333 10408 59002=",
"43133099999","2023-04-14T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0264,1","+0163,1","10078,1",,,,,,,,,,"240,M,+0408,1","240,N,+0230,1","99999,9,09824,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10264 20163 39824 40078 333 10408 20230 59002 555 10010=",
"43133099999","2023-04-15T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0270,1","+0193,1","10076,1",,,,,,,,,,"240,M,+0410,1","240,N,+0232,1","99999,9,09822,1","9,9,999,9,-002,1",,,"SYN06443133 32997 00000 10270 20193 39822 40076 333 10410 20232 59002=",
"43133099999","2023-04-15T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0370,1","+0122,1","09894,1",,,,,,,,,,"240,M,+0400,1",,"99999,9,09640,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10370 20122 39640 49894 333 10400 59002=",
"43133099999","2023-04-16T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0168,1","10074,1",,,,,,,,,,"240,M,+0400,1","240,N,+0240,1","99999,9,09820,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10280 20168 39820 40074 333 10400 20240 59002 555 10010=",
"43133099999","2023-04-17T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0274,1","+0172,1","10072,1",,,,,,,,,,"240,M,+0395,1","240,N,+0242,1","99999,9,09818,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10274 20172 39818 40072 333 10395 20242 59002 555 10010=",
"43133099999","2023-04-17T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0380,1","+0123,1","09890,1",,,,,,,,,,"240,M,+0405,1",,"99999,9,09636,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10380 20123 39636 49890 333 10405 59002=",
"43133099999","2023-04-18T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0386,1","+0107,1","09888,1",,,,,,,,,,"240,M,+0410,1",,"99999,9,09634,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10386 20107 39634 49888 333 10410 59002=",
"43133099999","2023-04-19T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0390,1","+0103,1","09886,1",,,,,,,,,,"240,M,+0415,1",,"99999,9,09632,1","9,9,999,9,-002,1",,,"SYN05843133 32997 00000 10390 20103 39632 49886 333 10415 59002=",
"43133099999","2023-04-20T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0280,1","+0187,1","10066,1",,,,,,,,,,"240,M,+0415,1","240,N,+0240,1","99999,9,09812,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10280 20187 39812 40066 333 10415 20240 59002 555 10010=",
"43133099999","2023-04-21T03:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0284,1","+0184,1","10064,1",,,,,,,,,,"240,M,+0410,1","240,N,+0244,1","99999,9,09810,1","9,9,999,9,-002,1",,,"SYN07443133 32997 00000 10284 20184 39810 40064 333 10410 20244 59002 555 10010=",
"43133099999","2023-04-23T12:00:00","4","17.0","79.25","227.0","NALGONDA, IN","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","010000,1,9,9","+0340,1","+0155,1","09886,1",,,,,,,,,,"240,M,+0375,1",,"99999,9,09632,1","9,9,999,9,+002,1",,,"SYN05843133 32997 00000 10340 20155 39632 49886 333 10375 58002=",
