"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AY1","AY2","KA1","KA2","MA1","MD1","MW1","OD1","REM","EQD"
"56004099999","2023-06-30T21:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","140,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0057,1","+0045,1","09933,1","06,0020,3,1","12,0020,3,1","24,0028,3,1",,,,"240,M,+0138,1","240,N,+0046,1","99999,9,05859,1","7,1,007,1,+999,9","00,1","3,99,0190,1,999","SYN12456004 04980 /1402 10057 20045 35859 49933 57007 60022 700// 333 10138 20046 3/006 5002/ 54405 58004 60021 70028 90720 91119=",
"56004099999","2023-07-01T00:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","130,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0057,1","+0040,1","09962,1","06,0010,3,1","12,0020,3,1","24,0027,3,1",,"0,1,02,1","0,1,02,1","120,M,+0138,1","120,N,+0056,1","99999,9,05864,1","2,1,005,1,+999,9","00,1","3,99,0090,1,999","SYN12456004 04980 /1303 10057 20040 35864 49962 52005 60022 70000 333 10138 20056 3/006 5000/ 54415 58010 60011 70027 90720 91109=",
"56004099999","2023-07-01T03:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","140,1,N,0040,1","99999,9,9,N","025000,1,9,9","+0074,1","+0045,1","09983,1","06,9999,9,9","12,0020,3,1","24,0020,3,1",,"5,1,02,1","0,1,02,1","240,M,+0138,1","240,N,+0056,1","99999,9,05868,1","2,1,004,1,+999,9","21,1","3,99,0070,1,999","SYN12456004 04975 /1404 10074 20045 35868 49983 52004 60022 72150 333 10138 20056 3/006 5001/ 54405 58006 60001 70020 90720 91107=","Q01  00002PRCP06"
"56004099999","2023-07-01T06:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","210,1,N,0060,1","99999,9,9,N","030000,1,9,9","+0121,1","+0048,1","09936,1","06,0001,3,1","12,0010,3,1","24,0021,3,1",,"0,1,02,1","0,1,02,1","240,M,+0136,1","240,N,+0056,1","99999,9,05859,1","7,1,009,1,+999,9","60,1","3,99,0100,1,999","SYN12456004 04980 /2106 10121 20048 35859 49936 57009 60012 76000 333 10136 20056 3/006 5002/ 54415 58007 69911 70021 90720 91110=",
"56004099999","2023-07-01T09:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","350,1,N,0090,1","99999,9,9,N","004900,1,9,9","+0050,1","+0035,1","10003,1","06,0060,3,1","12,0060,3,1","24,0080,3,1",,"7,1,02,1","0,1,02,1","240,M,+0130,1","240,N,+0040,1","99999,9,05860,1","2,1,001,1,+999,9","62,1","3,99,0180,1,999","SYN12456004 04949 /3509 10050 20035 35860 40003 52001 60062 76270 333 10130 20040 3/003 5000/ 54418 58011 60061 70080 90720 91118=",
"56004099999","2023-07-01T12:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","290,1,N,0030,1","99999,9,9,N","030000,1,9,9","+0089,1","+0051,1","09965,1","06,0070,3,1","12,0070,3,1","24,0084,3,1",,"0,1,02,1","0,1,02,1","240,M,+0130,1","240,N,+0040,1","99999,9,05859,1","7,1,001,1,+999,9","00,1","3,99,0180,1,999","SYN12456004 04980 /2903 10089 20051 35859 49965 57001 60072 70000 333 10130 20040 3/003 5002/ 54415 58009 60071 70084 90720 91118=",
"56004099999","2023-07-01T15:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","270,1,N,0050,1","99999,9,9,N","030000,1,9,9","+0072,1","+0042,1","09988,1","06,0006,3,1","12,0070,3,1","24,0082,3,1",,,,"240,M,+0130,1","240,N,+0040,1","99999,9,05872,1","2,1,013,1,+999,9","20,1","3,99,0180,1,999","SYN11856004 04980 /2705 10072 20042 35872 49988 52013 60072 720// 333 10130 20040 3/003 5000/ 58002 69961 70082 90720 91118=",
"56004099999","2023-07-01T18:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","260,1,N,0030,1","99999,9,9,N","011000,1,9,9","+0053,1","+0040,1","09959,1","06,0020,3,1","12,0090,3,1","24,0097,3,1",,"5,1,02,1","0,1,02,1","120,M,+0130,1","120,N,+0040,1","99999,9,05870,1","7,1,002,1,+999,9","62,1","3,99,0180,1,999","SYN12456004 04961 /2603 10053 20040 35870 49959 57002 60092 76250 333 10130 20040 3/003 5001/ 54415 58004 60021 70097 90720 91118=",
"56004099999","2023-07-01T21:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","011000,1,9,9","+0045,1","+0032,1","10017,1","06,0080,3,1","12,0080,3,1","24,0144,3,1",,,,"240,M,+0130,1","240,N,+0040,1","99999,9,05862,1","7,1,008,1,+999,9","62,1","3,99,0130,1,999","SYN12456004 04961 /2201 10045 20032 35862 40017 57008 60082 762// 333 10130 20040 3/005 5001/ 54415 58003 60081 70144 90720 91113=",
"56004099999","2023-07-02T00:00:00","4","34.2166666","92.4333333","4535.0","TUOTUOHE, CH","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,N","030000,1,9,9","+0044,1","+0027,1","09984,1","06,0060,3,1","12,0080,3,1","24,0151,3,1",,"0,1,02,1","0,1,02,1","120,M,+0130,1","120,N,+0038,1","99999,9,05863,1","2,1,001,1,+999,9","00,1","3,99,0100,1,999","SYN12456004 04980 /0502 10044 20027 35863 49984 52001 60082 70000 333 10130 20038 3/005 5001/ 54415 59001 60061 70151 90720 91110=",
