"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","OD2","REM","EQD"
"01259099999","2023-10-28T15:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0024,1","-0043,1","10081,1","240,M,+0034,1","240,N,+0024,1","99999,9,10058,1","7,1,002,1,+999,9",,"3,99,0020,1,999",,"SYN07601259 46/// /0801 10024 21043 30058 40081 57002 333 10034 20024 90710 91102=",
"01259099999","2023-10-28T16:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0023,1","-0032,1","10079,1","240,M,+0024,1","240,N,+0014,1","99999,9,10056,1","7,1,002,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1503 10023 21032 30056 40079 57002 333 10024 20014 90710 91106=",
"01259099999","2023-10-28T17:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0022,1","-0045,1","10079,1","240,M,+0023,1","240,N,+0020,1","99999,9,10056,1","7,1,002,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1603 10022 21045 30056 40079 57002 333 10023 20020 90710 91106=",
"01259099999","2023-10-28T18:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","180,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0022,1","-0047,1","10079,1","120,M,+0037,1","120,N,-0012,1","99999,9,10056,1","7,1,002,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1803 10022 21047 30056 40079 57002 333 10037 21012 90710 91105=",
"01259099999","2023-10-28T19:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","190,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0023,1","-0040,1","10079,1","240,M,+0024,1","240,N,+0022,1","99999,9,10056,1","4,1,000,9,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1903 10023 21040 30056 40079 54001 333 10024 20022 90710 91105=","Q01.1    3APC3  "
"01259099999","2023-10-28T20:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","180,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0024,1","-0041,1","10077,1","240,M,+0026,1","240,N,+0023,1","99999,9,10054,1","7,1,002,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1805 10024 21041 30054 40077 57002 333 10026 20023 90710 91106=",
"01259099999","2023-10-28T21:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","180,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0023,1","-0034,1","10076,1","240,M,+0024,1","240,N,+0022,1","99999,9,10053,1","7,1,002,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1804 10023 21034 30053 40076 57002 333 10024 20022 90710 91106=",
"01259099999","2023-10-28T22:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","180,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0025,1","-0024,1","10075,1","240,M,+0026,1","240,N,+0023,1","99999,9,10052,1","7,1,004,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1804 10025 21024 30052 40075 57004 333 10026 20023 90710 91107=",
"01259099999","2023-10-28T23:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","190,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0032,1","-0004,1","10070,1","240,M,+0032,1","240,N,+0024,1","99999,9,10047,1","7,1,006,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1905 10032 21004 30047 40070 57006 333 10032 20024 90710 91107=",
"01259099999","2023-10-29T00:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","180,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0026,1","-0012,1","10066,1","120,M,+0034,1","120,N,+0024,1","99999,9,10043,1","8,1,010,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1806 10026 21012 30043 40066 58010 333 10034 20024 90710 91108=",
"01259099999","2023-10-29T01:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","220,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0025,1","+0010,1","10061,1","240,M,+0030,1","240,N,+0024,1","99999,9,10038,1","6,1,011,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /2207 10025 20010 30038 40061 56011 333 10030 20024 90710 91110=",
"01259099999","2023-10-29T02:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","170,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0023,1","+0008,1","10058,1","240,M,+0026,1","240,N,+0017,1","99999,9,10035,1","8,1,013,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /1707 10023 20008 30035 40058 58013 333 10026 20017 90710 91110=",
"01259099999","2023-10-29T03:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","180,1,N,0080,1","99999,9,9,N","999999,9,9,9","+0025,1","+0012,1","10050,1","240,M,+0030,1","240,N,+0021,1","99999,9,10027,1","8,1,014,1,+999,9",,"3,99,0100,1,999",,"SYN07601259 46/// /1808 10025 20012 30027 40050 58014 333 10030 20021 90710 91110=",
"01259099999","2023-10-29T04:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0028,1","+0007,1","10053,1","240,M,+0033,1","240,N,+0025,1","99999,9,10030,1","5,1,009,1,+999,9",,"3,99,0120,1,999",,"SYN07601259 46/// /1605 10028 20007 30030 40053 55009 333 10033 20025 90710 91112=",
"01259099999","2023-10-29T05:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0031,1","+0012,1","10050,1","240,M,+0032,1","240,N,+0026,1","99999,9,10027,1","5,1,008,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1604 10031 20012 30027 40050 55008 333 10032 20026 90710 91107=",
"01259099999","2023-10-29T06:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","170,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0026,1","+0013,1","10049,1","240,M,+0034,1","240,N,+0017,1","99999,9,10026,1","8,1,001,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1704 10026 20013 30026 40049 58001 333 10034 20017 90710 91107=",
"01259099999","2023-10-29T07:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","150,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0020,1","+0008,1","10054,1","240,M,+0030,1","240,N,+0020,1","99999,9,10031,1","5,1,001,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1502 10020 20008 30031 40054 55001 333 10030 20020 90710 91106=",
"01259099999","2023-10-29T08:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","170,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0028,1","+0018,1","10051,1","240,M,+0028,1","240,N,+0018,1","99999,9,10028,1","9,9,002,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1705 10028 20018 30028 40051 50002 333 10028 20018 90710 91106=",
"01259099999","2023-10-29T09:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","170,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0029,1","+0014,1","10052,1","240,M,+0030,1","240,N,+0026,1","99999,9,10029,1","9,9,003,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1704 10029 20014 30029 40052 50003 333 10030 20026 90710 91106=",
"01259099999","2023-10-29T10:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","170,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0032,1","+0016,1","10052,1","240,M,+0037,1","240,N,+0029,1","99999,9,10029,1","5,1,002,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1704 10032 20016 30029 40052 55002 333 10037 20029 90710 91106=",
"01259099999","2023-10-29T11:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","170,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0036,1","+0015,1","10052,1","240,M,+0038,1","240,N,+0031,1","99999,9,10029,1","2,1,001,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1705 10036 20015 30029 40052 52001 333 10038 20031 90710 91106=",
"01259099999","2023-10-29T12:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","170,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0039,1","+0016,1","10048,1","240,M,+0039,1","240,N,+0034,1","99999,9,10025,1","8,1,005,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1704 10039 20016 30025 40048 58005 333 10039 20034 90710 91106=",
"01259099999","2023-10-29T13:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","180,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0039,1","+0019,1","10045,1","240,M,+0040,1","240,N,+0034,1","99999,9,10022,1","8,1,007,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1804 10039 20019 30022 40045 58007 333 10040 20034 90710 91106=",
"01259099999","2023-10-29T14:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","080,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0022,1","+0004,1","10046,1","240,M,+0039,1","240,N,+0022,1","99999,9,10023,1","5,1,007,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /0803 10022 20004 30023 40046 55007 333 10039 20022 90710 91107=",
"01259099999","2023-10-29T15:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0027,1","+0012,1","10041,1","240,M,+0028,1","240,N,+0019,1","99999,9,10018,1","8,1,007,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1604 10027 20012 30018 40041 58007 333 10028 20019 90710 91105=",
"01259099999","2023-10-29T16:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","160,1,N,0040,1","99999,9,9,N","999999,9,9,9","+0027,1","+0009,1","10041,1","240,M,+0029,1","240,N,+0025,1","99999,9,10018,1","7,1,004,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1604 10027 20009 30018 40041 57004 333 10029 20025 90710 91105=",
"01259099999","2023-10-29T17:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0015,1","-0003,1","10041,1","240,M,+0028,1","240,N,+0014,1","99999,9,10018,1","6,1,005,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1206 10015 21003 30018 40041 56005 333 10028 20014 90710 91108=",
"01259099999","2023-10-29T18:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0010,1","-0009,1","10041,1","120,M,+0040,1","120,N,+0010,1","99999,9,10018,1","4,1,000,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1107 10010 21009 30018 40041 54000 333 10040 20010 90710 91108=",
"01259099999","2023-10-29T19:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0012,1","-0009,1","10041,1","240,M,+0013,1","240,N,+0009,1","99999,9,10018,1","4,1,000,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1206 10012 21009 30018 40041 54000 333 10013 20009 90710 91108=",
"01259099999","2023-10-29T20:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0070,1","99999,9,9,N","999999,9,9,9","+0009,1","-0013,1","10044,1","240,M,+0012,1","240,N,+0008,1","99999,9,10021,1","2,1,003,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1207 10009 21013 30021 40044 52003 333 10012 20008 90710 91108=",
"01259099999","2023-10-29T21:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0008,1","-0022,1","10045,1","240,M,+0010,1","240,N,+0006,1","99999,9,10022,1","2,1,004,1,+999,9",,"3,99,0090,1,999",,"SYN07601259 46/// /1206 10008 21022 30022 40045 52004 333 10010 20006 90710 91109=",
"01259099999","2023-10-29T22:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0005,1","-0024,1","10043,1","240,M,+0008,1","240,N,+0003,1","99999,9,10020,1","9,9,002,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1205 10005 21024 30020 40043 50002 333 10008 20003 90710 91107=",
"01259099999","2023-10-29T23:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0001,1","-0028,1","10044,1","240,M,+0006,1","240,N,-0001,1","99999,9,10021,1","4,1,000,9,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1104 11001 21028 30021 40044 54001 333 10006 21001 90710 91107=","Q01.1    3APC3  "
"01259099999","2023-10-30T00:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0005,1","-0030,1","10045,1","120,M,-0001,1","120,N,-0006,1","99999,9,10022,1","4,1,000,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1104 11005 21030 30022 40045 54000 333 11001 21006 90710 91106=",
"01259099999","2023-10-30T01:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0006,1","-0034,1","10044,1","240,M,-0003,1","240,N,-0009,1","99999,9,10021,1","9,9,001,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1104 11006 21034 30021 40044 50001 333 11003 21009 90710 91106=",
"01259099999","2023-10-30T02:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","080,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0016,1","-0037,1","10045,1","240,M,-0006,1","240,N,-0016,1","99999,9,10022,1","2,9,001,9,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /0802 11016 21037 30022 40045 54001 333 11006 21016 90710 91104=","Q01.1    3APC3  Q024     3APCTEN"
"01259099999","2023-10-30T03:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0015,1","-0043,1","10044,1","240,M,-0011,1","240,N,-0016,1","99999,9,10021,1","7,9,001,9,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /0502 11015 21043 30021 40044 54001 333 11011 21016 90710 91104=","Q01.1    3APC3  Q024     3APCTEN"
"01259099999","2023-10-30T04:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0018,1","-0044,1","10044,1","240,M,-0011,1","240,N,-0018,1","99999,9,10021,1","4,1,000,1,+999,9",,"3,99,0030,1,999",,"SYN07601259 46/// /0602 11018 21044 30021 40044 54000 333 11011 21018 90710 91103=",
"01259099999","2023-10-30T05:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","100,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0011,1","-0042,1","10043,1","240,M,-0010,1","240,N,-0018,1","99999,9,10020,1","7,1,002,1,+999,9",,"3,99,0030,1,999",,"SYN07601259 46/// /1002 11011 21042 30020 40043 57002 333 11010 21018 90710 91103=",
"01259099999","2023-10-30T06:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0017,1","-0048,1","10044,1","240,M,+0013,1","240,N,-0018,1","99999,9,10021,1","4,1,000,1,+999,9",,"3,99,0030,1,999",,"SYN07601259 46/// /0602 11017 21048 30021 40044 54000 333 10013 21018 90710 91103=",
"01259099999","2023-10-30T07:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","090,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0010,1","-0049,1","10047,1","240,M,-0008,1","240,N,-0017,1","99999,9,10024,1","2,1,003,1,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /0903 11010 21049 30024 40047 52003 333 11008 21017 90710 91104=",
"01259099999","2023-10-30T08:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","080,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0005,1","-0039,1","10050,1","240,M,-0005,1","240,N,-0016,1","99999,9,10027,1","2,1,007,1,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /0802 11005 21039 30027 40050 52007 333 11005 21016 90710 91104=",
"01259099999","2023-10-30T09:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0011,1","-0049,1","10053,1","240,M,+0012,1","240,N,-0005,1","99999,9,10030,1","2,1,009,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1303 10011 21049 30030 40053 52009 333 10012 21005 90710 91105=",
"01259099999","2023-10-30T10:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0016,1","-0042,1","10056,1","240,M,+0016,1","240,N,+0011,1","99999,9,10033,1","2,1,009,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1403 10016 21042 30033 40056 52009 333 10016 20011 90710 91105=",
"01259099999","2023-10-30T11:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0030,1","99999,9,9,N","999999,9,9,9","+0017,1","-0043,1","10056,1","240,M,+0018,1","240,N,+0014,1","99999,9,10033,1","1,1,006,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1303 10017 21043 30033 40056 51006 333 10018 20014 90710 91105=",
"01259099999","2023-10-30T12:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0016,1","-0044,1","10055,1","240,M,+0017,1","240,N,+0014,1","99999,9,10032,1","9,9,002,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1305 10016 21044 30032 40055 50002 333 10017 20014 90710 91106=",
"01259099999","2023-10-30T13:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0013,1","-0049,1","10054,1","240,M,+0016,1","240,N,+0013,1","99999,9,10031,1","7,1,002,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1105 10013 21049 30031 40054 57002 333 10016 20013 90710 91107=",
"01259099999","2023-10-30T14:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0008,1","-0048,1","10056,1","240,M,+0013,1","240,N,+0008,1","99999,9,10033,1","4,1,000,9,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1105 10008 21048 30033 40056 54001 333 10013 20008 90710 91106=","Q01.1    3APC3  "
"01259099999","2023-10-30T15:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","+0005,1","-0047,1","10057,1","240,M,+0008,1","240,N,+0003,1","99999,9,10034,1","2,1,003,1,+999,9",,"3,99,0090,1,999",,"SYN07601259 46/// /1206 10005 21047 30034 40057 52003 333 10008 20003 90710 91109=",
"01259099999","2023-10-30T16:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0003,1","-0047,1","10060,1","240,M,+0006,1","240,N,+0001,1","99999,9,10037,1","2,1,006,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1305 10003 21047 30037 40060 52006 333 10006 20001 90710 91108=",
"01259099999","2023-10-30T17:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0001,1","-0044,1","10062,1","240,M,+0004,1","240,N,-0001,1","99999,9,10039,1","2,1,006,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1205 11001 21044 30039 40062 52006 333 10004 21001 90710 91107=",
"01259099999","2023-10-30T18:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","120,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0003,1","-0045,1","10065,1","120,M,+0018,1","120,N,-0017,1","99999,9,10042,1","2,1,008,1,+999,9",,"3,99,0080,1,999",,"SYN07601259 46/// /1206 11003 21045 30042 40065 52008 333 10018 21017 90710 91108=",
"01259099999","2023-10-30T19:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","100,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0009,1","-0048,1","10068,1","240,M,-0003,1","240,N,-0010,1","99999,9,10045,1","2,1,007,1,+999,9",,"3,99,0070,1,999",,"SYN07601259 46/// /1002 11009 21048 30045 40068 52007 333 11003 21010 90710 91107=",
"01259099999","2023-10-30T20:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","080,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0016,1","-0055,1","10072,1","240,M,-0005,1","240,N,-0016,1","99999,9,10049,1","2,1,009,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /0802 11016 21055 30049 40072 52009 333 11005 21016 90710 91106=",
"01259099999","2023-10-30T21:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0007,1","-0051,1","10075,1","240,M,-0006,1","240,N,-0020,1","99999,9,10052,1","2,1,010,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1304 11007 21051 30052 40075 52010 333 11006 21020 90710 91106=",
"01259099999","2023-10-30T22:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","090,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0018,1","-0057,1","10080,1","240,M,-0007,1","240,N,-0018,1","99999,9,10057,1","2,1,012,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /0902 11018 21057 30057 40080 52012 333 11007 21018 90710 91106=",
"01259099999","2023-10-30T23:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","080,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0020,1","-0057,1","10083,1","240,M,-0004,1","240,N,-0023,1","99999,9,10060,1","2,1,011,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /0803 11020 21057 30060 40083 52011 333 11004 21023 90710 91106=",
"01259099999","2023-10-31T00:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","110,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0016,1","-0050,1","10085,1","120,M,-0016,1","120,N,-0020,1","99999,9,10062,1","2,1,010,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /1103 11016 21050 30062 40085 52010 333 11016 21020 90710 91105=",
"01259099999","2023-10-31T01:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0025,1","-0057,1","10090,1","240,M,-0014,1","240,N,-0025,1","99999,9,10067,1","2,1,010,1,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /0502 11025 21057 30067 40090 52010 333 11014 21025 90710 91104=",
"01259099999","2023-10-31T02:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","080,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0029,1","-0061,1","10092,1","240,M,-0025,1","240,N,-0032,1","99999,9,10069,1","2,1,010,1,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /0803 11029 21061 30069 40092 52010 333 11025 21032 90710 91104=",
"01259099999","2023-10-31T03:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0029,1","-0058,1","10095,1","240,M,-0025,1","240,N,-0033,1","99999,9,10072,1","1,1,009,1,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /0602 11029 21058 30072 40095 51009 333 11025 21033 90710 91104=",
"01259099999","2023-10-31T04:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0034,1","-0062,1","10099,1","240,M,-0028,1","240,N,-0035,1","99999,9,10075,1","2,1,008,1,+999,9",,"3,99,0030,1,999",,"SYN07601259 46/// /0503 11034 21062 30075 40099 52008 333 11028 21035 90710 91103=",
"01259099999","2023-10-31T05:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","100,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0034,1","-0066,1","10098,1","240,M,-0031,1","240,N,-0037,1","99999,9,10074,1","2,1,005,1,+999,9",,"3,99,0040,1,999",,"SYN07601259 46/// /1003 11034 21066 30074 40098 52005 333 11031 21037 90710 91104=",
"01259099999","2023-10-31T06:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","090,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0031,1","-0073,1","10100,1","240,M,-0003,1","240,N,-0037,1","99999,9,10076,1","2,1,004,1,+999,9",,"3,99,0050,1,999",,"SYN07601259 46/// /0902 11031 21073 30076 40100 52004 333 11003 21037 90710 91105=",
"01259099999","2023-10-31T07:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,N","999999,9,9,9","-0033,1","-0075,1","10104,1","240,M,-0031,1","240,N,-0037,1","99999,9,10080,1","3,1,005,1,+999,9",,"3,99,0030,1,999",,"SYN07601259 46/// /0602 11033 21075 30080 40104 53005 333 11031 21037 90710 91103=",
"01259099999","2023-10-31T08:00:00","4","64.4","10.45","18.42","BUHOLMRASA LH, NO","FM-12","99999","V020","100,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0022,1","-0069,1","10108,1","240,M,-0018,1","240,N,-0033,1","99999,9,10085,1","3,1,011,1,+999,9",,"3,99,0060,1,999",,"SYN07601259 46/// /1003 11022 21069 30085 40108 53011 333 11018 21033 90710 91106=",
