"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AJ1","AY1","AY2","GA1","GE1","GF1","IA2","KA1","KA2","MA1","MD1","MW1","OC1","OD1","REM","EQD"
"52533099999","2023-01-01T00:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","016000,1,9,9","-0125,1","-0206,1","10414,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,-0010,1","120,N,-0156,1","99999,9,08617,1","2,1,007,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04966 /2203 11125 21206 38617 40414 52007 60002 70000 333 11010 21156 3/119 54405 59010 60001 70000 90720 91104=",
"52533099999","2023-01-01T03:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","250,1,N,0020,1","99999,9,9,N","009000,1,9,9","-0080,1","-0193,1","10434,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,-0010,1","240,N,-0131,1","99999,9,08632,1","2,1,015,1,+000,1","00,1",,"3,99,0040,1,999","SYN11252533 04959 /2502 11080 21193 38632 40434 52015 60002 70000 333 11010 21131 3/119 58000 60001 70000 90720 91104=",
"52533099999","2023-01-01T06:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","090,1,N,0020,1","99999,9,9,N","018000,1,9,9","-0024,1","-0189,1","10408,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,-0010,1","240,N,-0131,1","99999,9,08627,1","7,1,005,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04968 /0902 11024 21189 38627 40408 57005 60002 70000 333 11010 21131 3/119 54405 58013 60001 70000 90720 91104=",
"52533099999","2023-01-01T09:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","080,1,N,0030,1","99999,9,9,N","018000,1,9,9","-0029,1","-0185,1","10412,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,-0017,1","240,N,-0131,1","99999,9,08630,1","2,1,003,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04968 /0803 11029 21185 38630 40412 52003 60002 70000 333 11017 21131 3/119 54415 58022 60001 70000 90720 91104=",
"52533099999","2023-01-01T12:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","120,1,N,0010,1","99999,9,9,N","006000,1,9,9","-0074,1","-0181,1","10441,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,-0017,1","240,N,-0131,1","99999,9,08640,1","2,1,010,1,+027,1","00,1",,"3,99,0040,1,999","SYN11252533 04956 /1201 11074 21181 38640 40441 52010 60002 70000 333 11017 21131 3/119 58027 60001 70000 90720 91104=",
"52533099999","2023-01-01T15:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0020,1","99999,9,9,N","009000,1,9,9","-0114,1","-0189,1","10442,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,-0017,1","240,N,-0131,1","99999,9,08642,1","2,1,002,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04959 /2202 11114 21189 38642 40442 52002 60002 700// 333 11017 21131 3/117 54405 58031 60001 70000 90720 91104=",
"52533099999","2023-01-01T18:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","010000,1,9,9","-0129,1","-0187,1","10413,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,-0017,1","120,N,-0132,1","99999,9,08631,1","7,1,011,1,+022,1","00,1",,"3,99,0040,1,999","SYN11252533 04960 /2302 11129 21187 38631 40413 57011 60002 70000 333 11017 21132 3/119 58022 60001 70000 90720 91104=",
"52533099999","2023-01-01T21:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","016000,1,9,9","-0137,1","-0208,1","10408,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,-0017,1","240,N,-0140,1","99999,9,08623,1","7,1,008,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04966 /2203 11137 21208 38623 40408 57008 60002 700// 333 11017 21140 3/119 54415 58013 60001 70000 90720 91104=",
"52533099999","2023-01-02T00:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","230,1,N,0030,1","99999,9,9,N","021000,1,9,9","-0136,1","-0218,1","10422,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,-0017,1","120,N,-0140,1","99999,9,08621,1","7,1,002,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04971 /2303 11136 21218 38621 40422 57002 60002 70000 333 11017 21140 3/120 54415 58004 60001 70000 90720 91104=",
"52533099999","2023-01-02T03:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,N","013000,1,9,9","-0065,1","-0188,1","10412,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,-0017,1","240,N,-0144,1","99999,9,08622,1","2,1,001,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04963 /2001 11065 21188 38622 40412 52001 60002 70000 333 11017 21144 3/120 54405 59010 60001 70000 90720 91104=",
"52533099999","2023-01-02T06:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","030,1,N,0020,1","99999,9,9,N","013000,1,9,9","-0011,1","-0173,1","10383,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,-0011,1","240,N,-0144,1","99999,9,08610,1","7,1,012,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04963 /0302 11011 21173 38610 40383 57012 60002 70000 333 11011 21144 3/120 54405 59017 60001 70000 90720 91104=",
"52533099999","2023-01-02T09:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","300,1,N,0020,1","99999,9,9,N","020000,1,9,9","-0003,1","-0200,1","10381,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0003,1","240,N,-0144,1","99999,9,08608,1","7,1,002,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04970 /3002 11003 21200 38608 40381 57002 60002 70000 333 10003 21144 3/120 54405 59022 60001 70000 90720 91104=",
"52533099999","2023-01-02T12:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0020,1","99999,9,9,N","005000,1,9,9","-0060,1","-0177,1","10410,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0003,1","240,N,-0144,1","99999,9,08615,1","2,1,007,1,+999,9","05,1",,"3,99,0040,1,999","SYN11852533 04950 /2202 11060 21177 38615 40410 52007 60002 70500 333 10003 21144 3/120 54405 59025 60001 70000 90720 91104=",
"52533099999","2023-01-02T15:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","230,1,N,0030,1","99999,9,9,N","010000,1,9,9","-0098,1","-0188,1","10394,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0003,1","240,N,-0144,1","99999,9,08612,1","7,1,003,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04960 /2303 11098 21188 38612 40394 57003 60002 700// 333 10003 21144 3/116 54405 59030 60001 70000 90720 91104=",
"52533099999","2023-01-02T18:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","014000,1,9,9","-0114,1","-0193,1","10369,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0003,1","120,N,-0144,1","99999,9,08603,1","7,1,009,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04964 /2203 11114 21193 38603 40369 57009 60002 70000 333 10003 21144 3/118 54405 59028 60001 70000 90720 91104=",
"52533099999","2023-01-02T21:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","240,1,N,0030,1","99999,9,9,N","018000,1,9,9","-0125,1","-0195,1","10356,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0003,1","240,N,-0144,1","99999,9,08591,1","7,1,012,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04968 /2403 11125 21195 38591 40356 57012 60002 700// 333 10003 21144 3/118 54405 59032 60001 70000 90720 91104=",
"52533099999","2023-01-03T00:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","210,1,N,0020,1","99999,9,9,N","022000,1,9,9","-0126,1","-0200,1","10376,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0003,1","120,N,-0144,1","99999,9,08590,1","7,1,001,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04972 /2102 11126 21200 38590 40376 57001 60002 70000 333 10003 21144 3/120 54405 59031 60001 70000 90720 91105=",
"52533099999","2023-01-03T03:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","012000,1,9,9","-0056,1","-0177,1","10374,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0003,1","240,N,-0131,1","99999,9,08598,1","2,1,008,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04962 /2401 11056 21177 38598 40374 52008 60002 70000 333 10003 21131 3/120 54405 59024 60001 70000 90720 91105=",
"52533099999","2023-01-03T06:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","017000,1,9,9","-0007,1","-0174,1","10342,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0003,1","240,N,-0131,1","99999,9,08581,1","7,1,017,1,-029,1","00,1",,"3,99,0050,1,999","SYN11252533 04967 /0702 11007 21174 38581 40342 57017 60002 70000 333 10003 21131 3/120 59029 60001 70000 90720 91105=",
"52533099999","2023-01-03T09:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,N","030000,1,9,9","-0001,1","-0178,1","10348,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0006,1","240,N,-0131,1","99999,9,08585,1","2,1,004,1,-023,1","00,1",,"3,99,0050,1,999","SYN11252533 04980 /0502 11001 21178 38585 40348 52004 60002 70000 333 10006 21131 3/120 59023 60001 70000 90720 91105=",
"52533099999","2023-01-03T12:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,N","004600,1,9,9","-0067,1","-0187,1","10387,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0006,1","240,N,-0131,1","99999,9,08597,1","2,1,012,1,+999,9","05,1",,"3,99,0040,1,999","SYN11852533 04946 /2201 11067 21187 38597 40387 52012 60002 70500 333 10006 21131 3/120 54415 59018 60001 70000 90720 91104=",
"52533099999","2023-01-03T15:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","210,1,N,0020,1","99999,9,9,N","013000,1,9,9","-0089,1","-0179,1","10366,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0006,1","240,N,-0131,1","99999,9,08594,1","7,1,003,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04963 /2102 11089 21179 38594 40366 57003 60002 700// 333 10006 21131 3/116 54405 59018 60001 70000 90720 91105=",
"52533099999","2023-01-03T18:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","250,1,N,0020,1","99999,9,9,N","010000,1,9,9","-0129,1","-0187,1","10351,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0006,1","120,N,-0131,1","99999,9,08584,1","7,1,010,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04960 /2502 11129 21187 38584 40351 57010 60002 70000 333 10006 21131 3/118 54415 59019 60001 70000 90720 91105=",
"52533099999","2023-01-03T21:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","013000,1,9,9","-0131,1","-0187,1","10339,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0006,1","240,N,-0139,1","99999,9,08576,1","7,1,008,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04963 /2203 11131 21187 38576 40339 57008 60002 700// 333 10006 21139 3/119 54415 59015 60001 70000 90720 91105=",
"52533099999","2023-01-04T00:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","210,1,N,0030,1","99999,9,9,N","018000,1,9,9","-0127,1","-0193,1","10356,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0006,1","120,N,-0139,1","99999,9,08571,1","7,1,005,1,-019,1","00,1",,"3,99,0050,1,999","SYN11252533 04968 /2103 11127 21193 38571 40356 57005 60002 70000 333 10006 21139 3/120 59019 60001 70000 90720 91105=",
"52533099999","2023-01-04T03:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","012000,1,9,9","-0057,1","-0178,1","10326,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0006,1","240,N,-0139,1","99999,9,08561,1","7,1,010,1,-037,1","00,1",,"3,99,0050,1,999","SYN11252533 04962 /2302 11057 21178 38561 40326 57010 60002 70000 333 10006 21139 3/120 59037 60001 70000 90720 91105=",
"52533099999","2023-01-04T06:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","015000,1,9,9","+0009,1","-0156,1","10289,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0009,1","240,N,-0139,1","99999,9,08538,1","7,1,023,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04965 /0702 10009 21156 38538 40289 57023 60002 70000 333 10009 21139 3/120 54405 59043 60001 70000 90720 91105=",
"52533099999","2023-01-04T09:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","019000,1,9,9","+0020,1","-0155,1","10283,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0033,1","240,N,-0139,1","99999,9,08535,1","7,1,003,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04969 /0702 10020 21155 38535 40283 57003 60002 70000 333 10033 21139 3/120 54405 59050 60001 70000 90720 91105=",
"52533099999","2023-01-04T12:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","005000,1,9,9","-0054,1","-0169,1","10338,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0033,1","240,N,-0139,1","99999,9,08560,1","2,1,025,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04950 /2302 11054 21169 38560 40338 52025 60002 70000 333 10033 21139 3/120 54405 59037 60001 70000 90720 91105=",
"52533099999","2023-01-04T15:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","011000,1,9,9","-0065,1","-0173,1","10308,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0033,1","240,N,-0139,1","99999,9,08553,1","7,1,007,1,+999,9","00,1",,"3,99,0050,1,999","SYN11852533 04961 /2203 11065 21173 38553 40308 57007 60002 700// 333 10033 21139 3/114 54405 59041 60001 70000 90720 91105=",
"52533099999","2023-01-04T18:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","280,1,N,0040,1","99999,9,9,N","018000,1,9,9","-0067,1","-0187,1","10296,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0033,1","120,N,-0139,1","99999,9,08562,1","2,1,009,1,+999,9","00,1",,"3,99,0070,1,999","SYN11852533 04968 /2804 11067 21187 38562 40296 52009 60002 70000 333 10033 21139 3/115 54406 59022 60001 70000 90720 91107=",
"52533099999","2023-01-04T21:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","300,1,N,0040,1","99999,9,9,N","006000,1,9,9","-0054,1","-0185,1","10337,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0033,1","240,N,-0138,1","99999,9,08603,1","2,1,041,1,+999,9","05,1",,"3,99,0120,1,999","SYN11852533 04956 /3004 11054 21185 38603 40337 52041 60002 705// 333 10033 21138 3/115 54408 58027 60001 70000 90720 91112=",
"52533099999","2023-01-05T00:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","120,1,N,0030,1","99999,9,9,N","007000,1,9,9","-0058,1","-0176,1","10394,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0033,1","120,N,-0135,1","99999,9,08627,1","2,1,024,1,+999,9","00,1",,"3,99,0120,1,999","SYN11852533 04957 /1203 11058 21176 38627 40394 52024 60002 70000 333 10033 21135 3/115 54407 58056 60001 70000 90720 91112=",
"52533099999","2023-01-05T06:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","120,1,N,0040,1","99999,9,9,N","004500,1,9,9","-0028,1","-0169,1","10402,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0033,1","240,N,-0086,1","99999,9,08639,1","7,1,010,1,+999,9","05,1",,"3,99,0120,1,999","SYN11852533 04945 /1204 11028 21169 38639 40402 57010 60002 70500 333 10033 21086 3/114 54415 58101 60001 70000 90720 91112=",
"52533099999","2023-01-05T09:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","110,1,N,0020,1","99999,9,9,N","007000,1,9,9","-0013,1","-0152,1","10389,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0020,1","240,N,-0086,1","99999,9,08636,1","7,1,003,1,+999,9","05,1",,"3,99,0090,1,999","SYN11852533 04957 /1102 11013 21152 38636 40389 57003 60002 70500 333 10020 21086 3/110 54415 58101 60001 70000 90720 91109=",
"52533099999","2023-01-05T12:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","070,1,N,0020,1","99999,9,9,N","008000,1,9,9","-0036,1","-0136,1","10397,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,-0012,1","240,N,-0086,1","99999,9,08635,1","7,1,001,1,+999,9","00,1",,"3,99,0070,1,999","SYN11852533 04958 /0702 11036 21136 38635 40397 57001 60002 70000 333 11012 21086 3/110 54405 58075 60001 70000 90720 91107=",
"52533099999","2023-01-05T15:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0020,1","99999,9,9,N","005000,1,9,9","-0091,1","-0157,1","10404,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,-0012,1","240,N,-0091,1","99999,9,08624,1","7,1,011,1,+999,9","05,1",,"3,99,0070,1,999","SYN11852533 04950 /2202 11091 21157 38624 40404 57011 60002 705// 333 11012 21091 3/113 54415 58071 60001 70000 90720 91107=",
"52533099999","2023-01-05T18:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,N","009000,1,9,9","-0099,1","-0164,1","10383,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,-0012,1","120,N,-0107,1","99999,9,08614,1","7,1,010,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04959 /2702 11099 21164 38614 40383 57010 60002 70000 333 11012 21107 3/116 54415 58052 60001 70000 90720 91106=",
"52533099999","2023-01-05T21:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","210,1,N,0030,1","99999,9,9,N","018000,1,9,9","-0075,1","-0188,1","10345,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,-0012,1","240,N,-0107,1","99999,9,08594,1","7,1,020,1,+999,9","00,1",,"3,99,0040,1,999","SYN11852533 04968 /2103 11075 21188 38594 40345 57020 60002 700// 333 11012 21107 3/117 54415 59009 60001 70000 90720 91104=",
"52533099999","2023-01-06T00:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","210,1,N,0020,1","99999,9,9,N","024000,1,9,9","-0079,1","-0192,1","10342,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,-0012,1","120,N,-0107,1","99999,9,08583,1","7,1,011,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04974 /2102 11079 21192 38583 40342 57011 60002 70000 333 11012 21107 3/117 54415 59044 60001 70000 90720 91106=",
"52533099999","2023-01-06T03:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","210,1,N,0030,1","99999,9,9,N","015000,1,9,9","+0002,1","-0171,1","10324,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0002,1","240,N,-0107,1","99999,9,08576,1","7,1,007,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04965 /2103 10002 21171 38576 40324 57007 60002 70000 333 10002 21107 3/117 54406 59073 60001 70000 90720 91106=",
"52533099999","2023-01-06T06:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","100,1,N,0030,1","99999,9,9,N","014000,1,9,9","+0086,1","-0166,1","10267,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0086,1","240,N,-0107,1","99999,9,08550,1","7,1,026,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04964 /1003 10086 21166 38550 40267 57026 60002 70000 333 10086 21107 3/117 54401 59089 60001 70000 90720 91106=",
"52533099999","2023-01-06T09:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","090,1,N,0020,1","99999,9,9,N","017000,1,9,9","+0083,1","-0147,1","10250,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0095,1","240,N,-0107,1","99999,9,08542,1","7,1,008,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04967 /0902 10083 21147 38542 40250 57008 60002 70000 333 10095 21107 3/116 54400 59094 60001 70000 90720 91106=",
"52533099999","2023-01-06T12:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","200,1,N,0030,1","99999,9,9,N","006000,1,9,9","+0009,1","-0129,1","10271,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"240,M,+0095,1","240,N,-0107,1","99999,9,08537,1","7,1,005,1,+999,9","05,1",,"3,99,0050,1,999","SYN11852533 04956 /2003 10009 21129 38537 40271 57005 60002 70500 333 10095 21107 3/116 54405 59098 60001 70000 90720 91105=",
"52533099999","2023-01-06T15:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","210,1,N,0040,1","99999,9,9,N","013000,1,9,9","-0011,1","-0169,1","10244,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0095,1","240,N,-0107,1","99999,9,08532,1","7,1,005,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04963 /2104 11011 21169 38532 40244 57005 60002 700// 333 10095 21107 3/109 54408 59092 60001 70000 90720 91106=",
"52533099999","2023-01-06T18:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","017000,1,9,9","-0021,1","-0200,1","10212,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0095,1","120,N,-0107,1","99999,9,08526,1","7,1,006,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04967 /2203 11021 21200 38526 40212 57006 60002 70000 333 10095 21107 3/112 54408 59088 60001 70000 90720 91106=",
"52533099999","2023-01-06T21:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,N","022000,1,9,9","-0042,1","-0200,1","10217,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,,,,,,,"240,M,+0095,1","240,N,-0080,1","99999,9,08524,1","7,1,002,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04972 /2302 11042 21200 38524 40217 57002 60002 700// 333 10095 21080 3/113 54405 59070 60001 70000 90720 91106=",
"52533099999","2023-01-07T00:00:00","4","39.7666667","98.4833333","1478.0","JIUQUAN SUZHOU, CH","FM-12","99999","V020","220,1,N,0030,1","99999,9,9,N","022000,1,9,9","-0051,1","-0200,1","10253,1","06,0000,9,1","12,0000,9,1","24,0000,9,1",,"0,1,02,1","0,1,02,1",,,,,"120,M,+0095,1","120,N,-0079,1","99999,9,08530,1","2,1,006,1,+999,9","00,1",,"3,99,0060,1,999","SYN11852533 04972 /2203 11051 21200 38530 40253 52006 60002 70000 333 10095 21079 3/113 54405 59053 60001 70000 90720 91106=",
