"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","GA1","GA2","GE1","GF1","KA1","MA1","MD1","MW1","REM","EQD"
"42860099999","2023-07-10T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0232,1","+0226,1","10028,1","24,0010,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0220,1","99999,9,09311,1","9,9,999,9,-006,1",,"SYN08642860 22696 82301 10232 20226 39311 40028 887// 333 20220 59006 6001/ 555 00012 10256=",
"42860099999","2023-07-10T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0294,1","+0238,1","09980,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0302,1","99999,9,09280,1","9,9,999,9,-013,1",,"SYN06442860 32996 62301 10294 20238 39280 49980 84065 333 10302 59013=",
"42860099999","2023-07-11T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0232,1","+0229,1","10024,1","24,0520,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0217,1","99999,9,09307,1","9,9,999,9,-004,1",,"SYN08642860 22696 81801 10232 20229 39307 40024 887// 333 20217 59004 6052/ 555 00522 10308=",
"42860099999","2023-07-11T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0238,1","+0235,1","09999,1","09,0060,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0247,1","99999,9,09284,1","9,9,999,9,+004,1",,"SYN07042860 22696 82301 10238 20235 39284 49999 887// 333 10247 58004 6006/=",
"42860099999","2023-07-12T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0230,1","+0224,1","10019,1","24,0150,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0214,1","99999,9,09302,1","9,9,999,9,-005,1",,"SYN08642860 22696 83201 10230 20224 39302 40019 887// 333 20214 59005 6015/ 555 00146 10322=",
"42860099999","2023-07-12T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0234,1","+0225,1","09997,1","09,0320,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0244,1","99999,9,09282,1","9,9,999,9,-002,1",,"SYN07042860 22696 83201 10234 20225 39282 49997 887// 333 10244 59002 6032/=",
"42860099999","2023-07-13T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0234,1","+0231,1","10010,1","24,0470,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0218,1","99999,9,09295,1","9,9,999,9,-007,1",,"SYN08642860 22696 83201 10234 20231 39295 40010 887// 333 20218 59007 6047/ 555 00472 10370=",
"42860099999","2023-07-13T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0258,1","+0241,1","09993,1","09,0010,3,1",,,"06,1,+01250,1,07,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,01250,1,99,9,99,9","240,M,+0265,1","99999,9,09283,1","9,9,999,9,+001,1",,"SYN07042860 22696 82301 10258 20241 39283 49993 86708 333 10265 58001 6001/=",
"42860099999","2023-07-14T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0240,1","+0237,1","10029,1","24,0010,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0224,1","99999,9,09315,1","9,9,999,9,+020,1",,"SYN08642860 22696 83201 10240 20237 39315 40029 887// 333 20224 58020 6001/ 555 00014 10371=",
"42860099999","2023-07-14T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0266,1","+0241,1","10007,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0275,1","99999,9,09299,1","9,9,999,9,+016,1",,"SYN06442860 32696 83201 10266 20241 39299 40007 887// 333 10275 58016=",
"42860099999","2023-07-15T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0240,1","+0231,1","10031,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0228,1","99999,9,09317,1","9,9,999,9,+002,1",,"SYN07442860 32696 80501 10240 20231 39317 40031 887// 333 20228 58002 555 10371=",
"42860099999","2023-07-15T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0254,1","+0237,1","10003,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0260,1","99999,9,09293,1","9,9,999,9,-006,1",,"SYN06442860 32696 83201 10254 20237 39293 40003 887// 333 10260 59006=",
"42860099999","2023-07-16T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0234,1","+0228,1","10027,1","24,0100,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0225,1","99999,9,09310,1","9,9,999,9,-007,1",,"SYN08642860 22696 83201 10234 20228 39310 40027 887// 333 20225 59007 6010/ 555 00100 10381=",
"42860099999","2023-07-16T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0252,1","+0229,1","09996,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0258,1","99999,9,09286,1","9,9,999,9,-007,1",,"SYN06442860 32696 83201 10252 20229 39286 49996 887// 333 10258 59007=",
"42860099999","2023-07-17T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0232,1","+0229,1","10009,1","24,0100,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0222,1","99999,9,09294,1","9,9,999,9,-016,1",,"SYN08642860 22696 83201 10232 20229 39294 40009 887// 333 20222 59016 6010/ 555 00096 10391=",
"42860099999","2023-07-17T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0246,1","+0240,1","09977,1","09,0060,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0252,1","99999,9,09266,1","9,9,999,9,-020,1",,"SYN07042860 22696 83201 10246 20240 39266 49977 887// 333 10252 59020 6006/=",
"42860099999","2023-07-18T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0244,1","+0241,1","09952,1","24,0160,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0228,1","99999,9,09280,1","9,9,999,9,-014,1",,"SYN08642860 22696 83201 10244 20241 39280 49952 887// 333 20228 59014 6016/ 555 00164 10407=",
"42860099999","2023-07-18T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0264,1","+0247,1","09956,1","09,0004,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0270,1","99999,9,09251,1","9,9,999,9,-015,1",,"SYN07042860 22696 83201 10264 20247 39251 49956 887// 333 10270 59015 6994/=",
"42860099999","2023-07-19T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0246,1","+0243,1","09962,1","24,0170,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0232,1","99999,9,09302,1","9,9,999,9,-027,1",,"SYN08642860 22696 83201 10246 20243 39302 49962 887// 333 20232 59027 6017/ 555 00166 10424=",
"42860099999","2023-07-19T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0286,1","+0253,1","09934,1","09,0004,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0290,1","99999,9,09236,1","9,9,999,9,-015,1",,"SYN07042860 22696 82301 10286 20253 39236 49934 887// 333 10290 59015 6994/=",
"42860099999","2023-07-20T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0248,1","+0244,1","09972,1","24,0020,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0228,1","99999,9,09262,1","9,9,999,9,-001,1",,"SYN08642860 22696 83201 10248 20244 39262 49972 887// 333 20228 59001 6002/ 555 00016 10425=",
"42860099999","2023-07-21T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","360,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0248,1","+0239,1","09997,1","24,0070,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0228,1","99999,9,09285,1","9,9,999,9,+023,1",,"SYN08642860 22696 83601 10248 20239 39285 49997 887// 333 20228 58023 6007/ 555 00072 10432=",
"42860099999","2023-07-21T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0290,1","+0263,1","09950,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0305,1","99999,9,09253,1","9,9,999,9,+005,1",,"SYN06442860 32696 83201 10290 20263 39253 49950 887// 333 10305 58005=",
"42860099999","2023-07-22T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0232,1","+0229,1","10002,1","24,0530,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0222,1","99999,9,09287,1","9,9,999,9,+002,1",,"SYN08642860 22696 83201 10232 20229 39287 40002 887// 333 20222 58002 6053/ 555 00534 10486=",
"42860099999","2023-07-22T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0266,1","+0247,1","09971,1","09,0050,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0275,1","99999,9,09265,1","9,9,999,9,+012,1",,"SYN07042860 22696 81401 10266 20247 39265 49971 887// 333 10275 58012 6005/=",
"42860099999","2023-07-23T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0252,1","+0235,1","09994,1","24,0050,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0234,1","99999,9,09284,1","9,9,999,9,-003,1",,"SYN08642860 22696 83201 10252 20235 39284 49994 887// 333 20234 59003 6005/ 555 00054 10491=",
"42860099999","2023-07-23T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0270,1","+0251,1","09982,1","09,0010,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0285,1","99999,9,09278,1","9,9,999,9,+013,1",,"SYN07042860 22696 83201 10270 20251 39278 49982 887// 333 10285 58013 6001/=",
"42860099999","2023-07-24T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0240,1","+0231,1","10005,1","24,0030,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0225,1","99999,9,09293,1","9,9,999,9,+009,1",,"SYN08642860 22696 82301 10240 20231 39293 40005 887// 333 20225 58009 6003/ 555 00032 10494=",
"42860099999","2023-07-24T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0262,1","+0242,1","09977,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0265,1","99999,9,09271,1","9,9,999,9,-007,1",,"SYN06442860 32696 83201 10262 20242 39271 49977 887// 333 10265 59007=",
"42860099999","2023-07-25T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0246,1","+0238,1","10011,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0230,1","99999,9,09299,1","9,9,999,9,+006,1",,"SYN07442860 32696 83201 10246 20238 39299 40011 887// 333 20230 58006 555 10494=",
"42860099999","2023-07-25T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0282,1","+0249,1","09989,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0295,1","99999,9,09286,1","9,9,999,9,+015,1",,"SYN06442860 32696 83201 10282 20249 39286 49989 887// 333 10295 58015=",
"42860099999","2023-07-26T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0260,1","+0246,1","10028,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0238,1","99999,9,09319,1","9,9,999,9,+020,1",,"SYN07442860 32696 83201 10260 20246 39319 40028 887// 333 20238 58020 555 10494=",
"42860099999","2023-07-26T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0294,1","+0247,1","09984,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9",,"99999,9,09284,1","9,9,999,9,-002,1",,"SYN06442860 32996 63201 10294 20247 39284 49984 84065 333 10302 59002=",
"42860099999","2023-07-27T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","050,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0256,1","+0239,1","10011,1","24,0010,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0244,1","99999,9,09300,1","9,9,999,9,-019,1",,"SYN08642860 22696 80501 10256 20239 39300 40011 887// 333 20244 59019 6001/ 555 00010 10495=",
"42860099999","2023-07-28T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0254,1","+0246,1","10011,1","24,0020,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0240,1","99999,9,09300,1","9,9,999,9,+000,1",,"SYN08642860 22696 83201 10254 20246 39300 40011 887// 333 20240 58000 6002/ 555 00024 10498=",
"42860099999","2023-07-28T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0252,1","+0238,1","09996,1","09,0030,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0260,1","99999,9,09286,1","9,9,999,9,+016,1",,"SYN07042860 22696 82301 10252 20238 39286 49996 887// 333 10260 58016 6003/=",
"42860099999","2023-07-29T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0240,1","+0229,1","10029,1","24,0030,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0228,1","99999,9,09315,1","9,9,999,9,+015,1",,"SYN08642860 22696 83201 10240 20229 39315 40029 887// 333 20228 58015 6003/ 555 00032 10501=",
"42860099999","2023-07-29T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0266,1","+0220,1","10005,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0275,1","99999,9,09297,1","9,9,999,9,+011,1",,"SYN06442860 32996 63201 10266 20220 39297 40005 84065 333 10275 58011=",
"42860099999","2023-07-30T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0236,1","+0224,1","10029,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0222,1","99999,9,09312,1","9,9,999,9,-003,1",,"SYN07442860 32696 83201 10236 20224 39312 40029 887// 333 20222 59003 555 10501=",
"42860099999","2023-07-30T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0286,1","+0226,1","09983,1",,,,"04,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,99999,9,99,9,99,9","240,M,+0290,1","99999,9,09281,1","9,9,999,9,-016,1",,"SYN06442860 32996 63201 10286 20226 39281 49983 84065 333 10290 59016=",
"42860099999","2023-07-31T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0236,1","+0224,1","10022,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0223,1","99999,9,09305,1","9,9,999,9,-007,1",,"SYN07442860 32696 82301 10236 20224 39305 40022 887// 333 20223 59007 555 10501=",
"42860099999","2023-07-31T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","22000,1,9,N","004000,1,9,9","+0276,1","+0228,1","09983,1",,,,"02,1,+99999,9,03,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,99999,9,99,9,99,9",,"99999,9,09279,1","9,9,999,9,-002,1",,"SYN06442860 32996 43201 10276 20228 39279 49983 82065 333 10280 59002=",
"42860099999","2023-08-01T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0236,1","+0230,1","10010,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0227,1","99999,9,09295,1","9,9,999,9,-010,1",,"SYN07442860 32696 82301 10236 20230 39295 40010 887// 333 20227 59010 555 10501=",
"42860099999","2023-08-01T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0256,1","+0221,1","09988,1","09,0050,3,1",,,"06,1,+01250,1,07,1","99,9,+99999,9,02,1","9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,01250,1,99,9,99,9",,"99999,9,09279,1","9,9,999,9,+000,1",,"SYN07042860 22696 83201 10256 20221 39279 49988 86708 333 10275 58000 6005/=",
"42860099999","2023-08-02T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0230,1","+0224,1","10014,1","24,0230,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0220,1","99999,9,09299,1","9,9,999,9,+004,1",,"SYN08642860 22696 83201 10230 20224 39299 40014 887// 333 20220 58004 6023/ 555 00230 10524=",
"42860099999","2023-08-02T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0248,1","+0231,1","09994,1","09,0020,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0252,1","99999,9,09282,1","9,9,999,9,+003,1",,"SYN07042860 22696 83201 10248 20231 39282 49994 887// 333 10252 58003 6002/=",
"42860099999","2023-08-03T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0230,1","+0224,1","10006,1","24,0230,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0217,1","99999,9,09291,1","9,9,999,9,-008,1",,"SYN08642860 22696 83201 10230 20224 39291 40006 887// 333 20217 59008 6023/ 555 00232 10547=",
"42860099999","2023-08-03T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0228,1","+0224,1","09998,1","09,0080,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0235,1","99999,9,09281,1","9,9,999,9,-001,1",,"SYN07042860 22696 83201 10228 20224 39281 49998 887// 333 10235 59001 6008/=",
"42860099999","2023-08-04T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0226,1","+0223,1","10026,1","24,0180,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0214,1","99999,9,09307,1","9,9,999,9,+016,1",,"SYN08642860 22696 83201 10226 20223 39307 40026 887// 333 20214 58016 6018/ 555 00184 10566=",
"42860099999","2023-08-04T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0248,1","+0228,1","10015,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0255,1","99999,9,09302,1","9,9,999,9,+021,1",,"SYN06442860 32696 83201 10248 20228 39302 40015 887// 333 10255 58021=",
"42860099999","2023-08-05T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0234,1","+0225,1","10049,1",,,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0218,1","99999,9,09331,1","9,9,999,9,+024,1",,"SYN07442860 32696 81401 10234 20225 39331 40049 887// 333 20218 58024 555 10566=",
"42860099999","2023-08-05T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0248,1","+0234,1","10035,1",,,,"99,9,+01250,1,99,9",,"9,AGL   ,+99999,+99999","08,99,1,99,9,99,9,01250,1,99,9,99,9",,"99999,9,09320,1",,,"SYN07642860 22696 83201 10248 20234 39320 40035 40035 887// 333 10275 58018 6002/=",
"42860099999","2023-08-06T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0236,1","+0227,1","10048,1","24,0020,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0224,1","99999,9,09330,1","9,9,999,9,-001,1",,"SYN08642860 22696 83201 10236 20227 39330 40048 887// 333 20224 59001 6002/ 555 00022 10568=",
"42860099999","2023-08-06T12:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","230,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0244,1","+0233,1","10014,1","09,0010,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,M,+0275,1","99999,9,09301,1","9,9,999,9,-019,1",,"SYN07042860 22696 82301 10244 20233 39301 40014 887// 333 10275 59019 6001/=",
"42860099999","2023-08-07T03:00:00","4","21.8666666","77.9333333","653.0","BETUL, IN","FM-12","99999","V020","140,1,N,0005,1","99999,9,9,N","004000,1,9,9","+0230,1","+0218,1","10032,1","24,0020,3,1",,,"08,1,+01250,1,07,1",,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,01250,1,99,9,99,9","240,N,+0215,1","99999,9,09315,1","9,9,999,9,-015,1",,"SYN08642860 22696 81401 10230 20218 39315 40032 887// 333 20215 59015 6002/ 555 00016 10569=",
