"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AW1","AZ1","AZ2","IA2","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"11051099999","2023-04-09T06:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","250,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0037,1","+0032,1","10251,1","99,0001,3,1",,"4,1,99,9",,"999,+0040,9","120,M,+0053,1","120,N,+0036,1","99999,9,09768,1","2,1,005,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T07:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0041,1","+0034,1","10253,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09771,1","3,1,006,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T08:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","250,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0045,1","+0037,1","10257,1","99,0002,3,1","40,1","4,1,99,9",,,,,"99999,9,09775,1","3,1,009,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T09:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0056,1","+0042,1","10257,1","99,0007,3,1","40,1","4,1,99,9",,,,,"99999,9,09777,1","2,1,009,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T10:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0061,1","+0035,1","10256,1","99,9999,9,9","80,1","4,1,99,9","4,1,99,9",,,,"99999,9,09777,1","1,1,006,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T11:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0071,1","+0037,1","10253,1","99,0001,3,1","21,1",,,,,,"99999,9,09776,1","0,1,001,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T12:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0076,1","+0028,1","10253,1","99,0008,3,1",,"8,1,99,9",,,,,"99999,9,09776,1","7,1,001,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T13:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0082,1","+0027,1","10249,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09774,1","8,1,003,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T14:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0091,1","+0017,1","10247,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09773,1","8,1,003,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T15:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0096,1","+0018,1","10243,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09770,1","8,1,006,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T16:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0091,1","+0022,1","10243,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09769,1","8,1,005,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T17:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0086,1","+0018,1","10245,1","99,9999,9,9","21,1",,,,,,"99999,9,09770,1","5,1,003,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T18:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","140,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0080,1","+0026,1","10249,1","99,0008,3,1",,"4,1,99,9",,,"120,M,+0105,1","120,N,+0037,1","99999,9,09773,1","3,1,003,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T19:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","200,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0062,1","+0034,1","10255,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09776,1","3,1,007,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T20:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","220,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0055,1","+0030,1","10260,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09779,1","3,1,009,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T21:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0055,1","+0032,1","10261,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09781,1","1,1,008,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T22:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","200,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0045,1","+0027,1","10261,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09779,1","0,1,003,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-09T23:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","190,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0030,1","+0018,1","10267,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09782,1","3,1,003,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T00:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","180,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0030,1","+0019,1","10266,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09781,1","5,1,000,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T01:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","210,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0016,1","+0008,1","10267,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09779,1","0,1,000,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T02:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0017,1","+0010,1","10265,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09778,1","8,1,004,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T03:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0016,1","+0008,1","10263,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09776,1","8,1,005,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T04:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0010,1","+0000,1","10264,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09775,1","7,1,004,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T05:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0002,1","-0004,1","10268,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09778,1","5,1,000,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T06:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0026,1","+0010,1","10266,1","99,9999,9,9",,"0,1,99,9","0,1,99,9","999,-0010,9","120,M,+0081,1","120,N,-0001,1","99999,9,09780,1","3,1,004,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T07:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0057,1","+0026,1","10261,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09781,1","0,1,006,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T08:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0030,1","99999,9,9,9","999999,9,9,9","+0071,1","+0036,1","10258,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09780,1","0,1,002,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T09:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","050,1,N,0030,1","99999,9,9,9","999999,9,9,9","+0092,1","+0046,1","10252,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09778,1","8,1,002,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T10:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","050,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0105,1","+0049,1","10245,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09774,1","8,1,007,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T11:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","050,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0111,1","+0037,1","10236,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09766,1","8,1,014,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T12:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","100,1,N,0050,1","99999,9,9,N","999999,9,9,9","+0124,1","-0002,1","10227,1","06,0000,9,1",,,,,,,"99999,9,09759,1","8,1,019,1,+999,9",,,"SYN06411051 15/// /1005 10124 21002 39759 40227 58019 60001 333 55309=",
"11051099999","2023-04-10T13:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0126,1","+0008,1","10218,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09751,1","8,1,023,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T14:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0126,1","+0011,1","10212,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09745,1","8,1,021,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T15:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","060,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0131,1","+0014,1","10206,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09740,1","7,1,019,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T16:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0130,1","+0018,1","10197,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09732,1","8,1,019,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T17:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0125,1","+0020,1","10191,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09725,1","8,1,020,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T18:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0107,1","+0020,1","10190,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,"120,M,+0134,1","120,N,+0018,1","99999,9,09721,1","8,1,019,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T19:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","080,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0097,1","+0020,1","10189,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09719,1","6,1,013,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T20:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","060,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0087,1","+0023,1","10188,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09716,1","8,1,009,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T21:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0030,1","99999,9,9,9","999999,9,9,9","+0077,1","+0026,1","10182,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09709,1","8,1,012,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T22:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0070,1","+0025,1","10181,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09707,1","8,1,012,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-10T23:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0057,1","+0023,1","10179,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09703,1","7,1,013,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T00:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","130,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0057,1","+0022,1","10173,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09697,1","8,1,012,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T01:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0042,1","+0017,1","10165,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09687,1","8,1,020,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T02:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0037,1","+0017,1","10160,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09681,1","8,1,022,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T03:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0037,1","+0019,1","10155,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09677,1","7,1,020,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T04:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0046,1","+0026,1","10154,1","99,9999,9,9","40,1",,,,,,"99999,9,09677,1","6,1,010,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T05:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0057,1","+0044,1","10148,1","99,0003,3,1","80,1",,,,,,"99999,9,09673,1","8,1,008,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T06:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","110,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0065,1","+0041,1","10138,1","99,0005,3,1","80,1","8,1,99,9",,"999,+0030,9","120,M,+0111,1","120,N,+0036,1","99999,9,09665,1","8,1,012,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T07:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","280,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0070,1","+0055,1","10142,1","99,0007,3,1","40,1","4,1,99,9",,,,,"99999,9,09670,1","5,1,007,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T08:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","200,1,N,0030,1","99999,9,9,9","999999,9,9,9","+0085,1","+0062,1","10137,1","99,0006,3,1","21,1","4,1,99,9","4,1,99,9",,,,"99999,9,09667,1","7,1,006,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T09:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","240,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0090,1","+0075,1","10139,1","99,0020,3,1","40,1","4,1,99,9",,,,,"99999,9,09670,1","2,1,005,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T10:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","250,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0095,1","+0082,1","10142,1","99,0009,3,1","40,1","4,1,99,9","4,1,99,9",,,,"99999,9,09674,1","3,1,004,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T11:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0085,1","+0068,1","10150,1","99,0007,3,1","40,1","4,1,99,9","4,1,99,9",,,,"99999,9,09680,1","3,1,013,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T12:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","240,1,N,0040,1","99999,9,9,9","999999,9,9,9","+0082,1","+0068,1","10157,1","99,0040,3,1","40,1","8,1,99,9",,,,,"99999,9,09686,1","1,1,016,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T13:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","240,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0111,1","+0065,1","10153,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09687,1","1,1,013,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T14:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","230,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0111,1","+0054,1","10153,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09687,1","0,1,007,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T15:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","230,1,N,0060,1","99999,9,9,9","999999,9,9,9","+0112,1","+0044,1","10148,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09682,1","8,1,004,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T16:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","240,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0115,1","+0042,1","10146,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09681,1","8,1,006,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T17:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","230,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0102,1","+0034,1","10146,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09679,1","7,1,008,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T20:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","230,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0066,1","+0050,1","10167,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09693,1","1,1,014,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T21:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","330,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0055,1","+0043,1","10168,1","99,0030,3,1",,"8,1,99,9",,,,,"99999,9,09692,1","2,1,004,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T22:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","180,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0047,1","+0035,1","10165,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09688,1","8,1,007,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-11T23:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0037,1","+0029,1","10163,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09684,1","7,1,009,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T00:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0030,1","+0019,1","10157,1","99,0030,3,1",,"8,1,99,9",,,,,"99999,9,09677,1","8,1,015,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T01:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0022,1","+0015,1","10147,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09666,1","8,1,022,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T02:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","330,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0011,1","+0006,1","10142,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09660,1","6,1,024,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T03:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","120,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0020,1","+0014,1","10136,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09655,1","6,1,022,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T04:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0030,1","+0016,1","10130,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09651,1","7,1,015,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T05:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","250,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0017,1","+0011,1","10130,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09649,1","7,1,011,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T06:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0027,1","+0020,1","10127,1","99,0030,3,1",,"0,1,99,9","0,1,99,9","999,+0000,9","120,M,+0097,1","120,N,+0009,1","99999,9,09648,1","6,1,007,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T07:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,9","999999,9,9,9","+0046,1","+0026,1","10115,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09640,1","8,1,011,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T08:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","120,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0062,1","+0030,1","10107,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09635,1","8,1,014,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T09:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0070,1","+0038,1","10101,1","99,9999,9,9","80,1",,,,,,"99999,9,09630,1","6,1,018,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T10:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","210,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0090,1","+0051,1","10088,1","99,9999,9,9","80,1","4,1,99,9","4,1,99,9",,,,"99999,9,09621,1","7,1,019,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T11:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","190,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0097,1","+0055,1","10078,1","99,9999,9,9","40,1","4,1,99,9","4,1,99,9",,,,"99999,9,09613,1","8,1,022,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T12:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","160,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0111,1","+0055,1","10063,1","06,0000,2,1","21,1","8,1,02,1",,,,,"99999,9,09601,1","8,1,029,1,+999,9",,,"SYN07011051 17/// /1602 10111 20055 39601 40063 58029 69901 7218/ 333 55304=",
"11051099999","2023-04-12T13:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","170,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0120,1","+0052,1","10053,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09593,1","8,1,028,1,+999,9",,,"SYN004BUFR",
"11051099999","2023-04-12T14:00:00","4","48.2166666","13.0333333","388.1","RANSHOFEN, AU","FM-12","99999","V020","030,1,N,0010,1","99999,9,9,9","999999,9,9,9","+0126,1","+0055,1","10047,1","99,9999,9,9",,"0,1,99,9","0,1,99,9",,,,"99999,9,09588,1","6,1,025,1,+999,9",,,"SYN004BUFR",
