"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","OD1","OD2","REM","EQD"
"33301099999","2023-07-05T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","110,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0274,1","+0148,1","10158,1",,,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09897,1","8,1,005,1,+999,9",,,,"SYN06433301 32560 61104 10274 20148 39897 40158 58005 82131 555 1/036=",
"33301099999","2023-07-05T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","110,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0250,1","+0164,1","10140,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,"120,M,+0280,1","99999,9,09877,1","6,1,006,1,+999,9",,,,"SYN07433301 32560 61102 10250 20164 39877 40140 56006 82501 333 10280 555 1/024=",
"33301099999","2023-07-05T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","190,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0215,1","+0177,1","10151,1",,,"9,1,02,1","2,1,02,1",,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09885,1","3,1,008,1,+999,9","17,1",,,"SYN07033301 41560 61904 10215 20177 39885 40151 53008 71792 83330 555 1/020=",
"33301099999","2023-07-06T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","120,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0190,1","+0178,1","10142,1",,,,,,,"06,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09874,1","7,1,007,1,+999,9",,,,"SYN06433301 42560 81202 10190 20178 39874 40142 57007 8655/ 555 1/019=",
"33301099999","2023-07-06T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","160,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0198,1","+0186,1","10146,1","12,0005,3,1",,"9,1,02,1","8,1,02,1",,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,"240,N,+0189,1","99999,9,09879,1","3,1,005,1,+999,9","95,1",,,"SYN08633301 11560 81603 10198 20186 39879 40146 53005 69952 79598 8635/ 333 20189 555 11020=",
"33301099999","2023-07-06T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0249,1","+0202,1","10141,1",,,"9,1,02,1","8,1,02,1",,,"04,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09879,1","4,1,000,1,+999,9","02,1",,,"SYN07033301 41560 61403 10249 20202 39879 40141 54000 70298 84231 555 1/035=",
"33301099999","2023-07-06T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","020,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0234,1","+0160,1","10140,1",,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09876,1","4,1,000,1,+999,9",,,,"SYN06433301 42560 70204 10234 20160 39876 40140 54000 85330 555 1/030=",
"33301099999","2023-07-06T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0209,1","+0188,1","10151,1","12,0005,3,1",,"9,1,02,1","8,1,02,1",,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00800,1,99,9,99,9",,"120,M,+0276,1","99999,9,09885,1","3,1,009,1,+999,9","80,1",,,"SYN08633301 11560 70901 10209 20188 39885 40151 53009 69952 78098 86330 333 10276 555 1/022=",
"33301099999","2023-07-06T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0192,1","+0182,1","10159,1",,,,,,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09891,1","2,1,006,1,+999,9",,,,"SYN06433301 42560 80000 10192 20182 39891 40159 52006 8535/ 555 1/019=",
"33301099999","2023-07-07T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","360,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0177,1","+0175,1","10167,1",,,,,,,"03,1,+00450,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00450,1,99,9,99,9",,,"99999,9,09897,1","2,1,003,1,+999,9",,,,"SYN06433301 42460 63604 10177 20175 39897 40167 52003 83530 555 1/018=",
"33301099999","2023-07-07T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","010,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0179,1","+0169,1","10181,1","12,0000,2,1",,,,,,"06,1,+00800,1,06,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,"240,N,+0176,1","99999,9,09911,1","3,1,014,1,+999,9",,,,"SYN08033301 12560 80105 10179 20169 39911 40181 53014 69902 8655/ 333 20176 555 11021=",
"33301099999","2023-07-07T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","010,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0220,1","+0158,1","10185,1",,,,,,,"05,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09919,1","2,1,008,1,+999,9",,,,"SYN06433301 42560 70105 10220 20158 39919 40185 52008 85231 555 1/031=",
"33301099999","2023-07-07T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","360,1,N,0060,1","99999,9,9,N","010000,1,9,9","+0237,1","+0130,1","10188,1",,,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09923,1","1,1,004,1,+999,9",,,,"SYN06433301 32560 73606 10237 20130 39923 40188 51004 83231 555 1/041=",
"33301099999","2023-07-07T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","010,1,N,0050,1","99999,9,9,N","010000,1,9,9","+0225,1","+0116,1","10188,1",,,,,,,"04,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,04,1,99,9,99999,9,99,9,99,9",,,"99999,9,09921,1","8,1,002,1,+999,9",,,,"SYN06433301 42960 70105 10225 20116 39921 40188 58002 84031 555 1/031=",
"33301099999","2023-07-07T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","360,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0199,1","+0100,1","10202,1",,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,99999,9,99,9,99,9",,"120,M,+0243,1","99999,9,09933,1","3,1,012,1,+999,9",,,,"SYN07433301 32960 63603 10199 20100 39933 40202 53012 82031 333 10243 555 1/020=",
"33301099999","2023-07-07T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","340,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0155,1","+0098,1","10207,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09933,1","4,1,000,1,+999,9",,,,"SYN06433301 42960 23403 10155 20098 39933 40207 54000 80001 555 1/014=","Q01    003SCCGA1"
"33301099999","2023-07-08T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","340,1,N,0040,1","22000,1,9,N","010000,1,9,9","+0140,1","+0102,1","10210,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09935,1","3,1,002,1,+999,9",,,,"SYN06433301 32960 23404 10140 20102 39935 40210 53002 80001 555 1/013=","Q01    003SCCGA1"
"33301099999","2023-07-08T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","340,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0127,1","+0099,1","10216,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09940,1","2,1,005,1,+999,9",,,,"SYN06433301 42960 53403 10127 20099 39940 40216 52005 80001 555 1/012=","Q01    003SCCGA1"
"33301099999","2023-07-08T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","350,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0176,1","+0109,1","10210,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0126,1","99999,9,09938,1","8,1,002,1,+999,9",,,,"SYN07433301 32960 63504 10176 20109 39938 40210 58002 80001 333 20126 555 11027=","Q01    003SCCGA1"
"33301099999","2023-07-08T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","010,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0220,1","+0063,1","10203,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09935,1","7,1,003,1,+999,9",,,,"SYN06433301 42960 60107 10220 20063 39935 40203 57003 80001 555 1/042=","Q01    003SCCGA1"
"33301099999","2023-07-08T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","360,1,N,0070,1","99999,9,9,N","010000,1,9,9","+0241,1","+0077,1","10194,1",,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09928,1","7,1,007,1,+999,9",,,,"SYN06433301 32960 63607 10241 20077 39928 40194 57007 82031 555 1/044=",
"33301099999","2023-07-08T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","360,1,N,0040,1","22000,1,9,N","010000,1,9,9","+0242,1","+0074,1","10188,1",,,,,,,"02,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09923,1","7,1,005,1,+999,9",,,,"SYN06433301 42660 43604 10242 20074 39923 40188 57005 82130 555 1/037=",
"33301099999","2023-07-08T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","350,1,N,0020,1","22000,1,9,N","010000,1,9,9","+0211,1","+0100,1","10188,1",,,,,,,"01,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,01,1,99,9,99999,9,99,9,99,9",,"120,M,+0248,1","99999,9,09920,1","7,1,003,1,+999,9",,,,"SYN07433301 32960 43502 10211 20100 39920 40188 57003 81031 333 10248 555 1/021=",
"33301099999","2023-07-08T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0151,1","+0121,1","10194,1",,,,,,,,,,,,,,"99999,9,09921,1","3,1,001,1,+999,9",,,,"SYN05833301 42960 00000 10151 20121 39921 40194 53001 555 1/015=",
"33301099999","2023-07-09T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0126,1","+0115,1","10196,1",,,,,,,,,,,,,,"99999,9,09920,1","8,1,001,1,+999,9",,,,"SYN05833301 32960 02901 10126 20115 39920 40196 58001 555 1/013=",
"33301099999","2023-07-09T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","250,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0114,1","+0106,1","10199,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09922,1","3,1,002,1,+999,9",,,,"SYN06433301 42960 32501 10114 20106 39922 40199 53002 80001 555 1/012=","Q01    003SCCGA1"
"33301099999","2023-07-09T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","330,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0201,1","+0131,1","10192,1",,,,,,,,,,,,,"240,N,+0114,1","99999,9,09923,1","2,1,001,1,+999,9",,,,"SYN06833301 32960 03302 10201 20131 39923 40192 52001 333 20114 555 10032=",
"33301099999","2023-07-09T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","350,1,N,0040,1","22000,1,9,N","010000,1,9,9","+0238,1","+0105,1","10183,1",,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,09918,1","8,1,005,1,+999,9",,,,"SYN06433301 42660 13504 10238 20105 39918 40183 58005 81100 555 1/049=",
"33301099999","2023-07-09T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","310,1,N,0050,1","22000,1,9,N","010000,1,9,9","+0254,1","+0101,1","10173,1",,,,,,,"03,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,01250,1,99,9,99,9",,,"99999,9,09909,1","7,1,009,1,+999,9",,,,"SYN06433301 32660 33105 10254 20101 39909 40173 57009 83100 555 1/046=",
"33301099999","2023-07-09T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","340,1,N,0050,1","22000,1,9,N","010000,1,9,9","+0254,1","+0097,1","10164,1",,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09900,1","7,1,009,1,+999,9",,,,"SYN06433301 42660 23405 10254 20097 39900 40164 57009 82100 555 1/039=",
"33301099999","2023-07-09T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","330,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0218,1","+0109,1","10171,1",,,,,,,"01,1,+00800,1,06,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,00800,1,99,9,99,9",,"120,M,+0265,1","99999,9,09904,1","3,1,004,1,+999,9",,,,"SYN07433301 32560 13303 10218 20109 39904 40171 53004 81500 333 10265 555 1/021=",
"33301099999","2023-07-09T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0160,1","+0112,1","10179,1",,,,,,,,,,,,,,"99999,9,09907,1","2,1,003,1,+999,9",,,,"SYN05833301 42960 02601 10160 20112 39907 40179 52003 555 1/015=",
"33301099999","2023-07-10T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","280,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0127,1","+0106,1","10188,1",,,,,,,,,,,,,,"99999,9,09912,1","2,1,005,1,+999,9",,,,"SYN05833301 32960 02802 10127 20106 39912 40188 52005 555 1/013=",
"33301099999","2023-07-10T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","270,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0112,1","+0103,1","10191,1",,,,,,,,,,,,,,"99999,9,09914,1","2,1,002,1,+999,9",,,,"SYN05833301 42960 02703 10112 20103 39914 40191 52002 555 1/012=",
"33301099999","2023-07-10T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","320,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0181,1","+0128,1","10185,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0111,1","99999,9,09915,1","2,1,001,1,+999,9",,,,"SYN07433301 32960 23203 10181 20128 39915 40185 52001 80001 333 20111 555 10032=","Q01    003SCCGA1"
"33301099999","2023-07-10T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","310,1,N,0060,1","22000,1,9,N","010000,1,9,9","+0223,1","+0120,1","10175,1",,,,,,,"04,1,+00800,1,08,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,00800,1,99,9,99,9",,,"99999,9,09909,1","8,1,006,1,+999,9",,,,"SYN06433301 42560 43106 10223 20120 39909 40175 58006 84100 555 1/047=",
"33301099999","2023-07-10T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","320,1,N,0060,1","22000,1,9,N","010000,1,9,9","+0239,1","+0067,1","10150,1",,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09885,1","7,1,010,1,+999,9",,,,"SYN06433301 42660 23206 10239 20067 39885 40150 57010 82100 555 1/035=",
"33301099999","2023-07-10T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","010,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0201,1","+0088,1","10156,1","12,0000,9,1",,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0256,1","99999,9,09888,1","3,1,003,1,+999,9",,,,"SYN08033301 12960 20103 10201 20088 39888 40156 53003 69902 80001 333 10256 555 1/020=","Q01  00002PRCP12Q02    003SCCGA1"
"33301099999","2023-07-10T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0145,1","+0097,1","10163,1",,,,,,,,,,,,,,"99999,9,09890,1","2,1,002,1,+999,9",,,,"SYN05833301 42960 00000 10145 20097 39890 40163 52002 555 1/014=",
"33301099999","2023-07-11T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0122,1","+0103,1","10163,1",,,,,,,,,,,,,,"99999,9,09888,1","8,1,002,1,+999,9",,,,"SYN05833301 32960 00000 10122 20103 39888 40163 58002 555 1/011=",
"33301099999","2023-07-11T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","100,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0110,1","+0098,1","10152,1",,,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09876,1","8,1,012,1,+999,9",,,,"SYN06433301 42960 71002 10110 20098 39876 40152 58012 83031 555 1/013=",
"33301099999","2023-07-11T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","130,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0183,1","+0127,1","10143,1",,,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,03,1,99,9,00800,1,99,9,99,9",,"240,N,+0108,1","99999,9,09874,1","6,1,002,1,+999,9",,,,"SYN07433301 32560 71302 10183 20127 39874 40143 56002 83330 333 20108 555 10026=",
"33301099999","2023-07-11T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","260,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0182,1","+0139,1","10141,1",,,"8,1,02,1","2,1,02,1",,,"05,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,00800,1,99,9,99,9",,,"99999,9,09872,1","7,1,002,1,+999,9","02,1",,,"SYN07033301 41560 72602 10182 20139 39872 40141 57002 70282 85330 555 1/022=",
"33301099999","2023-07-11T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","030,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0203,1","+0130,1","10153,1",,,,,,,"02,1,+01250,1,08,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09886,1","2,1,006,1,+999,9",,,,"SYN06433301 42660 40303 10203 20130 39886 40153 52006 82130 555 1/031=",
"33301099999","2023-07-11T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","320,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0201,1","+0128,1","10159,1","12,0000,9,1",,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,"120,M,+0208,1","99999,9,09891,1","2,1,005,1,+999,9",,,,"SYN08033301 12560 63202 10201 20128 39891 40159 52005 69902 83330 333 10208 555 1/021=","Q01  00002PRCP12"
"33301099999","2023-07-11T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0135,1","+0112,1","10173,1",,,,,,,,,,,,,,"99999,9,09899,1","2,1,008,1,+999,9",,,,"SYN05833301 42960 00000 10135 20112 39899 40173 52008 555 1/012=",
"33301099999","2023-07-12T00:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0134,1","+0125,1","10169,1",,,,,,,"07,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,"99999,9,09895,1","8,1,004,1,+999,9",,,,"SYN06433301 32960 70000 10134 20125 39895 40169 58004 87030 555 1/014=",
"33301099999","2023-07-12T03:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","100,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0141,1","+0133,1","10167,1",,,,,,,"07,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,"99999,9,09894,1","7,1,001,1,+999,9",,,,"SYN06433301 42960 71002 10141 20133 39894 40167 57001 87030 555 1/015=",
"33301099999","2023-07-12T06:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","220,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0192,1","+0138,1","10157,1",,,,,,,"01,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","02,99,1,01,1,99,9,99999,9,99,9,99,9",,"240,N,+0118,1","99999,9,09889,1","7,1,005,1,+999,9",,,,"SYN07433301 32960 22203 10192 20138 39889 40157 57005 81031 333 20118 555 10033=",
"33301099999","2023-07-12T09:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","240,1,N,0030,1","22000,1,9,N","010000,1,9,9","+0231,1","+0124,1","10147,1",,,,,,,"03,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09882,1","7,1,007,1,+999,9",,,,"SYN06433301 42560 42403 10231 20124 39882 40147 57007 83201 555 1/040=",
"33301099999","2023-07-12T12:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","240,1,N,0040,1","22000,1,9,N","010000,1,9,9","+0254,1","+0108,1","10127,1",,,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09865,1","8,1,017,1,+999,9",,,,"SYN06433301 32560 42404 10254 20108 39865 40127 58017 82101 555 1/044=",
"33301099999","2023-07-12T15:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","220,1,N,0040,1","99999,9,9,N","010000,1,9,9","+0263,1","+0101,1","10115,1",,,,,,,"02,1,+00800,1,08,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09854,1","7,1,011,1,+999,9",,,,"SYN06433301 42560 62204 10263 20101 39854 40115 57011 82101 555 1/043=",
"33301099999","2023-07-12T18:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0243,1","+0129,1","10110,1",,,,,,,"02,1,+00800,1,06,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","06,99,1,02,1,99,9,00800,1,99,9,99,9",,"120,M,+0272,1","99999,9,09847,1","7,1,007,1,+999,9",,,,"SYN07433301 32560 61501 10243 20129 39847 40110 57007 82531 333 10272 555 1/022=",
"33301099999","2023-07-12T21:00:00","4","50.607142","26.141622","230.12","RIVNE INTERNATIONAL, UP","FM-12","99999","V020","110,1,N,0030,1","99999,9,9,N","010000,1,9,9","+0213,1","+0145,1","10115,1",,,"8,1,02,1","2,1,02,1",,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09850,1","3,1,003,1,+999,9","80,1",,,"SYN07033301 41560 71103 10213 20145 39850 40115 53003 78082 86330 555 1/021=",
