"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","KA1","MA1","MD1","OD1","REM","EQD"
"06664099999","2023-08-04T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0162,1","+0115,1","10119,1","01,0000,9,1",,,,"99999,9,09606,1","2,1,003,1,+999,9","3,99,0010,1,999","SYN08806664 16/// /3201 10162 20115 39606 40119 52003 60005 333 54/05 55300 20000 90710 91102=",
"06664099999","2023-08-04T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0146,1","+0129,1","10119,1","01,0000,9,1",,,,"99999,9,09603,1","8,1,003,1,+999,9","3,99,0010,1,999","SYN08806664 16/// /3600 10146 20129 39603 40119 58003 60005 333 54/15 55300 20004 90710 91102=",
"06664099999","2023-08-04T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","320,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0143,1","+0129,1","10122,1","01,0000,9,1",,,,"99999,9,09605,1","5,1,001,1,+999,9","3,99,0010,1,999","SYN08806664 16/// /3201 10143 20129 39605 40122 55001 60005 333 54/15 55300 20004 90730 91102=",
"06664099999","2023-08-04T04:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0146,1","+0126,1","10124,1","01,0020,3,1",,,,"99999,9,09608,1","2,1,002,1,+999,9","3,99,0015,1,999","SYN08206664 16/// /1901 10146 20126 39608 40124 52002 60025 333 55300 20004 90710 91103=",
"06664099999","2023-08-04T05:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0142,1","+0136,1","10126,1","01,0010,3,1",,,,"99999,9,09609,1","2,1,006,1,+999,9","3,99,0021,1,999","SYN08206664 16/// /1200 10142 20136 39609 40126 52006 60015 333 55300 20058 90710 91104=",
"06664099999","2023-08-04T06:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0152,1","+0140,1","10126,1","01,0001,3,1","12,0030,3,2","24,0027,3,2","240,N,+0141,1","99999,9,09611,1","2,1,006,1,+999,9","3,99,0021,1,999","SYN11206664 06/// /3003 10152 20140 39611 40126 52006 60032 333 20141 3/013 55126 55301 20281 69915 70027 90760 91104=",
"06664099999","2023-08-04T07:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0154,1","+0137,1","10130,1","01,0004,3,1",,,,"99999,9,09615,1","2,1,007,1,+999,9","3,99,0021,1,999","SYN08206664 16/// /2401 10154 20137 39615 40130 52007 69945 333 55300 20331 90710 91104=",
"06664099999","2023-08-04T08:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0165,1","+0132,1","10128,1","01,0000,9,1",,,,"99999,9,09615,1","2,1,006,1,+999,9","3,99,0021,1,999","SYN08806664 16/// /0602 10165 20132 39615 40128 52006 60005 333 54/05 55303 21213 90710 91104=",
"06664099999","2023-08-04T09:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0174,1","+0129,1","10126,1","01,0000,9,1",,,,"99999,9,09615,1","2,1,004,1,+999,9","3,99,0036,1,999","SYN08806664 16/// /2804 10174 20129 39615 40126 52004 60005 333 54/05 55302 21422 90730 91107=",
"06664099999","2023-08-04T10:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0184,1","+0123,1","10124,1","01,0000,9,1",,,,"99999,9,09615,1","7,9,006,9,+999,9","3,99,0036,1,999","SYN08806664 16/// /3403 10184 20123 39615 40124 57000 60005 333 54/05 55302 21476 90710 91107=","Q010     3APC3  Q027     3APCTEN"
"06664099999","2023-08-04T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0193,1","+0116,1","10122,1","01,0000,9,1",,,,"99999,9,09614,1","2,1,001,1,+999,9","3,99,0026,1,999","SYN08806664 16/// /2602 10193 20116 39614 40122 52001 60005 333 54/05 55309 22779 90710 91105=",
"06664099999","2023-08-04T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0199,1","+0107,1","10118,1","01,0000,9,1","06,0004,3,1",,,"99999,9,09612,1","7,1,003,1,+999,9","3,99,0041,1,999","SYN09406664 06/// /2403 10199 20107 39612 40118 57003 69941 333 54/05 55303 21656 60005 90760 91108=",
"06664099999","2023-08-04T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0195,1","+0123,1","10118,1","01,0000,9,1",,,,"99999,9,09611,1","7,1,004,1,+999,9","3,99,0067,1,999","SYN08206664 16/// /2605 10195 20123 39611 40118 57004 60005 333 55300 21145 90710 91113=",
"06664099999","2023-08-04T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0213,1","+0130,1","10115,1","01,0000,9,1",,,,"99999,9,09611,1","7,1,003,1,+999,9","3,99,0057,1,999","SYN08806664 16/// /2604 10213 20130 39611 40115 57003 60005 333 54/05 55302 21588 90710 91111=",
"06664099999","2023-08-04T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0215,1","+0126,1","10114,1","01,0000,9,1",,,,"99999,9,09611,1","7,1,001,1,+999,9","3,99,0067,1,999","SYN08806664 16/// /2806 10215 20126 39611 40114 57001 60005 333 54/05 55304 21807 90730 91113=",
"06664099999","2023-08-04T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0196,1","+0125,1","10126,1","01,0000,9,1",,,,"99999,9,09619,1","2,1,008,1,+999,9","3,99,0057,1,999","SYN08806664 16/// /2706 10196 20125 39619 40126 52008 60005 333 54/15 55300 20796 90710 91111=",
"06664099999","2023-08-04T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0158,1","+0129,1","10142,1","01,0009,3,1",,,,"99999,9,09627,1","2,1,016,1,+999,9","3,99,0082,1,999","SYN08806664 16/// /3403 10158 20129 39627 40142 52016 69995 333 54/15 55300 20227 90710 91116=",
"06664099999","2023-08-04T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0151,1","+0142,1","10150,1","01,0060,3,1","12,0070,3,1",,"120,M,+0215,1","99999,9,09633,1","2,1,022,1,+999,9","3,99,0082,1,999","SYN10006664 06/// /1702 10151 20142 39633 40150 52022 60072 333 10215 54/15 55300 20072 60065 90760 91116=",
"06664099999","2023-08-04T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0149,1","+0138,1","10156,1","01,0030,3,1",,,,"99999,9,09639,1","2,1,020,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /2604 10149 20138 39639 40156 52020 60035 333 55300 20054 90710 91107=",
"06664099999","2023-08-04T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0150,1","+0137,1","10159,1","01,0010,3,1",,,,"99999,9,09642,1","2,1,015,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2801 10150 20137 39642 40159 52015 60015 333 55300 20000 90710 91105=",
"06664099999","2023-08-04T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0150,1","+0138,1","10167,1","01,0000,9,1",,,,"99999,9,09649,1","2,1,016,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /2902 10150 20138 39649 40167 52016 60005 333 55300 20004 90730 91107=",
"06664099999","2023-08-04T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0146,1","+0126,1","10173,1","01,0000,9,1",,,,"99999,9,09654,1","2,1,015,1,+999,9","3,99,0026,1,999","SYN08206664 16/// /2903 10146 20126 39654 40173 52015 60005 333 55300 20004 90710 91105=",
"06664099999","2023-08-04T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0144,1","+0123,1","10169,1","01,0001,3,1",,,,"99999,9,09650,1","9,9,008,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /2804 10144 20123 39650 40169 50008 69915 333 55300 20004 90710 91108=",
"06664099999","2023-08-05T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0142,1","+0130,1","10172,1","01,0002,3,1","06,0050,3,1",,,"99999,9,09653,1","2,1,004,1,+999,9","3,99,0041,1,999","SYN09406664 06/// /2501 10142 20130 39653 40172 52004 60051 333 54/15 55300 20000 69925 90760 91108=",
"06664099999","2023-08-05T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0137,1","+0120,1","10168,1","01,0000,9,1",,,,"99999,9,09648,1","7,1,006,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /2802 10137 20120 39648 40168 57006 60005 333 55300 20004 90710 91108=",
"06664099999","2023-08-05T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0142,1","+0124,1","10166,1","01,0000,9,1",,,,"99999,9,09647,1","8,1,003,1,+999,9","3,99,0036,1,999","SYN08806664 16/// /2804 10142 20124 39647 40166 58003 60005 333 54/05 55300 20000 90710 91107=",
"06664099999","2023-08-05T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0143,1","+0124,1","10163,1","01,0000,9,1",,,,"99999,9,09644,1","7,1,009,1,+999,9","3,99,0057,1,999","SYN08206664 16/// /2706 10143 20124 39644 40163 57009 60005 333 55300 20000 90730 91111=",
"06664099999","2023-08-05T04:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0143,1","+0125,1","10166,1","01,0000,9,1",,,,"99999,9,09647,1","5,1,001,1,+999,9","3,99,0051,1,999","SYN08206664 16/// /2704 10143 20125 39647 40166 55001 60005 333 55300 20004 90710 91110=",
"06664099999","2023-08-05T05:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0143,1","+0123,1","10168,1","01,0000,9,1",,,,"99999,9,09649,1","2,1,002,1,+999,9","3,99,0046,1,999","SYN08206664 16/// /2803 10143 20123 39649 40168 52002 60005 333 55300 20018 90710 91109=",
"06664099999","2023-08-05T06:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0143,1","+0120,1","10171,1","01,0000,9,1","12,0050,3,1","24,0120,3,1","240,N,+0136,1","99999,9,09652,1","2,1,008,1,+999,9","3,99,0057,1,999","SYN11206664 06/// /2705 10143 20120 39652 40171 52008 60052 333 20136 3/013 55025 55300 20086 60005 70120 90760 91111=",
"06664099999","2023-08-05T07:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0150,1","+0124,1","10169,1","01,0000,9,1",,,,"99999,9,09651,1","2,1,004,1,+999,9","3,99,0051,1,999","SYN08806664 16/// /2805 10150 20124 39651 40169 52004 60005 333 54/05 55300 20371 90710 91110=",
"06664099999","2023-08-05T08:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0169,1","+0124,1","10162,1","01,0000,9,1",,,,"99999,9,09648,1","8,1,001,1,+999,9","3,99,0051,1,999","SYN08806664 16/// /3006 10169 20124 39648 40162 58001 60005 333 54/05 55306 21274 90710 91110=",
"06664099999","2023-08-05T09:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0180,1","+0119,1","10158,1","01,0000,9,1",,,,"99999,9,09646,1","7,1,006,1,+999,9","3,99,0051,1,999","SYN08806664 16/// /2802 10180 20119 39646 40158 57006 60005 333 54/05 55310 22498 90730 91110=",
"06664099999","2023-08-05T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0182,1","+0120,1","10147,1","01,0000,9,1",,,,"99999,9,09636,1","7,1,012,1,+999,9","3,99,0067,1,999","SYN08806664 16/// /2308 10182 20120 39636 40147 57012 60005 333 54/15 55306 22441 90710 91113=",
"06664099999","2023-08-05T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0194,1","+0122,1","10138,1","01,0000,9,1","06,0000,9,1",,,"99999,9,09630,1","7,1,016,1,+999,9","3,99,0067,1,999","SYN09406664 06/// /2106 10194 20122 39630 40138 57016 60001 333 54/05 55303 22167 60005 90760 91113=",
"06664099999","2023-08-05T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0193,1","+0120,1","10135,1","01,0000,9,1",,,,"99999,9,09627,1","6,1,013,1,+999,9","3,99,0067,1,999","SYN08206664 16/// /2405 10193 20120 39627 40135 56013 60005 333 55301 22012 90710 91113=",
"06664099999","2023-08-05T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0190,1","+0106,1","10130,1","01,0000,9,1",,,,"99999,9,09621,1","8,1,015,1,+999,9","3,99,0046,1,999","SYN08206664 16/// /3002 10190 20106 39621 40130 58015 60005 333 55300 20504 90710 91109=",
"06664099999","2023-08-05T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0199,1","+0109,1","10123,1","01,0000,9,1",,,,"99999,9,09616,1","8,1,014,1,+999,9","3,99,0067,1,999","SYN08806664 16/// /2505 10199 20109 39616 40123 58014 60005 333 54/05 55301 21379 90730 91113=",
"06664099999","2023-08-05T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0203,1","+0106,1","10116,1","01,0000,9,1",,,,"99999,9,09610,1","8,1,017,1,+999,9","3,99,0057,1,999","SYN08206664 16/// /1904 10203 20106 39610 40116 58017 60005 333 55308 21789 90710 91111=",
"06664099999","2023-08-05T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0201,1","+0107,1","10109,1","01,0000,9,1",,,,"99999,9,09603,1","8,1,018,1,+999,9","3,99,0041,1,999","SYN08206664 16/// /2203 10201 20107 39603 40109 58018 60005 333 55310 21224 90710 91108=",
"06664099999","2023-08-05T18:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0191,1","+0114,1","10106,1","01,0000,9,1","12,0000,9,1",,"120,M,+0210,1","99999,9,09599,1","6,1,017,1,+999,9","3,99,0067,1,999","SYN09406664 06/// /2103 10191 20114 39599 40106 56017 60002 333 10210 55303 20371 60005 90760 91113=",
"06664099999","2023-08-05T19:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0188,1","+0121,1","10106,1","01,0000,9,1",,,,"99999,9,09598,1","7,1,012,1,+999,9","3,99,0021,1,999","SYN08206664 16/// /2902 10188 20121 39598 40106 57012 60005 333 55300 20054 90710 91104=",
"06664099999","2023-08-05T20:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0172,1","+0121,1","10117,1","01,0001,3,1",,,,"99999,9,09606,1","3,1,003,1,+999,9","3,99,0051,1,999","SYN08806664 16/// /2605 10172 20121 39606 40117 53003 69915 333 54/15 55300 20004 90710 91110=",
"06664099999","2023-08-05T21:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0155,1","+0124,1","10118,1","01,0001,3,1",,,,"99999,9,09604,1","2,1,005,1,+999,9","3,99,0077,1,999","SYN08806664 16/// /2703 10155 20124 39604 40118 52005 69915 333 54/15 55300 20004 90730 91115=",
"06664099999","2023-08-05T22:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","210,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0155,1","+0125,1","10117,1","01,0000,9,1",,,,"99999,9,09603,1","9,9,005,1,+999,9","3,99,0036,1,999","SYN08206664 16/// /2104 10155 20125 39603 40117 50005 60005 333 55300 20000 90710 91107=",
"06664099999","2023-08-05T23:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","320,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0151,1","+0127,1","10118,1","01,0000,9,1",,,,"99999,9,09603,1","5,1,003,1,+999,9","3,99,0046,1,999","SYN08206664 16/// /3202 10151 20127 39603 40118 55003 60005 333 55300 20004 90710 91109=",
"06664099999","2023-08-06T00:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0154,1","+0127,1","10114,1","01,0000,9,1","06,0002,3,1",,,"99999,9,09600,1","7,1,004,1,+999,9","3,99,0077,1,999","SYN09406664 06/// /2103 10154 20127 39600 40114 57004 69921 333 54/15 55300 20000 60005 90760 91115=",
"06664099999","2023-08-06T01:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0146,1","+0115,1","10110,1","01,0000,9,1",,,,"99999,9,09595,1","7,1,008,1,+999,9","3,99,0041,1,999","SYN08806664 16/// /2205 10146 20115 39595 40110 57008 60005 333 54/15 55300 20004 90710 91108=",
"06664099999","2023-08-06T02:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0147,1","+0103,1","10109,1","01,0000,9,1",,,,"99999,9,09594,1","7,1,009,1,+999,9","3,99,0062,1,999","SYN08206664 16/// /2507 10147 20103 39594 40109 57009 60005 333 55300 20000 90710 91112=",
"06664099999","2023-08-06T03:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0150,1","+0096,1","10103,1","01,0000,9,1",,,,"99999,9,09589,1","7,1,011,1,+999,9","3,99,0067,1,999","SYN08206664 16/// /2406 10150 20096 39589 40103 57011 60005 333 55300 20000 90730 91113=",
"06664099999","2023-08-06T04:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0150,1","+0101,1","10102,1","01,0001,3,1",,,,"99999,9,09588,1","7,1,007,1,+999,9","3,99,0108,1,999","SYN08206664 16/// /2510 10150 20101 39588 40102 57007 69915 333 55300 20004 90710 91121=",
"06664099999","2023-08-06T05:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0121,1","+0103,1","10118,1","01,0009,3,1",,,,"99999,9,09598,1","3,1,004,1,+999,9","3,99,0129,1,999","SYN08806664 16/// /2709 10121 20103 39598 40118 53004 69995 333 54/15 55300 20014 90710 91125=",
"06664099999","2023-08-06T06:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0129,1","+0102,1","10120,1","01,0003,3,1","12,0020,3,2","24,0015,3,2","240,N,+0121,1","99999,9,09601,1","2,1,012,1,+999,9","3,99,0129,1,999","SYN11806664 06/// /2605 10129 20102 39601 40120 52012 60022 333 20121 3/011 54/15 55054 55300 20176 69935 70015 90760 91125=",
"06664099999","2023-08-06T07:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0143,1","+0097,1","10122,1","01,0000,9,1",,,,"99999,9,09605,1","1,1,017,1,+999,9","3,99,0103,1,999","SYN08806664 16/// /2410 10143 20097 39605 40122 51017 60005 333 54/05 55303 20648 90710 91120=",
"06664099999","2023-08-06T08:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0130,1","+0097,1","10131,1","01,0002,3,1",,,,"99999,9,09612,1","3,1,014,1,+999,9","3,99,0129,1,999","SYN08806664 16/// /2513 10130 20097 39612 40131 53014 69925 333 54/15 55300 20616 90710 91125=",
"06664099999","2023-08-06T09:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0124,1","+0106,1","10137,1","01,0030,3,1",,,,"99999,9,09616,1","2,1,015,1,+999,9","3,99,0129,1,999","SYN08206664 16/// /2509 10124 20106 39616 40137 52015 60035 333 55300 20274 90730 91125=",
"06664099999","2023-08-06T10:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0131,1","+0116,1","10140,1","01,0005,3,1",,,,"99999,9,09620,1","2,1,015,1,+999,9","3,99,0103,1,999","SYN08806664 16/// /2511 10131 20116 39620 40140 52015 69955 333 54/05 55300 21004 90710 91120=",
"06664099999","2023-08-06T11:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0128,1","+0111,1","10146,1","01,0040,3,1",,,,"99999,9,09625,1","2,1,013,1,+999,9","3,99,0108,1,999","SYN08206664 16/// /2511 10128 20111 39625 40146 52013 60045 333 55300 20511 90710 91121=",
"06664099999","2023-08-06T12:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","250,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0135,1","+0111,1","10146,1","01,0010,3,1","06,0090,3,1",,,"99999,9,09627,1","2,1,011,1,+999,9","3,99,0129,1,999","SYN09406664 06/// /2512 10135 20111 39627 40146 52011 60091 333 54/05 55300 21163 60015 90760 91125=",
"06664099999","2023-08-06T13:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0132,1","+0111,1","10150,1","01,0030,3,1",,,,"99999,9,09630,1","2,1,010,1,+999,9","3,99,0134,1,999","SYN08206664 16/// /2610 10132 20111 39630 40150 52010 60035 333 55300 20976 90710 91126=",
"06664099999","2023-08-06T14:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0137,1","+0118,1","10152,1","01,0010,3,1",,,,"99999,9,09633,1","2,1,008,1,+999,9","3,99,0103,1,999","SYN08806664 16/// /2808 10137 20118 39633 40152 52008 60015 333 54/05 55300 21015 90710 91120=",
"06664099999","2023-08-06T15:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0149,1","+0105,1","10155,1","01,0000,9,1",,,,"99999,9,09638,1","2,1,011,1,+999,9","3,99,0134,1,999","SYN08806664 16/// /2712 10149 20105 39638 40155 52011 60005 333 54/05 55305 21541 90730 91126=",
"06664099999","2023-08-06T16:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0155,1","+0097,1","10160,1","01,0000,9,1",,,,"99999,9,09644,1","2,1,014,1,+999,9","3,99,0134,1,999","SYN08806664 16/// /2711 10155 20097 39644 40160 52014 60005 333 54/05 55303 20900 90710 91126=",
"06664099999","2023-08-06T17:00:00","4","47.4333333","8.5166666","441.0","ZUERICH AFFOLTERN, SZ","FM-12","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0149,1","+0082,1","10167,1","01,0000,9,1",,,,"99999,9,09649,1","2,1,016,1,+999,9","3,99,0139,1,999","SYN08806664 16/// /2713 10149 20082 39649 40167 52016 60005 333 54/15 55303 20641 90710 91127=",
