"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"78256199999","2023-08-01T07:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0280,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 010750Z 14004KT 9000 FEW020 28/26 Q1015=",
"78256199999","2023-08-01T08:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","150,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0270,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 010850Z 15004KT 9000 FEW020 27/26 Q1015=",
"78256199999","2023-08-01T09:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","150,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0260,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 010950Z 15004KT 9000 SCT020 26/26 Q1015=",
"78256199999","2023-08-01T10:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","150,1,N,0015,1","99999,9,9,N","009000,1,9,9","+0260,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 011050Z 15003KT 9000 FEW020 26/26 Q1015=",
"78256199999","2023-08-01T11:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009000,1,9,9","+0280,1","+0280,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 011150Z VRB01KT 9000 SCT020 28/28 Q1017=",
"78256199999","2023-08-01T12:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","160,1,V,0036,1","99999,9,9,N","009000,1,9,9","+0300,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 011250Z 16007KT 130V190 9000 SCT020 30/26 Q1017=",
"78256199999","2023-08-01T13:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","160,1,V,0026,1","99999,9,9,N","009000,1,9,9","+0310,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 011350Z 16005KT 120V220 9000 SCT020 31/26 Q1017=",
"78256199999","2023-08-01T14:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","150,1,V,0026,1","99999,9,9,N","009000,1,9,9","+0320,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 011450Z 15005KT 110V200 9000 SCT020 32/26 Q1017=",
"78256199999","2023-08-01T15:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","130,1,V,0026,1","99999,9,9,N","009000,1,9,9","+0320,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 011550Z 13005KT 070V170 9000 SCT020 32/26 Q1017=",
"78256199999","2023-08-01T16:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,V,0051,1","99999,9,9,N","009000,1,9,9","+0330,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 011650Z 09010KT 060V120 9000 SCT020 33/26 Q1017=",
"78256199999","2023-08-01T17:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,V,0051,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 011750Z 08010KT 060V120 9000 SCT020 33/25 Q1017=",
"78256199999","2023-08-01T18:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,V,0057,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET059METAR MUCC 011850Z 08011KT 060V120 9000 SCT020 33/25 Q1016=",
"78256199999","2023-08-01T19:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,V,0051,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET059METAR MUCC 011950Z 09010KT 060V120 9000 FEW020 33/25 Q1016=",
"78256199999","2023-08-01T20:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0057,1","99999,9,9,N","009000,1,9,9","+0320,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 012050Z 08011KT 9000 SCT020 32/26 Q1015=",
"78256199999","2023-08-01T21:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0057,1","99999,9,9,N","009000,1,9,9","+0320,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 012150Z 07011KT 9000 FEW020 32/25 Q1015=",
"78256199999","2023-08-01T22:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0041,1","99999,9,9,N","009000,1,9,9","+0300,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 012250Z 09008KT 9000 FEW020 30/25 Q1016=",
"78256199999","2023-08-01T23:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0036,1","99999,9,9,N","009000,1,9,9","+0290,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 012350Z 10007KT 9000 FEW020 29/25 Q1016=",
"78256199999","2023-08-02T00:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0036,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 020050Z 09007KT 9000 FEW020 29/26 Q1016=",
"78256199999","2023-08-02T01:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0036,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 020150Z 08007KT 9000 FEW020 29/26 Q1017=",
"78256199999","2023-08-02T02:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0036,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 020250Z 08007KT 9000 FEW020 29/26 Q1017=",
"78256199999","2023-08-02T03:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0031,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 020350Z 10006KT 9000 SCT020 29/26 Q1017=",
"78256199999","2023-08-02T04:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","110,1,N,0026,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 020450Z 11005KT 9000 SCT020 29/26 Q1016=",
"78256199999","2023-08-02T05:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","150,1,V,0021,1","99999,9,9,N","009000,1,9,9","+0280,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET059METAR MUCC 020550Z 15004KT 120V180 9000 SCT020 28/26 Q1016=",
"78256199999","2023-08-02T06:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009000,1,9,9","+0260,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 020650Z VRB01KT 9000 SCT020 26/25 Q1016=",
"78256199999","2023-08-02T07:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","140,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0260,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 020750Z 14004KT 9000 SCT020 26/26 Q1015=",
"78256199999","2023-08-02T08:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","150,1,N,0026,1","99999,9,9,N","009000,1,9,9","+0260,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 020850Z 15005KT 9000 SCT020 26/26 Q1015=",
"78256199999","2023-08-02T09:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","130,1,N,0015,1","99999,9,9,N","009000,1,9,9","+0260,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 020950Z 13003KT 9000 SCT020 26/26 Q1015=",
"78256199999","2023-08-02T10:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","160,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0260,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 021050Z 16004KT 9000 SCT020 26/26 Q1016=",
"78256199999","2023-08-02T11:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009000,1,9,9","+0290,1","+0270,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 021150Z VRB01KT 9000 SCT020 29/27 Q1016=",
"78256199999","2023-08-02T12:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009000,1,9,9","+0300,1","+0270,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 021250Z VRB02KT 9000 SCT020 30/27 Q1016=",
"78256199999","2023-08-02T13:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009000,1,9,9","+0320,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 021350Z VRB02KT 9000 SCT020 32/26 Q1016=",
"78256199999","2023-08-02T14:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","110,1,V,0031,1","99999,9,9,N","009000,1,9,9","+0320,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 021450Z 11006KT 360V170 9000 SCT020 32/25 Q1017=",
"78256199999","2023-08-02T15:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,V,0041,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 021550Z 09008KT 040V120 9000 SCT020 33/25 Q1017=",
"78256199999","2023-08-02T16:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,V,0041,1","99999,9,9,N","009000,1,9,9","+0320,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET059METAR MUCC 021650Z 08008KT 060V120 9000 SCT020 32/26 Q1017=",
"78256199999","2023-08-02T17:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0046,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"04,1,+00610,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET054METAR MUCC 021750Z 08009KT 9000 SCT020TCU 33/25 Q1017=",
"78256199999","2023-08-02T18:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,V,0046,1","99999,9,9,N","009000,1,9,9","+0330,1","+0260,1","99999,9",,"04,1,+00610,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET061METAR MUCC 021850Z 08009KT 020V150 9000 SCT020CB 33/26 Q1016=",
"78256199999","2023-08-02T19:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","060,1,V,0051,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"02,1,+00610,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET061METAR MUCC 021950Z 06010KT 040V100 9000 FEW020CB 33/25 Q1016=",
"78256199999","2023-08-02T20:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","060,1,V,0051,1","99999,9,9,N","009000,1,9,9","+0320,1","+0250,1","99999,9",,"02,1,+00610,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR MUCC 022050Z 06010KT 030V090 9000 FEW020CB 32/25 Q1015=",
"78256199999","2023-08-02T21:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","060,1,N,0051,1","99999,9,9,N","009000,1,9,9","+0320,1","+0250,1","99999,9",,"02,1,+00610,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET053METAR MUCC 022150Z 06010KT 9000 FEW020CB 32/25 Q1015=",
"78256199999","2023-08-02T22:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,V,0041,1","99999,9,9,N","009000,1,9,9","+0310,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET059METAR MUCC 022250Z 07008KT 040V100 9000 FEW020 31/26 Q1016=",
"78256199999","2023-08-02T23:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0041,1","99999,9,9,N","009000,1,9,9","+0300,1","+0250,1","99999,9",,"02,1,+01219,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 022350Z 07008KT 9000 FEW040 30/25 Q1016=",
"78256199999","2023-08-03T00:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","060,1,N,0026,1","99999,9,9,N","009000,1,9,9","+0290,1","+0250,1","99999,9",,"02,1,+00610,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET053METAR MUCC 030050Z 06005KT 9000 FEW020CB 29/25 Q1017=",
"78256199999","2023-08-03T01:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0290,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 030150Z 07004KT 9000 FEW020 29/26 Q1017=",
"78256199999","2023-08-03T02:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,N,0031,1","99999,9,9,N","009000,1,9,9","+0290,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 030250Z 07006KT 9000 FEW020 29/25 Q1017=",
"78256199999","2023-08-03T03:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","009000,1,9,9","+0280,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR MUCC 030350Z VRB03KT 9000 FEW020 28/26 Q1017=",
"78256199999","2023-08-03T04:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","100,1,N,0026,1","99999,9,9,N","009000,1,9,9","+0280,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 030450Z 10005KT 9000 FEW020 28/26 Q1016=",
"78256199999","2023-08-03T05:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,N,0015,1","99999,9,9,N","009000,1,9,9","+0280,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 030550Z 08003KT 9000 FEW020 28/25 Q1016=",
"78256199999","2023-08-03T06:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0280,1","+0260,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 030650Z 09004KT 9000 FEW020 28/26 Q1015=",
"78256199999","2023-08-03T07:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","120,1,V,0021,1","99999,9,9,N","009000,1,9,9","+0290,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET059METAR MUCC 030750Z 12004KT 090V150 9000 FEW020 29/25 Q1015=",
"78256199999","2023-08-03T08:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","120,1,N,0015,1","99999,9,9,N","009000,1,9,9","+0270,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 030850Z 12003KT 9000 SCT020 27/26 Q1015=",
"78256199999","2023-08-03T09:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","170,1,N,0021,1","99999,9,9,N","009000,1,9,9","+0270,1","+0250,1","99999,9",,"02,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR MUCC 030950Z 17004KT 9000 FEW020 27/25 Q1015=",
"78256199999","2023-08-03T10:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","220,1,N,0015,1","99999,9,9,N","009000,1,9,9","+0260,1","+0250,1","99999,9",,"04,1,+00549,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10150,1,99999,9",,,,"MET054METAR MUCC 031050Z 22003KT 9000 SCT018TCU 26/25 Q1015=",
"78256199999","2023-08-03T11:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0010,1","99999,9,9,N","009000,1,9,9","+0260,1","+0250,1","99999,9",,"04,1,+00549,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00549,1,99,9,99,9","10150,1,99999,9",,,,"MET054METAR MUCC 031150Z VRB02KT 9000 SCT018TCU 26/25 Q1015=",
"78256199999","2023-08-03T12:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0015,1","99999,9,9,N","009000,1,9,9","+0300,1","+0260,1","99999,9",,"02,1,+00610,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET054METAR MUCC 031250Z VRB03KT 9000 FEW020TCU 30/26 Q1016=",
"78256199999","2023-08-03T13:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","999,9,V,0005,1","99999,9,9,N","009000,1,9,9","+0310,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR MUCC 031350Z VRB01KT 9000 SCT020 31/26 Q1016=",
"78256199999","2023-08-03T14:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","110,1,V,0021,1","06096,1,9,N","009000,1,9,9","+0310,1","+0260,1","99999,9",,"04,1,+00610,1,08,1","07,1,+06096,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET069METAR MUCC 031450Z 11004KT 070V190 9000 SCT020TCU BKN200 31/26 Q1016=",
"78256199999","2023-08-03T15:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,V,0021,1","99999,9,9,N","009000,1,9,9","+0310,1","+0260,1","99999,9",,"04,1,+00610,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET059METAR MUCC 031550Z 07004KT 030V120 9000 SCT020 31/26 Q1016=",
"78256199999","2023-08-03T16:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","070,1,V,0036,1","99999,9,9,N","009000,1,9,9","+0330,1","+0240,1","99999,9",,"04,1,+00762,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10160,1,99999,9",,,,"MET059METAR MUCC 031650Z 07007KT 040V120 9000 SCT025 33/24 Q1016=",
"78256199999","2023-08-03T17:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,V,0041,1","99999,9,9,N","009000,1,9,9","+0330,1","+0240,1","99999,9",,"04,1,+00610,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET062METAR MUCC 031750Z 08008KT 050V110 9000 SCT020TCU 33/24 Q1016=",
"78256199999","2023-08-03T18:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","090,1,V,0041,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"04,1,+00610,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9",,,,"MET061METAR MUCC 031850Z 09008KT 050V140 9000 SCT020CB 33/25 Q1015=",
"78256199999","2023-08-03T19:50:00","4","22.460986","-78.328422","3.96","JARDINES DEL REY, CU","FM-15","99999","V020","080,1,V,0036,1","99999,9,9,N","009000,1,9,9","+0330,1","+0250,1","99999,9",,"02,1,+00610,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10140,1,99999,9",,,,"MET062METAR MUCC 031950Z 08007KT 040V130 9000 FEW020TCU 33/25 Q1014=",
