"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","REM","EQD"
"89272099999","2023-01-31T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0109,1","-0140,1","09585,1","99999,9,07970,1","2,1,002,1,+999,9","SYN05489272 46/// /1603 11109 21140 37970 49585 52002 91800=",
"89272099999","2023-01-31T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0119,1","-0148,1","09598,1","99999,9,07975,1","2,1,005,1,+999,9","SYN05489272 46/// /2703 11119 21148 37975 49598 52005 92100=",
"89272099999","2023-02-01T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0127,1","-0147,1","09605,1","99999,9,07977,1","2,1,002,1,+999,9","SYN05489272 46/// /9902 11127 21147 37977 49605 52002 90000=",
"89272099999","2023-02-01T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","999,9,V,0010,1","99999,9,9,N","999999,9,9,9","-0137,1","-0149,1","09609,1","99999,9,07975,1","7,1,002,1,+999,9","SYN05489272 46/// /9902 11137 21149 37975 49609 57002 90300=",
"89272099999","2023-02-01T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0147,1","-0155,1","09615,1","99999,9,07975,1","4,1,000,1,+999,9","SYN05489272 46/// /0203 11147 21155 37975 49615 54000 90600=",
"89272099999","2023-02-01T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0157,1","-0174,1","09620,1","99999,9,07974,1","7,1,001,1,+999,9","SYN05489272 46/// /0505 11157 21174 37974 49620 57001 90900=",
"89272099999","2023-02-01T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0116,1","-0140,1","09591,1","99999,9,07971,1","7,1,003,1,+999,9","SYN05489272 46/// /3403 11116 21140 37971 49591 57003 91200=",
"89272099999","2023-02-01T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0106,1","-0142,1","09581,1","99999,9,07968,1","7,1,003,1,+999,9","SYN05489272 46/// /3605 11106 21142 37968 49581 57003 91500=",
"89272099999","2023-02-01T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","330,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0091,1","-0148,1","09573,1","99999,9,07969,1","2,1,001,1,+999,9","SYN05489272 46/// /3303 11091 21148 37969 49573 52001 91800=",
"89272099999","2023-02-01T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0100,1","-0158,1","09583,1","99999,9,07973,1","2,1,004,1,+999,9","SYN05489272 46/// /0102 11100 21158 37973 49583 52004 92100=",
"89272099999","2023-02-02T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0189,1","-0217,1","09646,1","99999,9,07978,1","2,1,005,1,+999,9","SYN05489272 46/// /0408 11189 21217 37978 49646 52005 90000=",
"89272099999","2023-02-02T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0251,1","-0276,1","09692,1","99999,9,07982,1","2,1,004,1,+999,9","SYN05489272 46/// /0410 11251 21276 37982 49692 52004 90300=",
"89272099999","2023-02-02T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0203,1","-0221,1","09670,1","99999,9,07990,1","2,1,008,1,+999,9","SYN05489272 46/// /0209 11203 21221 37990 49670 52008 90600=",
"89272099999","2023-02-02T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0187,1","-0205,1","09665,1","99999,9,07995,1","2,1,005,1,+999,9","SYN05489272 46/// /3612 11187 21205 37995 49665 52005 90900=",
"89272099999","2023-02-02T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0138,1","-0144,1","09637,1","99999,9,07998,1","2,1,003,1,+999,9","SYN05489272 46/// /3515 11138 21144 37998 49637 52003 91200=",
"89272099999","2023-02-02T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0127,1","-0143,1","09629,1","99999,9,07997,1","7,1,001,1,+999,9","SYN05489272 46/// /3514 11127 21143 37997 49629 57001 91500=",
"89272099999","2023-02-02T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0122,1","-0135,1","09615,1","99999,9,07988,1","7,1,009,1,+999,9","SYN05489272 46/// /3613 11122 21135 37988 49615 57009 91800=",
"89272099999","2023-02-02T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0118,1","-0138,1","09602,1","99999,9,07979,1","7,1,009,1,+999,9","SYN05489272 46/// /0307 11118 21138 37979 49602 57009 92100=",
"89272099999","2023-02-03T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0126,1","-0154,1","09583,1","99999,9,07959,1","7,1,020,1,+999,9","SYN05489272 46/// /0511 11126 21154 37959 49583 57020 90000=",
"89272099999","2023-02-03T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","070,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0158,1","-0223,1","09575,1","99999,9,07936,1","7,1,023,1,+999,9","SYN05489272 46/// /0712 11158 21223 37936 49575 57023 90300=",
"89272099999","2023-02-03T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","070,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0121,1","-0142,1","09528,1","99999,9,07916,1","7,1,020,1,+999,9","SYN05489272 46/// /0710 11121 21142 37916 49528 57020 90600=",
"89272099999","2023-02-03T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0113,1","-0129,1","09496,1","99999,9,07894,1","7,1,022,1,+999,9","SYN05489272 46/// /0513 11113 21129 37894 49496 57022 90900=",
"89272099999","2023-02-03T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0090,1","-0093,1","09464,1","99999,9,07879,1","7,1,015,1,+999,9","SYN05489272 46/// /0122 11090 21093 37879 49464 57015 91200=",
"89272099999","2023-02-03T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0073,1","-0088,1","09463,1","99999,9,07886,1","2,1,007,1,+999,9","SYN05489272 46/// /3615 11073 21088 37886 49463 52007 91500=",
"89272099999","2023-02-03T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0076,1","-0079,1","09470,1","99999,9,07891,1","2,1,005,1,+999,9","SYN05489272 46/// /0121 11076 21079 37891 49470 52005 91800=",
"89272099999","2023-02-03T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0108,1","99999,9,9,N","999999,9,9,9","-0080,1","+9999,9","09480,1","99999,9,07897,1","2,1,006,1,+999,9","SYN05489272 46/// /0121 11080 2//// 37897 49480 52006 92100=",
"89272099999","2023-02-04T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0097,1","-0104,1","09499,1","99999,9,07904,1",,"SYN05489272 46/// /0219 11097 21104 37904 49499 5//// 90300=",
"89272099999","2023-02-04T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0113,1","99999,9,9,N","999999,9,9,9","-0097,1","+9999,9","09503,1","99999,9,07908,1","2,1,004,1,+999,9","SYN05489272 46/// /0122 11097 2//// 37908 49503 52004 90600=",
"89272099999","2023-02-04T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0084,1","+9999,9","09514,1","99999,9,07923,1","2,1,015,1,+999,9","SYN05489272 46/// /0117 11084 2//// 37923 49514 52015 90900=",
"89272099999","2023-02-04T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0083,1","-0088,1","09517,1","99999,9,07926,1","2,1,003,1,+999,9","SYN05489272 46/// /0218 11083 21088 37926 49517 52003 91200=",
"89272099999","2023-02-04T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0129,1","99999,9,9,N","999999,9,9,9","-0076,1","-0078,1","09506,1","99999,9,07921,1","7,1,005,1,+999,9","SYN05489272 46/// /0125 11076 21078 37921 49506 57005 91500=",
"89272099999","2023-02-04T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0080,1","+9999,9","09524,1","99999,9,07934,1","2,1,013,1,+999,9","SYN05489272 46/// /3620 11080 2//// 37934 49524 52013 91800=",
"89272099999","2023-02-04T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0091,1","-0100,1","09543,1","99999,9,07944,1","2,1,010,1,+999,9","SYN05489272 46/// /3520 11091 21100 37944 49543 52010 92100=",
"89272099999","2023-02-05T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","340,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0097,1","-0115,1","09574,1","99999,9,07967,1","2,1,023,1,+999,9","SYN05489272 46/// /3412 11097 21115 37967 49574 52023 90000=",
"89272099999","2023-02-05T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0139,1","-0157,1","09612,1","99999,9,07977,1","2,1,010,1,+999,9","SYN05489272 46/// /3610 11139 21157 37977 49612 52010 90300=",
"89272099999","2023-02-05T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0155,1","-0162,1","09638,1","99999,9,07990,1","2,1,013,1,+999,9","SYN05489272 46/// /3610 11155 21162 37990 49638 52013 90600=",
"89272099999","2023-02-05T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0157,1","-0168,1","09653,1","99999,9,08001,1","2,1,011,1,+999,9","SYN05489272 46/// /3611 11157 21168 38001 49653 52011 90900=",
"89272099999","2023-02-05T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0139,1","-0156,1","09656,1","99999,9,08013,1","2,1,012,1,+999,9","SYN05489272 46/// /3612 11139 21156 38013 49656 52012 91200=",
"89272099999","2023-02-05T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0125,1","-0143,1","09659,1","99999,9,08023,1","2,1,010,1,+999,9","SYN05489272 46/// /3614 11125 21143 38023 49659 52010 91500=",
"89272099999","2023-02-05T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","340,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0123,1","-0147,1","09673,1","99999,9,08036,1","2,1,013,1,+999,9","SYN05489272 46/// /3415 11123 21147 38036 49673 52013 91800=",
"89272099999","2023-02-06T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0126,1","-0132,1","09701,1","99999,9,08057,1",,"SYN05489272 46/// /3508 11126 21132 38057 49701 5//// 90000=",
"89272099999","2023-02-06T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0130,1","-0147,1","09703,1","99999,9,08057,1","4,1,000,1,+999,9","SYN05489272 46/// /0207 11130 21147 38057 49703 54000 90300=",
"89272099999","2023-02-06T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0151,1","-0170,1","09718,1","99999,9,08058,1","2,1,001,1,+999,9","SYN05489272 46/// /0505 11151 21170 38058 49718 52001 90600=",
"89272099999","2023-02-06T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","070,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0138,1","-0161,1","09708,1","99999,9,08057,1","7,1,001,1,+999,9","SYN05489272 46/// /0704 11138 21161 38057 49708 57001 90900=",
"89272099999","2023-02-06T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0116,1","-0135,1","09692,1","99999,9,08055,1","7,1,002,1,+999,9","SYN05489272 46/// /3204 11116 21135 38055 49692 57002 91200=",
"89272099999","2023-02-06T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","080,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0110,1","-0138,1","09686,1","99999,9,08053,1","7,1,002,1,+999,9","SYN05489272 46/// /0804 11110 21138 38053 49686 57002 91500=",
"89272099999","2023-02-06T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0082,1","-0094,1","09664,1","99999,9,08049,1","7,1,004,1,+999,9","SYN05489272 46/// /3613 11082 21094 38049 49664 57004 91800=",
"89272099999","2023-02-06T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","360,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0087,1","-0100,1","09664,1","99999,9,08047,1","7,1,002,1,+999,9","SYN05489272 46/// /3613 11087 21100 38047 49664 57002 92100=",
"89272099999","2023-02-07T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0118,1","-0141,1","09684,1","99999,9,08047,1","4,1,000,1,+999,9","SYN05489272 46/// /0312 11118 21141 38047 49684 54000 90000=",
"89272099999","2023-02-07T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0067,1","99999,9,9,N","999999,9,9,9","-0142,1","-0160,1","09699,1","99999,9,08047,1","4,1,000,1,+999,9","SYN05489272 46/// /0413 11142 21160 38047 49699 54000 90300=",
"89272099999","2023-02-07T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0170,1","-0195,1","09718,1","99999,9,08048,1","2,1,001,1,+999,9","SYN05489272 46/// /0514 11170 21195 38048 49718 52001 90600=",
"89272099999","2023-02-07T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0184,1","-0207,1","09728,1","99999,9,08049,1","2,1,001,1,+999,9","SYN05489272 46/// /0512 11184 21207 38049 49728 52001 90900=",
"89272099999","2023-02-07T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0120,1","-0151,1","09693,1","99999,9,08054,1",,"SYN05489272 46/// /0506 11120 21151 38054 49693 5//// 91500=",
"89272099999","2023-02-07T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0095,1","-0133,1","09685,1","99999,9,08060,1","2,1,006,1,+999,9","SYN05489272 46/// /0406 11095 21133 38060 49685 52006 91800=",
"89272099999","2023-02-07T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0109,1","-0144,1","09709,1","99999,9,08073,1","2,1,013,1,+999,9","SYN05489272 46/// /0111 11109 21144 38073 49709 52013 92100=",
"89272099999","2023-02-08T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0143,1","-0173,1","09746,1","99999,9,08086,1","2,1,013,1,+999,9","SYN05489272 46/// /0310 11143 21173 38086 49746 52013 90000=",
"89272099999","2023-02-08T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0180,1","-0206,1","09784,1","99999,9,08097,1","2,1,011,1,+999,9","SYN05489272 46/// /0412 11180 21206 38097 49784 52011 90300=",
"89272099999","2023-02-08T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0194,1","-0214,1","09804,1","99999,9,08106,1","2,1,009,1,+999,9","SYN05489272 46/// /0412 11194 21214 38106 49804 52009 90600=",
"89272099999","2023-02-08T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0195,1","-0218,1","09820,1","99999,9,08119,1","2,1,013,1,+999,9","SYN05489272 46/// /0412 11195 21218 38119 49820 52013 90900=",
"89272099999","2023-02-08T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0171,1","-0198,1","09814,1","99999,9,08127,1","2,1,008,1,+999,9","SYN05489272 46/// /0410 11171 21198 38127 49814 52008 91200=",
"89272099999","2023-02-08T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0117,1","-0144,1","09786,1","99999,9,08133,1","2,1,006,1,+999,9","SYN05489272 46/// /0106 11117 21144 38133 49786 52006 91500=",
"89272099999","2023-02-08T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0105,1","-0138,1","09779,1","99999,9,08133,1","4,1,000,1,+999,9","SYN05489272 46/// /0406 11105 21138 38133 49779 54000 91800=",
"89272099999","2023-02-08T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","060,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0114,1","-0143,1","09780,1","99999,9,08129,1","7,1,004,1,+999,9","SYN05489272 46/// /0607 11114 21143 38129 49780 57004 92100=",
"89272099999","2023-02-09T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","050,1,N,0062,1","99999,9,9,N","999999,9,9,9","-0136,1","-0167,1","09773,1","99999,9,08112,1","7,1,017,1,+999,9","SYN05489272 46/// /0512 11136 21167 38112 49773 57017 90000=",
"89272099999","2023-02-09T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0151,1","-0181,1","09732,1","99999,9,08070,1",,"SYN05489272 46/// /0423 11151 21181 38070 49732 5//// 90600=",
"89272099999","2023-02-09T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0116,1","-0128,1","09690,1","99999,9,08053,1","7,1,017,1,+999,9","SYN05489272 46/// /0229 11116 21128 38053 49690 57017 90900=",
"89272099999","2023-02-09T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0098,1","-0100,1","09657,1","99999,9,08035,1","7,1,018,1,+999,9","SYN05489272 46/// /0231 11098 21100 38035 49657 57018 91200=",
"89272099999","2023-02-09T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0092,1","-0100,1","09641,1","99999,9,08025,1","7,1,010,1,+999,9","SYN05489272 46/// /0228 11092 21100 38025 49641 57010 91500=",
"89272099999","2023-02-09T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0090,1","-0093,1","09630,1","99999,9,08017,1","7,1,008,1,+999,9","SYN05489272 46/// /0224 11090 21093 38017 49630 57008 91800=",
"89272099999","2023-02-09T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0134,1","99999,9,9,N","999999,9,9,9","-0098,1","-0103,1","09617,1","99999,9,08002,1","7,1,015,1,+999,9","SYN05489272 46/// /0226 11098 21103 38002 49617 57015 92100=",
"89272099999","2023-02-10T00:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0124,1","99999,9,9,N","999999,9,9,9","-0109,1","-0110,1","09615,1","99999,9,07995,1","7,1,007,1,+999,9","SYN05489272 46/// /0424 11109 21110 37995 49615 57007 90000=",
"89272099999","2023-02-10T03:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","040,1,N,0098,1","99999,9,9,N","999999,9,9,9","-0119,1","-0133,1","09614,1","99999,9,07989,1","7,1,006,1,+999,9","SYN05489272 46/// /0419 11119 21133 37989 49614 57006 90300=",
"89272099999","2023-02-10T06:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0149,1","99999,9,9,N","999999,9,9,9","-0124,1","-0127,1","09611,1","99999,9,07984,1","7,1,005,1,+999,9","SYN05489272 46/// /0329 11124 21127 37984 49611 57005 90600=",
"89272099999","2023-02-10T09:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","020,1,N,0165,1","99999,9,9,N","999999,9,9,9","-0126,1","+9999,9","09615,1","99999,9,07986,1","2,1,002,1,+999,9","SYN05489272 46/// /0232 11126 2//// 37986 49615 52002 90900=",
"89272099999","2023-02-10T12:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0144,1","99999,9,9,N","999999,9,9,9","-0114,1","+9999,9","09633,1","99999,9,08007,1","2,1,021,1,+999,9","SYN05489272 46/// /0128 11114 2//// 38007 49633 52021 91200=",
"89272099999","2023-02-10T15:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","010,1,N,0118,1","99999,9,9,N","999999,9,9,9","-0099,1","-0102,1","09656,1","99999,9,08034,1","2,1,027,1,+999,9","SYN05489272 46/// /0123 11099 21102 38034 49656 52027 91500=",
"89272099999","2023-02-10T18:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0093,1","99999,9,9,N","999999,9,9,9","-0087,1","-0097,1","09675,1","99999,9,08056,1","2,1,022,1,+999,9","SYN05489272 46/// /0318 11087 21097 38056 49675 52022 91800=",
"89272099999","2023-02-10T21:00:00","4","-74.8","-71.4833333","1589.0","UNIVERSITY WI ID 8917 SKI BLU, AY","FM-12","99999","V020","030,1,N,0072,1","99999,9,9,N","999999,9,9,9","-0086,1","+9999,9","09694,1","99999,9,08072,1","2,1,016,1,+999,9","SYN05489272 46/// /0314 11086 2//// 38072 49694 52016 92100=",
