"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","REM"
"94406099999","2023-01-13T11:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10107,1","99999,9,09962,1",,"SYN03094406 46/// ///// 39962 40107="
"94406099999","2023-01-13T12:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10116,1","99999,9,09971,1",,"SYN03094406 46/// ///// 39971 40116="
"94406099999","2023-01-13T13:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10119,1","99999,9,09974,1","1,1,021,1,+999,9","SYN03694406 45/// ///// 39974 40119 51021="
"94406099999","2023-01-13T14:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10126,1","99999,9,09980,1",,"SYN03094406 46/// ///// 39980 40126="
"94406099999","2023-01-13T15:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10126,1","99999,9,09980,1",,"SYN03094406 46/// ///// 39980 40126="
"94406099999","2023-01-13T16:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10123,1","99999,9,09977,1","9,9,003,1,+999,9","SYN03694406 45/// ///// 39977 40123 50003="
"94406099999","2023-01-13T17:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10114,1","99999,9,09969,1",,"SYN03094406 46/// ///// 39969 40114="
"94406099999","2023-01-13T18:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10108,1","99999,9,09963,1",,"SYN03094406 46/// ///// 39963 40108="
"94406099999","2023-01-13T19:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10105,1","99999,9,09960,1","6,1,017,1,+999,9","SYN03694406 45/// ///// 39960 40105 56017="
"94406099999","2023-01-13T20:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10102,1","99999,9,09957,1",,"SYN03094406 46/// ///// 39957 40102="
"94406099999","2023-01-13T21:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10102,1","99999,9,09957,1",,"SYN03094406 46/// ///// 39957 40102="
"94406099999","2023-01-13T22:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10105,1","99999,9,09960,1","5,1,000,1,+999,9","SYN03694406 45/// ///// 39960 40105 55000="
"94406099999","2023-01-13T23:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10106,1","99999,9,09961,1",,"SYN03094406 46/// ///// 39961 40106="
"94406099999","2023-01-14T00:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10105,1","99999,9,09960,1",,"SYN03094406 46/// ///// 39960 40105="
"94406099999","2023-01-14T01:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10105,1","99999,9,09960,1","9,9,000,1,+999,9","SYN03694406 45/// ///// 39960 40105 50000="
"94406099999","2023-01-14T02:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10101,1","99999,9,09956,1",,"SYN03094406 46/// ///// 39956 40101="
"94406099999","2023-01-14T03:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10091,1","99999,9,09946,1",,"SYN03094406 46/// ///// 39946 40091="
"94406099999","2023-01-14T04:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10084,1","99999,9,09939,1","8,1,021,1,+999,9","SYN03694406 45/// ///// 39939 40084 58021="
"94406099999","2023-01-14T05:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10074,1","99999,9,09929,1",,"SYN03094406 46/// ///// 39929 40074="
"94406099999","2023-01-14T06:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10063,1","99999,9,09918,1",,"SYN03094406 46/// ///// 39918 40063="
"94406099999","2023-01-14T07:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10053,1","99999,9,09908,1","7,1,031,1,+999,9","SYN03694406 45/// ///// 39908 40053 57031="
"94406099999","2023-01-14T08:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10044,1","99999,9,09900,1",,"SYN03094406 46/// ///// 39900 40044="
"94406099999","2023-01-14T09:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10039,1","99999,9,09895,1",,"SYN03094406 46/// ///// 39895 40039="
"94406099999","2023-01-14T10:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10038,1","99999,9,09894,1","6,1,014,1,+999,9","SYN03694406 45/// ///// 39894 40038 56014="
"94406099999","2023-01-14T11:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10040,1","99999,9,09896,1",,"SYN03094406 46/// ///// 39896 40040="
"94406099999","2023-01-14T12:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10045,1","99999,9,09901,1",,"SYN03094406 46/// ///// 39901 40045="
"94406099999","2023-01-14T13:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10050,1","99999,9,09906,1","3,1,012,1,+999,9","SYN03694406 45/// ///// 39906 40050 53012="
"94406099999","2023-01-14T14:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10055,1","99999,9,09910,1",,"SYN03094406 46/// ///// 39910 40055="
"94406099999","2023-01-14T15:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10054,1","99999,9,09909,1",,"SYN03094406 46/// ///// 39909 40054="
"94406099999","2023-01-14T16:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10049,1","99999,9,09905,1","8,1,001,1,+999,9","SYN03694406 45/// ///// 39905 40049 58001="
"94406099999","2023-01-14T17:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10042,1","99999,9,09898,1",,"SYN03094406 46/// ///// 39898 40042="
"94406099999","2023-01-14T18:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10036,1","99999,9,09892,1",,"SYN03094406 46/// ///// 39892 40036="
"94406099999","2023-01-14T19:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10033,1","99999,9,09889,1","6,1,016,1,+999,9","SYN03694406 45/// ///// 39889 40033 56016="
"94406099999","2023-01-14T20:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10033,1","99999,9,09889,1",,"SYN03094406 46/// ///// 39889 40033="
"94406099999","2023-01-14T21:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10033,1","99999,9,09889,1",,"SYN03094406 46/// ///// 39889 40033="
"94406099999","2023-01-14T22:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10035,1","99999,9,09891,1","3,1,002,1,+999,9","SYN03694406 45/// ///// 39891 40035 53002="
"94406099999","2023-01-14T23:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10037,1","99999,9,09893,1",,"SYN03094406 46/// ///// 39893 40037="
"94406099999","2023-01-15T00:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10037,1","99999,9,09893,1",,"SYN03094406 46/// ///// 39893 40037="
"94406099999","2023-01-15T01:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10036,1","99999,9,09892,1","9,9,001,1,+999,9","SYN03694406 45/// ///// 39892 40036 50001="
"94406099999","2023-01-15T02:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10034,1","99999,9,09890,1",,"SYN03094406 46/// ///// 39890 40034="
"94406099999","2023-01-15T03:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10031,1","99999,9,09887,1",,"SYN03094406 46/// ///// 39887 40031="
"94406099999","2023-01-15T04:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10025,1","99999,9,09881,1","8,1,011,1,+999,9","SYN03694406 45/// ///// 39881 40025 58011="
"94406099999","2023-01-15T05:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10023,1","99999,9,09879,1",,"SYN03094406 46/// ///// 39879 40023="
"94406099999","2023-01-15T06:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10019,1","99999,9,09875,1",,"SYN03094406 46/// ///// 39875 40019="
"94406099999","2023-01-15T07:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10009,1","99999,9,09865,1","8,1,016,1,+999,9","SYN03694406 45/// ///// 39865 40009 58016="
"94406099999","2023-01-15T08:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10005,1","99999,9,09861,1",,"SYN03094406 46/// ///// 39861 40005="
"94406099999","2023-01-15T09:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10012,1","99999,9,09868,1",,"SYN03094406 46/// ///// 39868 40012="
"94406099999","2023-01-15T10:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10016,1","99999,9,09872,1","3,1,007,1,+999,9","SYN03694406 45/// ///// 39872 40016 53007="
"94406099999","2023-01-15T11:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10024,1","99999,9,09880,1",,"SYN03094406 46/// ///// 39880 40024="
"94406099999","2023-01-15T12:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10036,1","99999,9,09892,1",,"SYN03094406 46/// ///// 39892 40036="
"94406099999","2023-01-15T13:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10049,1","99999,9,09905,1","3,1,033,1,+999,9","SYN03694406 45/// ///// 39905 40049 53033="
"94406099999","2023-01-15T14:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10056,1","99999,9,09911,1",,"SYN03094406 46/// ///// 39911 40056="
"94406099999","2023-01-15T15:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10063,1","99999,9,09918,1",,"SYN03094406 46/// ///// 39918 40063="
"94406099999","2023-01-15T16:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10065,1","99999,9,09920,1","1,1,015,1,+999,9","SYN03694406 45/// ///// 39920 40065 51015="
"94406099999","2023-01-15T17:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10060,1","99999,9,09915,1",,"SYN03094406 46/// ///// 39915 40060="
"94406099999","2023-01-15T18:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10057,1","99999,9,09912,1",,"SYN03094406 46/// ///// 39912 40057="
"94406099999","2023-01-15T19:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10058,1","99999,9,09913,1","6,1,007,1,+999,9","SYN03694406 45/// ///// 39913 40058 56007="
"94406099999","2023-01-15T20:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10065,1","99999,9,09920,1",,"SYN03094406 46/// ///// 39920 40065="
"94406099999","2023-01-15T21:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10068,1","99999,9,09923,1",,"SYN03094406 46/// ///// 39923 40068="
"94406099999","2023-01-15T22:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10077,1","99999,9,09932,1","3,1,019,1,+999,9","SYN03694406 45/// ///// 39932 40077 53019="
"94406099999","2023-01-15T23:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10085,1","99999,9,09940,1",,"SYN03094406 46/// ///// 39940 40085="
"94406099999","2023-01-16T00:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10091,1","99999,9,09946,1",,"SYN03094406 46/// ///// 39946 40091="
"94406099999","2023-01-16T01:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10092,1","99999,9,09947,1","1,1,015,1,+999,9","SYN03694406 45/// ///// 39947 40092 51015="
"94406099999","2023-01-16T02:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10090,1","99999,9,09945,1",,"SYN03094406 46/// ///// 39945 40090="
"94406099999","2023-01-16T03:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10086,1","99999,9,09941,1",,"SYN03094406 46/// ///// 39941 40086="
"94406099999","2023-01-16T04:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10081,1","99999,9,09936,1","8,1,011,1,+999,9","SYN03694406 45/// ///// 39936 40081 58011="
"94406099999","2023-01-16T05:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10077,1","99999,9,09932,1",,"SYN03094406 46/// ///// 39932 40077="
"94406099999","2023-01-16T06:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10071,1","99999,9,09926,1",,"SYN03094406 46/// ///// 39926 40071="
"94406099999","2023-01-16T07:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10065,1","99999,9,09920,1","8,1,016,1,+999,9","SYN03694406 45/// ///// 39920 40065 58016="
"94406099999","2023-01-16T08:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10062,1","99999,9,09917,1",,"SYN03094406 46/// ///// 39917 40062="
"94406099999","2023-01-16T09:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10063,1","99999,9,09918,1",,"SYN03094406 46/// ///// 39918 40063="
"94406099999","2023-01-16T10:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10068,1","99999,9,09923,1","3,1,003,1,+999,9","SYN03694406 45/// ///// 39923 40068 53003="
"94406099999","2023-01-16T11:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10077,1","99999,9,09932,1",,"SYN03094406 46/// ///// 39932 40077="
"94406099999","2023-01-16T12:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10089,1","99999,9,09944,1",,"SYN03094406 46/// ///// 39944 40089="
"94406099999","2023-01-16T13:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10095,1","99999,9,09950,1","1,1,027,1,+999,9","SYN03694406 45/// ///// 39950 40095 51027="
"94406099999","2023-01-16T14:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10101,1","99999,9,09956,1",,"SYN03094406 46/// ///// 39956 40101="
"94406099999","2023-01-16T15:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10102,1","99999,9,09957,1",,"SYN03094406 46/// ///// 39957 40102="
"94406099999","2023-01-16T16:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10102,1","99999,9,09957,1","1,1,007,1,+999,9","SYN03694406 45/// ///// 39957 40102 51007="
"94406099999","2023-01-16T17:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10100,1","99999,9,09955,1",,"SYN03094406 46/// ///// 39955 40100="
"94406099999","2023-01-16T18:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10100,1","99999,9,09955,1",,"SYN03094406 46/// ///// 39955 40100="
"94406099999","2023-01-16T19:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10100,1","99999,9,09955,1","6,1,002,1,+999,9","SYN03694406 45/// ///// 39955 40100 56002="
"94406099999","2023-01-16T20:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10104,1","99999,9,09959,1",,"SYN03094406 46/// ///// 39959 40104="
"94406099999","2023-01-16T21:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10106,1","99999,9,09961,1",,"SYN03094406 46/// ///// 39961 40106="
"94406099999","2023-01-16T22:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10110,1","99999,9,09965,1","2,1,010,1,+999,9","SYN03694406 45/// ///// 39965 40110 52010="
"94406099999","2023-01-16T23:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10116,1","99999,9,09971,1",,"SYN03094406 46/// ///// 39971 40116="
"94406099999","2023-01-17T00:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10115,1","99999,9,09970,1",,"SYN03094406 46/// ///// 39970 40115="
"94406099999","2023-01-17T01:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10115,1","99999,9,09970,1","9,9,005,1,+999,9","SYN03694406 45/// ///// 39970 40115 50005="
"94406099999","2023-01-17T02:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10111,1","99999,9,09966,1",,"SYN03094406 46/// ///// 39966 40111="
"94406099999","2023-01-17T03:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10103,1","99999,9,09958,1",,"SYN03094406 46/// ///// 39958 40103="
"94406099999","2023-01-17T04:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10094,1","99999,9,09949,1","8,1,021,1,+999,9","SYN03694406 45/// ///// 39949 40094 58021="
"94406099999","2023-01-17T05:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10088,1","99999,9,09943,1",,"SYN03094406 46/// ///// 39943 40088="
"94406099999","2023-01-17T06:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10080,1","99999,9,09935,1",,"SYN03094406 46/// ///// 39935 40080="
"94406099999","2023-01-17T07:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10074,1","99999,9,09929,1","7,1,020,1,+999,9","SYN03694406 45/// ///// 39929 40074 57020="
"94406099999","2023-01-17T08:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10070,1","99999,9,09925,1",,"SYN03094406 46/// ///// 39925 40070="
"94406099999","2023-01-17T09:00:00","4","-26.8166666","114.6166666","136.0","BILLABONG ASA, AS","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10066,1","99999,9,09921,1",,"SYN03094406 46/// ///// 39921 40066="
