"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","OD1","SA1","REM","EQD"
"99729099999","2023-01-15T12:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","10141,1","1,1,009,1,+999,9","5,99,0082,1,999","+059,1","SYN080BRHC3 46/// /3511 11010 40141 51009 91200 222// 00059 333 91216 555 11012 22013=",
"99729099999","2023-01-15T13:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","10150,1","3,1,015,1,+999,9","5,99,0051,1,999","+059,1","SYN080BRHC3 46/// /3507 11010 40150 53015 91300 222// 00059 333 91210 555 11007 22008=",
"99729099999","2023-01-15T14:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10153,1","3,1,014,1,+999,9","5,99,0072,1,999","+059,1","SYN080BRHC3 46/// /3508 11006 40153 53014 91400 222// 00059 333 91214 555 11008 22009=",
"99729099999","2023-01-15T15:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","10157,1","1,1,016,1,+999,9","5,99,0062,1,999","+058,1","SYN080BRHC3 46/// /3508 10010 40157 51016 91500 222// 00058 333 91212 555 11008 22009=",
"99729099999","2023-01-15T16:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10153,1","9,9,003,1,+999,9","5,99,0082,1,999","+058,1","SYN080BRHC3 46/// /3606 10019 40153 50003 91600 222// 00058 333 91216 555 11006 22007=",
"99729099999","2023-01-15T17:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0024,1","+9999,9","10144,1","8,1,009,1,+999,9","5,99,0093,1,999","+058,1","SYN080BRHC3 46/// /3510 10024 40144 58009 91700 222// 00058 333 91218 555 11010 22011=",
"99729099999","2023-01-15T18:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","10139,1","8,1,018,1,+999,9","5,99,0082,1,999","+058,1","SYN080BRHC3 46/// /3510 10039 40139 58018 91800 222// 00058 333 91216 555 11010 22011=",
"99729099999","2023-01-15T19:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10134,1","6,1,019,1,+999,9","5,99,0082,1,999","+058,1","SYN080BRHC3 46/// /3412 10034 40134 56019 91900 222// 00058 333 91216 555 11012 22013=",
"99729099999","2023-01-15T20:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0028,1","+9999,9","10134,1","6,1,010,1,+999,9","5,99,0077,1,999","+057,1","SYN080BRHC3 46/// /3411 10028 40134 56010 92000 222// 00057 333 91215 555 11011 22012=",
"99729099999","2023-01-15T21:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0031,1","+9999,9","10138,1","5,1,000,1,+999,9","5,99,0088,1,999","+057,1","SYN080BRHC3 46/// /3606 10031 40138 55000 92100 222// 00057 333 91217 555 11007 22007=",
"99729099999","2023-01-15T22:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","10145,1","3,1,011,1,+999,9","5,99,0093,1,999","+057,1","SYN080BRHC3 46/// /3508 10021 40145 53011 92200 222// 00057 333 91218 555 11008 22009=",
"99729099999","2023-01-15T23:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0013,1","+9999,9","10151,1","3,1,017,1,+999,9","5,99,0057,1,999","+057,1","SYN080BRHC3 46/// /3607 10013 40151 53017 92300 222// 00057 333 91211 555 11008 22008=",
"99729099999","2023-01-16T00:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0008,1","+9999,9","10154,1","1,1,016,1,+999,9","5,99,0077,1,999","+057,1","SYN080BRHC3 46/// /3509 10008 40154 51016 90000 222// 00057 333 91215 555 11009 22010=",
"99729099999","2023-01-16T01:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","10150,1","9,9,005,1,+999,9","5,99,0057,1,999","+058,1","SYN080BRHC3 46/// /3508 10004 40150 50005 90100 222// 00058 333 91211 555 11008 22009=",
"99729099999","2023-01-16T02:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0001,1","+9999,9","10151,1","9,9,000,1,+999,9","5,99,0057,1,999","+057,1","SYN080BRHC3 46/// /3509 10001 40151 50000 90200 222// 00057 333 91211 555 11009 22010=",
"99729099999","2023-01-16T04:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10147,1","7,1,003,1,+999,9","5,99,0041,1,999","+057,1","SYN080BRHC3 46/// /3406 11005 40147 57003 90400 222// 00057 333 91208 555 11006 22007=",
"99729099999","2023-01-16T05:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10144,1","7,1,007,1,+999,9","5,99,0062,1,999","+057,1","SYN080BRHC3 46/// /3408 11006 40144 57007 90500 222// 00057 333 91212 555 11008 22009=",
"99729099999","2023-01-16T06:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","10139,1",,"5,99,0057,1,999","+057,1","SYN074BRHC3 46/// /3407 11007 40139 90536 222// 00057 333 91211 555 11007 22008=",
"99729099999","2023-01-16T07:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0021,1","+9999,9","10142,1","5,1,005,1,+999,9","5,99,0082,1,999","+057,1","SYN080BRHC3 46/// /3411 11021 40142 55005 90700 222// 00057 333 91216 555 11012 22013=",
"99729099999","2023-01-16T08:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0025,1","+9999,9","10144,1","5,1,000,1,+999,9","5,99,0067,1,999","+055,1","SYN080BRHC3 46/// /3507 11025 40144 55000 90800 222// 00055 333 91213 555 11007 22008=",
"99729099999","2023-01-16T09:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10141,1","9,9,003,1,+999,9","5,99,0057,1,999","+056,1","SYN080BRHC3 46/// /3508 11029 40141 50003 90900 222// 00056 333 91211 555 11008 22009=",
"99729099999","2023-01-16T10:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10139,1","7,1,003,1,+999,9","5,99,0067,1,999","+056,1","SYN080BRHC3 46/// /3407 11029 40139 57003 91000 222// 00056 333 91213 555 11007 22007=",
"99729099999","2023-01-16T11:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10138,1","6,1,006,1,+999,9","5,99,0051,1,999","+055,1","SYN080BRHC3 46/// /3506 11029 40138 56006 91100 222// 00055 333 91210 555 11006 22007=",
"99729099999","2023-01-16T12:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10131,1","8,1,010,1,+999,9","5,99,0062,1,999","+055,1","SYN080BRHC3 46/// /3408 11029 40131 58010 91200 222// 00055 333 91212 555 11008 22009=",
"99729099999","2023-01-16T13:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10126,1","8,1,013,1,+999,9","5,99,0077,1,999","+055,1","SYN080BRHC3 46/// /3409 11024 40126 58013 91300 222// 00055 333 91215 555 11009 22010=",
"99729099999","2023-01-16T14:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10127,1","6,1,011,1,+999,9","5,99,0051,1,999","+055,1","SYN080BRHC3 46/// /3506 11013 40127 56011 91400 222// 00055 333 91210 555 11006 22007=",
"99729099999","2023-01-16T15:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","10123,1","6,1,008,1,+999,9","5,99,0046,1,999","+055,1","SYN080BRHC3 46/// /3405 11008 40123 56008 91500 222// 00055 333 91209 555 11005 22005=",
"99729099999","2023-01-16T16:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0001,1","+9999,9","10115,1","8,1,011,1,+999,9","5,99,0062,1,999","+056,1","SYN080BRHC3 46/// /3508 11001 40115 58011 91600 222// 00056 333 91212 555 11008 22009=",
"99729099999","2023-01-16T17:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10093,1","8,1,034,1,+999,9","5,99,0067,1,999","+055,1","SYN080BRHC3 46/// /3409 10015 40093 58034 91700 222// 00055 333 91213 555 11010 22011=",
"99729099999","2023-01-16T18:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10079,1","8,1,044,1,+999,9","5,99,0082,1,999","+054,1","SYN080BRHC3 46/// /3508 10034 40079 58044 91800 222// 00054 333 91216 555 11009 22009=",
"99729099999","2023-01-16T19:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0047,1","+9999,9","10074,1","6,1,041,1,+999,9","5,99,0062,1,999","+055,1","SYN080BRHC3 46/// /3505 10047 40074 56041 91900 222// 00055 333 91212 555 11005 22006=",
"99729099999","2023-01-16T20:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0038,1","+9999,9","10075,1","6,1,018,1,+999,9","5,99,0072,1,999","+054,1","SYN080BRHC3 46/// /3409 10038 40075 56018 92000 222// 00054 333 91214 555 11009 22010=",
"99729099999","2023-01-16T21:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0041,1","+9999,9","10078,1","5,1,000,1,+999,9","5,99,0077,1,999","+054,1","SYN080BRHC3 46/// /3511 10041 40078 55000 92100 222// 00054 333 91215 555 11011 22012=",
"99729099999","2023-01-16T22:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0042,1","+9999,9","10078,1","2,1,004,1,+999,9","5,99,0072,1,999","+054,1","SYN080BRHC3 46/// /3606 10042 40078 52004 92200 222// 00054 333 91214 555 11007 22007=",
"99729099999","2023-01-16T23:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","350,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0038,1","+9999,9","10076,1",,"5,99,0036,1,999","+054,1","SYN074BRHC3 46/// /3505 10038 40076 92236 222// 00054 333 91207 555 11005 22006=",
"99729099999","2023-01-17T00:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","330,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0030,1","+9999,9","10081,1","2,1,003,1,+999,9","5,99,0067,1,999","+054,1","SYN080BRHC3 46/// /3309 10030 40081 52003 90000 222// 00054 333 91213 555 11009 22010=",
"99729099999","2023-01-17T01:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","330,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0025,1","+9999,9","10078,1","9,9,000,1,+999,9","5,99,0062,1,999","+055,1","SYN080BRHC3 46/// /3307 10025 40078 50000 90100 222// 00055 333 91212 555 11007 22007=",
"99729099999","2023-01-17T02:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","320,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10080,1","4,1,000,1,+999,9","5,99,0057,1,999","+054,1","SYN080BRHC3 46/// /3205 10023 40080 54000 90200 222// 00054 333 91211 555 11006 22006=",
"99729099999","2023-01-17T03:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","320,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0023,1","+9999,9","10077,1","7,1,004,1,+999,9","5,99,0051,1,999","+054,1","SYN080BRHC3 46/// /3207 10023 40077 57004 90300 222// 00054 333 91210 555 11008 22008=",
"99729099999","2023-01-17T04:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0019,1","+9999,9","10075,1","7,1,003,1,+999,9","5,99,0057,1,999","+055,1","SYN080BRHC3 46/// /3206 10019 40075 57003 90400 222// 00055 333 91211 555 11006 22006=",
"99729099999","2023-01-17T05:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0015,1","+9999,9","10072,1","7,1,008,1,+999,9","5,99,0026,1,999","+054,1","SYN080BRHC3 46/// /3102 10015 40072 57008 90500 222// 00054 333 91205 555 11002 22002=",
"99729099999","2023-01-17T06:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0004,1","+9999,9","10071,1","7,1,006,1,+999,9","5,99,0026,1,999","+055,1","SYN080BRHC3 46/// /2603 10004 40071 57006 90600 222// 00055 333 91205 555 11003 22004=",
"99729099999","2023-01-17T07:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","10068,1","7,1,007,1,+999,9","5,99,0026,1,999","+054,1","SYN080BRHC3 46/// /2403 10003 40068 57007 90700 222// 00054 333 91205 555 11003 22003=",
"99729099999","2023-01-17T08:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","10068,1","7,1,004,1,+999,9","5,99,0041,1,999","+054,1","SYN080BRHC3 46/// /2505 11002 40068 57004 90800 222// 00054 333 91208 555 11005 22005=",
"99729099999","2023-01-17T09:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","10068,1","6,1,003,1,+999,9","5,99,0031,1,999","+054,1","SYN080BRHC3 46/// /2703 11003 40068 56003 90900 222// 00054 333 91206 555 11003 22003=",
"99729099999","2023-01-17T10:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","240,1,N,0021,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10068,1","4,1,000,1,+999,9","5,99,0031,1,999","+053,1","SYN080BRHC3 46/// /2404 11006 40068 54000 91000 222// 00053 333 91206 555 11004 22005=",
"99729099999","2023-01-17T11:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","220,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10069,1","4,1,000,1,+999,9","5,99,0015,1,999","+053,1","SYN080BRHC3 46/// /2202 11006 40069 54000 91100 222// 00053 333 91203 555 11002 22003=",
"99729099999","2023-01-17T12:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","270,1,N,0015,1","99999,9,9,N","999999,9,9,9","-0008,1","+9999,9","10073,1","3,1,005,1,+999,9","5,99,0021,1,999","+054,1","SYN080BRHC3 46/// /2703 11008 40073 53005 91200 222// 00054 333 91204 555 11003 22003=",
"99729099999","2023-01-17T13:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0003,1","+9999,9","10071,1","2,1,003,1,+999,9","5,99,0021,1,999","+054,1","SYN080BRHC3 46/// /2902 11003 40071 52003 91300 222// 00054 333 91204 555 11002 22002=",
"99729099999","2023-01-17T14:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","280,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0007,1","+9999,9","10074,1","1,1,005,1,+999,9","5,99,0031,1,999","+053,1","SYN080BRHC3 46/// /2803 10007 40074 51005 91400 222// 00053 333 91206 555 11003 22003=",
"99729099999","2023-01-17T15:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","230,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","10069,1","8,1,004,1,+999,9","5,99,0026,1,999","+055,1","SYN080BRHC3 46/// /2303 10026 40069 58004 91500 222// 00055 333 91205 555 11003 22003=",
"99729099999","2023-01-17T16:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0039,1","+9999,9","10063,1","8,1,008,1,+999,9","5,99,0031,1,999","+054,1","SYN080BRHC3 46/// /3004 10039 40063 58008 91600 222// 00054 333 91206 555 11004 22004=",
"99729099999","2023-01-17T17:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0033,1","+9999,9","10050,1","8,1,024,1,+999,9","5,99,0041,1,999","+053,1","SYN080BRHC3 46/// /2106 10033 40050 58024 91700 222// 00053 333 91208 555 11006 22007=",
"99729099999","2023-01-17T18:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10042,1","8,1,027,1,+999,9","5,99,0051,1,999","+054,1","SYN080BRHC3 46/// /2207 10034 40042 58027 91800 222// 00054 333 91210 555 11008 22008=",
"99729099999","2023-01-17T19:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0043,1","+9999,9","10036,1","6,1,027,1,+999,9","5,99,0031,1,999","+055,1","SYN080BRHC3 46/// /2005 10043 40036 56027 91900 222// 00055 333 91206 555 11005 22006=",
"99729099999","2023-01-17T20:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0048,1","+9999,9","10034,1","6,1,016,1,+999,9","5,99,0031,1,999","+054,1","SYN080BRHC3 46/// /2205 10048 40034 56016 92000 222// 00054 333 91206 555 11005 22005=",
"99729099999","2023-01-17T21:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0057,1","+9999,9","10034,1","6,1,008,1,+999,9","5,99,0015,1,999","+054,1","SYN080BRHC3 46/// /0000 10057 40034 56008 92100 222// 00054 333 91203 555 11001 22001=",
"99729099999","2023-01-17T22:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0048,1","+9999,9","10036,1","4,1,000,1,+999,9","5,99,0026,1,999","+054,1","SYN080BRHC3 46/// /1904 10048 40036 54000 92200 222// 00054 333 91205 555 11004 22005=",
"99729099999","2023-01-17T23:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0046,1","+9999,9","10036,1","4,1,000,1,+999,9","5,99,0021,1,999","+054,1","SYN080BRHC3 46/// /2203 10046 40036 54000 92300 222// 00054 333 91204 555 11003 22004=",
"99729099999","2023-01-18T00:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0045,1","+9999,9","10036,1","4,1,000,1,+999,9","5,99,0015,1,999","+054,1","SYN080BRHC3 46/// /2102 10045 40036 54000 90000 222// 00054 333 91203 555 11002 22002=",
"99729099999","2023-01-18T01:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","220,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0048,1","+9999,9","10033,1","8,1,003,1,+999,9","5,99,0010,1,999","+053,1","SYN080BRHC3 46/// /2201 10048 40033 58003 90100 222// 00053 333 91202 555 11001 22001=",
"99729099999","2023-01-18T02:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","270,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","10035,1","4,1,000,1,+999,9","5,99,0015,1,999","+054,1","SYN080BRHC3 46/// /2701 10052 40035 54000 90200 222// 00054 333 91203 555 11001 22002=",
"99729099999","2023-01-18T03:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0053,1","+9999,9","10033,1","6,1,003,1,+999,9","5,99,0010,1,999","+054,1","SYN080BRHC3 46/// /2302 10053 40033 56003 90300 222// 00054 333 91202 555 11002 22002=",
"99729099999","2023-01-18T04:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0049,1","+9999,9","10031,1","4,1,000,1,+999,9","5,99,0026,1,999","+054,1","SYN080BRHC3 46/// /2203 10049 40031 54000 90400 222// 00054 333 91205 555 11003 22004=",
"99729099999","2023-01-18T05:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","250,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","10022,1","8,1,013,1,+999,9","5,99,0026,1,999","+055,1","SYN080BRHC3 46/// /2503 10052 40022 58013 90500 222// 00055 333 91205 555 11003 22004=",
"99729099999","2023-01-18T06:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","320,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0052,1","+9999,9","10026,1","5,1,007,1,+999,9","5,99,0031,1,999","+056,1","SYN080BRHC3 46/// /3203 10052 40026 55007 90600 222// 00056 333 91206 555 11003 22003=",
"99729099999","2023-01-18T07:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0047,1","+9999,9","10026,1","6,1,005,1,+999,9","5,99,0015,1,999","+055,1","SYN080BRHC3 46/// /2902 10047 40026 56005 90700 222// 00055 333 91203 555 11002 22002=",
"99729099999","2023-01-18T08:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","360,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0035,1","+9999,9","10026,1","1,1,004,1,+999,9","5,99,0010,1,999","+054,1","SYN080BRHC3 46/// /3601 10035 40026 51004 90800 222// 00054 333 91202 555 11001 22001=",
"99729099999","2023-01-18T09:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0034,1","+9999,9","10027,1","4,1,000,1,+999,9","5,99,0005,1,999","+054,1","SYN080BRHC3 46/// /0000 10034 40027 54000 90900 222// 00054 333 91201 555 11000 22000=",
"99729099999","2023-01-18T10:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","330,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0040,1","+9999,9","10033,1","3,1,007,1,+999,9","5,99,0010,1,999","+053,1","SYN080BRHC3 46/// /3302 10040 40033 53007 91000 222// 00053 333 91202 555 11002 22002=",
"99729099999","2023-01-18T11:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","300,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0040,1","+9999,9","10038,1","3,1,012,1,+999,9","5,99,0015,1,999","+053,1","SYN080BRHC3 46/// /3002 10040 40038 53012 91100 222// 00053 333 91203 555 11002 22002=",
"99729099999","2023-01-18T12:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","230,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0050,1","+9999,9","10044,1","2,1,017,1,+999,9","5,99,0026,1,999","+053,1","SYN080BRHC3 46/// /2304 10050 40044 52017 91200 222// 00053 333 91205 555 11004 22004=",
"99729099999","2023-01-18T13:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+9999,9","+9999,9","10053,1","3,1,020,1,+999,9","5,99,0026,1,999","+053,1","SYN080BRHC3 46/// /2403 1//// 40053 53020 91300 222// 00053 333 91205 555 11003 22003=",
"99729099999","2023-01-18T14:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0075,1","+9999,9","10064,1","3,1,026,1,+999,9","5,99,0010,1,999","+053,1","SYN080BRHC3 46/// /0000 10075 40064 53026 91400 222// 00053 333 91202 555 11001 22001=",
"99729099999","2023-01-18T15:00:00","4","41.17","-73.18","10.0","BRIDGEPORT, CT US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0089,1","+9999,9","10068,1","1,1,024,1,+999,9","5,99,0046,1,999","+053,1","SYN080BRHC3 46/// /3004 10089 40068 51024 91500 222// 00053 333 91209 555 11004 22004=",
